,bus,vLN,sInjkW
36,11.1,(207.09203796344076-120.37784510663072j),-0j
37,11.2,(-207.88077941422839-119.41493309955068j),(-0+0j)
38,11.3,(0.6225791602995538+239.7250984068527j),0j
39,12.1,(207.0802910328211-120.37282427997577j),-0j
40,12.2,(-207.8776110730565-119.41014752098305j),(-0+0j)
41,12.3,(0.6212810677885245+239.71759772699875j),0j
42,13.1,(207.0688705752548-120.36794299314283j),-0j
43,13.2,(-207.8745307870583-119.40549494417532j),(-0+0j)
44,13.3,(0.6200190521251276+239.71030550754463j),0j
45,14.1,(207.06373335964784-120.3657472647533j),-0j
46,14.2,(-207.87314519517525-119.40340209543871j),(-0+0j)
47,14.3,(0.6194513650141539+239.70702527964028j),0j
48,15.1,(207.05894894038852-120.36370232718427j),-0j
49,15.2,(-207.87185475829324-119.40145297230119j),(-0+0j)
50,15.3,(0.6189226636017259+239.70397032015225j),0j
51,16.1,(207.0493781757749-120.35961162880234j),-0j
52,16.2,(-207.86927336502978-119.39755394135491j),(-0+0j)
53,16.3,(0.6178650479339189+239.6978591713215j),0j
54,17.1,(207.00233010232716-120.33950252721061j),-0j
55,17.2,(-207.85658372269094-119.3783870407216j),(-0+0j)
56,17.3,(0.6126660088156727+239.66781791645337j),0j
57,18.1,(206.98922623798398-120.33390172530707j),-0j
58,18.2,(-207.85304939408647-119.37304866132845j),(-0+0j)
59,18.3,(0.6112179685808234+239.6594508038463j),0j
60,19.1,(206.7904179521847-120.24892787359553j),-0j
61,19.2,(-207.79942751637822-119.29205621297093j),(-0+0j)
62,19.3,(0.5892486937694136+239.53250723430358j),0j
63,20.1,(206.7825691162418-120.24557315515996j),-0j
64,20.2,(-207.79731055571233-119.28885867803312j),(-0+0j)
65,20.3,(0.5883813595278697+239.5274955757233j),0j
66,21.1,(206.77884629618336-120.2439819621253j),-0j
67,21.2,(-207.7963064496656-119.28734203947795j),(-0+0j)
68,21.3,(0.5879699699491432+239.5251184712425j),0j
69,22.1,(206.77389687481036-120.2418665000051j),-0j
70,22.2,(-207.79497150898897-119.28532569617857j),(-0+0j)
71,22.3,(0.5874230350068312+239.52195815418764j),0j
72,23.1,(206.76364330962187-120.23748396170058j),-0j
73,23.2,(-207.79220595313532-119.2811484993098j),(-0+0j)
74,23.3,(0.5862899665808358+239.51541102180641j),0j
75,24.1,(206.6616373337818-120.19388497069703j),-0j
76,24.2,(-207.76469325697565-119.23959231518812j),(-0+0j)
77,24.3,(0.5750178140793281+239.45027790808214j),0j
78,25.1,(206.63693934233163-120.18332865281296j),-0j
79,25.2,(-207.7580318008313-119.22953060780591j),(-0+0j)
80,25.3,(0.5722885668580777+239.4345076841062j),0j
81,26.1,(206.5633464736211-120.15187387975271j),-0j
82,26.2,(-207.73818258886476-119.1995496309368j),(-0+0j)
83,26.3,(0.5641561997852547+239.38751697941944j),0j
84,27.1,(206.55619392091552-120.14881676394661j),-0j
85,27.2,(-207.73625342728647-119.19663575462005j),(-0+0j)
86,27.3,(0.5633658082007417+239.3829499133731j),0j
87,28.1,(206.53981665861218-120.14181685922584j),-0j
88,28.2,(-207.7318362091975-119.18996382660715j),(-0+0j)
89,28.3,(0.5615560416971417+239.37249266242017j),0j
90,29.1,(206.5310879184022-120.13808605558664j),-0j
91,29.2,(-207.72948192382097-119.18640782773234j),(-0+0j)
92,29.3,(0.5605914737883345+239.36691916514155j),0j
93,30.1,(206.520805140777-120.13369103141798j),-0j
94,30.2,(-207.72670848889095-119.18221873001771j),(-0+0j)
95,30.3,(0.5594551772470733+239.3603533799615j),0j
96,31.1,(206.5144798457493-120.13098749881877j),-0j
97,31.2,(-207.72500245236935-119.17964186996002j),(-0+0j)
98,31.3,(0.5587562016273779+239.35631453658021j),0j
99,32.1,(206.50683710193988-120.12772086746864j),-0j
100,32.2,(-207.72294107815574-119.17652829483556j),(-0+0j)
101,32.3,(0.5579116415606915+239.35143447247032j),0j
102,33.1,(206.50161642222835-120.1254894651817j),-0j
103,33.2,(-207.721532974626-119.17440144368261j),(-0+0j)
104,33.3,(0.5573347312631244+239.34810095085496j),0j
105,34.1,(206.37950843792902-120.07329855317857j),-0j
106,34.2,(-207.68859843483227-119.12465590832176j),(-0+0j)
107,34.3,(0.5438412098355112+239.27013225184285j),0j
108,35.1,(206.32684258824156-120.05078832387306j),-0j
109,35.2,(-207.6743935854748-119.10320038350103j),(-0+0j)
110,35.3,(0.5380213793360091+239.23650392027986j),0j
111,36.1,(205.6326042211224-119.75405970505697j),-0j
112,36.2,(-207.48714603356797-118.82037482185955j),(-0+0j)
113,36.3,(0.4613046901175175+238.7932170820008j),0j
114,37.1,(205.57511029402846-119.72948587798996j),-0j
115,37.2,(-207.47163897200565-118.79695238802208j),(-0+0j)
116,37.3,(0.45495133376940344+238.7565059142394j),0j
117,38.1,(205.405527285285-119.65700337868955j),-0j
118,38.2,(-207.4258996341414-118.7278660165908j),(-0+0j)
119,38.3,(0.4362115930768226+238.6482233425292j),0j
120,39.1,(205.29385231399812-119.60927170387056j),-0j
121,39.2,(-207.39577905024265-118.68237078329437j),(-0+0j)
122,39.3,(0.42387096992545337+238.5769163573767j),0j
123,40.1,(204.84045924973333-119.41548423243154j),-0j
124,40.2,(-207.27349145371196-118.49766311786092j),(-0+0j)
125,40.3,(0.37376884873319205+238.28741467110623j),0j
126,41.1,(204.18012656982418-119.13324744842676j),-0j
127,41.2,(-207.09538882554833-118.22865038403533j),(-0+0j)
128,41.3,(0.30079890154244093+237.86577737799257j),0j
129,42.1,(204.0966496250919-119.0975680626617j),-0j
130,42.2,(-207.07287371505902-118.19464273637972j),(-0+0j)
131,42.3,(0.29157429637883026+237.81247546808396j),0j
132,43.1,(204.05067695452163-119.07791860551895j),-0j
133,43.2,(-207.06047412663733-118.17591394380646j),(-0+0j)
134,43.3,(0.28649409446575+237.78312088218172j),0j
135,44.1,(204.01063023534246-119.06080199509681j),-0j
136,44.2,(-207.049672865164-118.15959932280585j),(-0+0j)
137,44.3,(0.2820687387736986+237.75755014975155j),0j
138,45.1,(203.97098157573672-119.04385552172418j),-0j
139,45.2,(-207.03897896693096-118.14344686717627j),(-0+0j)
140,45.3,(0.27768737058512705+237.7322335873272j),0j
141,46.1,(203.94557510244846-119.03299638733331j),-0j
142,46.2,(-207.0321264215357-118.13309653158916j),(-0+0j)
143,46.3,(0.27487983270224736+237.71601098173656j),0j
144,47.1,(203.9239810126229-119.0237667268131j),-0j
145,47.2,(-207.02630213891607-118.12429932176558j),(-0+0j)
146,47.3,(0.27249358158656783+237.70222266887808j),0j
147,48.1,(203.9047695019536-119.01555541885845j),-0j
148,48.2,(-207.0211204772396-118.11647275015495j),(-0+0j)
149,48.3,(0.27037061696336206+237.68995568648936j),0j
150,49.1,(203.8963126621134-119.01194082980058j),-0j
151,49.2,(-207.01883952788288-118.11302752069082j),(-0+0j)
152,49.3,(0.26943609535732044+237.6845558037228j),0j
153,50.1,(203.65916225094-118.9105789384193j),-0j
154,50.2,(-206.95487614581282-118.01641488530379j),(-0+0j)
155,50.3,(0.2432298306868333+237.5331299233019j),0j
156,51.1,(203.40582546520704-118.8124429284064j),-0j
157,51.2,(-206.8683841541077-117.91560466229308j),(-0+0j)
158,51.3,(0.22265498941317927+237.33487620814293j),0j
159,52.1,(203.65916225094003-118.91057893841932j),-0j
160,52.2,(-206.9548761458128-118.01641488530382j),(-0+0j)
161,52.3,(0.24322983068684254+237.53312992330194j),0j
162,53.1,(203.56512473409754-118.82540851820606j),-0j
163,53.2,(-206.9585022157091-117.97456419618783j),(-0+0j)
164,53.3,(0.2094400913010228+237.53809447041837j),0j
165,54.1,(203.07532677279042-118.6844164244999j),-0j
166,54.2,(-206.75554823065343-117.78408942738189j),(-0+0j)
167,54.3,(0.1958134151905176+237.07623791589j),0j
168,55.1,(203.40582546520704-118.81244292840637j),-0j
169,55.2,(-206.8683841541077-117.91560466229308j),(-0+0j)
170,55.3,(0.22265498941317308+237.33487620814293j),0j
171,56.1,(203.56512473409734-118.82540851820589j),-0j
172,56.2,(-206.9585022157092-117.97456419618769j),(-0+0j)
173,56.3,(0.2094400913008382+237.53809447041883j),0j
174,57.1,(203.51773273117686-118.7824852580113j),-0j
175,57.2,(-206.96032964289682-117.95347274197555j),(-0+0j)
176,57.3,(0.1924111066873441+237.54059644876108j),0j
177,58.1,(202.77026450026412-118.56624332087975j),-0j
178,58.2,(-206.6513965833962-117.66269609859002j),(-0+0j)
179,58.3,(0.17103766926943856+236.83750539740387j),0j
180,59.1,(203.07532677279045-118.68441642449989j),-0j
181,59.2,(-206.75554823065343-117.78408942738187j),(-0+0j)
182,59.3,(0.19581341519052703+237.07623791589j),0j
183,60.1,(203.56512473409725-118.82540851820582j),-0j
184,60.2,(-206.9585022157092-117.97456419618767j),(-0+0j)
185,60.3,(0.20944009130077537+237.53809447041897j),0j
186,61.1,(203.49510430202528-118.76001716742329j),-0j
187,61.2,(-206.9608999854438-117.95282896353159j),(-0+0j)
188,61.3,(0.1918407641403363+237.5412402272049j),0j
189,62.1,(203.446773093742-118.71866666642208j),-0j
190,62.2,(-206.95688827825003-117.92187487295574j),(-0+0j)
191,62.3,(0.16768218451846237+237.53774581672752j),0j
192,63.1,(202.6854473062698-118.53338736995644j),-0j
193,63.2,(-206.62243905155512-117.62894482075254j),(-0+0j)
194,63.3,(0.16414920931420715+236.77113002372883j),0j
195,64.1,(202.77026450026415-118.56624332087975j),-0j
196,64.2,(-206.65139658339623-117.66269609859005j),(-0+0j)
197,64.3,(0.17103766926943473+236.83750539740385j),0j
198,65.1,(203.56512473409717-118.82540851820575j),-0j
199,65.2,(-206.9585022157092-117.9745641961876j),(-0+0j)
200,65.3,(0.20944009130070604+237.53809447041917j),0j
201,66.1,(203.478179511287-118.74321230090148j),(0.9999995424694934+0.3286847677993582j)
202,66.2,(-206.9613265695515-117.95234745350842j),(-0+0j)
203,66.3,(0.19141418003267804+237.54172173722804j),0j
204,67.1,(203.446516788097-118.71944476622282j),-0j
205,67.2,(-206.9571445838951-117.92265297275647j),(-0+0j)
206,67.3,(0.16004297217932145+237.50834867972227j),0j
207,68.1,(203.38021807354326-118.64676575561502j),-0j
208,68.2,(-206.95057222527208-117.88153212086256j),(-0+0j)
209,68.3,(0.14841237256826426+237.55680249052693j),0j
210,69.1,(202.64914096095245-118.51932324635385j),-0j
211,69.2,(-206.6100436621176-117.61449744881796j),(-0+0j)
212,69.3,(0.1612005759763031+236.74271777470597j),0j
213,70.1,(202.6854473062698-118.53338736995643j),-0j
214,70.2,(-206.6224390515551-117.62894482075254j),(-0+0j)
215,70.3,(0.16414920931423338+236.77113002372883j),0j
216,71.1,(203.56512473409714-118.82540851820573j),-0j
217,71.2,(-206.9585022157092-117.97456419618756j),(-0+0j)
218,71.3,(0.2094400913006867+237.53809447041928j),0j
219,72.1,(203.44629033477682-118.72013223950613j),-0j
220,72.2,(-206.9573710372153-117.92334044603973j),(-0+0j)
221,72.3,(0.15329351101312114+237.48237547387254j),(1.0000023015715405+0.3286854330375613j)
222,73.1,(203.2963564599481-118.556168136063j),-0j
223,73.2,(-206.94261378137563-117.83069886625162j),(-0+0j)
224,73.3,(0.12413174701973237+237.58081455467777j),0j
225,74.1,(202.57416363124207-118.49027900014218j),-0j
226,74.2,(-206.58444556920483-117.58466174490658j),(-0+0j)
227,74.3,(0.15511126425866487+236.68404278155566j),0j
228,75.1,(202.64914096095245-118.51932324635382j),-0j
229,75.2,(-206.6100436621176-117.61449744881793j),(-0+0j)
230,75.3,(0.1612005759762888+236.74271777470597j),0j
231,76.1,(203.56512473409714-118.82540851820572j),-0j
232,76.2,(-206.95850221570907-117.9745641961875j),(-0+0j)
233,76.3,(0.20944009130072347+237.53809447041925j),0j
234,77.1,(203.2734490454323-118.53343934048723j),-0j
235,77.2,(-206.9431911837716-117.83004758951502j),(-0+0j)
236,77.3,(0.12355434462378663+237.5814658314143j),0j
237,78.1,(203.23333878253632-118.48499098307391j),-0j
238,78.2,(-206.92621423110126-117.7891135484524j),(-0+0j)
239,78.3,(0.10829137383406055+237.5955779715218j),0j
240,79.1,(202.52312396921954-118.47050757701913j),-0j
241,79.2,(-206.56702006184503-117.5643515491484j),(-0+0j)
242,79.3,(0.15096605912508454+236.64410068397598j),0j
243,80.1,(202.57416363124213-118.49027900014222j),-0j
244,80.2,(-206.5844455692048-117.58466174490664j),(-0+0j)
245,80.3,(0.1551112642586808+236.6840427815556j),0j
246,81.1,(203.56512473409708-118.8254085182057j),-0j
247,81.2,(-206.95850221570905-117.97456419618747j),(-0+0j)
248,81.3,(0.20944009130072766+237.53809447041917j),0j
249,82.1,(203.25541952392587-118.51555040289608j),(0.9999995539211753+0.32868477040526556j)
250,82.2,(-206.94364563439973-117.82953499531015j),(-0+0j)
251,82.3,(0.12309989399565474+237.58197842561918j),0j
252,83.1,(203.20748822704707-118.45934897297307j),-0j
253,83.2,(-206.9268658300953-117.78837878359523j),(-0+0j)
254,83.3,(0.10763977484006315+237.59631273637908j),0j
255,84.1,(203.14249203384475-118.37348215186711j),-0j
256,84.2,(-206.87267757422973-117.71944165140116j),(-0+0j)
257,84.3,(0.0923573196307337+237.60745393323086j),0j
258,85.1,(202.34916279483653-118.40311959188345j),-0j
259,85.2,(-206.50762778524287-117.49512723679945j),(-0+0j)
260,85.3,(0.13683773764879245+236.50796392430792j),0j
261,86.1,(202.52312396921954-118.47050757701913j),-0j
262,86.2,(-206.56702006184503-117.56435154914838j),(-0+0j)
263,86.3,(0.1509660591250754+236.64410068397598j),0j
264,87.1,(203.56512473409705-118.82540851820572j),-0j
265,87.2,(-206.95850221570905-117.97456419618744j),(-0+0j)
266,87.3,(0.209440091300728+237.53809447041917j),0j
267,88.1,(203.1860097165592-118.43804373707168j),(0.999999557782513+0.3286847702269912j)
268,88.2,(-206.9274072256499-117.78776828782858j),(-0+0j)
269,88.3,(0.10709837928544498+237.5969232321457j),0j
270,89.1,(203.11844444838403-118.34963831416061j),-0j
271,89.2,(-206.87328374367718-117.71875839574452j),(-0+0j)
272,89.3,(0.09175115018331319+237.60813718888747j),0j
273,90.1,(203.12516702488242-118.34718254395388j),-0j
274,90.2,(-206.8455782247697-117.70065934699207j),(-0+0j)
275,90.3,(0.09321790963029086+237.6044069858333j),0j
276,91.1,(202.27093110742834-118.37281469306399j),-0j
277,91.2,(-206.48091861847573-117.46399652741023j),(-0+0j)
278,91.3,(0.1304841220603754+236.446742169138j),0j
279,92.1,(202.34916279483653-118.40311959188347j),-0j
280,92.2,(-206.50762778524285-117.49512723679943j),(-0+0j)
281,92.3,(0.13683773764881488+236.50796392430792j),0j
282,93.1,(203.56512473409714-118.82540851820578j),-0j
283,93.2,(-206.95850221570893-117.97456419618746j),(-0+0j)
284,93.3,(0.20944009130080088+237.53809447041908j),0j
285,94.1,(203.10234211599177-118.33367241185061j),(0.9999995603940517+0.32868476921910317j)
286,94.2,(-206.87368963648268-117.71830088579156j),(-0+0j)
287,94.3,(0.09134525737780272+237.60859469884042j),0j
288,95.1,(203.12604008405782-118.34700571336715j),-0j
289,95.2,(-206.81369412377276-117.69204746503642j),(-0+0j)
290,95.3,(0.09409096880562957+237.6045838164201j),0j
291,96.1,(203.0774794957616-118.30478681860733j),-0j
292,96.2,(-206.8365217280376-117.67940543907666j),(-0+0j)
293,96.3,(0.07744603565940654+237.59529962122951j),0j
294,97.1,(202.22303723624793-118.35426186660347j),-0j
295,97.2,(-206.46456711904045-117.44493813515727j),(-0+0j)
296,97.3,(0.12659440349999132+236.4092618724362j),0j
297,98.1,(202.27093110742837-118.37281469306396j),-0j
298,98.2,(-206.4809186184757-117.4639965274102j),(-0+0j)
299,98.3,(0.13048412206035853+236.44674216913802j),0j
300,99.1,(203.56512473409722-118.82540851820585j),-0j
301,99.2,(-206.9585022157089-117.97456419618752j),(-0+0j)
302,99.3,(0.2094400913008509+237.538094470419j),0j
303,100.1,(203.1267926141215-118.34685329490976j),-0j
304,100.2,(-206.786211743162-117.68462448586244j),(1.0000005887114642+0.32868374049687343j)
305,100.3,(0.09484349886927212+237.60473623487746j),0j
306,101.1,(203.0774794957619-118.3047868186078j),-0j
307,101.2,(-206.83652172803735-117.67940543907679j),(-0+0j)
308,101.3,(0.07744603565956781+237.59529962122912j),0j
309,102.1,(203.0571700324034-118.28673106175523j),-0j
310,102.2,(-206.8326646905339-117.67035369175322j),(-0+0j)
311,102.3,(0.07072901126236766+237.5914209198026j),0j
312,103.1,(202.21154891464863-118.3478343538632j),-0j
313,103.2,(-206.45396832832535-117.43621519759184j),(-0+0j)
314,103.3,(0.12815965217475195+236.39935940839817j),0j
315,104.1,(202.21520090845925-118.35212906611561j),-0j
316,104.2,(-206.4649401534088-117.44371531117346j),(-0+0j)
317,104.3,(0.12481728581252508+236.40354583191768j),0j
318,105.1,(203.56512473409728-118.82540851820589j),-0j
319,105.2,(-206.95850221570876-117.97456419618747j),(-0+0j)
320,105.3,(0.20944009130086566+237.538094470419j),0j
321,106.1,(203.07747949576213-118.30478681860808j),-0j
322,106.2,(-206.83652172803716-117.67940543907687j),(-0+0j)
323,106.3,(0.07744603565965168+237.5952996212288j),0j
324,107.1,(203.03372274456834-118.26348887530268j),-0j
325,107.2,(-206.833255739333-117.66968766548003j),(-0+0j)
326,107.3,(0.07013796246325084+237.5920869460757j),0j
327,108.1,(203.047471497866-118.27878603100869j),-0j
328,108.2,(-206.82118403803756-117.6659924091801j),(-0+0j)
329,108.3,(0.06872386694985715+237.57929115039096j),0j
330,109.1,(202.20743637157557-118.34553345875261j),-0j
331,109.2,(-206.45017421593383-117.43309259555193j),(-0+0j)
332,109.3,(0.1287199735880067+236.39581456422457j),0j
333,110.1,(202.1744560646424-118.34103960876818j),-0j
334,110.2,(-206.46687973882283-117.437357260109j),(-0+0j)
335,110.3,(0.115577194717196+236.37382538320045j),0j
336,111.1,(203.56512473409728-118.82540851820598j),-0j
337,111.2,(-206.95850221570873-117.97456419618753j),(-0+0j)
338,111.3,(0.2094400913008765+237.53809447041888j),0j
339,112.1,(203.07747949576228-118.30478681860836j),-0j
340,112.2,(-206.83652172803704-117.67940543907696j),(-0+0j)
341,112.3,(0.07744603565973456+237.59529962122852j),0j
342,113.1,(203.0154687494199-118.2453945540435j),(0.9999995618678954+0.32868477177489763j)
343,113.2,(-206.83371587792075-117.66916915602835j),(-0+0j)
344,113.3,(0.06967782387546786+237.59260545552738j),0j
345,114.1,(203.04717380628307-118.27969103496486j),-0j
346,114.2,(-206.8214817296206-117.66689741313625j),(-0+0j)
347,114.3,(0.05985413775352521+237.54510047496188j),0j
348,115.1,(203.03937395238322-118.25845936264143j),-0j
349,115.2,(-206.80414786351878-117.64991863885872j),(-0+0j)
350,115.3,(0.07207596106761563+237.59024097623168j),0j
351,116.1,(202.20232353758036-118.34267291856321j),-0j
352,116.2,(-206.44545726428782-117.42921048524202j),(-0+0j)
353,116.3,(0.1294165815795842+236.3914075101276j),0j
354,117.1,(202.1681467762566-118.3393224200912j),-0j
355,117.2,(-206.4671800812117-117.43637272380994j),(-0+0j)
356,117.3,(0.11414637810412846+236.3692232086835j),0j
357,118.1,(203.5651247340973-118.82540851820595j),-0j
358,118.2,(-206.95850221570865-117.97456419618752j),(-0+0j)
359,118.3,(0.20944009130089203+237.5380944704189j),0j
360,119.1,(203.0774794957624-118.30478681860858j),-0j
361,119.2,(-206.83652172803698-117.67940543907702j),(-0+0j)
362,119.3,(0.0774460356597706+237.5952996212283j),0j
363,120.1,(203.04700284352973-118.28021077410752j),-0j
364,120.2,(-206.82165269237393-117.66741715227892j),(-0+0j)
365,120.3,(0.054760297647259974+237.52546494495792j),(1.0000023462453609+0.32868545090559853j)
366,121.1,(203.03430366714986-118.2457318013472j),-0j
367,121.2,(-206.79348064784475-117.63985403342028j),(-0+0j)
368,121.3,(0.07417487775070156+237.5970972193223j),0j
369,122.1,(202.19270817340296-118.33729329237326j),-0j
370,122.2,(-206.43658640950804-117.42190966060308j),(-0+0j)
371,122.3,(0.13072664553525523+236.38311945889575j),0j
372,123.1,(202.16115129565546-118.3374184716039j),-0j
373,123.2,(-206.46751308855372-117.4352811102777j),(-0+0j)
374,123.3,(0.11255994723447069+236.36412050603496j),0j
375,124.1,(203.07747949576247-118.30478681860869j),-0j
376,124.2,(-206.83652172803696-117.67940543907703j),(-0+0j)
377,124.3,(0.07744603565979045+237.59529962122812j),0j
378,125.1,(203.0343036671491-118.2457318013468j),-0j
379,125.2,(-206.7934806478448-117.63985403342j),(-0+0j)
380,125.3,(0.07417487775062269+237.59709721932214j),0j
381,126.1,(203.02981479017595-118.23446370608293j),-0j
382,126.2,(-206.7840366389117-117.63094353357768j),(-0+0j)
383,126.3,(0.07603311222639755+237.60316725887378j),0j
384,127.1,(202.18735198235507-118.33429659821715j),-0j
385,127.2,(-206.43164494373713-117.41784277235512j),(-0+0j)
386,127.3,(0.1314564101807884+236.378502640958j),0j
387,128.1,(202.15650974304222-118.33615518783816j),-0j
388,128.2,(-206.46773404136403-117.43455681670414j),(-0+0j)
389,128.3,(0.11150733873355514+236.36073482545578j),0j
390,129.1,(203.0774794957626-118.30478681860883j),-0j
391,129.2,(-206.83652172803693-117.67940543907707j),(-0+0j)
392,129.3,(0.07744603565983807+237.59529962122792j),0j
393,130.1,(203.0343036671488-118.24573180134666j),-0j
394,130.2,(-206.79348064784483-117.63985403341991j),(-0+0j)
395,130.3,(0.07417487775058447+237.59709721932208j),0j
396,131.1,(203.03079822061775-118.23426464922146j),-0j
397,131.2,(-206.7481214773223-117.62124769955645j),(-0+0j)
398,131.3,(0.07701654266832117+237.60336631573517j),0j
399,132.1,(203.0266278522997-118.23149841069723j),-0j
400,132.2,(-206.7853272178813-117.6295312878477j),(-0+0j)
401,132.3,(0.07474253325697267+237.60457950460406j),0j
402,133.1,(202.18354660854632-118.33216755887698j),-0j
403,133.2,(-206.4281342167572-117.4149534000599j),(-0+0j)
404,133.3,(0.1319748807214113+236.37522256414553j),0j
405,134.1,(202.14597258426653-118.33328730660797j),-0j
406,134.2,(-206.46823564396078-117.43291254009661j),(-0+0j)
407,134.3,(0.10911772822459899+236.35304872194692j),0j
408,135.1,(203.07747949576265-118.30478681860902j),-0j
409,135.2,(-206.8365217280369-117.67940543907717j),(-0+0j)
410,135.3,(0.07744603565984455+237.59529962122767j),0j
411,136.1,(203.03430366714863-118.24573180134655j),-0j
412,136.2,(-206.79348064784486-117.63985403341978j),(-0+0j)
413,136.3,(0.07417487775053823+237.59709721932205j),0j
414,137.1,(203.03147166941184-118.23412833596777j),-0j
415,137.2,(-206.72352693435218-117.61460803552843j),(1.0000006087908635+0.32868373916085825j)
416,137.3,(0.07768999146240976+237.60350262898888j),0j
417,138.1,(203.0244388205131-118.22932940366417j),-0j
418,138.2,(-206.78538239953212-117.62946913142781j),(-0+0j)
419,138.3,(0.0746873516063614+237.60464166102432j),0j
420,139.1,(202.1795799522929-118.32994828486173j),-0j
421,139.2,(-206.42447469529395-117.41194156804049j),(-0+0j)
422,139.3,(0.13251532550177017+236.37180346845236j),0j
423,140.1,(202.13497859849605-118.33029509152345j),-0j
424,140.2,(-206.46875899298956-117.43119697767501j),(-0+0j)
425,140.3,(0.10662451876551514+236.34502939582612j),0j
426,141.1,(203.07747949576267-118.30478681860905j),-0j
427,141.2,(-206.8365217280369-117.67940543907719j),(-0+0j)
428,141.3,(0.07744603565986018+237.59529962122764j),0j
429,142.1,(203.03430366714852-118.24573180134641j),-0j
430,142.2,(-206.7934806478449-117.63985403341967j),(-0+0j)
431,142.3,(0.07417487775051923+237.59709721932205j),0j
432,143.1,(203.0239988655385-118.2288934732953j),-0j
433,143.2,(-206.78539349002517-117.62945663913497j),(-0+0j)
434,143.3,(0.07467626111336799+237.60465415331726j),0j
435,144.1,(202.17801193442438-118.32907100659796j),-0j
436,144.2,(-206.42302808770356-117.41075099186712j),(-0+0j)
437,144.3,(0.13272896313978666+236.37045190108705j),0j
438,145.1,(202.1002422986277-118.32084096973209j),-0j
439,145.2,(-206.47041255241535-117.42577653308246j),(-0+0j)
440,145.3,(0.0987470416417602+236.31969175007228j),0j
441,146.1,(203.03430366714846-118.24573180134627j),-0j
442,146.2,(-206.79348064784497-117.63985403341961j),(-0+0j)
443,146.3,(0.07417487775049911+237.59709721932197j),0j
444,147.1,(203.02362502186594-118.2285230494577j),-0j
445,147.2,(-206.78540291396826-117.62944602403819j),(-0+0j)
446,147.3,(0.07466683717030952+237.60466476841412j),0j
447,148.1,(202.1755491652977-118.32769313083095j),-0j
448,148.2,(-206.42075600867747-117.4088810423587j),(-0+0j)
449,148.3,(0.13306450789949023+236.3683290946787j),0j
450,149.1,(202.0962902692601-118.3197653523777j),-0j
451,149.2,(-206.47060068170478-117.42515983653458j),(-0+0j)
452,149.3,(0.09785080280650188+236.31680902737284j),0j
453,150.1,(203.0343036671484-118.24573180134608j),-0j
454,150.2,(-206.79348064784497-117.63985403341952j),(-0+0j)
455,150.3,(0.07417487775053841+237.59709721932194j),0j
456,151.1,(203.02318235160573-118.228084428642j),-0j
457,151.2,(-206.78541407290894-117.62943345464623j),(-0+0j)
458,151.3,(0.0746556782297353+237.60467733780615j),0j
459,152.1,(202.17421006444732-118.32694392758995j),-0j
460,152.2,(-206.419520593257-117.40786427998746j),(-0+0j)
461,152.3,(0.1332469562939284+236.3671748444342j),0j
462,153.1,(202.09526527279638-118.31835330263225j),-0j
463,153.2,(-206.47025631384128-117.42425860779707j),(-0+0j)
464,153.3,(0.09768500049909049+236.31751820125504j),0j
