,bus,vLN,sInjkW
88,28.2,(-207.96274490176873-119.91390291863462j),(-0+0j)
89,28.3,(0.12078872911762384+240.0211245950731j),0j
90,29.1,(207.6543949408678-120.09830575901965j),-0j
91,29.2,(-207.95876438324132-119.90350985656282j),(-0+0j)
92,29.3,(0.11585758989730953+240.00408647844372j),0j
93,30.1,(207.64130903775907-120.09299881545205j),-0j
94,30.2,(-207.95703062816509-119.89898305333335j),(-0+0j)
95,30.3,(0.11370978237020614+239.99666535453926j),0j
96,31.1,(207.63825226798843-120.09175915285199j),-0j
97,31.2,(-207.95662563585674-119.89792562572183j),(-0+0j)
98,31.3,(0.11320807048469844+239.99493183511555j),0j
99,32.1,(207.63587673517057-120.09079576358475j),-0j
100,32.2,(-207.9563109008286-119.89710385824104j),(-0+0j)
101,32.3,(0.11281817097037927+239.9935846508032j),0j
102,33.1,(207.63322279063226-120.08971946538979j),-0j
103,33.2,(-207.9559592789515-119.89618577986266j),(-0+0j)
104,33.3,(0.11238257535209634+239.992079576901j),0j
105,34.1,(207.63024791130255-120.08851301318003j),-0j
106,34.2,(-207.95556513633133-119.89515668059126j),(-0+0j)
107,34.3,(0.11189430425892527+239.9903924982237j),0j
108,35.1,(207.62730419452018-120.0873191988355j),-0j
109,35.2,(-207.9551751224461-119.89413836137211j),(-0+0j)
110,35.3,(0.11141114791803476+239.98872309208488j),0j
111,36.1,(207.62224694699515-120.08526824927559j),-0j
112,36.2,(-207.95450508626337-119.89238890898542j),(-0+0j)
113,36.3,(0.11058109482874641+239.985855085178j),0j
114,37.1,(207.6179431230832-120.0835228481034j),-0j
115,37.2,(-207.95393487139228-119.89090008824294j),(-0+0j)
116,37.3,(0.10987470220785599+239.98341435103467j),0j
117,38.1,(207.6136467150687-120.08178045442315j),-0j
118,38.2,(-207.95336563905553-119.88941383288j),(-0+0j)
119,38.3,(0.10916952676861887+239.98097782250807j),0j
120,39.1,(207.60710116006146-120.0791259268177j),-0j
121,39.2,(-207.95249841658506-119.88714953065347j),(-0+0j)
122,39.3,(0.10809519569683333+239.97726578411599j),0j
123,40.1,(207.57882450128102-120.06765842387263j),-0j
124,40.2,(-207.94875203390896-119.87736779306742j),(-0+0j)
125,40.3,(0.10345410825644091+239.96122985700575j),0j
126,41.1,(207.56684782707345-120.06280132431884j),-0j
127,41.2,(-207.94716524088943-119.87322470511775j),(-0+0j)
128,41.3,(0.1014883600160254+239.95443778598673j),0j
129,42.1,(207.56224586831-120.06093501556995j),-0j
130,42.2,(-207.94655552604578-119.87163275065964j),(-0+0j)
131,42.3,(0.10073303410625699+239.95182797710265j),0j
132,43.1,(207.5516766367466-120.05664869960106j),-0j
133,43.2,(-207.94515520550826-119.86797653899616j),(-0+0j)
134,43.3,(0.09899829138979696+239.9458340784502j),0j
135,44.1,(207.55167663674726-120.05664869960032j),-0j
136,44.2,(-207.9451552055076-119.86797653899622j),(-0+0j)
137,44.3,(0.0989982913902534+239.94583407845053j),0j
138,45.1,(207.53370886419006-120.049361930466j),-0j
139,45.2,(-207.9427746501487-119.86176095187685j),(-0+0j)
140,45.3,(0.09604921581867441+239.93564440599775j),0j
141,46.1,(207.55167663674771-120.05664869959996j),-0j
142,46.2,(-207.94515520550723-119.86797653899623j),(-0+0j)
143,46.3,(0.09899829139051637+239.9458340784508j),0j
144,47.1,(207.52903724332532-120.04746737049089j),-0j
145,47.2,(-207.94215570575523-119.86014489922582j),(-0+0j)
146,47.3,(0.09528245617014178+239.93299509116014j),0j
147,48.1,(207.55167663674783-120.05664869959976j),-0j
148,48.2,(-207.94515520550704-119.86797653899617j),(-0+0j)
149,48.3,(0.09899829139065434+239.9458340784509j),0j
150,49.1,(207.51353880679966-120.04118203219645j),-0j
151,49.2,(-207.94010231343736-119.8547835289093j),(-0+0j)
152,49.3,(0.0927386761659789+239.92420579959807j),0j
153,50.1,(207.5516766367479-120.05664869959965j),-0j
154,50.2,(-207.94515520550695-119.86797653899612j),(-0+0j)
155,50.3,(0.09899829139068363+239.94583407845113j),0j
156,51.1,(207.50826271140872-120.03904232963026j),-0j
157,51.2,(-207.93940328203996-119.85295837053484j),(-0+0j)
158,51.3,(0.09187270327029731+239.92121368225634j),0j
159,52.1,(207.5516766367479-120.05664869959958j),-0j
160,52.2,(-207.945155205507-119.86797653899615j),(-0+0j)
161,52.3,(0.0989982913906639+239.94583407845118j),0j
162,53.1,(207.5059197612028-120.0380921541318j),-0j
163,53.2,(-207.93909286389263-119.85214787434921j),(-0+0j)
164,53.3,(0.09148815158504206+239.91988497581292j),0j
165,54.1,(207.55167663674797-120.0566486995996j),-0j
166,54.2,(-207.94515520550698-119.86797653899616j),(-0+0j)
167,54.3,(0.09899829139069823+239.94583407845116j),0j
168,55.1,(207.50060974202623-120.03593869388949j),-0j
169,55.2,(-207.93838933792287-119.85031098072776j),(-0+0j)
170,55.3,(0.09061661073121643+239.9168736200118j),0j
171,56.1,(207.55167663674797-120.05664869959962j),-0j
172,56.2,(-207.94515520550698-119.86797653899616j),(-0+0j)
173,56.3,(0.09899829139068574+239.94583407845116j),0j
174,57.1,(207.4952983816767-120.03378468973912j),-0j
175,57.2,(-207.93768563426076-119.84847362315467j),(-0+0j)
176,57.3,(0.08974484974885814+239.91386150362038j),0j
177,58.1,(207.48216829874963-120.02845982920296j),-0j
178,58.2,(-207.93594602579307-119.84393153681286j),(-0+0j)
179,58.3,(0.08758979092438963+239.90641532497634j),0j
180,59.1,(207.47954023095858-120.0273940252362j),-0j
181,59.2,(-207.9355978323347-119.84302240997143j),(-0+0j)
182,59.3,(0.08715844249227381+239.9049249259919j),0j
183,60.1,(207.46684642369445-120.02224609481293j),-0j
184,60.2,(-207.93391602615546-119.83863124436154j),(-0+0j)
185,60.3,(0.08507499020086053+239.89772616288607j),0j
186,61.1,(207.463968976632-120.02107915592957j),-0j
187,61.2,(-207.93353479236566-119.83763584981028j),(-0+0j)
188,61.3,(0.08460271080105299+239.89609433885408j),0j
189,62.1,(207.4536024988538-120.01687506607483j),-0j
190,62.2,(-207.93216133474007-119.83404977671431j),(-0+0j)
191,62.3,(0.08290124634415812+239.89021542355184j),0j
192,63.1,(207.4367060867855-120.01002278354682j),-0j
193,63.2,(-207.92992272424033-119.82820480506317j),(-0+0j)
194,63.3,(0.08012801466426649+239.88063332849643j),0j
195,64.1,(207.42281626884292-120.004389815055j),-0j
196,64.2,(-207.92808245826203-119.82339990377493j),(-0+0j)
197,64.3,(0.07784825947173886+239.87275629784114j),0j
198,65.1,(207.40978559049705-119.99910526770866j),-0j
199,65.2,(-207.92635601993624-119.81889220443507j),(-0+0j)
200,65.3,(0.0757095160595221+239.86536649235813j),0j
201,66.1,(207.39479048827988-119.99302405493323j),-0j
202,66.2,(-207.92436931452622-119.81370495243092j),(-0+0j)
203,66.3,(0.07324834901736688+239.85686264584749j),0j
204,67.1,(207.36866680649342-119.98242968451011j),-0j
205,67.2,(-207.92090818040495-119.80466799364666j),(-0+0j)
206,67.3,(0.06896063268830656+239.84204768980447j),0j
207,68.1,(207.35490795014232-119.97684982704693j),-0j
208,68.2,(-207.9190852655656-119.79990839586941j),(-0+0j)
209,68.3,(0.06670237240446635+239.8342449285509j),0j
210,69.1,(207.3290887935021-119.96637895576264j),-0j
211,69.2,(-207.91566447806863-119.79097678139371j),(-0+0j)
212,69.3,(0.06246463821233362+239.81960267123756j),0j
213,70.1,(207.3245740109768-119.96454800104328j),-0j
214,70.2,(-207.91506631323205-119.7894149837905j),(-0+0j)
215,70.3,(0.061723620659194685+239.8170423007201j),0j
216,71.1,(207.32005922845167-119.96271704632389j),-0j
217,71.2,(-207.91446814839534-119.78785318618709j),(-0+0j)
218,71.3,(0.060982603106316854+239.81448193020265j),0j
219,72.1,(207.32457401097676-119.96454800104331j),-0j
220,72.2,(-207.91506631323205-119.78941498379054j),(-0+0j)
221,72.3,(0.061723620659179246+239.81704230072003j),0j
222,73.1,(207.31558184098333-119.96090125704278j),-0j
223,73.2,(-207.9138749380405-119.78630432464647j),(-0+0j)
224,73.3,(0.06024772325626216+239.81194276673128j),0j
225,74.1,(207.3245740109768-119.96454800104334j),-0j
226,74.2,(-207.915066313232-119.78941498379055j),(-0+0j)
227,74.3,(0.061723620659214405+239.81704230072003j),0j
228,75.1,(207.32457401097673-119.96454800104325j),-0j
229,75.2,(-207.91506631323205-119.78941498379051j),(-0+0j)
230,75.3,(0.061723620659128904+239.8170423007201j),0j
231,76.1,(207.31484708334145-119.96060327857674j),-0j
232,76.2,(-207.913777589789-119.78605015011702j),(-0+0j)
233,76.3,(0.06012712645967646+239.81152607959433j),0j
234,77.1,(207.32457401097676-119.96454800104321j),-0j
235,77.2,(-207.91506631323202-119.7894149837905j),(-0+0j)
236,77.3,(0.061723620659107956+239.8170423007201j),0j
237,78.1,(207.31405176779748-119.96028074105908j),-0j
238,78.2,(-207.91367221820352-119.78577502680739j),(-0+0j)
239,78.3,(0.05999659021020083+239.81107504957015j),0j
240,79.1,(207.32457401097676-119.96454800104321j),-0j
241,79.2,(-207.915066313232-119.7894149837905j),(-0+0j)
242,79.3,(0.0617236206591138+239.81704230072006j),0j
243,80.1,(207.31193421353532-119.9594219741201j),-0j
244,80.2,(-207.9133916628294-119.7850425017847j),(-0+0j)
245,80.3,(0.059649033075807795+239.8098741670308j),0j
246,81.1,(207.3058339279361-119.95694802401434j),-0j
247,81.2,(-207.91258343423345-119.78293223149475j),(-0+0j)
248,81.3,(0.05864778469236526+239.80641464460356j),0j
249,82.1,(207.30356245435777-119.95602683561955j),-0j
250,82.2,(-207.9122824860448-119.78214646120115j),(-0+0j)
251,82.3,(0.05827496456595555+239.80512647314666j),0j
252,83.1,(207.30250994918248-119.95559999572049j),-0j
253,83.2,(-207.9121430393309-119.78178236834596j),(-0+0j)
254,83.3,(0.058102215423666004+239.8045295887549j),0j
255,84.1,(207.2992157129107-119.9542640293892j),-0j
256,84.2,(-207.91170658501832-119.78064279400662j),(-0+0j)
257,84.3,(0.05756152783007064+239.8026614001136j),0j
258,85.1,(207.29560038406237-119.95279784505402j),-0j
259,85.2,(-207.91122758905775-119.77939214419163j),(-0+0j)
260,85.3,(0.05696813886411395+239.80061111721588j),0j
261,86.1,(207.27865426970325-119.9459254059322j),-0j
262,86.2,(-207.9089823934849-119.77352997903964j),(-0+0j)
263,86.3,(0.05418674948052046+239.791000835576j),0j
264,87.1,(207.26456800937365-119.94021277089871j),-0j
265,87.2,(-207.90711610079617-119.76865712248524j),(-0+0j)
266,87.3,(0.051874751927317726+239.7830124008143j),0j
267,88.1,(207.25868475711067-119.93782683792554j),-0j
268,88.2,(-207.90633662700915-119.76662193048395j),(-0+0j)
269,88.3,(0.050909125528374996+239.77967595978666j),0j
270,89.1,(207.25477137230308-119.93623977800847j),-0j
271,89.2,(-207.90581814152875-119.76526817424472j),(-0+0j)
272,89.3,(0.050266816222098595+239.77745664688874j),0j
273,90.1,(207.25231016220224-119.93524164261159j),-0j
274,90.2,(-207.9054920550936-119.764416768443j),(-0+0j)
275,90.3,(0.049862854375739965+239.77606087427995j),0j
276,91.1,(207.24447747564776-119.93206512318326j),-0j
277,91.2,(-207.90445430019582-119.76170720911966j),(-0+0j)
278,91.3,(0.04857726460773521+239.77161889293816j),0j
279,92.1,(207.23664652472885-119.928889307636j),-0j
280,92.2,(-207.90341677525288-119.75899825020431j),(-0+0j)
281,92.3,(0.04729195971200631+239.76717789588966j),0j
282,93.1,(207.19969247711802-119.91390271914193j),-0j
283,93.2,(-207.89852072284026-119.74621474564994j),(-0+0j)
284,93.3,(0.041226640339613915+239.74622094978338j),0j
285,94.1,(207.18946800588483-119.9097562195606j),-0j
286,94.2,(-207.89716607970132-119.7426777968438j),(-0+0j)
287,94.3,(0.03954848361660711+239.7404225675641j),0j
288,95.1,(207.18946800588495-119.90975621956083j),-0j
289,95.2,(-207.89716607970126-119.74267779684395j),(-0+0j)
290,95.3,(0.03954848361663736+239.74042256756388j),0j
291,96.1,(207.06695659281147-119.86007213207702j),-0j
292,96.2,(-207.88093450729514-119.7002974539926j),(-0+0j)
293,96.3,(0.01944051453332138+239.67094533174543j),0j
294,97.1,(207.189468005885-119.90975621956096j),-0j
295,97.2,(-207.89716607970126-119.74267779684408j),(-0+0j)
296,97.3,(0.03954848361667848+239.7404225675637j),0j
297,98.1,(207.0669565928114-119.860072132077j),-0j
298,98.2,(-207.8809345072951-119.70029745399259j),(-0+0j)
299,98.3,(0.01944051453332415+239.67094533174557j),0j
300,99.1,(207.04170940697625-119.84983322160917j),-0j
301,99.2,(-207.87758950037164-119.69156370123538j),(-0+0j)
302,99.3,(0.015296658712324978+239.65662744380296j),0j
303,100.1,(207.18946800588506-119.90975621956112j),-0j
304,100.2,(-207.8971660797012-119.74267779684412j),(-0+0j)
305,100.3,(0.039548483616731356+239.7404225675636j),0j
306,101.1,(207.0669565928113-119.86007213207697j),-0j
307,101.2,(-207.88093450729502-119.70029745399253j),(-0+0j)
308,101.3,(0.019440514533326878+239.67094533174557j),0j
309,102.1,(206.95565896323544-119.81493575640508j),-0j
310,102.2,(-207.86618865229426-119.66179629249567j),(-0+0j)
311,102.3,(0.0011730793747951479+239.60782752531216j),0j
312,103.1,(207.1894680058851-119.90975621956117j),-0j
313,103.2,(-207.89716607970124-119.74267779684415j),(-0+0j)
314,103.3,(0.03954848361674504+239.7404225675636j),0j
315,104.1,(207.06695659281124-119.86007213207694j),-0j
316,104.2,(-207.88093450729485-119.70029745399245j),(-0+0j)
317,104.3,(0.019440514533329678+239.67094533174557j),0j
318,105.1,(206.91512082821413-119.7984956534277j),-0j
319,105.2,(-207.86081774310864-119.64777294546494j),(-0+0j)
320,105.3,(-0.005480501260975826+239.58483801359307j),0j
321,106.1,(207.06695659281127-119.86007213207695j),-0j
322,106.2,(-207.8809345072948-119.7002974539924j),(-0+0j)
323,106.3,(0.01944051453333074+239.6709453317457j),0j
324,107.1,(206.91484365582403-119.79933923431346j),-0j
325,107.2,(-207.86109491550312-119.64861652635057j),(-0+0j)
326,107.3,(-0.013736593090305862+239.55296862229983j),0j
327,108.1,(206.90838266264885-119.79523704812689j),-0j
328,108.2,(-207.85976439766236-119.64492450293048j),(-0+0j)
329,108.3,(-0.006539694103821944+239.5820335071941j),0j
330,109.1,(207.0669565928113-119.86007213207692j),-0j
331,109.2,(-207.8809345072947-119.70029745399238j),(-0+0j)
332,109.3,(0.019440514533331437+239.67094533174583j),0j
333,110.1,(206.91482933647762-119.79938281559123j),-0j
334,110.2,(-207.86110923484975-119.64866010762833j),(-0+0j)
335,110.3,(-0.014163121283953138+239.55132217817325j),0j
336,111.1,(206.90838266264882-119.79523704812695j),-0j
337,111.2,(-207.85976439766242-119.6449245029304j),(-0+0j)
338,111.3,(-0.006539694103572955+239.58203350719415j),0j
339,112.1,(206.79505457892537-119.74043110860417j),-0j
340,112.2,(-207.84204835613787-119.5970170226359j),(-0+0j)
341,112.3,(-0.0243540820351094+239.53486498144028j),0j
342,113.1,(207.06695659281124-119.8600721320769j),-0j
343,113.2,(-207.88093450729468-119.70029745399236j),(-0+0j)
344,113.3,(0.019440514533331583+239.67094533174583j),0j
345,114.1,(206.91481788346985-119.79941767309775j),-0j
346,114.2,(-207.8611206878576-119.64869496513482j),(-0+0j)
347,114.3,(-0.014504270283076876+239.5500053068052j),0j
348,115.1,(206.9083826626488-119.7952370481269j),-0j
349,115.2,(-207.8597643976625-119.64492450293037j),(-0+0j)
350,115.3,(-0.006539694103541895+239.5820335071942j),0j
351,116.1,(206.79582213371128-119.7402717906776j),-0j
352,116.2,(-207.81402641255409-119.58930315451005j),(-0+0j)
353,116.3,(-0.0235865272494763+239.53502429936708j),0j
354,117.1,(206.7666605913225-119.72804152196956j),-0j
355,117.2,(-207.84177938318336-119.58771928002734j),(-0+0j)
356,117.3,(-0.03039737511560686+239.52339202036825j),0j
357,118.1,(207.06695659281124-119.86007213207687j),-0j
358,118.2,(-207.88093450729468-119.70029745399236j),(-0+0j)
359,118.3,(0.019440514533331982+239.67094533174583j),0j
360,119.1,(206.91480531785805-119.79945591684155j),-0j
361,119.2,(-207.86113325346955-119.64873320887864j),(-0+0j)
362,119.3,(-0.014878560249052028+239.54856050778523j),0j
363,120.1,(206.90838266264882-119.79523704812694j),-0j
364,120.2,(-207.8597643976626-119.64492450293045j),(-0+0j)
365,120.3,(-0.006539694103509463+239.58203350719424j),0j
366,121.1,(206.7958706203592-119.74026172652013j),-0j
367,121.2,(-207.81225625863468-119.58881586732896j),(-0+0j)
368,121.3,(-0.02353804060157183+239.53503436352457j),0j
369,122.1,(206.767400182766-119.7278880365621j),-0j
370,122.2,(-207.81477826033148-119.58028748818188j),(-0+0j)
371,122.3,(-0.02965778367604086+239.52354550578002j),0j
372,123.1,(206.66315965699724-119.68716463150352j),-0j
373,123.2,(-207.85411590810057-119.56246686882223j),(-0+0j)
374,123.3,(-0.05747211458349284+239.4826730696414j),0j
375,124.1,(206.91463013645514-119.79998908568092j),-0j
376,124.2,(-207.86130843487246-119.64926637771796j),(-0+0j)
377,124.3,(-0.020096662009157832+239.52841808080436j),0j
378,125.1,(206.90838266264885-119.79523704812698j),-0j
379,125.2,(-207.85976439766262-119.64492450293054j),(-0+0j)
380,125.3,(-0.006539694103492905+239.58203350719424j),0j
381,126.1,(206.7959089852008-119.74025376330093j),-0j
382,126.2,(-207.8108556323246-119.58843030354332j),(-0+0j)
383,126.3,(-0.023499675759956005+239.53504232674373j),0j
384,127.1,(206.76743238726706-119.72788135324929j),-0j
385,127.2,(-207.813602533249-119.57996388093814j),(-0+0j)
386,127.3,(-0.029625579175132876+239.52355218909312j),0j
387,128.1,(206.62698540191-119.65150501202774j),-0j
388,128.2,(-207.85502811435677-119.56144466481221j),(-0+0j)
389,128.3,(-0.058384320842389495+239.48369527364684j),0j
390,129.1,(206.65960481063823-119.68630102032873j),-0j
391,129.2,(-207.85405078006698-119.56189086414568j),(-0+0j)
392,129.3,(-0.05819563002926486+239.47971893949537j),0j
393,130.1,(206.91445045524796-119.80053594978335j),-0j
394,130.2,(-207.86148811607964-119.64981324182038j),(-0+0j)
395,130.3,(-0.025448798752345042+239.5077582645536j),(1.000001401098572+0.3286834589410736j)
396,131.1,(206.90838266264882-119.79523704812694j),-0j
397,131.2,(-207.85976439766264-119.64492450293052j),(-0+0j)
398,131.3,(-0.006539694103486639+239.5820335071943j),0j
399,132.1,(206.79609184552697-119.74021580779787j),-0j
400,132.2,(-207.80417975480177-119.58659257095778j),(-0+0j)
401,132.3,(-0.023316815433871426+239.53508028224675j),0j
402,133.1,(206.76746938260317-119.7278736757074j),-0j
403,133.2,(-207.81225190159026-119.5795921329407j),(-0+0j)
404,133.3,(-0.029588583839109298+239.52355986663508j),0j
405,134.1,(206.62450100687155-119.64905596141192j),-0j
406,134.2,(-207.85509076335097-119.56137446133285j),(-0+0j)
407,134.3,(-0.05844696983676523+239.48376547712593j),0j
408,135.1,(206.65766198521257-119.6858290320685j),-0j
409,135.2,(-207.85401518572985-119.56157606108026j),(-0+0j)
410,135.3,(-0.05859105195801703+239.47810442269807j),0j
411,136.1,(206.90838266264882-119.79523704812692j),-0j
412,136.2,(-207.8597643976627-119.64492450293055j),(-0+0j)
413,136.3,(-0.006539694103487477+239.5820335071943j),0j
414,137.1,(206.7967669956588-119.74007566989349j),-0j
415,137.2,(-207.7795313267565-119.57980736268424j),(0.9999994230016588+0.3286861940557415j)
416,137.3,(-0.022641665302022253+239.5352204201511j),0j
417,138.1,(206.76751081623317-119.72786507709843j),-0j
418,138.2,(-207.8107392359882-119.57917578670396j),(-0+0j)
419,138.3,(-0.02954715020922834+239.52356846524415j),0j
420,139.1,(206.6218278705106-119.64642085461541j),-0j
421,139.2,(-207.8551581718355-119.56129892444346j),(-0+0j)
422,139.3,(-0.05851437832143779+239.48384101401507j),0j
423,140.1,(206.65618230871866-119.68546956079295j),-0j
424,140.2,(-207.85398807670433-119.56133630371967j),(-0+0j)
425,140.3,(-0.058892209501728854+239.47687478954487j),0j
426,141.1,(206.7675709933067-119.72785258871326j),-0j
427,141.2,(-207.80854228173743-119.57857109678878j),(-0+0j)
428,141.3,(-0.029486973135622523+239.52358095362933j),0j
429,142.1,(206.6200728991517-119.64469063619207j),-0j
430,142.2,(-207.85520242658203-119.5612493270874j),(-0+0j)
431,142.3,(-0.05855863306804735+239.48389061137092j),0j
432,143.1,(206.6175658662874-119.64183516958252j),-0j
433,143.2,(-207.855214657953-119.56123564275715j),(-0+0j)
434,143.3,(-0.0585708644389202+239.48390429570202j),0j
435,144.1,(206.6550783817489-119.6852013737686j),-0j
436,144.2,(-207.85396785175348-119.56115743042018j),(-0+0j)
437,144.3,(-0.05911689100213096+239.47595740982982j),0j
438,145.1,(206.7677154492382-119.7278226101649j),-0j
439,145.2,(-207.80326846143123-119.57711952994231j),(-0+0j)
440,145.3,(-0.02934251720411492+239.52361093217772j),0j
441,146.1,(206.61881219295648-119.64344771158578j),-0j
442,146.2,(-207.8552342175471-119.56121369819026j),(-0+0j)
443,146.3,(-0.05859042403314768+239.48392624026792j),0j
444,147.1,(206.61544195744986-119.63954995904362j),-0j
445,147.2,(-207.85524280700164-119.56120410723405j),(-0+0j)
446,147.3,(-0.058599013487544274+239.48393583122544j),0j
447,148.1,(206.6537424840725-119.68487683198956j),-0j
448,148.2,(-207.85394337688732-119.56094097006391j),(-0+0j)
449,148.3,(-0.0593887853417015+239.47484725901074j),0j
450,149.1,(206.76828140694136-119.72770515849516j),-0j
451,149.2,(-207.78260638687442-119.57143249840448j),(0.9999993908819322+0.3286862427342515j)
452,149.3,(-0.02877655950102913+239.52372838384753j),0j
453,150.1,(206.61733731813266-119.6419936390852j),-0j
454,150.2,(-207.8552714091578-119.56117201666004j),(-0+0j)
455,150.3,(-0.05862761564387796+239.48396792179807j),0j
456,151.1,(206.61296591320743-119.63688586993706j),-0j
457,151.2,(-207.85527562304748-119.56116734325008j),(-0+0j)
458,151.3,(-0.058631829533387+239.48397259520982j),0j
459,152.1,(206.65160119859362-119.68435663002273j),-0j
460,152.2,(-207.8539041465808-119.56059400979467j),(-0+0j)
461,152.3,(-0.05982459970941935+239.4730678189605j),0j
462,153.1,(206.60268641343038-119.62754937758423j),-0j
463,153.2,(-207.85564085796454-119.56075796652004j),(-0+0j)
464,153.3,(-0.058997064451100104+239.4843819719365j),0j
465,154.1,(206.61032693435413-119.63404647203976j),-0j
