,bus,vLN,sInjkW
92,29.3,(0.03002578930738354+239.69561061221208j),0j
93,30.1,(207.13212337051178-119.67936682356367j),-0j
94,30.2,(-207.5843207619446-119.58781865461978j),(-0+0j)
95,30.3,(0.019148294447279588+239.65934463396067j),0j
96,31.1,(207.19151830944753-119.72199037580602j),-0j
97,31.2,(-207.61685722494192-119.61745686597665j),(-0+0j)
98,31.3,(0.03002578930739504+239.69561061221205j),0j
99,32.1,(207.0339232614341-119.61036885673472j),-0j
100,32.2,(-207.5182659188573-119.53794804882773j),(-0+0j)
101,32.3,(0.0039021761359480517+239.5857970065573j),0j
102,33.1,(207.1261908453705-119.67443858551772j),-0j
103,33.2,(-207.58665404447547-119.58525379962387j),(-0+0j)
104,33.3,(0.016815011916593858+239.6619094889509j),0j
105,34.1,(207.00377594720396-119.58918656471104j),-0j
106,34.2,(-207.4979871622482-119.52263783341364j),(-0+0j)
107,34.3,(-0.0007783636703792739+239.56321797426278j),0j
108,35.1,(207.03392326143415-119.61036885673474j),-0j
109,35.2,(-207.5182659188573-119.53794804882776j),(-0+0j)
110,35.3,(0.0039021761359830597+239.58579700655733j),0j
111,36.1,(207.0339232614341-119.6103688567347j),-0j
112,36.2,(-207.5182659188573-119.53794804882772j),(-0+0j)
113,36.3,(0.003902176135915782+239.58579700655736j),0j
114,37.1,(207.12483592553724-119.6731349414583j),-0j
115,37.2,(-207.58667189417446-119.58523382975972j),(-0+0j)
116,37.3,(0.016797162217281513+239.6619294588127j),0j
117,38.1,(206.93768311018044-119.54274800757102j),-0j
118,38.2,(-207.45352945217275-119.48907280123768j),(-0+0j)
119,38.3,(-0.011039647718534258+239.51371730265421j),0j
120,39.1,(207.00377594720396-119.58918656471101j),-0j
121,39.2,(-207.49798716224817-119.52263783341363j),(-0+0j)
122,39.3,(-0.0007783636703823174+239.56321797426278j),0j
123,40.1,(207.00377594720396-119.58918656471103j),-0j
124,40.2,(-207.4979871622482-119.52263783341365j),(-0+0j)
125,40.3,(-0.0007783636703582898+239.56321797426278j),0j
126,41.1,(207.1241671871655-119.67249151091417j),-0j
127,41.2,(-207.58668070412642-119.58522397337256j),(-0+0j)
128,41.3,(0.016788352265153364+239.6619393151987j),0j
129,42.1,(206.91398046100284-119.52655821118061j),-0j
130,42.2,(-207.43371576207616-119.47676103610546j),(-0+0j)
131,42.3,(-0.013855347664241272+239.4916767146377j),0j
132,43.1,(206.9358233376565-119.54085587043643j),-0j
133,43.2,(-207.45352945217272-119.48907280123765j),(-0+0j)
134,43.3,(-0.011039647718535247+239.51371730265416j),0j
135,44.1,(206.93768311018047-119.54274800757103j),-0j
136,44.2,(-207.45352945217275-119.4890728012377j),(-0+0j)
137,44.3,(-0.011039647718511349+239.5137173026542j),0j
138,45.1,(207.1239363445731-119.6722694043608j),-0j
139,45.2,(-207.58668374524422-119.58522057103464j),(-0+0j)
140,45.3,(0.016785311147322752+239.66194271753633j),0j
141,46.1,(206.84912809739635-119.48226161992808j),-0j
142,46.2,(-207.37950390478977-119.44307505176657j),(-0+0j)
143,46.3,(-0.02155933025791767+239.43137188468225j),0j
144,47.1,(206.91398046100286-119.52655821118069j),-0j
145,47.2,(-207.43371576207616-119.47676103610549j),(-0+0j)
146,47.3,(-0.013855347664213776+239.49167671463766j),0j
147,48.1,(206.93495262303242-119.5399700032389j),-0j
148,48.2,(-207.45352945217272-119.48907280123764j),(-0+0j)
149,48.3,(-0.011039647718531541+239.51371730265413j),0j
150,49.1,(207.12371759709336-119.672058935191j),-0j
151,49.2,(-207.58668662702118-119.58521734696394j),(-0+0j)
152,49.3,(0.01678242937038128+239.66194594160683j),0j
153,50.1,(206.79137121397864-119.43665780414992j),-0j
154,50.2,(-207.32826562826926-119.40718452171565j),(-0+0j)
155,50.3,(-0.026625532224803995+239.38779599165358j),0j
156,51.1,(206.84911217971293-119.48231007822814j),-0j
157,51.2,(-207.3795198224741-119.4431235100673j),(-0+0j)
158,51.3,(-0.02241770827167468+239.42789575829826j),0j
159,52.1,(206.84912809739635-119.48226161992805j),-0j
160,52.2,(-207.37950390478977-119.44307505176654j),(-0+0j)
161,52.3,(-0.021559330257895953+239.43137188468228j),0j
162,53.1,(206.93411804106435-119.53912089749437j),-0j
163,53.2,(-207.45352945217266-119.4890728012376j),(-0+0j)
164,53.3,(-0.01103964771852893+239.51371730265407j),0j
165,54.1,(207.12349341256544-119.67184323473344j),-0j
166,54.2,(-207.58668958042577-119.58521404275776j),(-0+0j)
167,54.3,(0.01677947596582005+239.6619492458129j),0j
168,55.1,(206.74361084041274-119.39894705611947j),-0j
169,55.2,(-207.28589562693466-119.37750589258471j),(-0+0j)
170,55.3,(-0.03081488047522258+239.35176217531227j),0j
171,56.1,(206.79137121397866-119.43665780414992j),-0j
172,56.2,(-207.3282656282693-119.40718452171564j),(-0+0j)
173,56.3,(-0.026625532224782797+239.3877959916536j),0j
174,57.1,(206.84910284834157-119.48233848577839j),-0j
175,57.2,(-207.37952915384594-119.44315191761793j),(-0+0j)
176,57.3,(-0.022920912398161443+239.42585796013412j),0j
177,58.1,(206.93265819937199-119.53763565097037j),-0j
178,58.2,(-207.45352945217263-119.48907280123758j),(-0+0j)
179,58.3,(-0.011039647718525001+239.51371730265402j),0j
180,59.1,(207.12321427117084-119.67157465720446j),-0j
181,59.2,(-207.5866932578315-119.58520992855446j),(-0+0j)
182,59.3,(0.016775798560086014+239.66195336001613j),0j
183,60.1,(206.71677222015705-119.37796021445403j),-0j
184,60.2,(-207.2556555311463-119.35987773364914j),(-0+0j)
185,60.3,(-0.03163425142401306+239.3255539505236j),0j
186,61.1,(206.68724258623735-119.34161298274068j),-0j
187,61.2,(-207.28589562693466-119.37750589258471j),(-0+0j)
188,61.3,(-0.030814880475224474+239.35176217531225j),0j
189,62.1,(206.7436108404128-119.3989470561195j),-0j
190,62.2,(-207.28589562693463-119.3775058925847j),(-0+0j)
191,62.3,(-0.030814880475179614+239.3517621753123j),0j
192,63.1,(206.84909502377897-119.48236230614155j),-0j
193,63.2,(-207.379536978409-119.44317573798149j),(-0+0j)
194,63.3,(-0.02334286025917905+239.4241492210136j),0j
195,64.1,(206.9242829557049-119.52911465748892j),-0j
196,64.2,(-207.45352945217266-119.48907280123758j),(-0+0j)
197,64.3,(-0.011039647718524748+239.51371730265402j),0j
198,65.1,(207.12277852794304-119.67115540430376j),-0j
199,65.2,(-207.58669899830807-119.58520350623137j),(-0+0j)
200,65.3,(0.01677005808347812+239.66195978233924j),0j
201,66.1,(206.6861621537791-119.35402423673524j),-0j
202,66.2,(-207.2211660033487-119.33977241116982j),(-0+0j)
203,66.3,(-0.032568762918745206+239.2956628647381j),0j
204,67.1,(206.71677222015708-119.37796021445405j),-0j
205,67.2,(-207.2556555311463-119.35987773364917j),(-0+0j)
206,67.3,(-0.03163425142399409+239.32555395052356j),0j
207,68.1,(206.6576600202153-119.31152354612689j),(1.0000091435898444+0.3286866835762016j)
208,68.2,(-207.28589562693463-119.3775058925847j),(-0+0j)
209,68.3,(-0.030814880475224495+239.35176217531222j),0j
210,69.1,(206.84909093181065-119.48237476334536j),-0j
211,69.2,(-207.37954107037748-119.44318819518551j),(-0+0j)
212,69.3,(-0.02356352400242211+239.42325561114978j),0j
213,70.1,(206.89606829454573-119.5004089919137j),-0j
214,70.2,(-207.45352945217266-119.4890728012376j),(-0+0j)
215,70.3,(-0.011039647718526203+239.51371730265402j),0j
216,71.1,(207.122439311805-119.67082902550825j),-0j
217,71.2,(-207.58670346713785-119.58519850659967j),(-0+0j)
218,71.3,(0.016765589253711084+239.66196478197085j),0j
219,72.1,(206.6528289816888-119.32795888768543j),-0j
220,72.2,(-207.18360824863848-119.31787849673877j),(-0+0j)
221,72.3,(-0.033586409603088396+239.26311263457382j),0j
222,73.1,(206.68616215377997-119.3540242367363j),-0j
223,73.2,(-207.22116600334803-119.33977241117016j),(-0+0j)
224,73.3,(-0.03256876291851627+239.29566286473764j),0j
225,74.1,(206.68616215377907-119.35402423673523j),-0j
226,74.2,(-207.22116600334869-119.33977241116986j),(-0+0j)
227,74.3,(-0.032568762918725264+239.29566286473803j),0j
228,75.1,(206.84908882273584-119.48238118401439j),-0j
229,75.2,(-207.3795431794523-119.44319461585461j),(-0+0j)
230,75.3,(-0.023677258102366677+239.4227950284003j),0j
231,76.1,(206.8623019155145-119.46605499493715j),(1.0000073035026698+0.32868639905655544j)
232,76.2,(-207.45352945217266-119.48907280123758j),(-0+0j)
233,76.3,(-0.011039647718524892+239.513717302654j),0j
234,77.1,(207.1221753681663-119.67057507058918j),-0j
235,77.2,(-207.5867069443285-119.58519461639271j),(-0+0j)
236,77.3,(0.016762112063054897+239.6619686721778j),0j
237,78.1,(206.6456164364321-119.32231893511373j),-0j
238,78.2,(-207.17548159916015-119.31314114836243j),(-0+0j)
239,78.3,(-0.033806605351350036+239.25606950025906j),0j
240,79.1,(206.65282898168883-119.32795888768544j),-0j
241,79.2,(-207.18360824863848-119.31787849673876j),(-0+0j)
242,79.3,(-0.0335864096030532+239.26311263457382j),0j
243,80.1,(206.6861621537806-119.354024236737j),-0j
244,80.2,(-207.22116600334755-119.33977241117044j),(-0+0j)
245,80.3,(-0.032568762918315904+239.29566286473732j),0j
246,81.1,(206.84908646770364-119.48238835345269j),-0j
247,81.2,(-207.3795455344844-119.443201785293j),(-0+0j)
248,81.3,(-0.023804255711751293+239.42228073314382j),0j
249,82.1,(207.121878256678-119.67028920302917j),-0j
250,82.2,(-207.586710858472-119.58519023733213j),(-0+0j)
251,82.3,(0.016758197919506095+239.66197305123828j),0j
252,83.1,(206.56294240658283-119.24656798591074j),-0j
253,83.2,(-207.0763046499739-119.24809085584295j),(-0+0j)
254,83.3,(-0.03292469419686732+239.19302345416978j),0j
255,84.1,(206.64560709698458-119.3223473715036j),-0j
256,84.2,(-207.17549093860657-119.31316958475193j),(-0+0j)
257,84.3,(-0.034310222515095204+239.25402964067425j),0j
258,85.1,(206.64561643643214-119.32231893511373j),-0j
259,85.2,(-207.17548159916012-119.3131411483624j),(-0+0j)
260,85.3,(-0.0338066053513288+239.2560695002591j),0j
261,86.1,(206.68616215378097-119.35402423673736j),-0j
262,86.2,(-207.2211660033473-119.33977241117054j),(-0+0j)
263,86.3,(-0.03256876291821051+239.29566286473718j),0j
264,87.1,(206.84894225143282-119.48282739188703j),-0j
265,87.2,(-207.37968975074776-119.4436408237332j),(-0+0j)
266,87.3,(-0.03158127104528488+239.39078658049638j),0j
267,88.1,(207.11052540313997-119.65936598845275j),-0j
268,88.2,(-207.58686042083994-119.58502291013156j),(-0+0j)
269,88.3,(0.016608635549415555+239.6621403784326j),0j
270,89.1,(206.55765499176485-119.2417233364844j),-0j
271,89.2,(-207.06996179150096-119.24393056655731j),(-0+0j)
272,89.3,(-0.032868291598472245+239.18899134639773j),0j
273,90.1,(206.56294240658286-119.24656798591072j),-0j
274,90.2,(-207.07630464997393-119.24809085584293j),(-0+0j)
275,90.3,(-0.032924694196823555+239.19302345416978j),0j
276,91.1,(206.64560269437027-119.32236077641386j),-0j
277,91.2,(-207.1754953412203-119.31318298966204j),(-0+0j)
278,91.3,(-0.03454762757697406+239.25306805114596j),0j
279,92.1,(206.68616215378114-119.35402423673757j),-0j
280,92.2,(-207.22116600334718-119.33977241117063j),(-0+0j)
281,92.3,(-0.032568762918160285+239.29566286473698j),0j
282,93.1,(206.84894040716463-119.48283300640334j),-0j
283,93.2,(-207.3796915950158-119.44364643824959j),(-0+0j)
284,93.3,(-0.03168072516149027+239.39038382661423j),0j
285,94.1,(207.10625592856985-119.65525808846952j),-0j
286,94.2,(-207.5869166668511-119.58495998328898j),(-0+0j)
287,94.3,(0.016552389537460677+239.66220330527284j),0j
288,95.1,(206.4395031652639-119.14677891014759j),-0j
289,95.2,(-206.9674041556742-119.16945713903556j),(-0+0j)
290,95.3,(-0.04348032731499995+239.10529856686625j),0j
291,96.1,(206.55768379030746-119.24171734859632j),-0j
292,96.2,(-207.0689104367259-119.243640762149j),(-0+0j)
293,96.3,(-0.032839493056030504+239.18899733428597j),0j
294,97.1,(206.5576549917649-119.24172333648447j),-0j
295,97.2,(-207.0699617915009-119.24393056655732j),(-0+0j)
296,97.3,(-0.032868291598428946+239.1889913463977j),0j
297,98.1,(206.64560084902598-119.322366395047j),-0j
298,98.2,(-207.17549718656437-119.3131886082951j),(-0+0j)
299,98.3,(-0.03464713528845709+239.2526650034072j),0j
300,99.1,(206.6861621537812-119.35402423673769j),-0j
301,99.2,(-207.22116600334712-119.33977241117071j),(-0+0j)
302,99.3,(-0.03256876291814361+239.29566286473687j),0j
303,100.1,(206.8489383356971-119.48283931258419j),-0j
304,100.2,(-207.37969366648326-119.44365274443048j),(-0+0j)
305,100.3,(-0.03179243124715079+239.38993145660302j),0j
306,101.1,(207.1047712989521-119.65382964338062j),-0j
307,101.2,(-207.58693622534534-119.58493810166098j),(-0+0j)
308,101.3,(0.01653283104288985+239.66222518689997j),0j
309,102.1,(206.4390745196162-119.14638063830742j),-0j
310,102.2,(-206.96700657497024-119.16913550042389j),(-0+0j)
311,102.3,(-0.04350322057978528+239.10508386464338j),0j
312,103.1,(206.43948516876674-119.14683371246615j),-0j
313,103.2,(-206.9674221521714-119.169511941354j),(-0+0j)
314,103.3,(-0.04401631621869668+239.10322822938318j),0j
315,104.1,(206.43950316526391-119.14677891014757j),-0j
316,104.2,(-206.96740415567422-119.16945713903553j),(-0+0j)
317,104.3,(-0.04348032731499435+239.10529856686628j),0j
318,105.1,(206.55770018785975-119.24171393916315j),-0j
319,105.2,(-207.06831180765496-119.24347575091984j),(-0+0j)
320,105.3,(-0.03282309550392307+239.1890007437193j),0j
321,106.1,(206.64559867763427-119.32237300641707j),-0j
322,106.2,(-207.17549935795594-119.31319521966512j),(-0+0j)
323,106.3,(-0.03476422467452842+239.25219074255264j),0j
324,107.1,(206.68616215378123-119.35402423673774j),-0j
325,107.2,(-207.2211660033471-119.33977241117078j),(-0+0j)
326,107.3,(-0.032568762918095184+239.29566286473678j),0j
327,108.1,(206.84893506038378-119.48284928363982j),-0j
328,108.2,(-207.3796969417964-119.4436627154862j),(-0+0j)
329,108.3,(-0.031969055994215+239.38921618904772j),0j
330,109.1,(207.10324918524776-119.65236513275815j),-0j
331,109.2,(-207.58695627765454-119.58491566756328j),(-0+0j)
332,109.3,(0.01651277873336767+239.66224762099677j),0j
333,110.1,(206.39912567690493-119.10926256844338j),-0j
334,110.2,(-206.92995291748818-119.13915948088997j),(-0+0j)
335,110.3,(-0.04563682309537862+239.08507408411668j),0j
336,111.1,(206.43907451961627-119.14638063830743j),-0j
337,111.2,(-206.96700657497024-119.16913550042389j),(-0+0j)
338,111.3,(-0.04350322057977733+239.10508386464335j),0j
339,112.1,(206.43947869178646-119.14685343594526j),-0j
340,112.2,(-206.96742862915175-119.16953166483313j),(-0+0j)
341,112.3,(-0.044209219844597906+239.10248311021266j),0j
342,113.1,(206.5577125590809-119.24171136689802j),-0j
343,113.2,(-207.06786016874457-119.24335125731376j),(-0+0j)
344,113.3,(-0.03281072428286994+239.1890033159846j),0j
345,114.1,(206.6455959985286-119.32238116365518j),-0j
346,114.2,(-207.17550203706156-119.31320337690319j),(-0+0j)
347,114.3,(-0.03490869185672539+239.25160559020387j),0j
348,115.1,(206.68616215378123-119.35402423673779j),-0j
349,115.2,(-207.221166003347-119.33977241117081j),(-0+0j)
350,115.3,(-0.03256876291806673+239.29566286473676j),0j
351,116.1,(206.84893258594153-119.482856816599j),-0j
352,116.2,(-207.3796994162386-119.44367024844543j),(-0+0j)
353,116.3,(-0.03210249291899674+239.38867581684866j),0j
354,117.1,(207.1025958858662-119.65173655692884j),-0j
355,117.2,(-207.58696488421342-119.584906038728j),(-0+0j)
356,117.3,(0.016504172174361842+239.6622572498317j),0j
357,118.1,(206.2425780096897-118.98051863144042j),-0j
358,118.2,(-206.82940861249486-119.04411028226887j),(-0+0j)
359,118.3,(-0.06779835023808001+239.0107995749878j),0j
360,119.1,(206.40299645468318-119.10842236059919j),-0j
361,119.2,(-206.92168649385198-119.13611200690535j),(-0+0j)
362,119.3,(-0.04176604531712324+239.08591429196088j),0j
363,120.1,(206.4394731958338-119.14687017203276j),-0j
364,120.2,(-206.9674341251045-119.16954840092065j),(-0+0j)
365,120.3,(-0.04437290556872943+239.10185084956737j),0j
366,121.1,(206.55772581791547-119.24170861007732j),-0j
367,121.2,(-207.06737612553118-119.24321783150889j),(-0+0j)
368,121.3,(-0.03279746544831157+239.18900607280534j),0j
369,122.1,(206.64559081953456-119.32239693245712j),-0j
370,122.2,(-207.17550721605542-119.31321914570513j),(-0+0j)
371,122.3,(-0.03518796216271358+239.2504744289741j),0j
372,123.1,(206.68616215378128-119.35402423673783j),-0j
373,123.2,(-207.22116600334698-119.33977241117088j),(-0+0j)
374,123.3,(-0.03256876291801983+239.29566286473667j),0j
375,124.1,(206.8489296121273-119.48286586979941j),-0j
376,124.2,(-207.37970239005284-119.44367930164596j),(-0+0j)
377,124.3,(-0.032262859011472377+239.38802639107558j),0j
378,125.1,(207.10197168304282-119.65113597652358j),-0j
379,125.2,(-207.58697310745458-119.58489683874043j),(-0+0j)
380,125.3,(0.016495948933103563+239.66226644981884j),0j
381,126.1,(206.24141188095473-118.97939809339105j),-0j
382,126.2,(-206.829423976626-119.0440931156879j),(-0+0j)
383,126.3,(-0.06781371436933399+239.01081674156865j),0j
384,127.1,(206.24257800968974-118.98051863144048j),-0j
385,127.2,(-206.82940861249483-119.0441102822689j),(-0+0j)
386,127.3,(-0.0677983502380665+239.01079957498777j),0j
387,128.1,(206.1781242961495-118.9276032733528j),-0j
388,128.2,(-206.7749604184801-119.00276724328094j),(-0+0j)
389,128.3,(-0.07374912530438554+238.968797126552j),0j
390,129.1,(206.24257800968974-118.98051863144046j),-0j
391,129.2,(-206.8294086124949-119.04411028226887j),(-0+0j)
392,129.3,(-0.06779835023809606+239.0107995749878j),0j
393,130.1,(206.40299645468315-119.10842236059919j),-0j
394,130.2,(-206.84649865769015-119.11673324693669j),(-0+0j)
395,130.3,(-0.04176604531712446+239.08591429196088j),0j
396,131.1,(206.43946783498996-119.14688649669147j),-0j
397,131.2,(-206.9674394859484-119.16956472557933j),(-0+0j)
398,131.3,(-0.04453256735213088+239.10123413199622j),0j
399,132.1,(206.55884465387265-119.24147597800508j),-0j
400,132.2,(-207.02653053312994-119.23195880361573j),(-0+0j)
401,132.3,(-0.031678629491209725+239.18923870487754j),0j
402,133.1,(206.64558774010794-119.32240630857686j),-0j
403,133.2,(-207.1755102954819-119.31322852182485j),(-0+0j)
404,133.3,(-0.03535401611139006+239.24980184121674j),0j
405,134.1,(206.68616215378128-119.35402423673776j),-0j
406,134.2,(-207.22116600334692-119.33977241117087j),(-0+0j)
407,134.3,(-0.0325687629180058+239.2956628647367j),0j
408,135.1,(206.84887515014975-119.48303166871908j),-0j
409,135.2,(-207.37975685202966-119.44384510056784j),(-0+0j)
410,135.3,(-0.0351997789573168+239.37613290737988j),0j
411,136.1,(207.10158593096799-119.6507648229037j),-0j
412,136.2,(-207.58697818934823-119.5848911532258j),(-0+0j)
413,136.3,(0.01649086703942441+239.66227213533327j),0j
414,137.1,(206.24088957227866-118.978896204768j),-0j
415,137.2,(-206.82943085821523-119.04408542678198j),(-0+0j)
416,137.3,(-0.06782059595866054+239.01082443047454j),0j
417,138.1,(206.1781242961495-118.92760327335279j),-0j
418,138.2,(-206.77496041848008-119.00276724328091j),(-0+0j)
419,138.3,(-0.09267591088003876+238.90037448267358j),0j
420,139.1,(206.08919766894616-118.84199379703402j),-0j
421,139.2,(-206.69396823341245-118.9336953882424j),(-0+0j)
422,139.3,(-0.07833263957707128+238.93176139364473j),0j
423,140.1,(206.24257800968974-118.98051863144049j),-0j
424,140.2,(-206.8294086124949-119.04411028226887j),(-0+0j)
425,140.3,(-0.06779835023809266+239.01079957498794j),0j
426,141.1,(206.24257800968977-118.98051863144046j),-0j
427,141.2,(-206.82940861249492-119.04411028226887j),(-0+0j)
428,141.3,(-0.06779835023807614+239.01079957498783j),0j
429,142.1,(206.40299645468312-119.10842236059918j),-0j
430,142.2,(-206.79300905696766-119.10294694603836j),(1.0000072378709064+0.3286891756181418j)
431,142.3,(-0.04176604531712258+239.08591429196085j),0j
432,143.1,(206.43946102642053-119.14690722991453j),-0j
433,143.2,(-206.96744629451786-119.16958545880236j),(-0+0j)
434,143.3,(-0.04473534668335876+239.10045086643336j),0j
435,144.1,(206.55966783917543-119.2413048185946j),-0j
436,144.2,(-206.9964783247307-119.2236749562597j),(1.0000060784803875+0.3286885749561952j)
437,144.3,(-0.030855444188448867+239.18940986428805j),0j
438,145.1,(206.64558380213154-119.32241829877609j),-0j
439,145.2,(-207.1755142334582-119.31324051202407j),(-0+0j)
440,145.3,(-0.03556636620704316+239.24894173475278j),0j
441,146.1,(206.6861621537813-119.35402423673774j),-0j
442,146.2,(-207.22116600334692-119.33977241117087j),(-0+0j)
443,146.3,(-0.03256876291798476+239.29566286473664j),0j
444,147.1,(206.84887034080575-119.48304630983337j),-0j
445,147.2,(-207.37976166137358-119.44385974168227j),(-0+0j)
446,147.3,(-0.03545912793640706+239.37508263603735j),0j
447,148.1,(207.10096154257982-119.65016406395618j),-0j
448,148.2,(-207.58698641503403-119.58488195050326j),(-0+0j)
449,148.3,(0.016482641353515105+239.66228133805558j),0j
450,149.1,(206.24050007923736-118.97852193925196j),-0j
451,149.2,(-206.82943598991466-119.044079693055j),(-0+0j)
452,149.3,(-0.06782572765812955+239.01083016420156j),0j
453,150.1,(206.1781242961495-118.92760327335277j),-0j
454,150.2,(-206.77496041848005-119.0027672432809j),(-0+0j)
455,150.3,(-0.10370804873577254+238.86049195551638j),(1.0000054743578544+0.3286847117279425j)
456,151.1,(206.0892275258471-118.8419876001736j),-0j
457,151.2,(-206.69191096975675-118.93310396357387j),(-0+0j)
458,151.3,(-0.0783027826759503+238.9317675905054j),0j
459,152.1,(206.0104224630948-118.77577275769514j),-0j
460,152.2,(-206.64705972957307-118.88525354529095j),(-0+0j)
461,152.3,(-0.09012570534517884+238.90058220314077j),0j
462,153.1,(206.08919766894596-118.84199379703396j),-0j
