,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,0.6006,0.1817,0.10846666666666668,0.19933333333333333,0.09216666666666667,0.14863333333333334,0.31320000000000003,0.18356666666666663,0.35413333333333336,0.17076666666666662,0.12880000000000003,0.11013333333333332,0.15466666666666667,0.2775,0.20469999999999997,0.4215333333333334,0.31468333333333326,0.15028333333333335,0.05613333333333335,0.3061833333333334,0.1272666666666666,0.1046333333333334,0.1872333333333334,0.5055333333333335,0.07246666666666667,0.07289999999999999,0.1237666666666667,0.11516666666666668,0.2722333333333333,0.14993333333333336,0.3144333333333333,0.10956666666666671,0.28570000000000007,0.051600000000000014,0.15736666666666668,0.13310000000000005,0.12116666666666664,0.4583333333333333,0.22059999999999996,0.06506666666666666,0.07680000000000001,0.25743333333333335,0.06466666666666668,0.07450000000000001,0.0,0.14273333333333327,0.06963333333333335,0.03730000000000001,0.3955666666666667,0.21806666666666663,0.3843,0.050733333333333304,0.11373333333333331,0.12689999999999996,0.20506666666666667,0.2667333333333333,0.18083333333333335,0.09846666666666667,0.16966666666666663,0.09523333333333331,0.10686666666666665,0.6511666666666668,0.10640000000000001,0.3724666666666667,0.7294,0.12209999999999997,0.689,0.115,0.08849999999999998,0.5055,0.17083333333333342,0.05946666666666666,0.2430666666666667,0.0740666666666667,0.11766666666666667,0.3772666666666666,0.6033000000000002,0.15343333333333328,0.09413333333333332,0.09796666666666663,0.25139999999999996,0.34166666666666673,0.21350000000000008,0.5272,0.1711333333333333,0.09586666666666671,0.1557,0.1353,0.08956666666666667,0.4052666666666668,0.05610000000000001,0.048033333333333345,0.08373333333333335,0.14359999999999998,0.08043333333333333,0.11003333333333336,0.14333333333333334,0.026233333333333348,0.10120000000000003,0.7402333333333331,0.7525999999999999,0.0,0.4409666666666666,0.16849999999999998,0.1414166666666667,0.3357666666666666,0.07733333333333331,0.24023333333333333,0.08680000000000002,0.07690000000000001,0.8743333333333333,0.28543333333333337,0.44763333333333327,0.3828666666666667,0.44023333333333337,0.3797333333333333
1,0.5068666666666667,0.11343333333333334,0.15526666666666658,0.2496666666666667,0.14676666666666666,0.1476,0.29750000000000004,0.22443333333333335,0.1486666666666667,0.11066666666666665,0.13486666666666672,0.14466666666666667,0.17903333333333335,0.3269666666666666,0.4859666666666667,0.3703666666666667,0.30173333333333335,0.15939999999999996,0.14029999999999998,0.2194,0.11120000000000001,0.14263333333333333,0.2228,0.6053999999999997,0.04573333333333334,0.15250000000000002,0.3069,0.19133333333333333,0.18126666666666663,0.12466666666666669,0.18363333333333334,0.18926666666666667,0.3332,0.04116666666666668,0.16356666666666664,0.2089666666666666,0.0619,0.16006666666666663,0.29613333333333336,0.0913666666666667,0.11460000000000001,0.1551666666666666,0.11256666666666665,0.025033333333333345,0.0,0.07160000000000002,0.11054999999999997,0.055033333333333316,0.3795166666666668,0.17550000000000002,0.44049999999999995,0.1014,0.10529999999999999,0.10193333333333329,0.22156666666666666,0.2579,0.17423333333333335,0.14439999999999997,0.07643333333333333,0.05653333333333332,0.12106666666666664,0.6681333333333332,0.06079999999999998,0.39849999999999997,0.5153333333333334,0.08150000000000003,0.6726333333333332,0.16160000000000002,0.12906666666666664,0.3814666666666665,0.17716666666666667,0.07473333333333333,0.15633333333333327,0.10763333333333332,0.09846666666666667,0.15916666666666662,0.5439666666666667,0.1572,0.10879999999999998,0.061666666666666675,0.22233333333333327,0.24589999999999995,0.13903333333333331,0.5287333333333335,0.17459999999999995,0.12080000000000002,0.1801333333333334,0.1324000000000001,0.09003333333333334,0.40113333333333323,0.06783333333333329,0.08033333333333334,0.038366666666666674,0.1564,0.14886666666666667,0.13706666666666667,0.07263333333333334,0.026500000000000017,0.06003333333333337,0.6957666666666668,0.7142000000000002,0.0,0.2878333333333334,0.15323333333333336,0.17694999999999997,0.35813333333333325,0.0788,0.3060999999999999,0.1123,0.0488,0.9217333333333333,0.17826666666666668,0.35429999999999995,0.30486666666666656,0.37306666666666666,0.31039999999999995
2,0.7272166666666667,0.1402,0.14440000000000003,0.19310000000000008,0.10256666666666667,0.1449,0.2966666666666667,0.2194166666666667,0.16693333333333335,0.2615333333333334,0.15983333333333336,0.13363333333333335,0.18846666666666667,0.24840000000000007,0.21086666666666673,0.3645333333333333,0.25958333333333333,0.1543999999999999,0.0901,0.13498333333333337,0.14329999999999998,0.10390000000000005,0.2544,0.5922999999999999,0.039833333333333346,0.1312666666666666,0.1956333333333333,0.14106666666666667,0.04303333333333334,0.2826666666666666,0.1633666666666666,0.19813333333333344,0.2587666666666667,0.055533333333333317,0.06213333333333334,0.09436666666666665,0.1778,0.20543333333333333,0.24069999999999991,0.0678,0.04803333333333336,0.25980000000000003,0.06470000000000001,0.09736666666666668,0.0,0.08811666666666666,0.10183333333333335,0.04233333333333335,0.21523333333333333,0.26256666666666667,0.33103333333333324,0.08223333333333334,0.12821666666666665,0.09656666666666665,0.23400000000000004,0.1844666666666667,0.10826666666666668,0.12480000000000002,0.17063333333333341,0.09556666666666666,0.06543333333333333,0.6328666666666667,0.11443333333333333,0.3898333333333333,0.47156666666666675,0.1053,0.20120000000000005,0.13223333333333334,0.08953333333333334,0.2933666666666667,0.20693333333333325,0.0775666666666667,0.10139999999999998,0.06150000000000002,0.13843333333333332,0.2625333333333334,0.30430000000000007,0.14046666666666668,0.06706666666666666,0.07863333333333329,0.26130000000000003,0.2549666666666666,0.11539999999999999,0.5256000000000001,0.16078333333333333,0.1021,0.14843333333333336,0.13433333333333344,0.08636666666666666,0.43163333333333337,0.10809999999999996,0.05193333333333335,0.08036666666666664,0.16643333333333335,0.08150000000000003,0.07056666666666668,0.07560000000000001,0.08736666666666665,0.08393333333333333,0.8430999999999998,0.8134666666666669,0.0,0.08466666666666663,0.1458,0.13456666666666667,0.3818999999999999,0.0784666666666667,0.24256666666666665,0.1303,0.07529999999999996,0.8795666666666665,0.1857666666666667,0.4133666666666666,0.22656666666666667,0.33916666666666667,0.3368333333333334
3,0.5336000000000001,0.15709999999999996,0.15443333333333337,0.24099999999999996,0.13066666666666674,0.14806666666666668,0.26499999999999996,0.17646666666666666,0.16776666666666668,0.21926666666666667,0.20670000000000005,0.09383333333333334,0.16413333333333333,0.3116666666666665,0.14233333333333328,0.39676666666666677,0.16745000000000002,0.15466666666666662,0.09656666666666668,0.2841333333333333,0.10009999999999995,0.14106666666666667,0.15649999999999997,0.623,0.07946666666666667,0.13743333333333327,0.2099,0.15039999999999998,0.06576666666666665,0.1981,0.2225333333333333,0.16253333333333325,0.22380000000000005,0.05769999999999998,0.10289999999999996,0.07983333333333334,0.09773333333333338,0.15239999999999992,0.30796666666666667,0.09116666666666665,0.05166666666666668,0.6676666666666669,0.11280000000000001,0.04506666666666668,0.0,0.11723333333333336,0.08114999999999999,0.0505,0.04053333333333335,0.2486,0.2865666666666667,0.07703333333333333,0.13925555555555555,0.1017666666666667,0.19793333333333332,0.14248333333333332,0.23490000000000003,0.1117666666666667,0.14166666666666666,0.07926666666666667,0.06560000000000002,0.5817333333333335,0.07193333333333335,0.38076666666666653,0.4365666666666666,0.11093333333333333,0.11289999999999999,0.30610000000000004,0.1492333333333333,0.08953333333333333,0.16809999999999997,0.057500000000000016,0.2282666666666667,0.09796666666666669,0.06643333333333334,0.2861666666666667,0.19023333333333328,0.16196666666666673,0.12676666666666667,0.0948333333333333,0.2157666666666666,0.35259999999999997,0.11766666666666671,0.4112,0.16380000000000003,0.09733333333333334,0.07983333333333335,0.1313333333333334,0.08719999999999997,0.41403333333333325,0.0575,0.06539999999999999,0.08773333333333332,0.15196666666666664,0.05649999999999999,0.11353333333333332,0.07576666666666668,0.10983333333333338,0.14773333333333333,0.9780666666666666,0.7587333333333333,0.0,0.07796666666666667,0.0941333333333333,0.12875,0.32766666666666666,0.05353333333333334,0.2874,0.08713333333333334,0.07343333333333334,0.6607333333333333,0.21169999999999997,0.3593166666666667,0.23779999999999996,0.3162999999999999,0.36530000000000007
4,0.4734,0.12553333333333339,0.1474666666666667,0.21819999999999998,0.14053333333333334,0.1418666666666667,0.24576666666666672,0.21483333333333332,0.09763333333333336,0.24380000000000007,0.13579999999999998,0.10356666666666667,0.19223333333333334,0.3937333333333334,0.13879999999999998,0.374,0.10481666666666668,0.15469999999999995,0.11716666666666661,0.20141666666666672,0.09459999999999999,0.18030000000000002,0.07326666666666669,0.6218333333333333,0.03976666666666668,0.11269999999999998,0.1392666666666666,0.17433333333333334,0.04063333333333333,0.17836666666666673,0.22730000000000006,0.10720000000000005,0.05706666666666666,0.05416666666666668,0.06873333333333333,0.05770000000000001,0.08539999999999999,0.20453333333333332,0.2435333333333332,0.07063333333333333,0.14029999999999995,1.3052666666666668,0.0678666666666667,0.06683333333333331,0.0,0.07200000000000001,0.136,0.055500000000000015,0.05623333333333336,0.2509666666666667,0.16746666666666662,0.07973333333333334,0.12966666666666668,0.12833333333333335,0.15309999999999999,0.0833,0.1494,0.16279999999999994,0.0749,0.07306666666666664,0.0794,0.5807,0.09229999999999995,0.4107000000000002,0.27510000000000007,0.09869999999999997,0.12869999999999998,0.3043333333333333,0.10653333333333337,0.07269999999999999,0.24606666666666668,0.07486666666666666,0.16506666666666672,0.09616666666666668,0.09210000000000002,0.207,0.1749333333333333,0.13686666666666672,0.08503333333333332,0.05596666666666668,0.26153333333333334,0.1849333333333333,0.07979999999999995,0.2975000000000001,0.16593333333333324,0.11130000000000001,0.08046666666666669,0.13339999999999996,0.09150000000000004,0.3762,0.06293333333333331,0.09476666666666662,0.048233333333333316,0.18389999999999992,0.08946666666666667,0.12656666666666666,0.13326666666666667,0.10553333333333334,0.05926666666666665,0.8945666666666668,0.8177000000000002,0.0,0.10179999999999999,0.09583333333333331,0.19249999999999998,0.40199999999999997,0.07553333333333331,0.287,0.08946666666666672,0.05830000000000002,0.8491000000000002,0.15876666666666667,0.35213333333333324,0.2736,0.3297666666666667,0.28319999999999995
5,0.6179666666666667,0.1639666666666666,0.13456666666666667,0.2336,0.08510000000000002,0.1491333333333333,0.24700000000000005,0.20283333333333337,0.1710333333333334,0.22993333333333332,0.14506666666666665,0.10956666666666674,0.2324666666666667,0.45346666666666674,0.1258,0.3874999999999999,0.10828333333333334,0.1541,0.056866666666666656,0.3779333333333333,0.10866666666666666,0.15933333333333335,0.05103333333333333,0.43683333333333324,0.06253333333333336,0.15673333333333334,0.2038333333333333,0.12436666666666671,0.15203333333333333,0.1554000000000001,0.18640000000000004,0.1105666666666667,0.08753333333333331,0.034633333333333335,0.08470000000000001,0.06316666666666668,0.11283333333333334,0.15719999999999992,0.3153666666666668,0.08226666666666667,0.053533333333333356,1.2918,0.10976666666666665,0.06873333333333333,0.0,0.11746666666666664,0.05023333333333335,0.03790000000000002,0.06750000000000002,0.18176666666666658,0.17236666666666664,0.09166666666666663,0.11938333333333334,0.11473333333333331,0.15156666666666666,0.1382333333333333,0.16223333333333334,0.08106666666666662,0.19349999999999998,0.14253333333333332,0.1435,0.5740999999999999,0.1009,0.36961666666666665,0.24993333333333337,0.08776666666666667,0.15803333333333336,0.5164666666666666,0.09283333333333339,0.0711,0.14223333333333338,0.08580000000000003,0.1519333333333333,0.06383333333333335,0.11590000000000004,0.21886666666666663,0.15903333333333328,0.15023333333333336,0.09336666666666668,0.07979999999999997,0.21883333333333335,0.18026666666666663,0.04966666666666668,0.2957,0.16113333333333332,0.083,0.08000000000000003,0.13433333333333333,0.08233333333333334,0.16756666666666664,0.09703333333333332,0.07139999999999998,0.08390000000000002,0.14559999999999995,0.12889999999999996,0.0723,0.15033333333333332,0.04966666666666665,0.06289999999999997,0.5787,0.7997,0.0,0.05636666666666668,0.08553333333333334,0.1827,0.3213333333333333,0.07869999999999998,0.24460000000000004,0.12303333333333333,0.04853333333333335,0.7377,0.2189,0.21083333333333332,0.3642333333333333,0.35396666666666665,0.3536999999999999
6,0.3384,0.14133333333333334,0.16743333333333335,0.22626666666666664,0.1497666666666667,0.14353333333333335,0.24793333333333328,0.17879999999999996,0.13193333333333335,0.10170000000000005,0.15750000000000003,0.10976666666666667,0.20129999999999995,0.32056666666666656,0.12246666666666665,0.2305333333333333,0.16235,0.15453333333333327,0.16219999999999998,0.2551666666666667,0.1220333333333333,0.1157,0.049866666666666656,0.3354999999999999,0.05893333333333336,0.11706666666666665,0.1349,0.18183333333333337,0.16246666666666665,0.15770000000000006,0.1637,0.11790000000000005,0.08090000000000001,0.057366666666666635,0.09353333333333333,0.06863333333333332,0.1386,0.20096666666666665,0.24359999999999998,0.07780000000000002,0.0477,0.5189000000000001,0.07626666666666669,0.03553333333333334,0.0,0.11063333333333335,0.13510000000000003,0.055700000000000006,0.038066666666666686,0.2176333333333333,0.23603333333333334,0.07973333333333334,0.13355,0.09349999999999997,0.15339999999999998,0.14126666666666668,0.27966666666666673,0.04936666666666668,0.1149333333333334,0.11480000000000003,0.08279999999999998,0.5960333333333333,0.06423333333333331,0.42806666666666676,0.18436666666666665,0.10950000000000001,0.2479333333333333,0.4440333333333333,0.13689999999999997,0.07546666666666667,0.2036666666666666,0.05146666666666668,0.15866666666666668,0.10519999999999999,0.06216666666666668,0.30523333333333336,0.18789999999999998,0.1483666666666667,0.10749999999999997,0.09046666666666667,0.25329999999999997,0.23349999999999999,0.12103333333333333,0.9528,0.1630333333333334,0.11963333333333336,0.16140000000000002,0.12573333333333334,0.09793333333333336,0.1356,0.06653333333333335,0.09306666666666666,0.04216666666666667,0.15823333333333336,0.40800000000000003,0.11313333333333334,0.10676666666666672,0.026400000000000017,0.11443333333333333,0.6454000000000001,0.32630000000000003,0.0,0.11743333333333329,0.06613333333333334,0.1936666666666667,0.34613333333333335,0.07830000000000001,0.3505999999999999,0.10969999999999999,0.0698,0.09501666666666672,0.17730000000000007,0.4014,0.3499,0.28876666666666667,0.34489999999999993
7,0.3609,0.14610000000000004,0.12300000000000003,0.20020000000000002,0.09856666666666669,0.1310666666666667,0.15826666666666667,0.3054666666666667,0.15303333333333338,0.16363333333333333,0.16526666666666667,0.13260000000000002,0.20310000000000006,0.2123666666666667,0.13896666666666666,0.2564666666666667,0.19304999999999994,0.15006666666666663,0.18416666666666665,0.12826666666666667,0.14859999999999995,0.12613333333333332,0.0491,0.31950000000000006,0.03946666666666667,0.06523333333333334,0.20509999999999998,0.11416666666666667,0.04133333333333334,0.22246666666666667,0.17976666666666669,0.20763333333333336,0.04716666666666667,0.05423333333333332,0.059133333333333336,0.13106666666666666,0.09590000000000005,0.16616666666666666,0.30959999999999993,0.08206666666666669,0.07255000000000002,0.15769999999999998,0.07576666666666668,0.08206666666666665,0.0,0.07206666666666668,0.05536666666666667,0.037500000000000006,0.06149999999999999,0.1975333333333333,0.24190000000000003,0.07213333333333334,0.09003333333333334,0.08900000000000001,0.17023333333333335,0.13793333333333332,0.1684333333333333,0.11010000000000005,0.07210000000000001,0.1492333333333333,0.06383333333333334,0.5737666666666665,0.1149333333333333,0.35353333333333337,0.18669999999999995,0.11006666666666663,0.12246666666666665,0.42483333333333334,0.08393333333333333,0.19806666666666667,0.18786666666666665,0.06966666666666667,0.10630000000000005,0.0726,0.08413333333333334,0.4689333333333333,0.1459999999999999,0.1345666666666667,0.06746666666666666,0.045033333333333356,0.21036666666666676,0.16429999999999995,0.12263333333333336,2.8250666666666673,0.15916666666666665,0.09953333333333333,0.18013333333333337,0.06163333333333334,0.0716666666666667,0.1594666666666666,0.05496666666666666,0.048766666666666666,0.08859999999999998,0.17196666666666666,0.2687,0.15156666666666666,0.07586666666666668,0.02683333333333335,0.11936666666666665,0.44439999999999996,0.23653333333333335,0.0,0.05653333333333331,0.08866666666666664,0.1807333333333333,0.3707666666666667,0.050400000000000014,0.2303333333333333,0.08373333333333335,0.07006666666666668,0.32780000000000004,0.2226,0.4152666666666666,0.27573333333333333,0.35656666666666675,0.2707333333333333
8,0.3282333333333333,0.15183333333333335,0.15833333333333333,0.2381,0.10640000000000005,0.13096666666666668,0.1610333333333333,0.23556666666666665,0.16700000000000007,0.20566666666666664,0.14213333333333333,0.07653333333333336,0.16973333333333326,0.30233333333333334,0.1370333333333333,0.20659999999999995,0.09105000000000002,0.15859999999999994,0.1554,0.29603333333333326,0.1373333333333333,0.13856666666666664,0.044900000000000016,0.2833333333333333,0.07776666666666668,0.16833333333333333,0.11766666666666667,0.18736666666666665,0.042699999999999995,0.18845000000000006,0.2308,0.20153333333333337,0.07873333333333335,0.059533333333333334,0.1176,0.15129999999999996,0.05703333333333335,0.18773333333333328,0.25386666666666663,0.2746666666666666,0.12913333333333335,0.18433333333333338,0.09809999999999999,0.021700000000000007,0.0,0.11456666666666664,0.1298,0.05530000000000001,0.06420000000000002,0.17800000000000005,0.14696666666666666,0.09419999999999996,0.12388333333333335,0.11500000000000003,0.15419999999999995,0.1780333333333333,0.15493333333333328,0.03223333333333335,0.20560000000000006,0.13260000000000002,0.06553333333333332,0.5476666666666666,0.06285000000000002,0.3981,0.1698666666666667,0.08516666666666665,0.12146666666666663,0.3437000000000001,0.11003333333333337,0.05766666666666667,0.18043333333333336,0.07003333333333335,0.08633333333333337,0.08166666666666669,0.12356666666666669,0.38130000000000003,0.1914,0.15536666666666668,0.10940000000000003,0.08453333333333332,0.26620000000000005,0.19206666666666666,0.2068,2.0342,0.15980000000000005,0.08483333333333332,0.15493333333333328,0.0585,0.1083333333333333,0.1233333333333333,0.10426666666666666,0.037099999999999994,0.1072,0.16146666666666668,0.32473333333333326,0.07263333333333334,0.07613333333333334,0.026900000000000018,0.06453333333333335,0.3588666666666666,0.1746333333333333,0.0,0.10749999999999996,0.09173333333333332,0.1464666666666667,0.3107333333333333,0.07856666666666663,0.25453333333333333,0.08370000000000002,0.05130000000000002,0.7196333333333336,0.4102333333333334,0.27611666666666673,0.1605,0.29209999999999997,0.3597
9,0.3745,0.12656666666666663,0.10576666666666669,0.1904666666666667,0.1523,0.1412333333333333,0.14453333333333332,0.24753333333333333,0.10180000000000003,0.14503333333333332,0.15328333333333338,0.10863333333333337,0.15836666666666663,0.2868,0.13296666666666665,0.2867333333333333,0.1556666666666667,0.15551666666666666,0.16926666666666665,0.2825,0.2725333333333333,0.1024,0.04166666666666669,0.2113666666666666,0.03903333333333334,0.1371333333333333,0.19668333333333327,0.12686666666666668,0.04096666666666667,0.20078333333333337,0.22749999999999998,0.1364666666666667,0.0703,0.03476666666666668,1.0423,0.08133333333333333,0.19740000000000002,0.16856666666666664,0.31009999999999993,0.07053333333333334,0.0602666666666667,0.1791666666666667,0.06223333333333335,0.07789999999999994,0.0,0.10780000000000005,0.08475000000000002,0.037800000000000014,0.19703333333333334,0.2138666666666666,0.17193333333333333,0.08183333333333337,0.1602333333333333,0.12186666666666669,0.21759999999999996,0.2513,0.28813333333333335,0.05130000000000002,0.11106666666666669,0.12684999999999996,0.11026666666666665,0.8248666666666667,0.0888833333333333,0.3889333333333333,0.1400666666666667,0.09516666666666668,0.13549999999999995,0.3275,0.10883333333333334,0.0761666666666667,0.21050000000000002,0.05126666666666667,0.10256666666666667,0.10740000000000001,0.06269999999999998,0.3654333333333334,0.17309999999999995,0.10613333333333336,0.06976666666666666,0.08589999999999996,0.21130000000000004,0.23143333333333332,0.1227666666666667,0.9711666666666666,0.16410000000000002,0.09543333333333329,0.09843333333333334,0.05776666666666667,0.0602,0.1511,0.23213333333333325,0.08863333333333331,0.05663333333333332,0.15246666666666667,0.13156666666666667,0.11103333333333333,0.07576666666666666,0.09076666666666669,0.06003333333333335,0.2762333333333334,0.25889999999999996,0.0,0.067,0.0663,0.19306666666666666,0.38996666666666663,0.17183333333333334,0.3130666666666667,0.1428333333333333,0.05530000000000001,0.7067333333333331,1.3652666666666669,0.22686666666666666,0.2507,0.5242333333333333,0.29936666666666667
