,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,0.0,0.22043333333333337,0.05913333333333334,0.030533333333333346,0.04923333333333334,0.02303333333333334,0.08683333333333333,0.005533333333333333,0.10193333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20786666666666662,0.0,0.007666666666666666,0.0,0.0,0.005933333333333332,0.0,0.0,0.006533333333333334,0.006799999999999999,0.007099999999999999,0.011533333333333336,0.0068666666666666685,0.0,0.0,0.0,0.0,0.005333333333333333,0.006,0.0,0.0,0.018566666666666665,0.0,0.014000000000000007,0.014099999999999996,0.012733333333333334,0.008599999999999997,0.0,0.0,0.0,0.010933333333333331,0.014366666666666675,0.0,0.0,0.0066999999999999985,0.0,0.0,0.06176666666666666,0.007533333333333334,0.0,0.0
11,0.0,0.3420333333333333,0.0936,0.049766666666666674,0.07406666666666668,0.07473333333333333,0.2306666666666667,0.04030000000000001,0.2109666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07443333333333331,0.0,0.033166666666666685,0.0,0.0,0.04143333333333332,0.0,0.0,0.040833333333333326,0.03603333333333333,0.05810000000000001,0.0415,0.055033333333333344,0.0,0.0,0.0,0.0,0.05033333333333334,0.041499999999999995,0.0,0.0,0.07505,0.0,0.0386,0.07380000000000003,0.04246666666666667,0.04243333333333334,0.0,0.0,0.0,0.06160000000000001,0.04110000000000002,0.0,0.0,0.06910000000000001,0.0,0.0,0.20663333333333328,0.0633,0.0,0.04153333333333334
12,0.0,0.8503333333333335,0.08606666666666668,0.05966666666666665,0.0935,0.18316666666666667,0.2708666666666667,0.08780000000000002,0.27783333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20433333333333337,0.0,0.07083333333333335,0.0,0.0,0.07976666666666664,0.0,0.0,0.07623333333333333,0.06849999999999999,0.0793,0.11096666666666667,0.0651,0.0,0.0,0.0,0.0,0.06256666666666666,0.07919999999999999,0.0,0.0,0.11438333333333338,0.0,0.03920000000000001,0.09083333333333334,0.10856666666666664,0.0863,0.0,0.0,0.0,0.0776333333333333,0.04436666666666668,0.0,0.0,0.09563333333333332,0.0,0.0,0.2484,0.11366666666666668,0.0,0.20959999999999998
13,0.0,1.6293666666666664,0.18596666666666667,0.0744,0.6186333333333335,0.4041333333333333,0.42266666666666663,0.0900666666666667,0.36190000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472,0.0,0.06593333333333334,0.0,0.0,0.06803333333333333,0.0,0.0,0.06719999999999998,0.0576,0.08983333333333333,0.09583333333333334,0.06323333333333334,0.0,0.0,0.0,0.0,0.06316666666666666,0.06923333333333333,0.0,0.0,0.11733333333333335,0.0,0.06623333333333332,0.11046666666666669,0.09713333333333336,0.10293333333333331,0.0,0.0,0.0,0.09350000000000001,0.0691,0.0,0.0,0.10930000000000002,0.0,0.0,0.4673333333333333,0.13506666666666664,0.0,0.2860333333333333
14,0.0,1.4731333333333338,0.3739666666666667,0.17556666666666665,1.602366666666667,0.6267999999999999,0.5768333333333334,0.09346666666666666,0.7503999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191,0.0,0.11983333333333332,0.0,0.0,0.08973333333333335,0.0,0.0,0.0866666666666667,0.07693333333333333,0.11406666666666669,0.15246666666666664,0.10736666666666665,0.0,0.0,0.0,0.0,0.10123333333333334,0.0913666666666667,0.0,0.0,0.13751666666666665,0.0,0.07663333333333332,0.13213333333333332,0.14996666666666666,0.20736666666666664,0.0,0.0,0.0,0.11153333333333332,0.0752,0.0,0.0,0.12100000000000002,0.0,0.0,0.4875333333333334,0.1917666666666667,0.0,0.019266666666666665
15,0.0,1.2181666666666664,0.5665333333333333,0.3103666666666667,1.8973666666666669,0.6507333333333332,0.6509333333333334,0.17173333333333338,0.3940333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48386666666666667,0.0,0.11913333333333335,0.0,0.0,0.0885,0.0,0.0,0.08670000000000001,0.07796666666666667,0.17183333333333337,0.13203333333333334,0.12139999999999998,0.0,0.0,0.0,0.0,0.10376666666666663,0.09,0.0,0.0,0.21113333333333342,0.0,0.06580000000000001,0.17103333333333332,0.1317666666666667,0.2031666666666667,0.0,0.0,0.0,0.13903333333333331,0.0687,0.0,0.0,0.17859999999999998,0.0,0.0,0.38803333333333334,0.24009999999999998,0.0,0.0
16,0.0,1.1058666666666668,0.5510333333333333,0.6400666666666666,1.9039666666666668,0.5630999999999999,0.8383000000000003,0.12473333333333335,0.3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015333333333334,0.0,0.1476,0.0,0.0,0.13876666666666665,0.0,0.0,0.10343333333333335,0.12200000000000003,0.1676,0.17253333333333334,0.1792666666666667,0.0,0.0,0.0,0.0,0.18050000000000002,0.13576666666666667,0.0,0.0,0.19451666666666664,0.0,0.15416666666666667,0.2384666666666667,0.16656666666666667,0.20490000000000003,0.0,0.0,0.0,0.18206666666666674,0.1593,0.0,0.0,0.20453333333333337,0.0,0.0,0.23830000000000007,0.2825333333333333,0.0,0.0
17,0.0,1.0058333333333331,0.6630666666666668,0.8251999999999999,1.4027000000000003,0.8250666666666667,1.0088,0.22573333333333329,0.45113333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721,0.0,0.21653333333333336,0.0,0.0,0.1824666666666667,0.0,0.0,0.13779999999999998,0.15896666666666667,0.2363,0.21489999999999998,0.21706666666666663,0.0,0.0,0.0,0.0,0.21569999999999998,0.1755,0.0,0.0,0.2677,0.0,0.16969999999999993,0.3010666666666667,0.21043333333333333,0.2712,0.0,0.0,0.0,0.2584666666666667,0.1729333333333333,0.0,0.0,0.2866666666666667,0.0,0.0,0.3073666666666667,0.5271,0.0,0.0
18,0.0,1.2091999999999998,0.8758333333333336,1.0208000000000002,2.2372333333333336,0.39963333333333345,0.8892666666666666,0.18449999999999997,0.44773333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144333333333333,0.0,0.22423333333333334,0.0,0.0,0.1775333333333333,0.0,0.0,0.13710000000000003,0.15086666666666668,0.14338333333333336,0.16139999999999996,0.2053,0.0,0.0,0.0,0.0,0.17976666666666663,0.17893333333333333,0.0,0.0,0.1597,0.0,0.13000000000000003,0.1978666666666667,0.162,0.4446666666666667,0.0,0.0,0.0,0.1542666666666667,0.1244666666666667,0.0,0.0,0.1887,0.0,0.0,0.3609166666666666,0.5378333333333333,0.0,0.07618333333333333
19,0.0,2.7787,0.8096,1.1669666666666667,2.232966666666667,0.44109999999999994,0.9945333333333334,0.30829999999999996,0.4812666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8995666666666666,0.0,0.29173333333333334,0.0,0.0,0.21193333333333328,0.0,0.0,0.19753333333333337,0.17576666666666665,0.17328333333333332,0.19859999999999997,0.282,0.0,0.0,0.0,0.0,0.26670000000000005,0.2134,0.0,0.0,0.22626666666666667,0.0,0.3004,0.3192,0.19859999999999997,0.4508666666666666,0.0,0.0,0.0,0.2730666666666667,0.29273333333333335,0.0,0.0,0.26403333333333334,0.0,0.0,0.6291666666666665,0.5921000000000001,0.0,0.42593333333333344
20,0.0,2.6992000000000003,1.0323666666666664,1.1246666666666665,2.2296666666666667,0.6517,0.9463333333333334,0.3827999999999999,0.7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1270666666666667,0.0,0.3306333333333333,0.0,0.0,0.4822666666666667,0.0,0.0,0.4534,0.4364,0.25553333333333333,0.1936,0.27419999999999994,0.0,0.0,0.0,0.0,0.2658000000000001,0.5091333333333333,0.0,0.0,0.31184999999999996,0.0,0.5533333333333332,0.3750333333333334,0.19063333333333338,0.4833333333333333,0.0,0.0,0.0,0.32436666666666675,0.5357000000000002,0.0,0.0,0.3721333333333333,0.0,0.0,0.35319999999999996,0.6825,0.0,0.3548666666666667
21,0.0,2.276666666666666,1.2277333333333331,1.2014666666666665,2.194666666666666,0.8172666666666666,1.1091333333333333,0.48129999999999995,1.588833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0118666666666665,0.0,0.3166000000000001,0.0,0.0,0.4275666666666666,0.0,0.0,0.43593333333333334,0.3462000000000001,0.6127166666666668,0.3163333333333334,0.6752666666666668,0.0,0.0,0.0,0.0,0.6700999999999999,0.4246,0.0,0.0,0.7140833333333333,0.0,0.3148999999999999,0.8598000000000001,0.3101,0.5853666666666666,0.0,0.0,0.0,0.8046000000000001,0.30389999999999984,0.0,0.0,0.770733333333333,0.0,0.0,0.5897,0.5602666666666669,0.0,0.4261666666666668
22,0.0,2.7605,1.0180333333333333,1.4311666666666667,1.8276000000000001,1.2122333333333335,2.3459,0.30036666666666684,1.0792666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6887666666666667,0.0,0.49980000000000013,0.0,0.0,0.5297999999999999,0.0,0.0,0.4731333333333333,0.4505333333333333,0.5958000000000001,0.41269999999999984,0.5614333333333335,0.0,0.0,0.0,0.0,0.5645,0.5337,0.0,0.0,0.76375,0.0,0.5125,0.7413333333333332,0.39296666666666663,0.7813333333333332,0.0,0.0,0.0,0.6449333333333335,0.5299666666666667,0.0,0.0,0.8385333333333332,0.0,0.0,1.0664666666666667,0.19053333333333333,0.0,0.9797666666666668
23,0.0,2.6551333333333336,0.43829999999999997,1.1278666666666666,2.0891999999999995,1.2424000000000002,2.159466666666667,0.16273333333333326,0.4325666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2405000000000002,0.0,0.6398666666666666,0.0,0.0,1.2906666666666666,0.0,0.0,1.0988666666666667,1.1659666666666664,0.9552833333333335,1.2042666666666666,0.8743,0.0,0.0,0.0,0.0,0.8994666666666669,1.2296333333333331,0.0,0.0,1.0255666666666667,0.0,1.0547666666666669,1.0898,1.1624999999999999,0.7336333333333332,0.0,0.0,0.0,0.8421000000000001,1.1071666666666666,0.0,0.0,1.1875333333333333,0.0,0.0,2.2377333333333342,0.41019999999999995,0.0,1.7519999999999998
24,0.0,2.284100000000001,0.6964999999999999,1.0358333333333332,1.965933333333333,1.1346666666666667,1.2776,0.5978999999999998,1.2441333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0030333333333332,0.0,1.1173666666666666,0.0,0.0,1.0886666666666664,0.0,0.0,1.0302666666666667,1.0523333333333336,0.9371666666666667,0.8810666666666669,1.1667,0.0,0.0,0.0,0.0,0.9901000000000003,1.1459000000000001,0.0,0.0,1.2336500000000001,0.0,0.9835,1.1775,0.8563333333333333,1.4002666666666665,0.0,0.0,0.0,1.0223,0.9894666666666667,0.0,0.0,1.3998333333333335,0.0,0.0,1.5935,1.2503333333333335,0.0,1.3224666666666667
25,0.0,1.9064333333333332,0.8561666666666667,0.999366666666667,1.8582666666666663,0.9935666666666665,1.574566666666667,0.8507333333333335,1.9531333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751666666666667,0.0,0.9819666666666669,0.0,0.0,0.4484333333333333,0.0,0.0,0.3395666666666667,0.3692666666666666,0.7807166666666667,0.36819999999999997,1.0065999999999997,0.0,0.0,0.0,0.0,0.9763666666666667,0.3763666666666667,0.0,0.0,1.2661000000000004,0.0,0.3380999999999999,1.2585000000000002,0.38159999999999994,1.0267000000000002,0.0,0.0,0.0,1.0881666666666665,0.33136666666666675,0.0,0.0,1.122366666666667,0.0,0.0,1.5701333333333338,0.7642000000000001,0.0,1.3091666666666666
26,0.0,1.5352999999999999,0.9800000000000002,1.1768,1.6296333333333333,1.5945,0.8169333333333332,1.031766666666667,2.3173666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554,0.0,0.6288,0.0,0.0,0.8652333333333332,0.0,0.0,0.7054333333333335,0.7225,0.8865333333333333,0.7468999999999999,0.8501333333333333,0.0,0.0,0.0,0.0,0.7935,0.7853333333333334,0.0,0.0,1.2796,0.0,0.6388333333333336,1.071,0.7658999999999999,0.6301333333333334,0.0,0.0,0.0,0.9556333333333332,0.7099666666666667,0.0,0.0,1.0185666666666666,0.0,0.0,1.409566666666667,1.4813,0.0,0.3253
27,0.0,1.8797666666666664,1.0694666666666668,0.9523666666666666,1.1881000000000002,2.0726999999999998,1.5465666666666666,0.34969999999999973,1.6709333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713666666666669,0.0,0.8804333333333333,0.0,0.0,1.2407333333333332,0.0,0.0,0.9173666666666667,1.0527333333333333,1.1471833333333337,0.47763333333333324,1.2338,0.0,0.0,0.0,0.0,1.0813333333333333,1.1951,0.0,0.0,1.7943000000000002,0.0,0.6586666666666666,1.5035000000000003,0.45073333333333326,1.511333333333333,0.0,0.0,0.0,1.3882333333333337,0.7181333333333332,0.0,0.0,1.2717,0.0,0.0,2.450633333333334,1.4010333333333331,0.0,0.05503333333333334
28,0.0,1.8606666666666662,0.8134333333333331,1.1039999999999999,1.1885333333333332,2.2509999999999994,1.3095666666666665,0.4309000000000001,2.3070000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806333333333332,0.0,0.5794333333333335,0.0,0.0,0.6787,0.0,0.0,0.5774333333333334,0.5857,0.758516666666667,0.3207666666666667,0.9866,0.0,0.0,0.0,0.0,0.9680333333333332,0.6838333333333334,0.0,0.0,1.0897999999999999,0.0,0.7452333333333332,1.1776000000000002,0.36850000000000005,0.8474666666666667,0.0,0.0,0.0,1.1642333333333335,0.7959666666666667,0.0,0.0,0.7780333333333332,0.0,0.0,1.0562333333333334,1.0088666666666666,0.0,0.034833333333333334
29,0.0,1.0421666666666665,0.5736333333333333,1.1950333333333334,0.4367666666666665,2.1550999999999996,1.1398666666666664,0.5526333333333333,0.7272000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562,0.0,0.5023666666666666,0.0,0.0,1.0320333333333334,0.0,0.0,0.5993333333333333,0.7229333333333334,0.8748999999999999,0.25,1.268133333333333,0.0,0.0,0.0,0.0,1.1972333333333336,0.9394666666666667,0.0,0.0,1.6536333333333337,0.0,0.8718333333333333,1.5341,0.5577000000000001,1.713233333333333,0.0,0.0,0.0,1.4259,0.9874333333333328,0.0,0.0,1.0191333333333332,0.0,0.0,1.1383333333333332,1.2696,0.0,0.025533333333333335
30,0.0,0.7015333333333333,0.37723333333333336,1.3773333333333335,0.6888333333333332,1.3306666666666662,0.4087000000000001,0.6646666666666668,1.2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3537333333333334,0.0,0.44326666666666675,0.0,0.0,0.9873333333333332,0.0,0.0,0.48270000000000013,0.5946999999999998,0.8401333333333335,0.1037,1.1648666666666665,0.0,0.0,0.0,0.0,1.0744333333333336,0.8453333333333333,0.0,0.0,1.5256666666666663,0.0,0.8034333333333333,1.3765,0.3217333333333334,1.7248000000000003,0.0,0.0,0.0,1.2553666666666665,0.8598,0.0,0.0,0.7986333333333334,0.0,0.0,1.7942666666666665,0.9543,0.0,0.03673333333333333
31,0.0,0.7590666666666664,0.5591,1.2718333333333334,0.5194999999999999,1.3543999999999996,0.3295666666666666,0.4928333333333333,1.0309666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32516666666666666,0.0,0.31136666666666657,0.0,0.0,0.6937666666666666,0.0,0.0,0.27763333333333334,0.36576666666666674,0.5137,0.08199999999999999,0.8099,0.0,0.0,0.0,0.0,0.7313333333333333,0.5604,0.0,0.0,1.0362,0.0,0.2772,0.9359666666666667,0.17179999999999998,1.5144999999999997,0.0,0.0,0.0,0.8333666666666667,0.32006666666666667,0.0,0.0,0.4756666666666665,0.0,0.0,1.5144333333333337,0.4211666666666665,0.0,0.0
32,0.0,1.0534333333333334,0.9074000000000001,1.1078,0.3622666666666666,0.6164999999999999,0.3577000000000001,0.3187,0.926233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41319999999999996,0.0,0.17313333333333333,0.0,0.0,0.4703,0.0,0.0,0.19190000000000002,0.20196666666666666,0.33655,0.08646666666666666,0.4049666666666667,0.0,0.0,0.0,0.0,0.2934333333333334,0.3745666666666666,0.0,0.0,0.7633666666666664,0.0,0.43553333333333355,0.3854,0.09353333333333337,1.1867333333333334,0.0,0.0,0.0,0.3626666666666666,0.48683333333333323,0.0,0.0,0.32603333333333323,0.0,0.0,1.9183666666666666,0.4741,0.0,0.0
33,0.0,0.4694666666666666,0.8187666666666664,0.8472999999999999,0.26751666666666657,1.0179500000000001,0.5327666666666667,0.10446666666666668,0.6120333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25479999999999997,0.0,0.07483333333333334,0.0,0.0,0.36489999999999995,0.0,0.0,0.17883333333333332,0.19880000000000003,0.23590000000000005,0.11183333333333333,0.4249999999999999,0.0,0.0,0.0,0.0,0.3253,0.2617333333333334,0.0,0.0,0.5764666666666667,0.0,0.23446666666666668,0.5359333333333335,0.11396666666666667,0.9254000000000001,0.0,0.0,0.0,0.49496666666666667,0.3065666666666667,0.0,0.0,0.2047333333333333,0.0,0.0,1.712833333333333,0.36933333333333335,0.0,0.0
34,0.0,0.3594666666666667,0.5131333333333334,0.7451,0.2189333333333333,0.5585333333333332,0.29370000000000007,0.11173333333333334,0.5679999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16513333333333338,0.0,0.10180000000000003,0.0,0.0,0.33749999999999997,0.0,0.0,0.1658666666666666,0.17956666666666668,0.2165333333333333,0.08586666666666667,0.3899000000000001,0.0,0.0,0.0,0.0,0.33429999999999993,0.22393333333333326,0.0,0.0,0.7234333333333333,0.0,0.17876666666666668,0.4539666666666667,0.09033333333333333,0.5608333333333333,0.0,0.0,0.0,0.3629,0.22376666666666667,0.0,0.0,0.18206666666666665,0.0,0.0,0.9070999999999999,0.3371333333333333,0.0,0.0
35,0.0,0.3149666666666666,0.43386666666666673,0.5814333333333332,0.24183333333333332,0.271,0.11343333333333336,0.06776666666666667,0.19890000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16436666666666666,0.0,0.08926666666666666,0.0,0.0,0.13656666666666664,0.0,0.0,0.08296666666666667,0.08853333333333332,0.11123333333333336,0.11930000000000002,0.3881,0.0,0.0,0.0,0.0,0.3086666666666667,0.10229999999999999,0.0,0.0,0.9718333333333334,0.0,0.07406666666666667,0.48366666666666663,0.12333333333333335,0.9220666666666667,0.0,0.0,0.0,0.30140000000000017,0.11883333333333335,0.0,0.0,0.10893333333333333,0.0,0.0,0.7724333333333332,0.16380000000000006,0.0,0.0
36,0.0,0.14889999999999998,0.33499999999999996,0.38559999999999994,0.12530000000000005,0.09873333333333333,0.15203333333333335,0.08043333333333333,0.14866666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14283333333333334,0.0,0.07766666666666665,0.0,0.0,0.09610000000000002,0.0,0.0,0.07483333333333334,0.07773333333333335,0.0782,0.0685,0.09700000000000002,0.0,0.0,0.0,0.0,0.0859,0.09233333333333335,0.0,0.0,0.0,0.0,0.0584,0.11560000000000002,0.06963333333333334,0.2809666666666667,0.0,0.0,0.0,0.09053333333333335,0.06136666666666665,0.0,0.0,0.0777,0.0,0.0,0.27413333333333334,0.14156666666666673,0.0,0.0
37,0.0,0.09583333333333338,0.2790666666666667,0.14360000000000003,0.02586666666666668,0.10813333333333333,0.23529999999999998,0.049100000000000005,0.0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750000000000001,0.0,0.040633333333333334,0.0,0.0,0.06853333333333333,0.0,0.0,0.05606666666666667,0.057733333333333345,0.04466666666666665,0.042100000000000005,0.0435,0.0,0.0,0.0,0.0,0.040066666666666674,0.06956666666666668,0.0,0.0,0.0,0.0,0.05366666666666666,0.06088333333333335,0.04423333333333333,0.06073333333333332,0.0,0.0,0.0,0.05300000000000001,0.058499999999999976,0.0,0.0,0.04566666666666668,0.0,0.0,0.1202666666666667,0.07499999999999998,0.0,0.025333333333333333
38,0.0,0.08406666666666666,0.04073333333333333,0.05193333333333331,0.023200000000000002,0.15061666666666662,0.33163333333333334,0.021733333333333344,0.05936666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019000000000000006,0.0,0.023900000000000015,0.0,0.0,0.038300000000000015,0.0,0.0,0.03223333333333334,0.03263333333333334,0.02296666666666668,0.01766666666666667,0.025233333333333347,0.0,0.0,0.0,0.0,0.02346666666666668,0.038166666666666675,0.0,0.0,0.0,0.0,0.027400000000000018,0.037733333333333334,0.01870000000000001,0.07796666666666667,0.0,0.0,0.0,0.032533333333333345,0.03270000000000002,0.0,0.0,0.030333333333333354,0.0,0.0,0.06756666666666668,0.06603333333333335,0.0,0.007833333333333333
39,0.0,0.02753333333333334,0.02223333333333334,0.013933333333333336,0.009733333333333335,0.07316666666666666,0.13563333333333327,0.005533333333333334,0.05116666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005433333333333334,0.0,0.0052333333333333355,0.0,0.0,0.020266666666666676,0.0,0.0,0.01633333333333334,0.01738333333333334,0.007733333333333337,0.011100000000000006,0.013033333333333341,0.0,0.0,0.0,0.0,0.011466666666666674,0.02083333333333334,0.0,0.0,0.0,0.0,0.013100000000000007,0.02286666666666668,0.011133333333333339,0.11960000000000003,0.0,0.0,0.0,0.020900000000000012,0.015466666666666674,0.0,0.0,0.01466666666666667,0.0,0.0,0.03253333333333335,0.03280000000000002,0.0,0.0
