,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.09713333333333335,0.22733333333333336,0.09540000000000003,0.16696666666666668,0.24306666666666674,0.18296666666666664,0.1312,0.26855000000000007,0.19198333333333334,0.23466666666666666,0.2795,0.3703000000000001,0.23220000000000002,0.0,0.6677333333333333,0.35433333333333333,0.08836666666666668,0.18339999999999998,0.22713333333333333,0.2900999999999999,0.21376666666666663,0.9186666666666664,0.3428333333333334,0.1834666666666667,0.8450000000000001,0.2979666666666667,0.11900000000000004,0.1847666666666668,0.5724666666666668,0.14723333333333335,0.17486666666666664,0.19473333333333323,0.09379999999999995,0.08343333333333335,0.09259999999999997,0.26303333333333323,0.08303333333333333,0.2781333333333334,0.46190000000000003,0.07203333333333335,0.12766666666666665,0.0497,0.23413333333333336,0.5503666666666667,0.10160000000000004,0.29750000000000004,2.482,0.03843333333333334,0.06273333333333334,0.06366666666666669,0.46750000000000014,0.10063333333333337,0.22453333333333333,0.12946666666666665,0.06699999999999999,0.5078,0.7337333333333333,1.0052,0.13086666666666666,0.1427,0.10479999999999999,0.1761,0.2764333333333333,0.18836666666666663,0.16080000000000003,0.45213333333333333,0.2063333333333333,1.9795666666666667,0.06693333333333336,0.5851666666666667,0.47866666666666685,0.07026666666666667,0.20490000000000005,0.28203333333333336,0.2892333333333332,0.5652666666666667,0.8284666666666666,0.41463333333333335,0.07863333333333333,0.2251666666666667,0.3821333333333334,0.3676000000000001,0.3231,0.09526666666666664,0.20343333333333333,0.33353333333333335,0.1055,0.13913333333333336,0.07196666666666665,0.23263333333333336,0.16013333333333338,0.1356333333333333,0.11619999999999998,0.09126666666666668,0.26999999999999996,0.06563333333333332,0.1802666666666667,0.07706666666666667,0.12856666666666663,0.20936666666666667,0.2583666666666667,0.3773,0.08046666666666663,1.0115666666666667,0.2724000000000001,0.6195666666666665,0.1492,0.36783333333333335,0.07383333333333332,0.3378,0.06933333333333332,0.23640000000000003,0.2333333333333333,0.39983333333333326,0.0,0.41073333333333334,0.4331000000000002,0.19623333333333332,0.4318333333333333,0.40719999999999995
1,0.0626,0.2296,0.0808,0.11053333333333333,0.27940000000000004,0.15330000000000002,0.13010000000000002,0.23815000000000006,0.21248333333333327,0.1615333333333333,0.2547333333333333,0.3491333333333334,0.21099999999999997,0.0,0.6200666666666664,0.40229999999999994,0.1073,0.08030000000000005,0.29096666666666665,0.23776666666666665,0.18996666666666667,0.8875999999999998,0.2979333333333333,0.16508333333333322,0.8593999999999998,0.2969666666666667,0.16889999999999997,0.31673333333333326,0.6641,0.11963333333333338,0.1857666666666667,0.10783333333333324,0.09406666666666667,0.06906666666666668,0.06123333333333333,0.15743333333333337,0.05829999999999997,0.2182666666666667,0.18311666666666665,0.07210000000000003,0.07296666666666667,0.05226666666666669,0.10675000000000003,0.3421666666666667,0.06394999999999999,0.2144,1.6209333333333336,0.037966666666666676,0.05546666666666668,0.08483333333333333,0.39193333333333336,0.08789999999999996,0.0931,0.07313333333333331,0.1555666666666667,0.4603666666666666,0.6392000000000001,0.7877333333333335,0.09176666666666662,0.15729999999999994,0.10366666666666666,0.11043333333333329,0.2839333333333333,0.14550000000000002,0.10456666666666667,0.42739999999999995,0.17663333333333336,0.7067666666666668,0.044000000000000025,0.4460666666666667,0.3590666666666667,0.09283333333333336,0.20329999999999993,0.15136666666666665,0.2759333333333333,0.5454333333333332,0.7100666666666667,0.35850000000000004,0.10354999999999999,0.1699333333333333,0.3277,0.3019,0.2602333333333333,0.09313333333333332,0.19900000000000004,0.38463333333333327,0.11969999999999999,0.09186666666666674,0.05159999999999999,0.28006666666666663,0.06753333333333329,0.15253333333333333,0.07833333333333332,0.1347333333333333,0.2874666666666667,0.09096666666666667,0.1462333333333333,0.12410000000000006,0.14473333333333338,0.10966666666666663,0.15033333333333326,0.3768333333333333,0.06250000000000003,0.7335333333333333,0.22290000000000007,0.3208333333333334,0.10340000000000002,0.22735000000000002,0.10383333333333335,0.35500000000000004,0.09669999999999997,0.34049999999999997,0.3944999999999999,0.04770000000000003,0.0,0.31179999999999997,0.3636,0.17320000000000002,1.0924666666666667,0.38410000000000005
2,0.09866666666666667,0.32460000000000006,0.09363333333333333,0.16483333333333333,0.24013333333333337,0.17543333333333333,0.13913333333333341,0.5233333333333333,0.22853333333333334,0.1206666666666667,0.2464666666666666,0.3476,0.14376666666666665,0.0,0.5123333333333334,0.3612000000000001,0.12173333333333335,0.04686666666666666,0.2114000000000001,0.21253333333333327,0.18356666666666666,0.9650333333333335,0.3655999999999999,0.1423666666666667,0.8561666666666667,0.2902166666666666,0.09736666666666668,0.14376666666666665,0.5008666666666666,0.17423333333333338,0.1402,0.0658666666666667,0.10223333333333334,0.044033333333333355,0.06936666666666666,0.16640000000000002,0.049200000000000015,0.13366666666666668,0.12826666666666672,0.07210000000000003,0.10249999999999997,0.05409999999999999,0.09820000000000001,0.34546666666666664,0.03903333333333332,0.19553333333333328,1.4934666666666667,0.04143333333333334,0.05343333333333334,0.07916666666666666,0.40683333333333327,0.05269999999999998,0.09203333333333337,0.1285333333333333,0.10773333333333339,0.39690000000000014,0.5998666666666667,0.6725333333333333,0.08603333333333335,0.07906666666666665,0.10093333333333332,0.11126666666666664,0.25856666666666667,0.22966666666666663,0.0859,0.2165,0.212,0.45646666666666663,0.086,0.4690333333333333,0.4253,0.10033333333333336,0.09866666666666664,0.13899999999999998,0.27316666666666667,0.4877666666666665,0.6270333333333333,0.3872,0.045133333333333324,0.14109999999999998,0.25709999999999994,0.2869,0.20863333333333328,0.062466666666666684,0.035233333333333346,0.3324666666666667,0.17370000000000002,0.061266666666666685,0.06720000000000001,0.32519999999999993,0.09286666666666664,0.11883333333333336,0.08129999999999998,0.16963333333333339,0.31486666666666674,0.0652,0.050533333333333305,0.12713333333333335,0.13836666666666667,0.10449999999999997,0.10356666666666664,0.44250000000000006,0.061266666666666685,0.4817000000000001,0.3118666666666667,0.37086666666666673,0.13600000000000004,0.28150000000000003,0.11036666666666664,0.3356,0.08093333333333333,0.03200000000000002,0.4844,0.08203333333333335,0.0,0.31286666666666657,0.3929000000000001,0.17625000000000002,0.46549999999999986,0.4583333333333334
3,0.06699999999999996,0.3314333333333333,0.14943333333333336,0.15136666666666668,0.27249999999999996,0.15189999999999995,0.1398000000000001,0.411,0.1879166666666667,0.14183333333333337,0.2982000000000001,0.5500666666666666,0.17656666666666668,0.0,0.4503166666666667,0.27853333333333335,0.09503333333333334,0.1036,0.2761166666666666,0.23973333333333333,0.21059999999999998,1.0094,0.34473333333333334,0.11643333333333336,0.8482999999999999,0.2964,0.09410000000000002,0.2746,0.7809666666666666,0.13615000000000005,0.15296666666666675,0.06583333333333335,0.08423333333333334,0.04426666666666668,0.15736666666666663,0.2501666666666667,0.18449999999999997,0.15313333333333334,0.07419999999999999,0.07210000000000001,0.06256666666666665,0.05366666666666667,0.04846666666666668,0.3697333333333334,0.04543333333333332,0.18299999999999997,0.5455666666666665,0.18876666666666667,0.06006666666666667,0.06806666666666669,0.39930000000000004,0.10046666666666666,0.06979999999999999,0.07753333333333332,0.08016666666666669,0.31076666666666664,0.4946999999999999,0.6702666666666667,0.1374,0.21330000000000002,0.19329999999999997,0.12896666666666662,0.19163333333333338,0.2264333333333334,0.06923333333333334,0.2187,0.20496666666666669,0.36523333333333324,0.11506666666666665,0.4923666666666666,0.4559666666666667,0.09076666666666668,0.0629,0.2002,0.3188000000000001,0.5095666666666667,0.3556,0.3522333333333333,0.043,0.16556666666666672,0.21270000000000003,0.1454333333333334,0.17523333333333335,0.0948,0.11320000000000004,0.3156666666666667,0.12576666666666667,0.07333333333333335,0.15519999999999998,0.23460000000000003,0.03906666666666668,0.11993333333333336,0.08089999999999999,0.16530000000000003,0.22043333333333331,0.04733333333333332,0.14931666666666663,0.11333333333333331,0.16380000000000006,0.17923333333333333,0.1079333333333333,0.43006666666666665,0.06436666666666667,0.46379999999999993,0.21126666666666666,0.4362666666666667,0.1061666666666666,0.2349666666666667,0.06523333333333334,0.3591333333333334,0.108,0.2694333333333333,0.39996666666666675,0.06176666666666667,0.0,0.18363333333333334,0.3673666666666667,0.1583333333333333,0.24046666666666663,0.3449
4,0.14749999999999996,0.41226666666666667,0.0847,0.12853333333333333,0.2310666666666667,0.1558999999999999,0.13643333333333335,0.3191,0.2040333333333334,0.24263333333333345,0.2895666666666667,0.3748666666666666,0.14106666666666667,0.0,0.5010333333333334,0.3500333333333333,0.07460000000000003,0.12163333333333334,0.2111666666666667,0.19196666666666673,0.1753333333333334,0.9635666666666668,0.32150000000000006,0.20046666666666663,0.8475999999999999,0.2965,0.11816666666666668,0.2305666666666667,0.5254,0.11100000000000007,0.17606666666666662,0.0659666666666667,0.06893333333333335,0.10246666666666665,0.07586666666666668,0.23056666666666661,0.13606666666666664,0.14313333333333336,0.08689999999999999,0.07203333333333335,0.04590000000000002,0.034300000000000004,0.09856666666666666,0.41956666666666653,0.12759999999999996,0.17416666666666666,0.6285333333333333,0.10243333333333332,0.05055000000000002,0.09363333333333336,0.3771000000000001,0.04973333333333333,0.10346666666666665,0.06483333333333333,0.17089999999999994,0.19989999999999997,0.4090333333333333,0.7165999999999999,0.08639999999999998,0.1120666666666666,0.14986666666666662,0.09139999999999994,0.17933333333333332,0.13360000000000002,0.08769999999999996,0.16256666666666666,0.17436666666666664,0.38543333333333335,0.08246666666666669,0.41569999999999996,0.3862333333333333,0.0800666666666667,0.07456666666666666,0.1368,0.2731000000000001,0.4921,0.20396666666666666,0.3411333333333334,0.04479999999999999,0.19473333333333326,0.2231,0.20210000000000009,0.11279999999999997,0.05303333333333333,0.03803333333333335,0.10563333333333333,0.08646666666666666,0.08296666666666667,0.06653333333333332,0.22463333333333338,0.08449999999999998,0.14980000000000002,0.16353333333333334,0.1660999999999999,0.30216666666666664,0.08719999999999997,0.11443333333333335,0.11546666666666666,0.12896666666666665,0.10096666666666664,0.11985000000000001,0.3721333333333333,0.12113333333333333,0.5607333333333333,0.2624333333333333,0.0,0.1043,0.2719333333333333,0.11903333333333331,0.3306333333333333,0.1138,0.15933333333333338,0.24263333333333337,0.05779999999999999,0.0,0.24726666666666663,0.40936666666666677,0.20806666666666665,0.24156666666666668,0.31670000000000004
5,0.12296666666666663,0.2431666666666666,0.0749,0.10276666666666663,0.2826333333333333,0.1929333333333334,0.1355666666666667,0.16913333333333333,0.22700000000000004,0.22493333333333337,0.26260000000000006,0.32696666666666657,0.17713333333333336,0.0,0.5585333333333334,0.2681666666666667,0.0792666666666667,0.04549999999999999,0.205,0.17406666666666665,0.20933333333333332,0.926233333333333,0.2639333333333333,0.34480000000000005,0.8540666666666665,0.30073333333333335,0.0894,0.1365333333333333,0.7299999999999999,0.1662500000000001,0.1516666666666667,0.09446666666666668,0.10346666666666667,0.04796666666666668,0.061533333333333336,0.1797666666666667,0.03803333333333334,0.14470000000000002,0.14356666666666668,0.07273333333333332,0.08876666666666662,0.05273333333333335,0.04783333333333336,0.3413,0.1139333333333333,0.19709999999999997,0.6321666666666667,0.11913333333333334,0.06906666666666665,0.055633333333333354,0.41583333333333333,0.09110000000000003,0.06866666666666665,0.10029999999999999,0.06699999999999999,0.17653333333333332,0.3778500000000001,0.7512000000000002,0.0863,0.10596666666666664,0.15676666666666667,0.10456666666666664,0.21176666666666666,0.1333,0.03926666666666667,0.19070000000000004,0.21216666666666664,0.3919333333333333,0.0816333333333333,0.4819333333333333,0.39336666666666675,0.09830000000000001,0.10253333333333334,0.1391,0.27759999999999996,0.48490000000000016,0.25989999999999996,0.33156666666666673,0.043,0.14789999999999995,0.23163333333333327,0.16323333333333334,0.11139999999999996,0.09436666666666671,0.02420000000000001,0.12963333333333335,0.13676666666666665,0.15136666666666665,0.04836666666666667,0.22600000000000006,0.040300000000000016,0.1411333333333334,0.17826666666666657,0.16080000000000003,0.2885666666666667,0.0804,0.02620000000000001,0.07496666666666664,0.13899999999999998,0.15159999999999993,0.13375,0.3743666666666667,0.14969999999999997,0.41409999999999997,0.24320000000000003,0.0,0.13613333333333338,0.2322666666666667,0.07976666666666667,0.3453,0.08079999999999998,0.13486666666666666,0.30460000000000004,0.07929999999999998,0.0,0.23810000000000003,0.4061333333333333,0.15896666666666665,0.32249999999999995,0.3385
6,0.08100000000000003,0.28680000000000005,0.12026666666666667,0.13196666666666665,0.23653333333333337,0.13813333333333327,0.13863333333333336,0.16641666666666666,0.19446666666666668,0.2636333333333334,0.2752333333333333,0.36923333333333325,0.23316666666666663,0.0,0.5716666666666667,0.3981666666666666,0.13660000000000003,0.04723333333333334,0.2249833333333333,0.2102,0.18373333333333325,0.2578,0.2094,0.2963666666666666,0.8427333333333334,0.29793333333333333,0.10426666666666669,0.25773333333333326,0.5073,0.21420000000000003,0.1655666666666667,0.20970000000000005,0.05563333333333335,0.04416666666666668,0.09483333333333334,0.2377666666666667,0.03660000000000001,0.23500000000000007,0.1317333333333333,0.08033333333333331,0.042266666666666675,0.05620000000000001,0.10690000000000004,0.8494666666666666,0.09180000000000002,0.14426666666666674,0.4560333333333334,0.11606666666666668,0.04345000000000001,0.09698333333333337,0.37066666666666676,0.0812,0.051933333333333345,0.12499999999999996,0.13936666666666667,0.06746666666666669,0.2174333333333333,0.7555333333333331,0.13500000000000006,0.1822666666666666,0.11379999999999998,0.1895999999999999,0.20116666666666666,0.5315333333333332,0.03706666666666667,0.16153333333333333,0.20490000000000003,0.47670000000000007,0.1064,0.4559,0.3621,0.10483333333333332,0.19693333333333335,0.19156666666666672,0.2900333333333333,0.46253333333333335,0.2219666666666667,0.26866666666666666,0.1329,0.12443333333333337,0.2792333333333333,0.15339999999999998,0.07386666666666666,0.05316666666666667,0.023366666666666678,0.10956666666666667,0.15243333333333334,0.09613333333333338,0.047366666666666675,0.2213,0.13359999999999997,0.15103333333333335,0.11293333333333333,0.15520000000000003,0.4697666666666667,0.037066666666666685,0.043349999999999986,0.1264666666666667,0.13240000000000002,0.05799999999999999,0.09838333333333331,0.3649666666666668,0.088,0.40979999999999994,0.20360000000000003,0.0,0.1003333333333333,0.2662,0.10346666666666662,0.3355,0.11456666666666665,0.3388666666666667,0.32706666666666667,0.040000000000000015,0.0,0.22023333333333334,0.35173333333333334,0.23723333333333335,0.21813333333333332,0.4184000000000001
7,0.06416666666666669,0.2907333333333334,0.14740000000000003,0.15319999999999998,0.2738,0.16076666666666664,0.14203333333333332,0.4114666666666666,0.20763333333333336,0.2799,0.25813333333333327,0.43500000000000016,0.17506666666666668,0.0,0.24513333333333337,0.41486666666666655,0.11503333333333333,0.10973333333333331,0.14526666666666666,0.23010000000000003,0.18166666666666664,0.28059999999999996,0.1564666666666667,0.2922333333333333,0.8463666666666666,0.29763333333333336,0.10993333333333336,0.12139999999999997,0.6497333333333334,0.15853333333333333,0.18363333333333334,0.19863333333333336,0.1069,0.04423333333333335,0.14670000000000002,0.26389999999999997,0.27413333333333334,0.10180000000000004,0.06965000000000002,0.1681333333333333,0.050566666666666676,0.0431,0.05213333333333335,0.3325333333333333,0.05616666666666669,0.20080000000000006,0.35073333333333334,0.11504999999999997,0.07256666666666665,0.05466666666666669,0.40076666666666677,0.059766666666666635,0.08906666666666667,0.07343333333333332,0.11250000000000007,0.0770333333333333,0.20736666666666667,0.44510000000000005,0.0866666666666667,0.18153333333333332,0.10836666666666665,0.20370000000000005,0.13929999999999998,0.22783333333333336,0.07673333333333333,0.19896666666666668,0.17943333333333333,0.49483333333333346,0.05419999999999999,0.43963333333333326,0.41453333333333336,0.07571666666666668,0.1582666666666666,0.1239,0.2536,0.3546333333333333,0.2317,0.24736666666666665,0.07669999999999999,0.15983333333333336,0.26066666666666666,0.15603333333333327,0.1291333333333333,0.09246666666666668,0.06493333333333334,0.12523333333333336,0.0703,0.08446666666666668,0.13619999999999996,0.21546666666666675,0.1287333333333333,0.10726666666666675,0.08136666666666666,0.16176666666666664,0.28925,0.08279999999999998,0.04379999999999999,0.09566666666666665,0.11153333333333332,0.06146666666666665,0.06956666666666665,0.41763333333333336,0.06506666666666668,0.4645,0.29129999999999995,0.0,0.1502333333333333,0.22659999999999997,0.06536666666666666,0.3636999999999999,0.08959999999999999,0.23433333333333334,0.2511,0.0774,0.0,0.27116666666666667,0.39026666666666665,0.1562333333333333,0.21186666666666673,0.3078666666666666
8,0.09893333333333329,0.22443333333333332,0.07176666666666666,0.12809999999999996,0.2462,0.18009999999999998,0.13720000000000004,0.2650166666666666,0.2182166666666667,0.17306666666666676,0.2589666666666666,0.40599999999999997,0.14309999999999992,0.0,0.19703333333333328,0.4077666666666665,0.07193333333333335,0.10766666666666666,0.15396666666666664,0.19416666666666674,0.21,0.3317,0.17600000000000007,0.224,0.7771666666666665,0.3016,0.07176666666666669,0.3431333333333334,0.667466666666667,0.12496666666666668,0.14570000000000005,0.17200000000000001,0.05566666666666668,0.09533333333333337,0.06183333333333336,0.18736666666666668,0.4638333333333333,0.1484333333333333,0.058466666666666646,0.15996666666666667,0.08116666666666666,0.039133333333333346,0.10023333333333334,0.3485,0.1321,0.13933333333333336,0.3861666666666667,0.11926666666666662,0.04643333333333333,0.09393333333333335,0.36150000000000004,0.09369999999999998,0.04773333333333334,0.07299999999999998,0.06726666666666666,0.07423333333333332,0.17183333333333337,0.4052,0.09380000000000001,0.08800000000000002,0.10826666666666665,0.18109999999999998,0.11146666666666666,0.14943333333333336,0.08328333333333338,0.15211666666666665,0.20496666666666666,0.4641666666666666,0.11146666666666667,0.5307666666666667,0.3589,0.09989999999999997,0.06196666666666666,0.1238666666666667,0.23889999999999992,0.7458333333333332,0.19699999999999998,0.2859666666666667,0.04623333333333333,0.17829999999999993,0.17856666666666665,0.16233333333333333,0.11476666666666663,0.05593333333333334,0.09253333333333337,0.12229999999999999,0.08603333333333335,0.05149999999999999,0.08853333333333332,0.3297333333333333,0.036333333333333336,0.16226666666666661,0.08119999999999998,0.09303333333333333,0.28803333333333325,0.08779999999999998,0.09023333333333335,0.14195000000000002,0.14906666666666668,0.13843333333333332,0.07559999999999999,0.4645000000000001,0.06160000000000001,0.3827333333333333,0.18816666666666662,0.0,0.0948,0.2677666666666667,0.0685,0.3144,0.10586666666666664,0.03200000000000002,0.25800000000000006,0.05613333333333334,0.0,0.1902333333333334,0.4163333333333333,0.18796666666666664,0.22156666666666672,0.3228666666666668
9,0.08136666666666667,0.2637,0.0731333333333333,0.2002666666666667,0.25756666666666667,0.15516666666666662,0.12920000000000004,0.19396666666666668,0.18603333333333333,0.4905333333333334,0.2978666666666668,0.3078666666666667,0.1736000000000001,0.0,0.1800333333333333,0.4861000000000001,0.08369999999999997,0.047900000000000026,0.11456666666666666,0.19513333333333333,0.18896666666666662,0.2845333333333333,0.19046666666666667,0.19759999999999991,0.7676666666666667,0.2981666666666667,0.10790000000000001,0.4676333333333334,0.4913666666666667,0.12153333333333334,0.15813333333333335,0.06563333333333335,0.10683333333333336,0.05936666666666668,0.06170000000000001,0.19383333333333339,0.5036666666666666,0.1494,0.3975333333333334,0.1569333333333333,0.055399999999999984,0.052866666666666666,0.05056666666666668,0.43759999999999993,0.10833333333333334,0.20400000000000004,0.3924666666666667,0.1225,0.09296666666666664,0.05453333333333336,0.39813333333333334,0.039033333333333343,0.06426666666666668,0.13263333333333333,0.18563333333333334,0.04486666666666667,0.22546666666666665,0.4210333333333334,0.1342333333333334,0.13083333333333338,0.10036666666666666,0.1290666666666667,0.16773333333333335,0.16673333333333332,0.04509999999999998,0.16699999999999995,0.2008,0.4633666666666666,0.06823333333333335,0.4520333333333333,0.3528666666666666,0.1060666666666667,0.07546666666666667,0.20551666666666665,0.2315666666666667,0.34110000000000007,0.11783333333333333,0.32326666666666676,0.04306666666666666,0.12496666666666664,0.5797333333333333,0.14020000000000002,0.1303333333333333,0.09036666666666669,0.024233333333333343,0.12866666666666665,0.15743333333333326,0.23853333333333343,0.046866666666666675,0.2654333333333334,0.09083333333333335,0.15480000000000002,0.08139999999999999,0.08906666666666664,0.16170000000000004,0.028933333333333346,0.10933333333333335,0.08736666666666668,0.1280666666666667,0.04873333333333332,0.06995,0.3856666666666666,0.060600000000000015,1.6634666666666666,0.2652333333333334,0.0,0.09531666666666667,0.23153333333333329,0.06536666666666666,0.33596666666666664,0.11439999999999997,0.3394666666666667,0.37800000000000006,0.05983333333333331,0.0,0.2453333333333334,0.37620000000000003,0.19549999999999998,0.25226666666666664,0.4159333333333333
