,bus,vLN,sInjkW
245,80.3,(-0.1769503568255047+240.2330908574058j),0j
246,81.1,(206.97263407825193-119.48773793408645j),-0j
247,81.2,(-207.90813720783302-119.54258087472199j),(-0+0j)
248,81.3,(-0.13522212945158868+240.22073450075305j),0j
249,82.1,(206.95079604240223-119.4687974798602j),-0j
250,82.2,(-207.90579394118367-119.53052431297516j),(-0+0j)
251,82.3,(-0.14099229327075355+240.2224431331729j),0j
252,83.1,(206.76628910920206-119.30154920721202j),-0j
253,83.2,(-207.89119135207403-119.45539115779064j),(-0+0j)
254,83.3,(-0.17695035682550847+240.23309085740587j),0j
255,84.1,(206.7910259730624-119.3300850314348j),-0j
256,84.2,(-207.8867642154545-119.44186412444039j),(-0+0j)
257,84.3,(-0.1827211266495356+240.23361140533365j),0j
258,85.1,(206.97263407825204-119.48773793408652j),-0j
259,85.2,(-207.908137207833-119.542580874722j),(-0+0j)
260,85.3,(-0.1352221294515892+240.220734500753j),0j
261,86.1,(206.95079604240217-119.46879747986016j),-0j
262,86.2,(-207.90579394118373-119.53052431297512j),(-0+0j)
263,86.3,(-0.14099229327074655+240.22244313317287j),0j
264,87.1,(206.73208878822487-119.26678503062192j),(1.0000087878828126+0.32868611668159486j)
265,87.2,(-207.891191352074-119.45539115779063j),(-0+0j)
266,87.3,(-0.17695035682550753+240.23309085740584j),0j
267,88.1,(206.79102597306039-119.33008503143446j),-0j
268,88.2,(-207.88676421545406-119.44186412443925j),(-0+0j)
269,88.3,(-0.18272112665004805+240.23361140533476j),0j
270,89.1,(206.77439735516714-119.3155634359937j),-0j
271,89.2,(-207.88365557623317-119.43236573529293j),(-0+0j)
272,89.3,(-0.18677323593667922+240.233976922784j),0j
273,90.1,(206.97263407825216-119.4877379340866j),-0j
274,90.2,(-207.908137207833-119.54258087472199j),(-0+0j)
275,90.3,(-0.1352221294515897+240.22073450075294j),0j
276,91.1,(206.95079604240217-119.46879747986014j),-0j
277,91.2,(-207.90579394118376-119.53052431297517j),(-0+0j)
278,91.3,(-0.1409922932707168+240.22244313317282j),0j
279,92.1,(206.79102597306021-119.33008503143442j),-0j
280,92.2,(-207.886764215454-119.44186412443914j),(-0+0j)
281,92.3,(-0.1827211266500639+240.23361140533493j),0j
282,93.1,(206.67919028143604-119.2324201094365j),-0j
283,93.2,(-207.86585707695812-119.3779827527991j),(-0+0j)
284,93.3,(-0.2099735686459877+240.23606969123097j),0j
285,94.1,(206.9726340782522-119.48773793408664j),-0j
286,94.2,(-207.90813720783297-119.54258087472198j),(-0+0j)
287,94.3,(-0.1352221294515931+240.22073450075285j),0j
288,95.1,(206.95079604240215-119.46879747986014j),-0j
289,95.2,(-207.90579394118384-119.53052431297529j),(-0+0j)
290,95.3,(-0.14099229327069815+240.2224431331726j),0j
291,96.1,(206.79102597306013-119.33008503143438j),-0j
292,96.2,(-207.886764215454-119.441864124439j),(-0+0j)
293,96.3,(-0.18272112665011195+240.23361140533513j),0j
294,97.1,(206.6775025101568-119.23076131332688j),-0j
295,97.2,(-207.86589964604832-119.37793519374902j),(-0+0j)
296,97.3,(-0.21001613773605726+240.23611725028178j),0j
297,98.1,(206.62381176288923-119.18359994655833j),-0j
298,98.2,(-207.84941924140804-119.34488852535787j),(-0+0j)
299,98.3,(-0.22189871871578562+240.23298955668693j),0j
300,99.1,(206.97263407825227-119.4877379340867j),-0j
301,99.2,(-207.90813720783288-119.54258087472193j),(-0+0j)
302,99.3,(-0.13522212945159723+240.2207345007528j),0j
303,100.1,(206.95079604240223-119.46879747986006j),-0j
304,100.2,(-207.90579394118387-119.53052431297529j),(-0+0j)
305,100.3,(-0.1409922932706565+240.2224431331725j),0j
306,101.1,(206.7910259730601-119.3300850314344j),-0j
307,101.2,(-207.88676421545395-119.4418641244389j),(-0+0j)
308,101.3,(-0.18272112665010673+240.2336114053353j),0j
309,102.1,(206.67652431472482-119.22979991127143j),-0j
310,102.2,(-207.86592431816473-119.37790762956061j),(-0+0j)
311,102.3,(-0.21004080985245244+240.2361448144706j),0j
312,103.1,(206.60546767418015-119.16742830776896j),-0j
313,103.2,(-207.84397422190537-119.33392608974437j),(-0+0j)
314,103.3,(-0.22584891486563455+240.23196926465323j),0j
315,104.1,(206.97263407825236-119.48773793408672j),-0j
316,104.2,(-207.90813720783288-119.54258087472192j),(-0+0j)
317,104.3,(-0.13522212945159734+240.2207345007528j),0j
318,105.1,(206.95079604240217-119.46879747986002j),-0j
319,105.2,(-207.90579394118387-119.53052431297527j),(-0+0j)
320,105.3,(-0.1409922932706318+240.22244313317245j),0j
321,106.1,(206.79102597306013-119.33008503143438j),-0j
322,106.2,(-207.8867642154539-119.44186412443882j),(-0+0j)
323,106.3,(-0.18272112665008783+240.2336114053354j),0j
324,107.1,(206.67617182592025-119.22945347389283j),-0j
325,107.2,(-207.86593320866302-119.37789769691575j),(-0+0j)
326,107.3,(-0.2100497003507449+240.23615474711568j),0j
327,108.1,(206.6054676741826-119.16742830777046j),-0j
328,108.2,(-207.69161515846562-119.294837604485j),(-0+0j)
329,108.3,(-0.22584891486554368+240.23196926465613j),0j
330,109.1,(206.44840814712117-119.05951263870578j),-0j
331,109.2,(-207.86506112359916-119.27853905060084j),(-0+0j)
332,109.3,(-0.2815077158000807+240.2187728535915j),0j
333,110.1,(206.97263407825247-119.48773793408678j),-0j
334,110.2,(-207.90813720783294-119.54258087472193j),(-0+0j)
335,110.3,(-0.13522212945159734+240.22073450075283j),0j
336,111.1,(206.95079604240212-119.46879747986j),-0j
337,111.2,(-207.9057939411839-119.53052431297532j),(-0+0j)
338,111.3,(-0.1409922932706066+240.22244313317242j),0j
339,112.1,(206.79102597306007-119.33008503143438j),-0j
340,112.2,(-207.88676421545387-119.44186412443878j),(-0+0j)
341,112.3,(-0.18272112665008336+240.23361140533547j),0j
342,113.1,(206.6753843678994-119.22867953472378j),-0j
343,113.2,(-207.86595306998657-119.37787550744262j),(-0+0j)
344,113.3,(-0.21006956167426633+240.23617693658923j),0j
345,114.1,(206.60546767418256-119.16742830777045j),-0j
346,114.2,(-207.65612701104268-119.28573398837636j),(1.0000000645660096+0.32868856951787695j)
347,114.3,(-0.22584891486554487+240.23196926465613j),0j
348,115.1,(206.6054676741827-119.16742830777054j),-0j
349,115.2,(-207.6874905606414-119.29377929648304j),(-0+0j)
350,115.3,(-0.22584891486553935+240.2319692646563j),0j
351,116.1,(206.40446771451-119.0293211484285j),-0j
352,116.2,(-207.87096059114631-119.26304345790047j),(-0+0j)
353,116.3,(-0.29707933910417333+240.21508090301822j),0j
354,117.1,(206.972634078256-119.48773793408867j),-0j
355,117.2,(-207.9081372078332-119.5425808747222j),(-0+0j)
356,117.3,(-0.13522212945153933+240.2207345007542j),0j
357,118.1,(206.95079604240215-119.46879747986j),-0j
358,118.2,(-207.90579394118387-119.53052431297527j),(-0+0j)
359,118.3,(-0.14099229327057117+240.22244313317245j),0j
360,119.1,(206.79102597306004-119.33008503143441j),-0j
361,119.2,(-207.88676421545384-119.44186412443874j),(-0+0j)
362,119.3,(-0.18272112665005222+240.2336114053355j),0j
363,120.1,(206.67398742935222-119.22730657841397j),-0j
364,120.2,(-207.86598830367242-119.37783614365496j),(-0+0j)
365,120.3,(-0.21010479535999488+240.23621630037766j),0j
366,121.1,(206.60546767418276-119.16742830777056j),-0j
367,121.2,(-207.68515639848562-119.29318038657894j),(-0+0j)
368,121.3,(-0.22584891486553949+240.23196926465639j),0j
369,122.1,(206.40446771451008-119.02932114842855j),-0j
370,122.2,(-207.8709605911464-119.26304345790052j),(-0+0j)
371,122.3,(-0.31537748260161935+240.14869070612176j),0j
372,123.1,(206.36591177833716-118.9986690145051j),-0j
373,123.2,(-207.87519835743998-119.24564903993468j),(-0+0j)
374,123.3,(-0.30979445462443844+240.21960835003085j),0j
375,124.1,(206.9726340782561-119.48773793408874j),-0j
376,124.2,(-207.9081372078332-119.54258087472222j),(-0+0j)
377,124.3,(-0.1352221294515375+240.22073450075428j),0j
378,125.1,(206.7910259730601-119.33008503143446j),-0j
379,125.2,(-207.88676421545375-119.44186412443874j),(-0+0j)
380,125.3,(-0.18272112665000054+240.23361140533544j),0j
381,126.1,(206.65269120643148-119.20637596289491j),-0j
382,126.2,(-207.86652543855948-119.37723604567758j),(-0+0j)
383,126.3,(-0.21064193024470415+240.23681639836693j),0j
384,127.1,(206.6054676741828-119.16742830777059j),-0j
385,127.2,(-207.68269664865412-119.29254925281981j),(-0+0j)
386,127.3,(-0.2258489148655397+240.23196926465644j),0j
387,128.1,(206.40446771451008-119.02932114842855j),-0j
388,128.2,(-207.8709605911464-119.26304345790054j),(-0+0j)
389,128.3,(-0.3275303810311173+240.10459698045455j),(0.9999973781559848+0.32868038732042837j)
390,129.1,(206.33039012271192-118.97042914657591j),-0j
391,129.2,(-207.87910261939922-119.22962353034748j),(-0+0j)
392,129.3,(-0.3215089141752917+240.22377949537466j),0j
393,130.1,(206.97263407825622-119.48773793408878j),-0j
394,130.2,(-207.90813720783322-119.5425808747222j),(-0+0j)
395,130.3,(-0.135222129451537+240.22073450075436j),0j
396,131.1,(206.79102597306013-119.33008503143455j),-0j
397,131.2,(-207.88676421545372-119.44186412443877j),(-0+0j)
398,131.3,(-0.1827211266499509+240.23361140533535j),0j
399,132.1,(206.65105136264364-119.2047642714714j),-0j
400,132.2,(-207.86656679881904-119.3771898371577j),(-0+0j)
401,132.3,(-0.21068329050409623+240.2368626068878j),0j
402,133.1,(206.6054676741828-119.16742830777059j),-0j
403,133.2,(-207.67844459718737-119.29145824218459j),(-0+0j)
404,133.3,(-0.22584891486554226+240.23196926465647j),0j
405,134.1,(206.29641307423213-118.94341724791909j),-0j
406,134.2,(-207.88283711023772-119.21429486656201j),(-0+0j)
407,134.3,(-0.3327139876154591+240.22776926455714j),0j
408,135.1,(206.33039012271098-118.97042914657571j),-0j
409,135.2,(-207.8791026194005-119.2296235303471j),(-0+0j)
410,135.3,(-0.32150891417584715+240.2237794953768j),0j
411,136.1,(206.97263407825633-119.48773793408886j),-0j
412,136.2,(-207.90813720783322-119.54258087472222j),(-0+0j)
413,136.3,(-0.1352221294515366+240.22073450075447j),0j
414,137.1,(206.79102597306016-119.33008503143456j),-0j
415,137.2,(-207.88676421545375-119.44186412443878j),(-0+0j)
416,137.3,(-0.182721126649947+240.23361140533532j),0j
417,138.1,(206.65050284184062-119.20422516751508j),-0j
418,138.2,(-207.86658063365067-119.37717438060346j),(-0+0j)
419,138.3,(-0.21069712533571733+240.23687806344233j),0j
420,139.1,(206.60546767418282-119.16742830777063j),-0j
421,139.2,(-207.67460362631024-119.29047270847003j),(-0+0j)
422,139.3,(-0.22584891486554445+240.23196926465653j),0j
423,140.1,(206.2964065223918-118.94343728059341j),-0j
424,140.2,(-207.88284366207822-119.21431489923617j),(-0+0j)
425,140.3,(-0.3330668439398443+240.22633238364352j),0j
426,141.1,(206.21594877631676-118.87026497576109j),-0j
427,141.2,(-207.88960962182207-119.16961103473962j),(-0+0j)
428,141.3,(-0.3571579997948507+240.25436222731742j),0j
429,142.1,(206.33039012271087-118.97042914657571j),-0j
430,142.2,(-207.87910261940067-119.22962353034707j),(-0+0j)
431,142.3,(-0.3215089141759692+240.22377949537704j),0j
432,143.1,(206.97263407825642-119.4877379340889j),-0j
433,143.2,(-207.90813720783328-119.54258087472226j),(-0+0j)
434,143.3,(-0.13522212945153836+240.2207345007546j),0j
435,144.1,(206.79102597306021-119.33008503143448j),-0j
436,144.2,(-207.88676421545372-119.4418641244387j),(-0+0j)
437,144.3,(-0.1827211266499387+240.23361140533547j),0j
438,145.1,(206.65008892259638-119.20381835431682j),-0j
439,145.2,(-207.866591073552-119.37716271693418j),(-0+0j)
440,145.3,(-0.2107075652370192+240.23688972711176j),0j
441,146.1,(206.60546767418285-119.16742830777063j),-0j
442,146.2,(-207.6724978422598-119.28993239685516j),(-0+0j)
443,146.3,(-0.22584891486554387+240.23196926465653j),0j
444,147.1,(206.29640359131128-118.94344624256098j),-0j
445,147.2,(-207.8828465931588-119.21432386120375j),(-0+0j)
446,147.3,(-0.3332247003946891+240.2256895698086j),0j
447,148.1,(206.16266528975476-118.81615616162503j),-0j
448,148.2,(-207.8896096218221-119.16961103473967j),(-0+0j)
449,148.3,(-0.35715799979485746+240.25436222731747j),0j
450,149.1,(206.198000113826-118.85366235945092j),-0j
451,149.2,(-207.89002134919465-119.15920380828288j),(-0+0j)
452,149.3,(-0.3622920593977278+240.2599350542512j),0j
453,150.1,(206.33039012271053-118.97042914657554j),-0j
454,150.2,(-207.8791026194011-119.229623530347j),(-0+0j)
455,150.3,(-0.3215089141762101+240.22377949537764j),0j
456,151.1,(206.9726340782565-119.48773793408895j),-0j
457,151.2,(-207.9081372078334-119.54258087472235j),(-0+0j)
458,151.3,(-0.13522212945153983+240.22073450075467j),0j
459,152.1,(206.79102597306021-119.33008503143449j),-0j
460,152.2,(-207.8867642154537-119.44186412443868j),(-0+0j)
461,152.3,(-0.18272112664992685+240.23361140533547j),0j
462,153.1,(206.64956599943088-119.20330440854512j),-0j
463,153.2,(-207.86660426275816-119.3771479816858j),(-0+0j)
