,bus,vLN,sInjkW
52,16.2,(-207.7868840224805-118.76434762458867j),(-0+0j)
53,16.3,(0.9180514424071616+239.42400902788705j),0j
54,17.1,(206.9618105278843-120.54782217897075j),-0j
55,17.2,(-207.78329501388944-118.76124602361527j),(-0+0j)
56,17.3,(0.9198822412738854+239.42093665350902j),0j
57,18.1,(206.95943558062694-120.54694223249233j),-0j
58,18.2,(-207.77971878434414-118.75815546622108j),(-0+0j)
59,18.3,(0.9217065213871002+239.41787521864595j),0j
60,19.1,(206.95703734072166-120.54605365580818j),-0j
61,19.2,(-207.77610748039686-118.75503459772652j),(-0+0j)
62,19.3,(0.9235486933981903+239.41478375830602j),0j
63,20.1,(206.89927699112818-120.5246527526691j),-0j
64,20.2,(-207.68913111993126-118.67987011777444j),(-0+0j)
65,20.3,(0.9679164395690945+239.34032755832493j),0j
66,21.1,(206.8741901957496-120.51366894559823j),-0j
67,21.2,(-207.6555295387558-118.65438311428719j),(-0+0j)
68,21.3,(0.9783134608570725+239.30949577603158j),0j
69,22.1,(206.86780757660568-120.51087442935066j),-0j
70,22.2,(-207.6469805753652-118.64789867361134j),(-0+0j)
71,22.3,(0.9809586862082137+239.3016515089206j),0j
72,23.1,(206.86388197238617-120.50915567337836j),-0j
73,23.2,(-207.64172256983474-118.64391044446846j),(-0+0j)
74,23.3,(0.9825856214153834+239.29682692400095j),0j
75,24.1,(206.85996951091923-120.50744267172635j),-0j
76,24.2,(-207.63648216787854-118.6399355677436j),(-0+0j)
77,24.3,(0.9842071097141201+239.29201849158227j),0j
78,25.1,(206.85511235746492-120.50531605349339j),-0j
79,25.2,(-207.62997643314372-118.63500092841797j),(-0+0j)
80,25.3,(0.9862201180358948+239.28604902853965j),0j
81,26.1,(206.8502778639287-120.50319935650244j),-0j
82,26.2,(-207.62350104939904-118.6300893105026j),(-0+0j)
83,26.3,(0.9882237351361562+239.28010741463663j),0j
84,27.1,(206.8410326173256-120.49915148974678j),-0j
85,27.2,(-207.61111784542518-118.62069657504695j),(-0+0j)
86,27.3,(0.9920553534950606+239.26874496573848j),0j
87,28.1,(206.83645078187675-120.49714541460463j),-0j
88,28.2,(-207.60498087522046-118.61604164585795j),(-0+0j)
89,28.3,(0.9939542584759927+239.2631138697404j),0j
90,29.1,(206.68160649722503-120.42934959919228j),-0j
91,29.2,(-207.3975804192515-118.45872713982243j),(-0+0j)
92,29.3,(1.0581282312558087+239.072809560181j),0j
93,30.1,(206.65638147634616-120.41830527254419j),-0j
94,30.2,(-207.36379369703636-118.43309970573124j),(-0+0j)
95,30.3,(1.0685825389941066+239.0418078981385j),0j
96,31.1,(206.6477539391116-120.41452785884674j),-0j
97,31.2,(-207.3522378610534-118.42433453392391j),(-0+0j)
98,31.3,(1.0721581526558635+239.03120461678193j),0j
99,32.1,(206.64309981852386-120.41249013494237j),-0j
100,32.2,(-207.34600407119007-118.41960616643553j),(-0+0j)
101,32.3,(1.0740870156332252+239.02548468202906j),0j
102,33.1,(206.6380221840659-120.41026698302409j),-0j
103,33.2,(-207.33920302132128-118.41444752878621j),(-0+0j)
104,33.3,(1.0761914005396955+239.01924424685978j),0j
105,34.1,(206.6323053133169-120.40776395286757j),-0j
106,34.2,(-207.33154577002097-118.40863945714862j),(-0+0j)
107,34.3,(1.0785607118035632+239.01221818746646j),0j
108,35.1,(206.5472988963855-120.37054540544604j),-0j
109,35.2,(-207.2176870656406-118.32227693805882j),(-0+0j)
110,35.3,(1.1137909400152535+238.90774492571134j),0j
111,36.1,(206.5191442995037-120.35775560662167j),-0j
112,36.2,(-207.17756350612558-118.2921545496937j),(-0+0j)
113,36.3,(1.126463800211735+238.87240939829493j),0j
114,37.1,(206.54666052526102-120.37040606809002j),-0j
115,37.2,(-207.21799393030145-118.32234359770789j),(-0+0j)
116,37.3,(1.1134712867584275+238.90728792159155j),0j
117,38.1,(206.5121102976832-120.35456026809153j),-0j
118,38.2,(-207.1675392393295-118.28462892482001j),(-0+0j)
119,38.3,(1.1296299233875702+238.86358134917677j),0j
120,39.1,(206.5461048985352-120.3702847913657j),-0j
121,39.2,(-207.21826101977368-118.32240161706554j),(-0+0j)
122,39.3,(1.113193066322569+238.90689015343895j),0j
123,40.1,(206.5011908534139-120.34959988822648j),-0j
124,40.2,(-207.15197776729514-118.27294629471889j),(-0+0j)
125,40.3,(1.1345449499187406+238.84987686163024j),0j
126,41.1,(206.54555489486165-120.3701647419859j),-0j
127,41.2,(-207.21852540624772-118.32245904925584j),(-0+0j)
128,41.3,(1.1129176615324197+238.90649641077874j),0j
129,42.1,(206.493796732143-120.34624095810443j),-0j
130,42.2,(-207.14144028859775-118.26503538079321j),(-0+0j)
131,42.3,(1.1378731689494164+238.84059684330924j),0j
132,43.1,(206.54509092934885-120.37006347216759j),-0j
133,43.2,(-207.2187484342236-118.32250749721518j),(-0+0j)
134,43.3,(1.112685338857373+238.90616426206043j),0j
135,44.1,(206.47901519050347-120.33952614188146j),-0j
136,44.2,(-207.12037488076393-118.24922072218578j),(-0+0j)
137,44.3,(1.144526590821385+238.82204521665858j),0j
138,45.1,(206.54466115708982-120.36996966571566j),-0j
139,45.2,(-207.21895502552056-118.32255237466482j),(-0+0j)
140,45.3,(1.1124701378605233+238.9058565919835j),0j
141,46.1,(206.38963812548545-120.29892479049497j),-0j
142,46.2,(-206.9930022175126-118.15359688232792j),(-0+0j)
143,46.3,(1.1847567192980626+238.70987221185428j),0j
144,47.1,(206.54416929468607-120.36986230683895j),-0j
145,47.2,(-207.21919146351706-118.32260373565835j),(-0+0j)
146,47.3,(1.1122238463017362+238.90550447213306j),0j
147,48.1,(206.29984603685125-120.25813490618151j),-0j
148,48.2,(-206.86503809756817-118.05752901186996j),(-0+0j)
149,48.3,(1.2251736569231477+238.59717833017746j),0j
150,49.1,(206.54367799640727-120.36975507109383j),-0j
151,49.2,(-207.21942763033897-118.32265503774502j),(-0+0j)
152,49.3,(1.1119778372187592+238.90515275613473j),0j
153,50.1,(206.29017555427706-120.25374189259358j),-0j
154,50.2,(-206.8512565405194-118.04718263635587j),(-0+0j)
155,50.3,(1.2295265046733925+238.58504135646913j),0j
156,51.1,(206.5431635326084-120.36964277900746j),-0j
157,51.2,(-207.2196749328141-118.32270875880934j),(-0+0j)
158,51.3,(1.1117202284037817+238.9047844561499j),0j
159,52.1,(206.2872909239862-120.25243149055662j),-0j
160,52.2,(-206.84714560845234-118.0440963924193j),(-0+0j)
161,52.3,(1.2308249255511525+238.58142099091546j),0j
162,53.1,(206.54235081046488-120.36946538602987j),-0j
163,53.2,(-207.2200656079173-118.32279362444747j),(-0+0j)
164,53.3,(1.1113132719011705+238.90420263571107j),0j
165,54.1,(206.28466114413465-120.25123685952023j),-0j
166,54.2,(-206.84339786776093-118.04128281102324j),(-0+0j)
167,54.3,(1.2320086339362006+238.57812047631626j),0j
168,55.1,(206.54205096893068-120.36939993957567j),-0j
169,55.2,(-207.22020974158366-118.3228249343402j),(-0+0j)
170,55.3,(1.1111631314588708+238.90398798186607j),0j
171,56.1,(206.28234825210674-120.25018618122911j),-0j
172,56.2,(-206.8401017288987-118.03880826549158j),(-0+0j)
173,56.3,(1.2330497057527303+238.5752176729124j),0j
174,57.1,(206.5418162201419-120.36934870092419j),-0j
175,57.2,(-207.2203225852019-118.32284944715296j),(-0+0j)
176,57.3,(1.1110455850786853+238.90381992732947j),0j
177,58.1,(206.28018753540474-120.2492046316779j),-0j
178,58.2,(-206.83702245749058-118.03649653117985j),(-0+0j)
179,58.3,(1.2340222808814827+238.57250585769523j),0j
180,59.1,(206.5414892642124-120.36927733620708j),-0j
181,59.2,(-207.2204797527437-118.32288358837059j),(-0+0j)
182,59.3,(1.1108818675736938+238.903585862534j),0j
183,60.1,(206.27536828981926-120.24701539125746j),-0j
184,60.2,(-206.83015447469327-118.03134045710235j),(-0+0j)
185,60.3,(1.2361915048204144+238.56645744630387j),0j
186,61.1,(206.54085584282922-120.36913907923179j),-0j
187,61.2,(-207.22078423806656-118.3229497311602j),(-0+0j)
188,61.3,(1.1105646928137463+238.90313240188965j),0j
189,62.1,(206.25195404080338-120.23637899195982j),-0j
190,62.2,(-206.79678645959532-118.00628973074787j),(-0+0j)
191,62.3,(1.2467306542741718+238.53707130941586j),0j
192,63.1,(206.53195413236088-120.36719610162298j),-0j
193,63.2,(-207.22506328556528-118.32387926081938j),(-0+0j)
194,63.3,(1.1061073158517707+238.896759747805j),0j
195,64.1,(206.24893949947423-120.23500957518911j),-0j
196,64.2,(-206.79249038926147-118.0030644959829j),(-0+0j)
197,64.3,(1.248087550307082+238.5332878985495j),0j
198,65.1,(206.52176130355397-120.36497131143096j),-0j
199,65.2,(-207.22996297296433-118.32494361094855j),(-0+0j)
200,65.3,(1.1010034337986414+238.88946279376876j),0j
201,66.1,(206.2328435002244-120.22769763983743j),-0j
202,66.2,(-206.7695517271838-117.98584350920976j),(-0+0j)
203,66.3,(1.2553326317776463+238.51308655717918j),0j
204,67.1,(206.51887771494305-120.36434191013502j),-0j
205,67.2,(-207.23134911247948-118.32524471949927j),(-0+0j)
206,67.3,(1.099559526867772+238.88739845873948j),0j
207,68.1,(206.2287732425714-120.2258486424337j),-0j
208,68.2,(-206.76375113888707-117.98148877160583j),(-0+0j)
209,68.3,(1.2571647235816443+238.50797816576852j),0j
210,69.1,(206.51299935050415-120.36305883869358j),-0j
211,69.2,(-207.23417483914596-118.32585854693295j),(-0+0j)
212,69.3,(1.0966160379374887+238.8831901907571j),0j
213,70.1,(206.22440814522446-120.22386570809638j),-0j
214,70.2,(-206.75753036989795-117.97681858726301j),(-0+0j)
215,70.3,(1.2591295277181829+238.50249973474635j),0j
216,71.1,(206.50986827479798-120.36237541835435j),-0j
217,71.2,(-207.23567994557646-118.32618549844908j),(-0+0j)
218,71.3,(1.0950482061406197+238.88094868195267j),0j
219,72.1,(206.22440814522454-120.22386570809645j),-0j
220,72.2,(-206.75753036989806-117.97681858726307j),(-0+0j)
221,72.3,(1.2591295277181775+238.50249973474646j),0j
222,73.1,(206.21062114715673-120.21760268353923j),-0j
223,73.2,(-206.73788230177536-117.9620679832342j),(-0+0j)
224,73.3,(1.2653352887083764+238.48519631355927j),0j
225,74.1,(206.50528357635898-120.36137471557471j),-0j
226,74.2,(-207.23788380768332-118.32666423938235j),(-0+0j)
227,74.3,(1.0927524979986247+238.87766653776936j),0j
228,75.1,(206.22440814522457-120.22386570809647j),-0j
229,75.2,(-206.75753036989812-117.97681858726311j),(-0+0j)
230,75.3,(1.2591295277181738+238.50249973474652j),0j
231,76.1,(206.0181128750873-120.13015188174055j),-0j
232,76.2,(-206.46353573081103-117.7561048519122j),(-0+0j)
233,76.3,(1.3519865175854646+238.24358811884935j),0j
234,77.1,(206.50223639149914-120.36070960610242j),-0j
235,77.2,(-207.23934858782846-118.32698243089331j),(-0+0j)
236,77.3,(1.091226673086475+238.87548508566374j),0j
237,78.1,(206.2244081452246-120.2238657080965j),-0j
238,78.2,(-206.75753036989815-117.97681858726315j),(-0+0j)
239,78.3,(1.2591295277181713+238.50249973474658j),0j
240,79.1,(205.93919786372726-120.09430313122606j),-0j
241,79.2,(-206.35107270503306-117.6716742834316j),(-0+0j)
242,79.3,(1.3875074987759524+238.14454555187174j),0j
243,80.1,(206.49981538538532-120.360181172754j),-0j
244,80.2,(-207.2405123641827-118.32723523590145j),(-0+0j)
245,80.3,(1.0900143963094884+238.873751909264j),0j
246,81.1,(206.22440814522463-120.2238657080965j),-0j
247,81.2,(-206.75753036989815-117.97681858726314j),(-0+0j)
248,81.3,(1.2591295277181684+238.50249973474658j),0j
249,82.1,(205.92282193969515-120.08686403434254j),-0j
250,82.2,(-206.32773511773735-117.65415380726877j),(-0+0j)
251,82.3,(1.3948785791254479+238.12399288990267j),0j
252,83.1,(206.49647176193872-120.35945135958927j),-0j
253,83.2,(-207.24211964219916-118.32758438196426j),(-0+0j)
254,83.3,(1.0883401349220045+238.87135823945263j),0j
255,84.1,(206.22440814522474-120.22386570809657j),-0j
256,84.2,(-206.7575303698983-117.97681858726322j),(-0+0j)
257,84.3,(1.2591295277181582+238.50249973474675j),0j
258,85.1,(205.90238570128435-120.07758045698986j),-0j
259,85.2,(-206.2986111124615-117.63228923173502j),(-0+0j)
260,85.3,(1.4040772756431903+238.09834431586472j),0j
261,86.1,(206.49647176193892-120.35945135958933j),-0j
262,86.2,(-207.24211964219919-118.32758438196431j),(-0+0j)
263,86.3,(1.088340134922023+238.87135823945283j),0j
264,87.1,(206.4964717619387-120.35945135958923j),-0j
265,87.2,(-207.2421196421992-118.32758438196419j),(-0+0j)
266,87.3,(1.0883401349219968+238.87135823945277j),0j
267,88.1,(206.49089802499844-120.35823477923536j),-0j
268,88.2,(-207.24479893458727-118.3281663997483j),(-0+0j)
269,88.3,(1.0855491829233113+238.86736805154172j),0j
270,89.1,(206.22440814522471-120.22386570809657j),-0j
271,89.2,(-206.7575303698983-117.97681858726322j),(-0+0j)
272,89.3,(1.259129527718159+238.50249973474675j),0j
273,90.1,(205.79802239287284-120.0301712994461j),-0j
274,90.2,(-206.14988131768814-117.52063172442627j),(-0+0j)
275,90.3,(1.4510529657070694+237.9673627727442j),0j
276,91.1,(206.496471761939-120.35945135958936j),-0j
277,91.2,(-207.2421196421992-118.32758438196429j),(-0+0j)
278,91.3,(1.088340134921989+238.87135823945303j),0j
279,92.1,(206.49647176193864-120.35945135958916j),-0j
280,92.2,(-207.24211964219927-118.32758438196417j),(-0+0j)
281,92.3,(1.0883401349219748+238.87135823945283j),0j
282,93.1,(206.4908980249984-120.3582347792355j),-0j
283,93.2,(-207.24479893458738-118.32816639974841j),(-0+0j)
284,93.3,(1.0855491829232673+238.86736805154152j),0j
285,94.1,(206.48556631587925-120.35707102632712j),-0j
286,94.2,(-207.2473618843298-118.32872314463174j),(-0+0j)
287,94.3,(1.0828794221536089+238.8635511291629j),0j
288,95.1,(206.22440814522474-120.22386570809655j),-0j
289,95.2,(-206.7575303698983-117.9768185872632j),(-0+0j)
290,95.3,(1.259129527718159+238.50249973474678j),0j
291,96.1,(205.66486898266697-119.96968365203418j),-0j
292,96.2,(-205.96012229533892-117.37817190689525j),(-0+0j)
293,96.3,(1.510987567474596+237.80024810949732j),0j
294,97.1,(206.49647176193906-120.35945135958937j),-0j
295,97.2,(-207.24211964219924-118.32758438196427j),(-0+0j)
296,97.3,(1.088340134921965+238.87135823945312j),0j
297,98.1,(206.49647176193866-120.35945135958917j),-0j
298,98.2,(-207.24211964219927-118.32758438196419j),(-0+0j)
299,98.3,(1.0883401349219817+238.87135823945283j),0j
300,99.1,(206.4908980249984-120.35823477923557j),-0j
301,99.2,(-207.24479893458738-118.32816639974841j),(-0+0j)
302,99.3,(1.0855491829232895+238.86736805154143j),0j
303,100.1,(206.4855663158791-120.35707102632713j),-0j
304,100.2,(-207.2473618843298-118.32872314463175j),(-0+0j)
305,100.3,(1.0828794221534996+238.8635511291629j),0j
306,101.1,(206.48022132252885-120.35590437386763j),-0j
307,101.2,(-207.24993121979517-118.3292812766747j),(-0+0j)
308,101.3,(1.0802030095363535+238.85972469672032j),0j
309,102.1,(206.22440814522477-120.22386570809655j),-0j
310,102.2,(-206.7575303698983-117.97681858726321j),(-0+0j)
311,102.3,(1.2591295277181584+238.50249973474678j),0j
312,103.1,(205.66486898266666-119.96968365203396j),-0j
313,103.2,(-205.96012229533918-117.37817190689516j),(-0+0j)
314,103.3,(1.510987567474363+237.80024810949763j),0j
315,104.1,(205.5876183889372-119.93459099711434j),-0j
316,104.2,(-205.8500312573378-117.29552208613492j),(-0+0j)
317,104.3,(1.5457593661452813+237.70329447580625j),0j
318,105.1,(206.49647176193903-120.35945135958934j),-0j
319,105.2,(-207.24211964219924-118.32758438196426j),(-0+0j)
320,105.3,(1.0883401349219677+238.87135823945314j),0j
321,106.1,(206.49089802499842-120.35823477923557j),-0j
322,106.2,(-207.24479893458738-118.32816639974843j),(-0+0j)
323,106.3,(1.0855491829232886+238.86736805154143j),0j
324,107.1,(206.48556631587903-120.35707102632716j),-0j
325,107.2,(-207.24736188432988-118.3287231446318j),(-0+0j)
326,107.3,(1.0828794221534173+238.86355112916286j),0j
327,108.1,(206.4802169028072-120.35591762505138j),-0j
328,108.2,(-207.24993563951685-118.32929452785834j),(-0+0j)
329,108.3,(1.0800728728141917+238.85922326522592j),0j
330,109.1,(206.4750452340231-120.35172148252128j),-0j
331,109.2,(-207.2519440108727-118.32706404774375j),(-0+0j)
332,109.3,(1.078190218460597+238.86194192565216j),0j
333,110.1,(206.22440814522474-120.22386570809657j),-0j
334,110.2,(-206.75753036989832-117.97681858726321j),(-0+0j)
335,110.3,(1.259129527718159+238.50249973474678j),0j
336,111.1,(205.66486898266652-119.96968365203381j),-0j
337,111.2,(-205.9601222953394-117.37817190689508j),(-0+0j)
338,111.3,(1.510987567474197+237.800248109498j),0j
339,112.1,(205.56416523145865-119.92393692285492j),-0j
340,112.2,(-205.81660779317332-117.2704297319111j),(-0+0j)
341,112.3,(1.5563160289572817+237.67385950671047j),0j
342,113.1,(206.48556631587905-120.35707102632715j),-0j
343,113.2,(-207.24736188432985-118.32872314463182j),(-0+0j)
344,113.3,(1.0828794221534168+238.86355112916286j),0j
345,114.1,(206.48021078364349-120.35593597149284j),-0j
346,114.2,(-207.2499417586807-118.3293128742996j),(-0+0j)
347,114.3,(1.0798926967785192+238.85852902660278j),0j
348,115.1,(206.4750452340232-120.3517214825213j),-0j
349,115.2,(-207.25194401087256-118.32706404774363j),(-0+0j)
350,115.3,(1.0781902184607373+238.86194192565227j),0j
351,116.1,(206.4717608903564-120.34906734461714j),-0j
352,116.2,(-207.25322117172976-118.3256571665089j),(-0+0j)
353,116.3,(1.0769130576043966+238.86334880688767j),0j
354,117.1,(205.66486898266626-119.96968365203364j),-0j
355,117.2,(-205.96012229533966-117.37817190689496j),(-0+0j)
356,117.3,(1.5109875674739912+237.8002481094985j),0j
357,118.1,(205.4928438553292-119.89153773574081j),-0j
358,118.2,(-205.7149665765735-117.19412353581755j),(-0+0j)
359,118.3,(1.5884189865133838+237.5843473587549j),0j
360,119.1,(206.48020394178766-120.35595648470502j),-0j
361,119.2,(-207.2499486005365-118.32933338751161j),(-0+0j)
362,119.3,(1.0796912414025543+238.8577527962772j),0j
363,120.1,(206.47504523402327-120.35172148252134j),-0j
364,120.2,(-207.2519440108725-118.32706404774362j),(-0+0j)
365,120.3,(1.0781902184607697+238.8619419256523j),0j
366,121.1,(206.47176089035656-120.34906734461725j),-0j
367,121.2,(-207.25322117172982-118.32565716650902j),(-0+0j)
368,121.3,(1.0769130576044659+238.86334880688764j),0j
369,122.1,(206.46698111883504-120.34520472424133j),-0j
370,122.2,(-207.25507984965978-118.32360970389698j),(-0+0j)
371,122.3,(1.0750543796743353+238.86539626949937j),0j
372,123.1,(205.66486898266552-119.969683652033j),-0j
373,123.2,(-205.96012229534034-117.37817190689461j),(-0+0j)
374,123.3,(1.5109875674733528+237.80024810949982j),0j
375,124.1,(205.33174516910464-119.74272761519032j),-0j
376,124.2,(-205.44282270574044-117.03886284452672j),(-0+0j)
377,124.3,(1.6163926072153505+237.41464875735585j),0j
378,125.1,(205.48240140968161-119.88580956094728j),-0j
379,125.2,(-205.6833645247402-117.18805341944102j),(-0+0j)
380,125.3,(1.591310819118721+237.55020686503678j),0j
381,126.1,(205.49284385532917-119.89153773574077j),-0j
382,126.2,(-205.7149665765735-117.1941235358175j),(-0+0j)
383,126.3,(1.5884189865133618+237.58434735875497j),0j
384,127.1,(206.48019915360473-120.35597084060718j),-0j
385,127.2,(-207.24995338871943-118.32934774341365j),(-0+0j)
386,127.3,(1.079550255503226+238.85720956167737j),0j
387,128.1,(206.4750452340233-120.35172148252133j),-0j
388,128.2,(-207.25194401087248-118.32706404774363j),(-0+0j)
389,128.3,(1.0781902184607794+238.86194192565225j),0j
390,129.1,(206.47176089035668-120.34906734461723j),-0j
391,129.2,(-207.2532211717298-118.32565716650896j),(-0+0j)
392,129.3,(1.0769130576045047+238.86334880688773j),0j
393,130.1,(206.4598296533265-120.33811280021027j),-0j
394,130.2,(-207.2552601154221-118.32340648352124j),(-0+0j)
395,130.3,(1.0748741139117506+238.8655994898746j),0j
396,131.1,(205.6648689826631-119.96968365203077j),-0j
397,131.2,(-205.9601222953426-117.37817190689337j),(-0+0j)
398,131.3,(1.51098756747122+237.80024810950434j),0j
399,132.1,(205.16012680915244-119.58420025887416j),-0j
400,132.2,(-205.15290795920853-116.8734636980231j),(-0+0j)
401,132.3,(1.646192893110222+237.23386891153106j),0j
402,133.1,(205.33174516910464-119.7427276151903j),-0j
403,133.2,(-205.44282270574044-117.03886284452672j),(-0+0j)
404,133.3,(1.616392607215351+237.41464875735588j),0j
405,134.1,(205.47474765577795-119.88161111532764j),-0j
406,134.2,(-205.66020191171373-117.18360434893768j),(-0+0j)
407,134.3,(1.5934303776818646+237.5251837099361j),0j
408,135.1,(206.48019466403207-120.35598430121746j),-0j
409,135.2,(-207.24995787829207-118.32936120402391j),(-0+0j)
410,135.3,(1.0794180620520368+238.85670020537356j),0j
411,136.1,(206.4750452340233-120.35172148252134j),-0j
412,136.2,(-207.2519440108725-118.32706404774365j),(-0+0j)
413,136.3,(1.0781902184607783+238.86194192565222j),0j
414,137.1,(206.47176089035668-120.34906734461723j),-0j
415,137.2,(-207.25322117172976-118.32565716650896j),(-0+0j)
416,137.3,(1.0769130576045134+238.86334880688776j),0j
417,138.1,(206.45828428094845-120.3365802942517j),-0j
418,138.2,(-207.25529906935807-118.32336256928366j),(-0+0j)
419,138.3,(1.0748351599756796+238.86564340411206j),0j
420,139.1,(205.66486898266308-119.96968365203068j),-0j
421,139.2,(-205.96012229534264-117.3781719068933j),(-0+0j)
422,139.3,(1.510987567471135+237.80024810950454j),0j
423,140.1,(204.977082568392-119.41511858495113j),-0j
424,140.2,(-204.8436914821432-116.69705272892519j),(-0+0j)
425,140.3,(1.6779772004978177+237.04105323823697j),0j
426,141.1,(205.16012680915244-119.58420025887416j),-0j
427,141.2,(-205.15290795920853-116.87346369802309j),(-0+0j)
428,141.3,(1.6461928931102212+237.2338689115311j),0j
429,142.1,(205.46873455365989-119.87831264472548j),-0j
430,142.2,(-205.64200441553055-117.18010897717589j),(-0+0j)
431,142.3,(1.5950955895825107+237.5055244958j),0j
432,143.1,(206.4801898702684-120.35599867385139j),-0j
433,143.2,(-207.24996267205577-118.32937557665787j),(-0+0j)
434,143.3,(1.0792769118334749+238.85615633763308j),0j
435,144.1,(206.45651052879703-120.33482130995787j),-0j
436,144.2,(-207.25534378002368-118.32331216526806j),(-0+0j)
437,144.3,(1.0747904493098908+238.86569380812745j),0j
438,145.1,(205.66486898266308-119.96968365203048j),-0j
439,145.2,(-205.9601222953426-117.37817190689319j),(-0+0j)
440,145.3,(1.5109875674712268+237.8002481095048j),0j
441,146.1,(204.0474555488569-118.55640327146638j),-0j
442,146.2,(-203.27327336481102-115.80111411467027j),(-0+0j)
443,146.3,(1.8394002030534256+236.06180003180276j),0j
444,147.1,(204.97708256839238-119.41511858495033j),-0j
445,147.2,(-204.84369148214154-116.69705272892364j),(-0+0j)
446,147.3,(1.6779772004984725+237.04105323823725j),0j
447,148.1,(205.46111280796134-119.8741317571188j),-0j
448,148.2,(-205.61893866917617-117.17567851280553j),(-0+0j)
449,148.3,(1.5972062840945809+237.48060598820817j),0j
450,149.1,(206.48017899687022-120.35603127440964j),-0j
451,149.2,(-207.249973545454-118.32940817721611j),(-0+0j)
452,149.3,(1.078956749507115+238.85492271601493j),0j
453,150.1,(206.45361421233446-120.33194910756836j),-0j
454,150.2,(-207.25541678697505-118.32322986178504j),(-0+0j)
455,150.3,(1.0747174423583417+238.86577611161013j),0j
456,151.1,(205.66486898266314-119.96968365203038j),-0j
457,151.2,(-205.96012229534253-117.37817190689313j),(-0+0j)
458,151.3,(1.5109875674712474+237.80024810950493j),0j
459,152.1,(204.0474555488568-118.5564032714664j),-0j
460,152.2,(-203.27327336481122-115.80111411467034j),(-0+0j)
461,152.3,(1.8394002030532024+236.06180003180282j),0j
462,153.1,(203.82164936181942-118.34782152135068j),-0j
463,153.2,(-202.8918191689918-115.58349083344353j),(-0+0j)
464,153.3,(1.8786098128758688+235.82393965548047j),0j
465,154.1,(204.0474555488561-118.5564032714575j),-0j
466,154.2,(-203.27327336482136-115.80111411466103j),(-0+0j)
467,154.3,(1.83940020305002+236.06180003182953j),0j
468,155.1,(204.047455548857-118.55640327146637j),-0j
469,155.2,(-203.2732733648111-115.80111411467036j),(-0+0j)
