,bus,vLN,sInjkW
36,11.1,(207.87959060045017-120.12630460435818j),-0j
37,11.2,(-207.99107589824345-119.97029890892337j),(-0+0j)
38,11.3,(0.14972914902125797+240.0080284531012j),0j
39,12.1,(207.8792891916409-120.1264237668105j),-0j
40,12.2,(-207.99075533319345-119.9704125917149j),(-0+0j)
41,12.3,(0.14965234882987632+240.007013856777j),0j
42,13.1,(207.87908254079372-120.12650546655178j),-0j
43,13.2,(-207.99053554851193-119.97049053451046j),(-0+0j)
44,13.3,(0.14959969335291093+240.00631823281543j),0j
45,14.1,(207.87880923947708-120.12661351666205j),-0j
46,14.2,(-207.99024487734548-119.97059361595875j),(-0+0j)
47,14.3,(0.1495300550649964+240.0053982513731j),0j
48,15.1,(207.87856584536195-120.12670974291261j),-0j
49,15.2,(-207.98998601415292-119.97068541726509j),(-0+0j)
50,15.3,(0.14946803725373936+240.0045789429561j),0j
51,16.1,(207.87815305248574-120.12687294123288j),-0j
52,16.2,(-207.98954698594622-119.97084111094428j),(-0+0j)
53,16.3,(0.1493628559486777+240.00318940780693j),0j
54,17.1,(207.87626609087084-120.12761895450882j),-0j
55,17.2,(-207.98754009720932-119.97155281895381j),(-0+0j)
56,17.3,(0.14888205044867375+239.99683755524296j),0j
57,18.1,(207.87600411546995-120.12772252690024j),-0j
58,18.2,(-207.9872614717846-119.9716516285902j),(-0+0j)
59,18.3,(0.14881529805017849+239.99595569887217j),0j
60,19.1,(207.87570760167998-120.1278397540986j),-0j
61,19.2,(-207.98694611286-119.97176346512003j),(-0+0j)
62,19.3,(0.14873974512963598+239.99495758006483j),0j
63,20.1,(207.8754029656444-120.12796019243969j),-0j
64,20.2,(-207.98662211547492-119.9718783651288j),(-0+0j)
65,20.3,(0.14866212262782685+239.99393212031623j),0j
66,21.1,(207.87510552373246-120.1280777865726j),-0j
67,21.2,(-207.98630576944083-119.97199055171973j),(-0+0j)
68,21.3,(0.14858633321795725+239.99293087728304j),0j
69,22.1,(207.87481035736837-120.128194481064j),-0j
70,22.2,(-207.98599184357872-119.97210188003903j),(-0+0j)
71,22.3,(0.14851112362692886+239.9919372941539j),0j
72,23.1,(207.86255773309864-120.13303857554995j),-0j
73,23.2,(-207.97296049548422-119.97672321983923j),(-0+0j)
74,23.3,(0.1453891050872422+239.95069275466193j),0j
75,24.1,(207.85179245972756-120.13729464349336j),-0j
76,24.2,(-207.96151102788096-119.98078357337619j),(-0+0j)
77,24.3,(0.1426460696109696+239.9144549061061j),0j
78,25.1,(207.84942786860952-120.13822948835151j),-0j
79,25.2,(-207.95899615357456-119.98167542958637j),(-0+0j)
80,25.3,(0.14204356216874367+239.90649526663557j),0j
81,26.1,(207.8487482665597-120.13849817010238j),-0j
82,26.2,(-207.95827335895672-119.98193175606232j),(-0+0j)
83,26.3,(0.14187039680004074+239.90420760376728j),0j
84,27.1,(207.8480174057902-120.13878711706953j),-0j
85,27.2,(-207.9574960478368-119.9822074158628j),(-0+0j)
86,27.3,(0.14168417050086338+239.9017473948193j),0j
87,28.1,(207.84742439705522-120.13902156401566j),-0j
88,28.2,(-207.95686535003068-119.98243108181457j),(-0+0j)
89,28.3,(0.14153306946129796+239.89975122064087j),0j
90,29.1,(207.84672783439947-120.13929695116893j),-0j
91,29.2,(-207.95612451686452-119.9826938053465j),(-0+0j)
92,29.3,(0.14135558246116647+239.89740646531976j),0j
93,30.1,(207.8455324885963-120.13976953303262j),-0j
94,30.2,(-207.95485320005068-119.9831446556308j),(-0+0j)
95,30.3,(0.1410510034847677+239.89338271611388j),0j
96,31.1,(207.84460790001876-120.14013507059661j),-0j
97,31.2,(-207.9538698486212-119.98349338402546j),(-0+0j)
98,31.3,(0.14081541455153831+239.890270384482j),0j
99,32.1,(207.8437270321138-120.1404833231231j),-0j
100,32.2,(-207.95293299656126-119.98382562223155j),(-0+0j)
101,32.3,(0.14059096582365618+239.88730522450643j),0j
102,33.1,(207.82473417314435-120.14620175224434j),-0j
103,33.2,(-207.9298490013391-119.99346823239297j),(-0+0j)
104,33.3,(0.130596621237448+239.81951384238468j),0j
105,34.1,(207.82473417314372-120.1462017522446j),-0j
106,34.2,(-207.92984900133928-119.99346823239287j),(-0+0j)
107,34.3,(0.1305966212371502+239.8195138423838j),0j
108,35.1,(207.8056461669068-120.15194882860092j),-0j
109,35.2,(-207.9066493637512-120.00315914850157j),(-0+0j)
110,35.3,(0.12055220864470341+239.75138285025946j),0j
111,36.1,(207.82473417314347-120.14620175224469j),-0j
112,36.2,(-207.92984900133933-119.99346823239286j),(-0+0j)
113,36.3,(0.1305966212370335+239.81951384238351j),0j
114,37.1,(207.8056461669085-120.15194882860166j),-0j
115,37.2,(-207.9066493637503-120.00315914850204j),(-0+0j)
116,37.3,(0.12055220864557073+239.7513828502589j),0j
117,38.1,(207.78734275968498-120.15745967543286j),-0j
118,38.2,(-207.8844033309056-120.01245172633699j),(-0+0j)
119,38.3,(0.11092066453824016+239.6860523345024j),0j
120,39.1,(207.82473417314333-120.14620175224478j),-0j
121,39.2,(-207.92984900133942-119.99346823239287j),(-0+0j)
122,39.3,(0.13059662123698204+239.81951384238337j),0j
123,40.1,(207.80564616690887-120.15194882860185j),-0j
124,40.2,(-207.9066493637501-120.00315914850215j),(-0+0j)
125,40.3,(0.12055220864577176+239.75138285025866j),0j
126,41.1,(207.76137789032148-120.13206712561005j),-0j
127,41.2,(-207.88440333090557-120.01245172633698j),(-0+0j)
128,41.3,(0.11092066453824061+239.68605233450236j),0j
129,42.1,(207.76372451969564-120.18166067568178j),-0j
130,42.2,(-207.83310693132864-120.03766322740947j),(-0+0j)
131,42.3,(0.09680480648276274+239.54585191698757j),0j
132,43.1,(207.82473417314327-120.14620175224478j),-0j
133,43.2,(-207.92984900133936-119.99346823239284j),(-0+0j)
134,43.3,(0.1305966212369949+239.81951384238334j),0j
135,44.1,(207.80564616690907-120.15194882860204j),-0j
136,44.2,(-207.90664936375006-120.00315914850233j),(-0+0j)
137,44.3,(0.1205522086458072+239.75138285025847j),0j
138,45.1,(207.73440187990767-120.10568572238154j),(0.9999997641559023+0.3286849179691926j)
139,45.2,(-207.88440333090554-120.01245172633698j),(-0+0j)
140,45.3,(0.11092066453824011+239.68605233450236j),0j
141,46.1,(207.75970965822805-120.18577460048834j),-0j
142,46.2,(-207.82438706320193-120.0419489271163j),(-0+0j)
143,46.3,(0.09440525365347847+239.52201926670176j),0j
144,47.1,(207.82473417314327-120.14620175224478j),-0j
145,47.2,(-207.92984900133922-119.99346823239277j),(-0+0j)
146,47.3,(0.1305966212370892+239.8195138423833j),0j
147,48.1,(207.80564616690927-120.15194882860224j),-0j
148,48.2,(-207.90664936375-120.00315914850248j),(-0+0j)
149,48.3,(0.12055220864587979+239.7513828502583j),0j
150,49.1,(207.72266129424554-120.22373710177527j),-0j
151,49.2,(-207.74392180908254-120.08149653391158j),(-0+0j)
152,49.3,(0.07226264491547228+239.3020961860201j),0j
153,50.1,(207.82473417314327-120.14620175224472j),-0j
154,50.2,(-207.9298490013392-119.99346823239279j),(-0+0j)
155,50.3,(0.13059662123712173+239.81951384238332j),0j
156,51.1,(207.80564616690967-120.15194882860257j),-0j
157,51.2,(-207.90664936374992-120.00315914850258j),(-0+0j)
158,51.3,(0.12055220864591065+239.75138285025824j),0j
159,52.1,(207.7226612942456-120.2237371017753j),-0j
160,52.2,(-207.7439218090826-120.08149653391162j),(-0+0j)
161,52.3,(0.05384959890411277+239.2300555102613j),0j
162,53.1,(207.71872074732278-120.2254775803728j),-0j
163,53.2,(-207.73200525851195-120.08345090408176j),(-0+0j)
164,53.3,(0.0710531907187285+239.28028545555802j),0j
165,54.1,(207.82473417314333-120.14620175224468j),-0j
166,54.2,(-207.92984900133916-119.99346823239276j),(-0+0j)
167,54.3,(0.1305966212371696+239.81951384238343j),0j
168,55.1,(207.80564616691007-120.15194882860278j),-0j
169,55.2,(-207.90664936374975-120.00315914850255j),(-0+0j)
170,55.3,(0.12055220864594911+239.75138285025824j),0j
171,56.1,(207.72266129424563-120.22373710177531j),-0j
172,56.2,(-207.7439218090826-120.08149653391162j),(-0+0j)
173,56.3,(0.04621715147980472+239.2001937117408j),(1.000004797795798+0.3286859556421823j)
174,57.1,(207.72266129424563-120.22373710177531j),-0j
175,57.2,(-207.7439218090826-120.08149653391162j),(-0+0j)
176,57.3,(0.04621715147980472+239.2001937117408j),(1.000004797795798+0.3286859556421823j)
177,58.1,(207.71872074732258-120.22547758037251j),-0j
178,58.2,(-207.7320052585118-120.08345090408154j),(-0+0j)
179,58.3,(0.07105319071852667+239.28028545555804j),0j
180,59.1,(207.68070872688583-120.24226690158913j),-0j
181,59.2,(-207.6170536609984-120.10230350508849j),(-0+0j)
182,59.3,(0.059386333672190275+239.06989082039738j),0j
183,60.1,(207.8247341731433-120.14620175224468j),-0j
184,60.2,(-207.92984900133916-119.99346823239276j),(-0+0j)
185,60.3,(0.13059662123719526+239.8195138423834j),0j
186,61.1,(207.80564616691044-120.15194882860301j),-0j
187,61.2,(-207.90664936374972-120.00315914850258j),(-0+0j)
188,61.3,(0.12055220864596135+239.75138285025832j),0j
189,62.1,(207.7187207473225-120.22547758037234j),-0j
190,62.2,(-207.73200525851172-120.08345090408139j),(-0+0j)
191,62.3,(0.07105319071836089+239.28028545555813j),0j
192,63.1,(207.67305800012758-120.24564610920837j),-0j
193,63.2,(-207.59391720961065-120.10609799160424j),(-0+0j)
194,63.3,(0.05703813080465608+239.02754442979514j),0j
195,64.1,(207.82473417314316-120.14620175224468j),-0j
196,64.2,(-207.92984900133922-119.99346823239271j),(-0+0j)
197,64.3,(0.13059662123717486+239.81951384238337j),0j
198,65.1,(207.80564616691075-120.15194882860322j),-0j
199,65.2,(-207.90664936374972-120.00315914850262j),(-0+0j)
200,65.3,(0.12055220864594071+239.75138285025835j),0j
201,66.1,(207.71872074732252-120.22547758037233j),-0j
202,66.2,(-207.73200525851172-120.0834509040814j),(-0+0j)
203,66.3,(0.07105319071830991+239.28028545555816j),0j
204,67.1,(207.67346907175275-120.24715304793982j),-0j
205,67.2,(-207.59092490345097-120.10705126936455j),(-0+0j)
206,67.3,(0.057285601093698554+239.0224389022865j),0j
207,68.1,(207.5206218186305-120.08677002044493j),-0j
208,68.2,(-207.64914147075913-120.04638425004975j),(-0+0j)
209,68.3,(0.0018138696561629743+239.08725817134967j),0j
210,69.1,(207.82473417314318-120.1462017522447j),-0j
211,69.2,(-207.92984900133916-119.99346823239269j),(-0+0j)
212,69.3,(0.13059662123719384+239.8195138423834j),0j
213,70.1,(207.80564616691083-120.15194882860327j),-0j
214,70.2,(-207.90664936374972-120.00315914850259j),(-0+0j)
215,70.3,(0.12055220864594865+239.75138285025835j),0j
216,71.1,(207.7187207473225-120.22547758037227j),-0j
217,71.2,(-207.73200525851172-120.08345090408142j),(-0+0j)
218,71.3,(0.07105319071820851+239.28028545555821j),0j
219,72.1,(207.67381111867178-120.24840695046802j),-0j
220,72.2,(-207.5884350475727-120.10784447838415j),(-0+0j)
221,72.3,(0.05749151764139048+239.01819066463952j),0j
222,73.1,(207.46866817205625-120.03262151000828j),(0.9999993135513021+0.3286859791643111j)
223,73.2,(-207.66796312922534-120.02603247664612j),(-0+0j)
224,73.3,(-0.017007788810075964+239.10760994475328j),0j
225,74.1,(207.46866817205625-120.03262151000828j),(0.9999993135513021+0.3286859791643111j)
226,74.2,(-207.66796312922534-120.02603247664612j),(-0+0j)
227,74.3,(-0.017007788810075964+239.10760994475328j),0j
228,75.1,(207.82473417314313-120.14620175224474j),-0j
229,75.2,(-207.92984900133908-119.99346823239266j),(-0+0j)
230,75.3,(0.13059662123723295+239.81951384238332j),0j
231,76.1,(207.80564616691092-120.15194882860331j),-0j
232,76.2,(-207.9066493637497-120.00315914850252j),(-0+0j)
233,76.3,(0.12055220864592968+239.75138285025838j),0j
234,77.1,(207.71872074732244-120.22547758037211j),-0j
235,77.2,(-207.73200525851175-120.08345090408139j),(-0+0j)
236,77.3,(0.07105319071809015+239.28028545555836j),0j
237,78.1,(207.67450695793056-120.25095781281223j),-0j
238,78.2,(-207.58336983759028-120.1094581341298j),(-0+0j)
239,78.3,(0.05791042162781702+239.00954831070896j),0j
240,79.1,(207.82473417314318-120.14620175224469j),-0j
241,79.2,(-207.92984900133905-119.99346823239267j),(-0+0j)
242,79.3,(0.1305966212372313+239.8195138423833j),0j
243,80.1,(207.80564616691092-120.15194882860335j),-0j
244,80.2,(-207.90664936374978-120.00315914850245j),(-0+0j)
245,80.3,(0.12055220864583287+239.75138285025844j),0j
246,81.1,(207.71872074732246-120.22547758037206j),-0j
247,81.2,(-207.73200525851178-120.08345090408139j),(-0+0j)
248,81.3,(0.0710531907180566+239.2802854555584j),0j
249,82.1,(207.6756518197349-120.25515473735895j),-0j
250,82.2,(-207.57503606600997-120.11211307606514j),(-0+0j)
251,82.3,(0.05859964283474111+238.99532907718782j),0j
252,83.1,(207.80564616691098-120.1519488286034j),-0j
253,83.2,(-207.90664936374986-120.00315914850245j),(-0+0j)
254,83.3,(0.12055220864581044+239.75138285025844j),0j
255,84.1,(207.7187207473226-120.22547758037194j),-0j
256,84.2,(-207.7320052585117-120.08345090408132j),(-0+0j)
257,84.3,(0.07105319071807861+239.28028545555856j),0j
258,85.1,(207.6832642639445-120.28306103473568j),-0j
259,85.2,(-207.51962294018327-120.12976638346672j),(-0+0j)
260,85.3,(0.06318243000264022+238.90078218822197j),0j
261,86.1,(207.80564616691095-120.15194882860344j),-0j
262,86.2,(-207.90664936374992-120.00315914850248j),(-0+0j)
263,86.3,(0.12055220864576963+239.7513828502584j),0j
264,87.1,(207.7187207473228-120.22547758037186j),-0j
265,87.2,(-207.73200525851158-120.08345090408129j),(-0+0j)
266,87.3,(0.07105319071805818+239.28028545555873j),0j
267,88.1,(207.69195008396193-120.31490219766508j),-0j
268,88.2,(-207.45639640948107-120.14990885631536j),(-0+0j)
269,88.3,(0.06841140290842448+238.79290392492578j),0j
270,89.1,(207.80564616691095-120.15194882860344j),-0j
271,89.2,(-207.90664936374992-120.00315914850246j),(-0+0j)
272,89.3,(0.12055220864580309+239.7513828502584j),0j
273,90.1,(207.71872074732303-120.22547758037184j),-0j
274,90.2,(-207.7320052585115-120.08345090408135j),(-0+0j)
275,90.3,(0.0710531907180658+239.28028545555884j),0j
276,91.1,(207.69195008398472-120.31490219766849j),-0j
277,91.2,(-207.45639640947132-120.14990885630972j),(-0+0j)
278,91.3,(0.06841140291700502+238.79290392493294j),0j
279,92.1,(207.69653658928553-120.3317157700302j),-0j
280,92.2,(-207.42300994518348-120.16054499186257j),(-0+0j)
281,92.3,(0.07117253680585711+238.7359393287934j),0j
282,93.1,(207.71872074732315-120.22547758037183j),-0j
283,93.2,(-207.7320052585114-120.08345090408137j),(-0+0j)
284,93.3,(0.07105319071808529+239.2802854555589j),0j
285,94.1,(207.691950083989-120.31490219766914j),-0j
286,94.2,(-207.4563964094695-120.14990885630866j),(-0+0j)
287,94.3,(0.06841140291861132+238.79290392493434j),0j
288,95.1,(207.6989140868365-120.3404313877614j),-0j
289,95.2,(-207.40570347075362-120.16605842407992j),(-0+0j)
290,95.3,(0.07260382023755821+238.70641070552895j),0j
291,96.1,(207.71872074732326-120.22547758037186j),-0j
292,96.2,(-207.73200525851135-120.08345090408139j),(-0+0j)
293,96.3,(0.07105319071810669+239.28028545555892j),0j
294,97.1,(207.69195008398964-120.31490219766927j),-0j
295,97.2,(-207.45639640946928-120.14990885630851j),(-0+0j)
296,97.3,(0.06841140291882045+238.79290392493454j),0j
297,98.1,(207.69891408683648-120.34043138776143j),-0j
298,98.2,(-207.33585927623224-120.14785675887957j),(-0+0j)
299,98.3,(0.07260382023756154+238.70641070552895j),0j
300,99.1,(207.70009311254958-120.37771507482523j),-0j
301,99.2,(-207.35432399567594-120.1943303964908j),(-0+0j)
302,99.3,(0.06994274503188921+238.584659834937j),0j
303,100.1,(207.71872074732337-120.22547758037187j),-0j
304,100.2,(-207.73200525851118-120.08345090408139j),(-0+0j)
305,100.3,(0.07105319071815139+239.2802854555589j),0j
306,101.1,(207.69195008398978-120.31490219766927j),-0j
307,101.2,(-207.45639640946922-120.14990885630846j),(-0+0j)
308,101.3,(0.0684114029188775+238.79290392493462j),0j
309,102.1,(207.69891408683645-120.34043138776144j),-0j
310,102.2,(-207.3029097601249-120.1392699885j),(1.0000015200472703+0.3286817479728711j)
311,102.3,(0.07260382023756214+238.70641070552895j),0j
312,103.1,(207.68701879282727-120.41997138773564j),-0j
313,103.2,(-207.36739831539828-120.23658670940112j),(-0+0j)
314,103.3,(0.03665572590910537+238.46963997720837j),0j
315,104.1,(207.70701001704148-120.43063245474475j),-0j
316,104.2,(-207.25566780614142-120.23077923340452j),(-0+0j)
317,104.3,(0.07307892008676772+238.39755306259795j),0j
318,105.1,(207.71872074732346-120.22547758037184j),-0j
319,105.2,(-207.7320052585111-120.08345090408132j),(-0+0j)
320,105.3,(0.07105319071815766+239.28028545555895j),0j
321,106.1,(207.69195008398992-120.31490219766918j),-0j
322,106.2,(-207.45639640946916-120.14990885630834j),(-0+0j)
323,106.3,(0.06841140291893313+238.79290392493476j),0j
324,107.1,(207.6868154307577-120.42058983603758j),-0j
325,107.2,(-207.3676016774679-120.23720515770304j),(-0+0j)
326,107.3,(0.030597051808523804+238.44627542193177j),(1.0000095819001846+0.3286870914412617j)
327,108.1,(207.70865243665548-120.44319769152195j),-0j
328,108.2,(-207.2322418847727-120.23943401311529j),(-0+0j)
329,108.3,(0.0738236051448282+238.35312454212638j),0j
330,109.1,(207.71872074732343-120.22547758037183j),-0j
331,109.2,(-207.73200525851112-120.08345090408136j),(-0+0j)
332,109.3,(0.07105319071814017+239.28028545555892j),0j
333,110.1,(207.69195008399004-120.31490219766916j),-0j
334,110.2,(-207.45639640946914-120.14990885630827j),(-0+0j)
335,110.3,(0.06841140291897027+238.7929039249348j),0j
336,111.1,(207.7086113970116-120.44332245262237j),-0j
337,111.2,(-207.23228292441672-120.23955877421577j),(-0+0j)
338,111.3,(0.07160956868130007+238.34417457577842j),0j
339,112.1,(207.7160384325428-120.46702324666332j),-0j
340,112.2,(-207.16686384768875-120.25284914894718j),(-0+0j)
341,112.3,(0.08086861444137669+238.25723200187986j),0j
342,113.1,(207.69195008399-120.31490219766904j),-0j
343,113.2,(-207.4563964094692-120.1499088563081j),(-0+0j)
344,113.3,(0.06841140291884956+238.79290392493505j),0j
345,114.1,(207.7084767125295-120.44373189536141j),-0j
346,114.2,(-207.2324176088993-120.239968216955j),(-0+0j)
347,114.3,(0.06434351258692325+238.3148024499811j),0j
348,115.1,(207.71867179970766-120.47551789458268j),-0j
349,115.2,(-207.14355427931204-120.25763211643763j),(-0+0j)
350,115.3,(0.08338040790036477+238.2230429404855j),0j
351,116.1,(207.69195008398984-120.31490219766897j),-0j
352,116.2,(-207.4563964094694-120.14990885630796j),(-0+0j)
353,116.3,(0.06841140291865619+238.7929039249353j),0j
354,117.1,(207.70845950500578-120.44378420647803j),-0j
355,117.2,(-207.23243481642308-120.24002052807164j),(-0+0j)
356,117.3,(0.0634151886200143+238.31104981609246j),0j
357,118.1,(207.72186460299554-120.48581715712669j),-0j
358,118.2,(-207.11529279434183-120.26343118408474j),(-0+0j)
359,118.3,(0.08642581019788695+238.1815907081178j),0j
360,119.1,(207.69195008398967-120.31490219766877j),-0j
361,119.2,(-207.45639640946956-120.14990885630779j),(-0+0j)
362,119.3,(0.06841140291846476+238.7929039249356j),0j
363,120.1,(207.70832719713263-120.4441864242918j),-0j
364,120.2,(-207.23256712429622-120.2404227458854j),(-0+0j)
365,120.3,(0.05627734755345924+238.28219598355895j),(1.0000107320152654+0.3286874775692029j)
366,121.1,(207.72186460299574-120.48581715712677j),-0j
367,121.2,(-207.11529279434188-120.26343118408478j),(-0+0j)
368,121.3,(0.08642581019789333+238.18159070811794j),0j
369,122.1,(207.72421951127964-120.49341355956696j),-0j
370,122.2,(-207.09444803846893-120.26770838853864j),(-0+0j)
371,122.3,(0.08867200028633962+238.151016884237j),0j
372,123.1,(207.69195008398958-120.31490219766866j),-0j
373,123.2,(-207.45639640946968-120.14990885630772j),(-0+0j)
374,123.3,(0.06841140291837458+238.79290392493579j),0j
375,124.1,(207.72186460299585-120.48581715712685j),-0j
376,124.2,(-207.115292794342-120.2634311840848j),(-0+0j)
377,124.3,(0.08642581019789466+238.1815907081181j),0j
378,125.1,(207.73088045876327-120.51490027225951j),-0j
379,125.2,(-207.035487855131-120.27980662371651j),(-0+0j)
380,125.3,(0.09502543422597653+238.06453766268416j),0j
381,126.1,(207.69195008398958-120.31490219766864j),-0j
382,126.2,(-207.45639640946968-120.1499088563077j),(-0+0j)
383,126.3,(0.06841140291832089+238.79290392493587j),0j
384,127.1,(207.72186460299588-120.48581715712687j),-0j
385,127.2,(-207.11529279434197-120.2634311840848j),(-0+0j)
386,127.3,(0.08642581019789783+238.18159070811814j),0j
387,128.1,(207.73135582956527-120.51643371113884j),-0j
388,128.2,(-207.03128005290668-120.2806700365828j),(-0+0j)
389,128.3,(0.09547885875675767+238.05836591354415j),0j
390,129.1,(207.69195008398947-120.31490219766867j),-0j
391,129.2,(-207.45639640946976-120.14990885630769j),(-0+0j)
392,129.3,(0.06841140291825377+238.79290392493584j),0j
393,130.1,(207.72186460299585-120.48581715712687j),-0j
394,130.2,(-207.115292794342-120.26343118408478j),(-0+0j)
395,130.3,(0.08642581019789954+238.18159070811814j),0j
396,131.1,(207.73135582956525-120.51643371113886j),-0j
397,131.2,(-207.03128005290665-120.28067003658279j),(-0+0j)
398,131.3,(0.09497829679463425+238.05640844561978j),0j
399,132.1,(207.73625503008608-120.52311453976526j),-0j
400,132.2,(-206.9990730884837-120.28244872231565j),(-0+0j)
401,132.3,(0.10118402944664798+238.0237655667968j),0j
402,133.1,(207.6919500839895-120.31490219766866j),-0j
403,133.2,(-207.4563964094698-120.14990885630769j),(-0+0j)
404,133.3,(0.06841140291825566+238.79290392493584j),0j
405,134.1,(207.72186460299582-120.48581715712686j),-0j
406,134.2,(-207.1152927943421-120.26343118408487j),(-0+0j)
407,134.3,(0.08642581019789913+238.1815907081182j),0j
408,135.1,(207.7313558295652-120.51643371113883j),-0j
409,135.2,(-207.03128005290662-120.28067003658276j),(-0+0j)
410,135.3,(0.08283820225113106+238.00893411183935j),0j
411,136.1,(207.74367765165985-120.53323644893858j),-0j
412,136.2,(-206.95027734968144-120.28514355202047j),(-0+0j)
413,136.3,(0.10982775057312934+237.97134369119934j),0j
414,137.1,(207.72186460299582-120.48581715712685j),-0j
415,137.2,(-207.11529279434217-120.26343118408492j),(-0+0j)
416,137.3,(0.08642581019789791+238.18159070811816j),0j
417,138.1,(207.73135582956522-120.51643371113883j),-0j
418,138.2,(-207.03128005290662-120.28067003658276j),(-0+0j)
419,138.3,(0.07428660748904321+237.9754927524962j),(1.000012778398296+0.3286880578093056j)
420,139.1,(207.74367765165982-120.53323644893855j),-0j
421,139.2,(-206.9502773496814-120.28514355202043j),(-0+0j)
422,139.3,(0.09581005052483017+237.9165392872043j),0j
423,140.1,(207.75302653553558-120.53640260257565j),-0j
424,140.2,(-206.90054118503-120.28105959824646j),(-0+0j)
425,140.3,(0.12179915565745653+237.93578631736847j),0j
426,141.1,(207.72186460299585-120.48581715712687j),-0j
427,141.2,(-207.11529279434217-120.26343118408494j),(-0+0j)
428,141.3,(0.08642581019789805+238.18159070811814j),0j
429,142.1,(207.74367765165982-120.53323644893854j),-0j
430,142.2,(-206.9502773496814-120.28514355202041j),(-0+0j)
431,142.3,(0.08715810949055634+237.88271316236572j),(1.0000134223379191+0.32868826850788163j)
432,143.1,(207.75302653553558-120.53640260257562j),-0j
433,143.2,(-206.84811485186094-120.26617444122854j),(-0+0j)
434,143.3,(0.12179915565746324+237.93578631736838j),0j
435,144.1,(207.75788717884572-120.5454771125373j),-0j
436,144.2,(-206.83407529859565-120.2823852864528j),(-0+0j)
437,144.3,(0.13170503257420582+237.86439724074222j),0j
438,145.1,(207.75302653553558-120.53640260257562j),-0j
439,145.2,(-206.8114327900398-120.25575947956821j),(1.0000029259947232+0.32867991166463517j)
440,145.3,(0.1217991556574637+237.93578631736835j),0j
441,146.1,(207.75798136051017-120.54565294367693j),-0j
442,146.2,(-206.83278743042368-120.28241097348925j),(-0+0j)
443,146.3,(0.1318969725945856+237.86301397897358j),0j
444,147.1,(207.75798136051012-120.54565294367691j),-0j
445,147.2,(-206.83278743042365-120.28241097348923j),(-0+0j)
446,147.3,(0.12292808775592927+237.82796735066816j),0j
447,148.1,(207.7627041516103-120.54361390285169j),-0j
448,148.2,(-206.79540903764325-120.27626445051007j),(-0+0j)
449,148.3,(0.1407545590495252+237.84110094147965j),0j
450,149.1,(207.75798136051006-120.5456529436769j),-0j
451,149.2,(-206.83278743042365-120.28241097348922j),(-0+0j)
452,149.3,(0.11749197680443768+237.80672531630472j),(1.000014018338386+0.3286885496391475j)
453,150.1,(207.7627680957033-120.54358629531755j),-0j
454,150.2,(-206.79490295397903-120.2761812298405j),(-0+0j)
455,150.3,(0.14087448608426123+237.84080425054455j),0j
456,151.1,(207.7627680957033-120.54358629531752j),-0j
457,151.2,(-206.76105788144227-120.26656543033205j),(-0+0j)
458,151.3,(0.14087448608425976+237.84080425054452j),0j
459,152.1,(207.7607873289982-120.54318238502793j),-0j
460,152.2,(-206.77551369830587-120.27505166850914j),(-0+0j)
461,152.3,(0.14255653116858785+237.81999019300628j),0j
462,153.1,(207.76276809570328-120.54358629531752j),-0j
