MID,APXMIDP,20181212,1,46.47,32.000
MID,APXMIDP,20181212,2,47.55,77.000
MID,APXMIDP,20181212,3,47.82,51.000
MID,APXMIDP,20181212,4,47.80,114.500
MID,APXMIDP,20181212,5,47.32,258.700
MID,APXMIDP,20181212,6,48.41,174.750
MID,APXMIDP,20181212,7,48.10,242.250
MID,APXMIDP,20181212,8,48.38,255.000
MID,APXMIDP,20181212,9,48.51,255.500
MID,APXMIDP,20181212,10,48.21,302.500
MID,APXMIDP,20181212,11,50.26,351.100
MID,APXMIDP,20181212,12,46.45,569.300
MID,APXMIDP,20181212,13,63.37,444.650
MID,APXMIDP,20181212,14,55.90,831.100
MID,APXMIDP,20181212,15,61.87,412.600
MID,APXMIDP,20181212,16,65.80,297.500
MID,APXMIDP,20181212,17,65.60,322.500
MID,APXMIDP,20181212,18,66.36,348.500
MID,APXMIDP,20181212,19,67.95,658.500
MID,APXMIDP,20181212,20,67.94,712.050
MID,APXMIDP,20181212,21,66.85,983.450
MID,APXMIDP,20181212,22,65.99,1179.800
MID,APXMIDP,20181212,23,60.73,560.500
MID,APXMIDP,20181212,24,60.63,665.500
MID,APXMIDP,20181212,25,59.69,808.500
MID,APXMIDP,20181212,26,59.77,833.300
MID,APXMIDP,20181212,27,58.99,990.200
MID,APXMIDP,20181212,28,59.41,1108.700
MID,APXMIDP,20181212,29,58.94,1347.950
MID,APXMIDP,20181212,30,58.89,1195.200
MID,APXMIDP,20181212,31,69.93,1006.650
MID,APXMIDP,20181212,32,71.33,986.900
MID,APXMIDP,20181212,33,75.26,1371.650
MID,APXMIDP,20181212,34,75.58,1370.650
MID,APXMIDP,20181212,35,71.55,1070.050
MID,APXMIDP,20181212,36,70.58,1324.050
MID,APXMIDP,20181212,37,70.55,1183.050
MID,APXMIDP,20181212,38,69.99,1495.300
MID,APXMIDP,20181212,39,60.39,1054.250
MID,APXMIDP,20181212,40,60.48,1322.700
MID,N2EXMIDP,20181212,1,0.00,0.000
MID,N2EXMIDP,20181212,2,0.00,0.000
MID,N2EXMIDP,20181212,3,0.00,0.000
MID,N2EXMIDP,20181212,4,0.00,0.000
MID,N2EXMIDP,20181212,5,0.00,0.000
MID,N2EXMIDP,20181212,6,0.00,0.000
MID,N2EXMIDP,20181212,7,0.00,0.000
MID,N2EXMIDP,20181212,8,0.00,0.000
MID,N2EXMIDP,20181212,9,0.00,0.000
MID,N2EXMIDP,20181212,10,0.00,0.000
MID,N2EXMIDP,20181212,11,0.00,0.000
MID,N2EXMIDP,20181212,12,0.00,0.000
MID,N2EXMIDP,20181212,13,0.00,0.000
MID,N2EXMIDP,20181212,14,0.00,0.000
MID,N2EXMIDP,20181212,15,0.00,0.000
MID,N2EXMIDP,20181212,16,0.00,0.000
MID,N2EXMIDP,20181212,17,0.00,0.000
MID,N2EXMIDP,20181212,18,0.00,0.000
MID,N2EXMIDP,20181212,19,0.00,0.000
MID,N2EXMIDP,20181212,20,0.00,0.000
MID,N2EXMIDP,20181212,21,0.00,0.000
MID,N2EXMIDP,20181212,22,0.00,0.000
MID,N2EXMIDP,20181212,23,0.00,0.000
MID,N2EXMIDP,20181212,24,0.00,0.000
MID,N2EXMIDP,20181212,25,0.00,0.000
MID,N2EXMIDP,20181212,26,0.00,0.000
MID,N2EXMIDP,20181212,27,0.00,0.000
MID,N2EXMIDP,20181212,28,0.00,0.000
MID,N2EXMIDP,20181212,29,0.00,0.000
MID,N2EXMIDP,20181212,30,0.00,0.000
MID,N2EXMIDP,20181212,31,0.00,0.000
MID,N2EXMIDP,20181212,32,0.00,0.000
MID,N2EXMIDP,20181212,33,0.00,0.000
MID,N2EXMIDP,20181212,34,0.00,0.000
MID,N2EXMIDP,20181212,35,0.00,0.000
MID,N2EXMIDP,20181212,36,0.00,0.000
MID,N2EXMIDP,20181212,37,0.00,0.000
MID,N2EXMIDP,20181212,38,0.00,0.000
MID,N2EXMIDP,20181212,39,0.00,0.000
MID,N2EXMIDP,20181212,40,0.00,0.000
MID,N2EXMIDP,20181212,41,0.00,0.000
MID,N2EXMIDP,20181212,42,0.00,0.000
MID,N2EXMIDP,20181212,43,0.00,0.000
MID,N2EXMIDP,20181212,47,0.00,0.000
MID,N2EXMIDP,20181212,48,0.00,0.000
FTR,85
