MID,APXMIDP,20181023,1,42.63,90.650
MID,APXMIDP,20181023,2,40.80,206.050
MID,APXMIDP,20181023,3,40.00,87.000
MID,APXMIDP,20181023,4,40.00,333.500
MID,APXMIDP,20181023,5,40.00,262.500
MID,APXMIDP,20181023,6,40.00,262.500
MID,APXMIDP,20181023,7,27.59,179.550
MID,APXMIDP,20181023,8,24.78,211.000
MID,APXMIDP,20181023,9,16.36,331.850
MID,APXMIDP,20181023,10,11.93,416.500
MID,APXMIDP,20181023,11,20.63,311.250
MID,APXMIDP,20181023,12,28.40,308.700
MID,APXMIDP,20181023,13,54.05,772.850
MID,APXMIDP,20181023,14,48.05,943.000
MID,APXMIDP,20181023,15,64.84,814.700
MID,APXMIDP,20181023,16,64.85,590.500
MID,APXMIDP,20181023,17,63.49,927.450
MID,APXMIDP,20181023,18,64.86,645.950
MID,APXMIDP,20181023,19,63.62,429.000
MID,APXMIDP,20181023,20,60.92,477.500
MID,APXMIDP,20181023,21,62.08,739.000
MID,APXMIDP,20181023,22,60.91,1083.200
MID,APXMIDP,20181023,23,55.98,278.000
MID,APXMIDP,20181023,24,56.00,438.000
MID,APXMIDP,20181023,25,54.55,691.000
MID,APXMIDP,20181023,26,53.42,863.150
MID,APXMIDP,20181023,27,49.86,855.850
MID,APXMIDP,20181023,28,50.24,792.500
MID,APXMIDP,20181023,29,51.08,814.500
MID,APXMIDP,20181023,30,51.73,881.550
MID,APXMIDP,20181023,31,53.96,476.350
MID,APXMIDP,20181023,32,56.59,565.250
MID,APXMIDP,20181023,33,56.17,892.550
MID,APXMIDP,20181023,34,58.44,821.300
MID,APXMIDP,20181023,35,63.98,864.350
MID,APXMIDP,20181023,36,69.12,570.650
MID,APXMIDP,20181023,37,70.06,857.900
MID,APXMIDP,20181023,38,75.18,949.950
MID,APXMIDP,20181023,39,69.31,487.650
MID,APXMIDP,20181023,40,63.97,405.400
MID,APXMIDP,20181023,41,57.89,731.050
MID,APXMIDP,20181023,42,57.29,1024.300
MID,APXMIDP,20181023,43,58.55,608.950
MID,APXMIDP,20181023,44,55.71,907.950
MID,APXMIDP,20181023,45,53.06,1057.650
MID,APXMIDP,20181023,46,52.65,1536.150
MID,APXMIDP,20181023,47,44.17,372.850
MID,APXMIDP,20181023,48,40.62,199.050
MID,N2EXMIDP,20181023,1,0.00,0.000
MID,N2EXMIDP,20181023,2,0.00,0.000
MID,N2EXMIDP,20181023,3,0.00,0.000
MID,N2EXMIDP,20181023,4,0.00,0.000
MID,N2EXMIDP,20181023,5,0.00,0.000
MID,N2EXMIDP,20181023,6,0.00,0.000
MID,N2EXMIDP,20181023,7,0.00,0.000
MID,N2EXMIDP,20181023,8,0.00,0.000
MID,N2EXMIDP,20181023,9,0.00,0.000
MID,N2EXMIDP,20181023,10,0.00,0.000
MID,N2EXMIDP,20181023,11,0.00,0.000
MID,N2EXMIDP,20181023,12,0.00,0.000
MID,N2EXMIDP,20181023,13,0.00,0.000
MID,N2EXMIDP,20181023,14,0.00,0.000
MID,N2EXMIDP,20181023,15,0.00,0.000
MID,N2EXMIDP,20181023,16,0.00,0.000
MID,N2EXMIDP,20181023,17,0.00,0.000
MID,N2EXMIDP,20181023,18,0.00,0.000
MID,N2EXMIDP,20181023,19,0.00,0.000
MID,N2EXMIDP,20181023,20,0.00,0.000
MID,N2EXMIDP,20181023,21,0.00,0.000
MID,N2EXMIDP,20181023,23,0.00,0.000
MID,N2EXMIDP,20181023,24,0.00,0.000
MID,N2EXMIDP,20181023,25,0.00,0.000
MID,N2EXMIDP,20181023,26,0.00,0.000
MID,N2EXMIDP,20181023,27,0.00,0.000
MID,N2EXMIDP,20181023,28,0.00,0.000
MID,N2EXMIDP,20181023,29,0.00,0.000
MID,N2EXMIDP,20181023,30,0.00,0.000
MID,N2EXMIDP,20181023,31,0.00,0.000
MID,N2EXMIDP,20181023,32,0.00,0.000
MID,N2EXMIDP,20181023,33,0.00,0.000
MID,N2EXMIDP,20181023,34,0.00,0.000
MID,N2EXMIDP,20181023,35,0.00,0.000
MID,N2EXMIDP,20181023,36,0.00,0.000
MID,N2EXMIDP,20181023,37,0.00,0.000
MID,N2EXMIDP,20181023,38,0.00,0.000
MID,N2EXMIDP,20181023,39,0.00,0.000
MID,N2EXMIDP,20181023,40,0.00,0.000
MID,N2EXMIDP,20181023,41,0.00,0.000
MID,N2EXMIDP,20181023,42,0.00,0.000
MID,N2EXMIDP,20181023,43,0.00,0.000
MID,N2EXMIDP,20181023,44,0.00,0.000
MID,N2EXMIDP,20181023,45,0.00,0.000
MID,N2EXMIDP,20181023,46,0.00,0.000
MID,N2EXMIDP,20181023,47,0.00,0.000
MID,N2EXMIDP,20181023,48,0.00,0.000
FTR,95
