MID,APXMIDP,20181025,1,51.34,126.000
MID,APXMIDP,20181025,2,52.07,328.500
MID,APXMIDP,20181025,3,51.33,493.250
MID,APXMIDP,20181025,4,51.38,501.500
MID,APXMIDP,20181025,5,51.70,624.450
MID,APXMIDP,20181025,6,51.42,574.850
MID,APXMIDP,20181025,7,49.79,299.350
MID,APXMIDP,20181025,8,49.75,325.450
MID,APXMIDP,20181025,9,50.00,423.950
MID,APXMIDP,20181025,10,50.26,464.950
MID,APXMIDP,20181025,11,59.55,265.400
MID,APXMIDP,20181025,12,60.21,217.000
MID,APXMIDP,20181025,13,62.46,426.150
MID,APXMIDP,20181025,14,59.03,721.000
MID,APXMIDP,20181025,15,74.48,362.000
MID,APXMIDP,20181025,16,71.77,198.000
MID,APXMIDP,20181025,17,68.21,517.000
MID,APXMIDP,20181025,18,69.13,576.000
MID,APXMIDP,20181025,19,68.06,417.000
MID,APXMIDP,20181025,20,68.33,521.500
MID,APXMIDP,20181025,21,68.86,683.450
MID,APXMIDP,20181025,22,66.98,773.450
MID,APXMIDP,20181025,23,60.66,300.500
MID,APXMIDP,20181025,24,63.17,522.000
MID,APXMIDP,20181025,25,62.94,702.500
MID,APXMIDP,20181025,26,62.90,797.450
MID,APXMIDP,20181025,27,64.73,591.000
MID,APXMIDP,20181025,28,65.45,690.500
MID,APXMIDP,20181025,29,65.54,739.000
MID,APXMIDP,20181025,30,64.76,908.100
MID,APXMIDP,20181025,31,71.64,486.050
MID,APXMIDP,20181025,32,71.98,582.000
MID,APXMIDP,20181025,33,70.16,786.150
MID,APXMIDP,20181025,34,73.51,746.950
MID,APXMIDP,20181025,35,80.93,1014.000
MID,APXMIDP,20181025,36,81.73,993.500
MID,APXMIDP,20181025,37,84.08,1218.550
MID,APXMIDP,20181025,38,83.96,1187.500
MID,APXMIDP,20181025,39,73.03,755.950
MID,APXMIDP,20181025,40,70.04,792.850
MID,APXMIDP,20181025,41,71.11,806.450
MID,APXMIDP,20181025,42,68.51,769.750
MID,APXMIDP,20181025,43,66.91,632.750
MID,APXMIDP,20181025,44,65.08,939.000
MID,APXMIDP,20181025,45,64.40,992.450
MID,APXMIDP,20181025,46,63.28,1239.300
MID,APXMIDP,20181025,47,59.82,517.500
MID,APXMIDP,20181025,48,58.11,55.500
MID,N2EXMIDP,20181025,1,0.00,0.000
MID,N2EXMIDP,20181025,2,0.00,0.000
MID,N2EXMIDP,20181025,3,0.00,0.000
MID,N2EXMIDP,20181025,4,0.00,0.000
MID,N2EXMIDP,20181025,5,0.00,0.000
MID,N2EXMIDP,20181025,6,0.00,0.000
MID,N2EXMIDP,20181025,7,0.00,0.000
MID,N2EXMIDP,20181025,8,0.00,0.000
MID,N2EXMIDP,20181025,9,0.00,0.000
MID,N2EXMIDP,20181025,10,0.00,0.000
MID,N2EXMIDP,20181025,11,0.00,0.000
MID,N2EXMIDP,20181025,12,0.00,0.000
MID,N2EXMIDP,20181025,13,0.00,0.000
MID,N2EXMIDP,20181025,14,0.00,0.000
MID,N2EXMIDP,20181025,15,0.00,0.000
MID,N2EXMIDP,20181025,16,0.00,0.000
MID,N2EXMIDP,20181025,17,0.00,0.000
MID,N2EXMIDP,20181025,18,0.00,0.000
MID,N2EXMIDP,20181025,19,0.00,0.000
MID,N2EXMIDP,20181025,20,0.00,0.000
MID,N2EXMIDP,20181025,21,0.00,0.000
MID,N2EXMIDP,20181025,22,0.00,0.000
MID,N2EXMIDP,20181025,23,0.00,0.000
MID,N2EXMIDP,20181025,24,0.00,0.000
MID,N2EXMIDP,20181025,25,0.00,0.000
MID,N2EXMIDP,20181025,26,0.00,0.000
MID,N2EXMIDP,20181025,27,0.00,0.000
MID,N2EXMIDP,20181025,28,0.00,0.000
MID,N2EXMIDP,20181025,29,0.00,0.000
MID,N2EXMIDP,20181025,30,0.00,0.000
MID,N2EXMIDP,20181025,31,0.00,0.000
MID,N2EXMIDP,20181025,32,0.00,0.000
MID,N2EXMIDP,20181025,33,0.00,0.000
MID,N2EXMIDP,20181025,34,0.00,0.000
MID,N2EXMIDP,20181025,35,0.00,0.000
MID,N2EXMIDP,20181025,36,0.00,0.000
MID,N2EXMIDP,20181025,37,0.00,0.000
MID,N2EXMIDP,20181025,38,0.00,0.000
MID,N2EXMIDP,20181025,39,0.00,0.000
MID,N2EXMIDP,20181025,40,0.00,0.000
MID,N2EXMIDP,20181025,41,0.00,0.000
MID,N2EXMIDP,20181025,42,0.00,0.000
MID,N2EXMIDP,20181025,43,0.00,0.000
MID,N2EXMIDP,20181025,44,0.00,0.000
MID,N2EXMIDP,20181025,45,0.00,0.000
MID,N2EXMIDP,20181025,46,0.00,0.000
MID,N2EXMIDP,20181025,47,0.00,0.000
MID,N2EXMIDP,20181025,48,0.00,0.000
FTR,96
