,bus,vLN,sInjkW
114,37.1,(207.59566389810357-119.99428600635363j),-0j
115,37.2,(-207.81352012067188-119.86873461286218j),(-0+0j)
116,37.3,(0.061368708513523+239.8067569417406j),0j
117,38.1,(207.58767291171242-119.98998683456473j),-0j
118,38.2,(-207.8084559330144-119.86587832142379j),(-0+0j)
119,38.3,(0.05981317890589374+239.79826455655476j),0j
120,39.1,(207.57831181422625-119.9849505393872j),-0j
121,39.2,(-207.80252345459073-119.86253229863071j),(-0+0j)
122,39.3,(0.05799094275290011+239.788316091907j),0j
123,40.1,(207.56961439826466-119.98027130662318j),-0j
124,40.2,(-207.79701157603054-119.85942350160222j),(-0+0j)
125,40.3,(0.05629789919405663+239.77907295184272j),0j
126,41.1,(207.55969322892426-119.97493369130854j),-0j
127,41.2,(-207.7907241590758-119.85587728719781j),(-0+0j)
128,41.3,(0.05436663915980721+239.76852927332706j),0j
129,42.1,(207.55820211912342-119.9741314702965j),-0j
130,42.2,(-207.78977918689347-119.85534430616777j),(-0+0j)
131,42.3,(0.05407637894285523+239.76694460302951j),0j
132,43.1,(207.556684635952-119.97331506034133j),-0j
133,43.2,(-207.78881750091742-119.85480189826231j),(-0+0j)
134,43.3,(0.05378098487178925+239.76533190454987j),0j
135,44.1,(207.55193837114552-119.97076155733656j),-0j
136,44.2,(-207.78580961497204-119.85310539737132j),(-0+0j)
137,44.3,(0.052857074472148546+239.760287832772j),0j
138,45.1,(207.5470043047549-119.96810701658339j),-0j
139,45.2,(-207.78268271212218-119.85134176884054j),(-0+0j)
140,45.3,(0.05189660651747077+239.75504417569718j),0j
141,46.1,(207.54255068292642-119.96571095627385j),-0j
142,46.2,(-207.7798602850031-119.8497498700089j),(-0+0j)
143,46.3,(0.051029662153596354+239.75031110894034j),0j
144,47.1,(207.53920285885195-119.96390981807737j),-0j
145,47.2,(-207.77773864337712-119.84855322659422j),(-0+0j)
146,47.3,(0.05037797296119091+239.7467532238201j),0j
147,48.1,(207.53728651467705-119.96287881984865j),-0j
148,48.2,(-207.77652418422977-119.84786825014805j),(-0+0j)
149,48.3,(0.0500049363978143+239.74471663758564j),0j
150,49.1,(207.53614506940016-119.96226471927416j),-0j
151,49.2,(-207.77580080756488-119.84746025291064j),(-0+0j)
152,49.3,(0.04978274206088285+239.74350357170263j),0j
153,50.1,(207.5350494877047-119.96167529342759j),-0j
154,50.2,(-207.77510649637085-119.84706864911301j),(-0+0j)
155,50.3,(0.04956947555276357+239.7423392471365j),0j
156,51.1,(207.5327621049835-119.96044467548042j),-0j
157,51.2,(-207.773656896186-119.84625104896138j),(-0+0j)
158,51.3,(0.04912421243109835+239.73990834134j),0j
159,52.1,(207.53082750232153-119.9594038541371j),-0j
160,52.2,(-207.77243086595044-119.8455595462166j),(-0+0j)
161,52.3,(0.048747621661038576+239.7378523509799j),0j
162,53.1,(207.52754489946494-119.95794807015386j),-0j
163,53.2,(-207.77054220716047-119.84423722535641j),(-0+0j)
164,53.3,(0.04841462549189765+239.73450150010882j),0j
165,54.1,(207.52735163952784-119.95786236233805j),-0j
166,54.2,(-207.7704310142765-119.84415937504758j),(-0+0j)
167,54.3,(0.04839502067778475+239.73430422213863j),0j
168,55.1,(207.52698329713127-119.95769900813863j),-0j
169,55.2,(-207.77021908699342-119.84401099680744j),(-0+0j)
170,55.3,(0.0483576550223895+239.7339282216008j),0j
171,56.1,(207.52668594187034-119.95756713564437j),-0j
172,56.2,(-207.77004800244512-119.84389121409787j),(-0+0j)
173,56.3,(0.04832749049522945+239.73362468407962j),0j
174,57.1,(207.52608103826734-119.95729887018084j),-0j
175,57.2,(-207.76969996871813-119.84364754263107j),(-0+0j)
176,57.3,(0.048266127427079815+239.7330072040334j),0j
177,58.1,(207.5257329936858-119.95714451775103j),-0j
178,58.2,(-207.76949971986485-119.84350734089779j),(-0+0j)
179,58.3,(0.0482308208372984+239.73265192331874j),0j
180,59.1,(207.52550938089524-119.95704534891051j),-0j
181,59.2,(-207.76937106334412-119.84341726364184j),(-0+0j)
182,59.3,(0.048208136947117834+239.73242366143444j),0j
183,60.1,(207.49545083462922-119.94371484499791j),-0j
184,60.2,(-207.75207675755607-119.83130887146619j),(-0+0j)
185,60.3,(0.045158916190562226+239.70174017327514j),0j
186,61.1,(207.44302493542062-119.92046476336256j),-0j
187,61.2,(-207.72191330506868-119.81019030697664j),(-0+0j)
188,61.3,(0.03984069026471879+239.6482242965133j),0j
189,62.1,(207.4416434581735-119.91985209940717j),-0j
190,62.2,(-207.72111846656446-119.80963381072618j),(-0+0j)
191,62.3,(0.039700549452225384+239.64681409721825j),0j
192,63.1,(207.44008959306262-119.91916298408013j),-0j
193,63.2,(-207.72022444400778-119.80900787200031j),(-0+0j)
194,63.3,(0.03954292114554335+239.64522792597376j),0j
195,64.1,(207.43887481631552-119.91862424923798j),-0j
196,64.2,(-207.7195255173084-119.80851852720204j),(-0+0j)
197,64.3,(0.039419690885510554+239.64398789301904j),0j
198,65.1,(207.43726352539457-119.91790966644572j),-0j
199,65.2,(-207.7185984545806-119.80786945581302j),(-0+0j)
200,65.3,(0.039256237148282726+239.64234310203486j),0j
201,66.1,(207.43254306860646-119.91581621631282j),-0j
202,66.2,(-207.71588252073522-119.8059679286558j),(-0+0j)
203,66.3,(0.03877738116193015+239.63752450306814j),0j
204,67.1,(207.4252560646373-119.9125845418982j),-0j
205,67.2,(-207.7116899136212-119.80303252715467j),(-0+0j)
206,67.3,(0.038038167643042874+239.63008599629373j),0j
207,68.1,(207.41230992765261-119.90561948599643j),-0j
208,68.2,(-207.7034854612663-119.7984050708651j),(-0+0j)
209,68.3,(0.035518065818714+239.61632754689654j),0j
210,69.1,(207.40045132993444-119.89923952909338j),-0j
211,69.2,(-207.69597022331618-119.79416634369413j),(-0+0j)
212,69.3,(0.033209664959184655+239.60372487500916j),0j
213,70.1,(207.393343851461-119.8954156868965j),-0j
214,70.2,(-207.6914659477497-119.7916258525805j),(-0+0j)
215,70.3,(0.031826119466984444+239.59617143392978j),0j
216,71.1,(207.38992292098357-119.89357521726136j),-0j
217,71.2,(-207.68929797585608-119.79040307807455j),(-0+0j)
218,71.3,(0.031160199343749993+239.59253585530726j),0j
219,72.1,(207.38489111372317-119.89086809166083j),-0j
220,72.2,(-207.68610913095367-119.78860451312921j),(-0+0j)
221,72.3,(0.030180705099952323+239.58718832456134j),0j
222,73.1,(207.38265712983218-119.88966620242519j),-0j
223,73.2,(-207.68469337161034-119.78780599981056j),(-0+0j)
224,73.3,(0.029745836622542886+239.584814168135j),0j
225,74.1,(207.37244298850948-119.88252174769916j),-0j
226,74.2,(-207.67748680421914-119.78258691185728j),(-0+0j)
227,74.3,(0.02822386342511792+239.57672151460844j),0j
228,75.1,(207.3818371182771-119.89216156738755j),-0j
229,75.2,(-207.68551338315203-119.79030136477509j),(-0+0j)
230,75.3,(0.005319424389640653+239.49054223699073j),0j
231,76.1,(207.36682246933609-119.87859038004889j),-0j
232,76.2,(-207.67352125793226-119.7797150126949j),(-0+0j)
233,76.3,(0.027386369673314856+239.5722683831243j),0j
234,77.1,(207.38182429520182-119.8922005890973j),-0j
235,77.2,(-207.68552620622714-119.79034038648487j),(-0+0j)
236,77.3,(0.004937452059809157+239.489068043039j),0j
237,78.1,(207.36043795432334-119.87412462252554j),-0j
238,78.2,(-207.6690166758783-119.77645273695997j),(-0+0j)
239,78.3,(0.026435035594290404+239.56720993853273j),0j
240,79.1,(207.38181636279418-119.89222472808905j),-0j
241,79.2,(-207.68553413863467-119.79036452547663j),(-0+0j)
242,79.3,(0.004701162390136662+239.48815610053768j),0j
243,80.1,(207.29911909857802-119.8312341068288j),-0j
244,80.2,(-207.62575327738767-119.74512083237555j),(-0+0j)
245,80.3,(0.017298129025769715+239.51862707302328j),0j
246,81.1,(207.38180645517727-119.89225487781091j),-0j
247,81.2,(-207.6855440462515-119.79039467519846j),(-0+0j)
248,81.3,(0.0044060354069743925+239.48701707977725j),0j
249,82.1,(207.24640907676414-119.79436518632293j),-0j
250,82.2,(-207.58856382480462-119.71818775683063j),(-0+0j)
251,82.3,(0.009443994458432232+239.47686497766676j),0j
252,83.1,(207.38179453437513-119.89229115382705j),-0j
253,83.2,(-207.68555596705366-119.79043095121459j),(-0+0j)
254,83.3,(0.004050939885629786+239.4856466148796j),0j
255,84.1,(207.16829319963085-119.74310736210982j),-0j
256,84.2,(-207.50520679521358-119.67625586348932j),(-0+0j)
257,84.3,(0.004082706966894657+239.38349414891968j),0j
258,85.1,(207.2128237459364-119.76129808092001j),-0j
259,85.2,(-207.5894108158468-119.71723979806917j),(-0+0j)
260,85.3,(0.008597003416187578+239.47781293642805j),0j
261,86.1,(207.38142901770928-119.89340345216897j),-0j
262,86.2,(-207.6859214837195-119.79154324955644j),(-0+0j)
263,86.3,(-0.006837029682899972+239.44362530173132j),0j
264,87.1,(207.1373358605472-119.72544941726198j),-0j
265,87.2,(-207.44998895278772-119.65805348754006j),(-0+0j)
266,87.3,(0.006889568670815492+239.32176547351233j),0j
267,88.1,(207.13251072612616-119.7078787012225j),-0j
268,88.2,(-207.50610919907118-119.67524593489385j),(-0+0j)
269,88.3,(0.003180303109233477+239.3845040775151j),0j
270,89.1,(207.19347015062507-119.74224311375693j),(1.0000026764633152+0.3286855821183185j)
271,89.2,(-207.58989889565606-119.71669353546616j),(-0+0j)
272,89.3,(0.008108923606937553+239.47835919903105j),0j
273,90.1,(207.38114904311638-119.89425543869794j),-0j
274,90.2,(-207.6862014583124-119.79239523608538j),(-0+0j)
275,90.3,(-0.015176881547006946+239.41143826037472j),(1.000002547022702+0.3286848562931189j)
276,91.1,(207.1045091333321-119.71238557071771j),-0j
277,91.2,(-207.41958042980696-119.64864018495284j),(-0+0j)
278,91.3,(0.0020335334728006148+239.26906443732167j),0j
279,92.1,(207.1386961784829-119.72516557078205j),-0j
280,92.2,(-207.40032990533112-119.6443272142731j),(-0+0j)
281,92.3,(0.008249886606340413+239.32204931999223j),0j
282,93.1,(207.1141340990143-119.68978649290462j),(1.0000030329899854+0.3286857179735962j)
283,93.2,(-207.5065726421362-119.67472727088354j),(-0+0j)
284,93.3,(0.002716860044169225+239.3850227415254j),0j
285,94.1,(207.08471964714983-119.70451007313982j),-0j
286,94.2,(-207.4012487502153-119.64296540597599j),(-0+0j)
287,94.3,(-0.0008939116185873137+239.23729378834244j),0j
288,95.1,(207.13938785803055-119.72502124363639j),-0j
289,95.2,(-207.37507981740364-119.63734782935413j),(1.000001972342885+0.3286849916591006j)
290,95.3,(0.008941566153979952+239.32219364713796j),0j
291,96.1,(207.07531547094632-119.70076755217532j),-0j
292,96.2,(-207.39253733934794-119.64026869010756j),(-0+0j)
293,96.3,(-0.0022850649417063508+239.2221960350027j),0j
294,97.1,(207.07490794320177-119.70200779556642j),-0j
295,97.2,(-207.39294486709244-119.64150893349866j),(-0+0j)
296,97.3,(-0.014424214650606768+239.1753411887768j),0j
297,98.1,(207.066552141482-119.69501712436966j),-0j
298,98.2,(-207.3831859455401-119.63556401753122j),(-0+0j)
299,98.3,(-0.002886387842018623+239.21172022138364j),0j
300,99.1,(207.07468774136646-119.70267794348791j),-0j
301,99.2,(-207.39316506892777-119.64217908142014j),(-0+0j)
302,99.3,(-0.02098343198190015+239.150023837332j),(1.0000038995546918+0.3286850971278651j)
303,100.1,(207.05840183973797-119.68966896052804j),-0j
304,100.2,(-207.3744887167562-119.63118845442368j),(-0+0j)
305,100.3,(-0.003445645953138912+239.20197723016597j),0j
306,101.1,(207.0480973744638-119.68290725153645j),-0j
307,101.2,(-207.36349276902354-119.62565640916793j),(-0+0j)
308,101.3,(-0.0041527186441037865+239.1896591200125j),0j
309,102.1,(207.0346613279104-119.6740906235627j),-0j
310,102.2,(-207.34915509484978-119.61844314621699j),(-0+0j)
311,102.3,(-0.005074674450514737+239.17359747129333j),0j
312,103.1,(207.03141520399768-119.672357593783j),-0j
313,103.2,(-207.34237502594343-119.61646343678208j),(-0+0j)
314,103.3,(-0.004560199267795217+239.16602051777707j),0j
315,104.1,(206.9991322470501-119.6391092179152j),-0j
316,104.2,(-207.35005110453827-119.61744030976801j),(-0+0j)
317,104.3,(-0.0059706841390417785+239.17460030774208j),0j
318,105.1,(207.00738424850277-119.65952802763634j),-0j
319,105.2,(-207.29218238432455-119.6018077087189j),(-0+0j)
320,105.3,(-0.0007515553086872585+239.10992856389592j),0j
321,106.1,(207.0314152039959-119.67235759377087j),-0j
322,106.2,(-207.34237502595153-119.61646343678076j),(-0+0j)
323,106.3,(-0.004560199269726671+239.1660205177871j),0j
324,107.1,(206.9818301178497-119.62207379832458j),(1.000003612016298+0.3286860034190593j)
325,107.2,(-207.3504874478103-119.6169519434668j),(-0+0j)
326,107.3,(-0.006407027411107387+239.1750886740433j),0j
327,108.1,(206.9823867151633-119.6515447011901j),-0j
328,108.2,(-207.27009762044375-119.59654149987414j),(-0+0j)
329,108.3,(-0.005052405639908341+239.0666738380556j),0j
330,109.1,(207.00875328979637-119.6592421779364j),-0j
331,109.2,(-207.24220532025117-119.58798664195544j),(-0+0j)
332,109.3,(0.0006174859848878494+239.1102144135959j),0j
333,110.1,(207.03141520399592-119.67235759377039j),-0j
334,110.2,(-207.3423750259518-119.61646343678072j),(-0+0j)
335,110.3,(-0.004560199269752763+239.1660205177875j),0j
336,111.1,(206.98040092884006-119.65091051139805j),-0j
337,111.2,(-207.26834322246089-119.59612315597768j),(-0+0j)
338,111.3,(-0.005394062140613775+239.06323771330577j),0j
339,112.1,(207.00949049900805-119.65908825194973j),-0j
340,112.2,(-207.21529338400788-119.58054419461588j),(1.0000025209648828+0.3286850364263311j)
341,112.3,(0.001354695196556978+239.1103683395826j),0j
342,113.1,(207.03141520399595-119.67235759377036j),-0j
343,113.2,(-207.34237502595187-119.61646343678072j),(-0+0j)
344,113.3,(-0.004560199269721837+239.16602051778747j),0j
345,114.1,(206.97028053685685-119.64767841678034j),-0j
346,114.2,(-207.25940208157786-119.59399110170473j),(-0+0j)
347,114.3,(-0.007135285589677271+239.04572579424232j),0j
348,115.1,(207.0314152039959-119.67235759377034j),-0j
349,115.2,(-207.34237502595184-119.6164634367807j),(-0+0j)
350,115.3,(-0.004560199269706586+239.16602051778742j),0j
351,116.1,(206.9408188377181-119.62834612780668j),-0j
352,116.2,(-207.22796420496502-119.57817332495705j),(-0+0j)
353,116.3,(-0.009156839839157238+239.0105027651076j),0j
354,117.1,(206.96984725756172-119.64899714345559j),-0j
355,117.2,(-207.25983536087298-119.59530982838001j),(-0+0j)
356,117.3,(-0.020041237288867916+238.99590603532948j),0j
357,118.1,(207.0314152039959-119.67235759377036j),-0j
358,118.2,(-207.3423750259518-119.61646343678066j),(-0+0j)
359,118.3,(-0.004560199269681229+239.16602051778744j),0j
360,119.1,(206.93298138184755-119.62320331642317j),-0j
361,119.2,(-207.21960104269604-119.57396545063696j),(-0+0j)
362,119.3,(-0.00969461745157497+239.00113266954153j),0j
363,120.1,(206.96961278460475-119.64971078416364j),-0j
364,120.2,(-207.26006983382996-119.5960234690881j),(-0+0j)
365,120.3,(-0.027025408218235628+238.9689456282229j),(1.0000047180674814+0.32868526884675003j)
366,121.1,(206.92110398557577-119.61793761355301j),-0j
367,121.2,(-207.18581828645247-119.56607963167038j),(-0+0j)
368,121.3,(-0.005816754900916488+238.96339996378808j),0j
369,122.1,(206.89674294445422-119.58752216200627j),-0j
370,122.2,(-207.2205149393952-119.57294255632361j),(-0+0j)
371,122.3,(-0.010608514150779968+239.00215556385493j),0j
372,123.1,(206.91517586127384-119.6169164061814j),-0j
373,123.2,(-207.18105578735722-119.56567504930446j),(-0+0j)
374,123.3,(-0.007104227054247707+238.95175615184053j),0j
375,124.1,(206.92248493322248-119.61764914848789j),-0j
376,124.2,(-207.13540688573246-119.55213357833625j),(-0+0j)
377,124.3,(-0.0044358072543001364+238.96368842885337j),0j
378,125.1,(206.87340529455915-119.56454340382763j),(1.0000041025275523+0.32868624529010354j)
379,125.2,(-207.22110349129588-119.57228380966998j),(-0+0j)
380,125.3,(-0.011197066051480633+239.00281431050848j),0j
381,126.1,(206.88101480837148-119.61103165794235j),-0j
382,126.2,(-207.15361169623307-119.56334362727253j),(-0+0j)
383,126.3,(-0.014523336725499688+238.88465822074718j),0j
384,127.1,(206.92313198851673-119.61751398561759j),-0j
385,127.2,(-207.11178617584937-119.5455990310887j),(1.0000028940662378+0.328685052400702j)
386,127.3,(-0.0037887519600945346+238.96382359172364j),0j
387,128.1,(206.8805728788801-119.61237687094778j),-0j
388,128.2,(-207.15405362572446-119.56468884027798j),(-0+0j)
389,128.3,(-0.02768657308514599+238.83383796665112j),0j
390,129.1,(206.86723545582902-119.60198927513807j),-0j
391,129.2,(-207.1389069174008-119.55594418211744j),(-0+0j)
392,129.3,(-0.015468420872328107+238.868181931697j),0j
393,130.1,(206.8803152750809-119.61316100504094j),-0j
394,130.2,(-207.1543112295237-119.56547297437113j),(-0+0j)
395,130.3,(-0.03535951585632859+238.80421448420037j),(1.0000055048808265+0.32868543158921865j)
396,131.1,(206.86390244951386-119.59980206649401j),-0j
397,131.2,(-207.13535006517878-119.55415437397122j),(-0+0j)
398,131.3,(-0.015697021702476537+238.86419657931674j),0j
399,132.1,(206.8617017665107-119.598357918949j),-0j
400,132.2,(-207.13300158351092-119.55297261792452j),(-0+0j)
401,132.3,(-0.01584795989878445+238.861565171988j),0j
402,133.1,(206.85968246008827-119.59703279560846j),-0j
403,133.2,(-207.1308466597403-119.5518882602176j),(-0+0j)
404,133.3,(-0.015986458023540324+238.85915064081223j),0j
405,134.1,(206.85817158083785-119.59604131589188j),-0j
406,134.2,(-207.1292343092943-119.55107692542403j),(-0+0j)
407,134.3,(-0.016090084665195452+238.85734404771077j),0j
408,135.1,(206.85684726214788-119.59517226224705j),-0j
409,135.2,(-207.12782104888333-119.55036577274213j),(-0+0j)
410,135.3,(-0.01618091568179563+238.85576052936628j),0j
411,136.1,(206.8556285461415-119.59437250793155j),-0j
412,136.2,(-207.12652048347036-119.5497113281866j),(-0+0j)
413,136.3,(-0.016264503729530817+238.85430328258175j),0j
414,137.1,(206.85426913107253-119.59348042309615j),-0j
415,137.2,(-207.12506976959526-119.54898132892028j),(-0+0j)
416,137.3,(-0.016357741900893834+238.8526777986893j),0j
417,138.1,(206.8530893158171-119.59270619650263j),-0j
418,138.2,(-207.1238107175219-119.54834777387843j),(-0+0j)
419,138.3,(-0.016438661863806613+238.8512670664284j),0j
420,139.1,(206.8513771810956-119.59158264751746j),-0j
421,139.2,(-207.12198359521562-119.54742836587783j),(-0+0j)
422,139.3,(-0.016556092010344116+238.84921982752783j),0j
423,140.1,(206.8506069211411-119.59107718215932j),-0j
424,140.2,(-207.12116160432498-119.54701474003645j),(-0+0j)
425,140.3,(-0.01660892181289817+238.8482988099685j),0j
426,141.1,(206.84838993368504-119.58962233519249j),-0j
427,141.2,(-207.11879572319228-119.54582422857789j),(-0+0j)
428,141.3,(-0.016760978282853254+238.84564790703092j),0j
429,142.1,(206.84683198055407-119.58859996432575j),-0j
430,142.2,(-207.11713313736735-119.54498761533982j),(-0+0j)
431,142.3,(-0.01686783357992716+238.84378502660704j),0j
432,143.1,(206.84838993368504-119.58962233519243j),-0j
433,143.2,(-207.11879572319228-119.54582422857789j),(-0+0j)
434,143.3,(-0.016760978282848716+238.84564790703095j),0j
435,144.1,(206.8464590684644-119.5883552493542j),-0j
436,144.2,(-207.11673518036758-119.54478736336534j),(-0+0j)
437,144.3,(-0.016893410493268278+238.8433391270368j),0j
438,145.1,(206.84683198055407-119.58859996432574j),-0j
439,145.2,(-207.11713313736735-119.54498761533983j),(-0+0j)
440,145.3,(-0.016867833579907766+238.84378502660704j),0j
441,146.1,(206.84603024046442-119.58807384085416j),-0j
442,146.2,(-207.1162775521249-119.54455708481969j),(-0+0j)
443,146.3,(-0.01692282250994376+238.84282636752542j),0j
444,147.1,(206.84645906846444-119.58835524935415j),-0j
445,147.2,(-207.1167351803676-119.54478736336533j),(-0+0j)
446,147.3,(-0.016893410493263566+238.84333912703687j),0j
447,148.1,(206.84550377387856-119.58772835928072j),-0j
448,148.2,(-207.1157157278541-119.54427437482957j),(-0+0j)
449,148.3,(-0.01695893126225317+238.84219685930913j),0j
450,149.1,(206.84603024046442-119.58807384085415j),-0j
451,149.2,(-207.11627755212484-119.54455708481969j),(-0+0j)
452,149.3,(-0.01692282250993168+238.84282636752542j),0j
453,150.1,(206.84293895810464-119.58604525799161j),-0j
454,150.2,(-207.11297865813177-119.54289708126237j),(-0+0j)
455,150.3,(-0.017134844226095604+238.83913005004507j),0j
456,151.1,(206.84550377387862-119.58772835928076j),-0j
457,151.2,(-207.11571572785405-119.54427437482957j),(-0+0j)
458,151.3,(-0.01695893126221573+238.84219685930913j),0j
459,152.1,(206.82678208194926-119.57544268007537j),-0j
460,152.2,(-207.09573668037163-119.5342209175316j),(-0+0j)
