,bus,vLN,sInjkW
61,19.2,(-207.8585334445918-119.18694444743505j),(-0+0j)
62,19.3,(0.7398757163547002+239.62776417108185j),0j
63,20.1,(206.89851063377048-120.42894470055253j),-0j
64,20.2,(-207.83255212075667-119.13453959630753j),(-0+0j)
65,20.3,(0.7439842100058369+239.57567488411806j),0j
66,21.1,(206.8640413254192-120.4157504789203j),-0j
67,21.2,(-207.81620096216898-119.11517466945104j),(-0+0j)
68,21.3,(0.7456020429370691+239.55054109928497j),0j
69,22.1,(206.85605616962945-120.4126939071381j),-0j
70,22.2,(-207.81241305475487-119.1106885928454j),(-0+0j)
71,22.3,(0.7459768299175238+239.54471860974064j),0j
72,23.1,(206.84923192845562-120.41008171226606j),-0j
73,23.2,(-207.80917584881695-119.10685472040929j),(-0+0j)
74,23.3,(0.7462971288334783+239.53974261754598j),0j
75,24.1,(206.84070671243612-120.40681841529263j),-0j
76,24.2,(-207.80513175377152-119.10206523687899j),(-0+0j)
77,24.3,(0.746697263790594+239.5335263354289j),0j
78,25.1,(206.8341148260879-120.40429516160378j),-0j
79,25.2,(-207.80200476967403-119.09836190185189j),(-0+0j)
80,25.3,(0.7470066570252782+239.5287197680492j),0j
81,26.1,(206.8258918718945-120.40114756493631j),-0j
82,26.2,(-207.79810405815704-119.09374222962417j),(-0+0j)
83,26.3,(0.7473926051836638+239.52272388442776j),0j
84,27.1,(206.81884014646465-120.39844829324622j),-0j
85,27.2,(-207.79475894082432-119.08978055607474j),(-0+0j)
86,27.3,(0.7477235811783017+239.51758201886304j),0j
87,28.1,(206.81380197185433-120.39651977203101j),-0j
88,28.2,(-207.7923689888358-119.08695009943135j),(-0+0j)
89,28.3,(0.7479600502338447+239.51390836242308j),0j
90,29.1,(206.80507591646014-120.39317959741325j),-0j
91,29.2,(-207.78822962189145-119.08204778393574j),(-0+0j)
92,29.3,(0.7483696116797786+239.50754563542912j),0j
93,30.1,(206.79785142905763-120.39041419559561j),-0j
94,30.2,(-207.7848025516984-119.07798905236214j),(-0+0j)
95,30.3,(0.7487086963375976+239.50227779802285j),0j
96,31.1,(206.5996650824602-120.31455208212445j),-0j
97,31.2,(-207.69078916593705-118.96664756367663j),(-0+0j)
98,31.3,(0.7580106641849996+239.3577674138433j),0j
99,32.1,(206.58481156386512-120.30886642651566j),-0j
100,32.2,(-207.6837431226672-118.95830282701337j),(-0+0j)
101,32.3,(0.7587078209507304+239.34693676019106j),0j
102,33.1,(206.57715617429528-120.30593608321911j),-0j
103,33.2,(-207.6801116460032-118.95400201373427j),(-0+0j)
104,33.3,(0.7590671302011432+239.34135472436077j),0j
105,34.1,(206.57248386542162-120.30414760872509j),-0j
106,34.2,(-207.67789524924294-118.95137710119859j),(-0+0j)
107,34.3,(0.7592864271792862+239.33794784410915j),0j
108,35.1,(206.56729785469557-120.30216249854509j),-0j
109,35.2,(-207.6754351684385-118.94846358992753j),(-0+0j)
110,35.3,(0.7595298349914898+239.3341663908694j),0j
111,36.1,(206.56275590518774-120.30042392323524j),-0j
112,36.2,(-207.673280610072-118.94591191354617j),(-0+0j)
113,36.3,(0.7597430134925081+239.33085456399735j),0j
114,37.1,(206.54533215830605-120.29375443118533j),-0j
115,37.2,(-207.66501533113058-118.93612321745516j),(-0+0j)
116,37.3,(0.7605608051118377+239.31814979195255j),0j
117,38.1,(206.39486593472077-120.23615870916345j),-0j
118,38.2,(-207.5936388747555-118.85159098999374j),(-0+0j)
119,38.3,(0.7676230069146595+239.2084352119562j),0j
120,39.1,(206.38338800744003-120.23176516825241j),-0j
121,39.2,(-207.58819410611378-118.84514266733001j),(-0+0j)
122,39.3,(0.7681617287407211+239.20006591856384j),0j
123,40.1,(206.37824984289887-120.22979837271791j),-0j
124,40.2,(-207.58575672203844-118.84225603614195j),(-0+0j)
125,40.3,(0.7684028908702752+239.196319353048j),0j
126,41.1,(206.373385576278-120.2279364203044j),-0j
127,41.2,(-207.58344926654433-118.83952328135715j),(-0+0j)
128,41.3,(0.7686311974742553+239.1927725040836j),0j
129,42.1,(206.3656872110933-120.22498962672735j),-0j
130,42.2,(-207.57979740359667-118.83519832429104j),(-0+0j)
131,42.3,(0.7689925238052581+239.18715913197414j),0j
132,43.1,(206.35806820754453-120.22207321133496j),-0j
133,43.2,(-207.5761831873195-118.83091795275179j),(-0+0j)
134,43.3,(0.7693501252611786+239.18160362752653j),0j
135,44.1,(206.35295869341343-120.2201173826542j),-0j
136,44.2,(-207.5737593941-118.8280474174218j),(-0+0j)
137,44.3,(0.7695899426704675+239.17787795286333j),0j
138,45.1,(206.3333887443138-120.21262636359687j),-0j
139,45.2,(-207.56447602415224-118.81705298060166j),(-0+0j)
140,45.3,(0.7705084672840037+239.16360824704628j),0j
141,46.1,(206.0756582504838-120.1139718381769j),-0j
142,46.2,(-207.44221676282882-118.67225947007124j),(-0+0j)
143,46.3,(0.7826051672322164+238.97568040378405j),0j
144,47.1,(206.05348483862144-120.10548426112805j),-0j
145,47.2,(-207.43169839181644-118.65980240262736j),(-0+0j)
146,47.3,(0.7836458865748842+238.95951234618582j),0j
147,48.1,(206.0508826937777-120.10448820761174j),-0j
148,48.2,(-207.43046401593125-118.65834051241313j),(-0+0j)
149,48.3,(0.7837680194468645+238.95761495538392j),0j
150,49.1,(206.0322232547111-120.09734571516388j),-0j
151,49.2,(-207.42161256337934-118.64785760196273j),(-0+0j)
152,49.3,(0.7846438088519031+238.94400916086443j),0j
153,50.1,(206.02281159500495-120.09374310373855j),-0j
154,50.2,(-207.41714796725597-118.6425701125834j),(-0+0j)
155,50.3,(0.785085549454253+238.9371465157661j),0j
156,51.1,(206.00831907157792-120.08819563048621j),-0j
157,51.2,(-207.4102731687688-118.63442818373223j),(-0+0j)
158,51.3,(0.7857657627457852+238.92657908685734j),0j
159,52.1,(205.81287456924034-120.01338304491482j),-0j
160,52.2,(-207.31756042790315-118.52462706866777j),(-0+0j)
161,52.3,(0.794939040879096+238.7840679572771j),0j
162,53.1,(205.76960385491978-119.99681980584121j),-0j
163,53.2,(-207.2970341584206-118.50031749420957j),(-0+0j)
164,53.3,(0.7969699718734917+238.752516502507j),0j
165,54.1,(205.73581642633067-119.98388659532716j),-0j
166,54.2,(-207.28100646220074-118.4813356487759j),(-0+0j)
167,54.3,(0.7985558004649913+238.72787991996685j),0j
168,55.1,(205.66733048611226-119.95767142835273j),-0j
169,55.2,(-207.2485188805473-118.44286010962148j),(-0+0j)
170,55.3,(0.801770219752031+238.67794242577204j),0j
171,56.1,(205.6409262681967-119.94756437602523j),-0j
172,56.2,(-207.23599354786165-118.42802616681496j),(-0+0j)
173,56.3,(0.8030095139349533+238.65868941596202j),0j
174,57.1,(205.50995951370905-119.89743269460223j),-0j
175,57.2,(-207.1738670279262-118.35444878035977j),(-0+0j)
176,57.3,(0.8091564991444242+238.56319315028955j),0j
177,58.1,(205.43007644036686-119.86685491324428j),-0j
178,58.2,(-207.13597300384404-118.30957030886117j),(-0+0j)
179,58.3,(0.8129058481471919+238.50494527490713j),0j
180,59.1,(205.3205210577888-119.82374071088529j),-0j
181,59.2,(-207.08022495303607-118.24527253688896j),(-0+0j)
182,59.3,(0.8195870211096795+238.42488593846736j),0j
183,60.1,(205.43006629365402-119.86688543961318j),-0j
184,60.2,(-207.1359831505566-118.30960083523014j),(-0+0j)
185,60.3,(0.8124345002785075+238.50296630674188j),0j
186,61.1,(205.4297196932984-119.86651677446335j),-0j
187,61.2,(-207.13597815863608-118.30956449155742j),(-0+0j)
188,61.3,(0.8129006933551558+238.5049510922109j),0j
189,62.1,(205.1952900637806-119.77445756029755j),-0j
190,62.2,(-207.01650025368846-118.17177478892705j),(-0+0j)
191,62.3,(0.8272241623577472+238.33337139992017j),0j
192,63.1,(205.4300631194921-119.86689498907404j),-0j
193,63.2,(-207.13598632471837-118.30961038469101j),(-0+0j)
194,63.3,(0.8122870501171602+238.5023472328165j),0j
195,64.1,(205.4294021707721-119.86621581423283j),-0j
196,64.2,(-207.13598274665588-118.30955931386956j),(-0+0j)
197,64.3,(0.8128961053354078+238.50495626989888j),0j
198,65.1,(205.19094552663236-119.76726161816536j),-0j
199,65.2,(-207.00971585413606-118.16566608384755j),(-0+0j)
200,65.3,(0.827889034171527+238.334086407141j),0j
201,66.1,(205.1538355436938-119.76130015208449j),-0j
202,66.2,(-206.99891527358199-118.15181221438328j),(-0+0j)
203,66.3,(0.8286038275083175+238.29856122198075j),0j
204,67.1,(205.43005965466108-119.8669054130126j),-0j
205,67.2,(-207.13598978954934-118.3096208086296j),(-0+0j)
206,67.3,(0.812126097425979+238.50167146811472j),0j
207,68.1,(205.42901649595936-119.865850256608j),-0j
208,68.2,(-207.13598831943736-118.3095530248549j),(-0+0j)
209,68.3,(0.8128905325539281+238.50496255891355j),0j
210,69.1,(205.18768817906007-119.76186640946169j),-0j
211,69.2,(-207.00462920240332-118.16108603884327j),(-0+0j)
212,69.3,(0.8283875265344862+238.33462248888125j),0j
213,70.1,(205.12848212311934-119.75325313324551j),-0j
214,70.2,(-206.98816036927957-118.13960318272404j),(-0+0j)
215,70.3,(0.8294476252592261+238.27727145479196j),0j
216,71.1,(205.43005444094138-119.86692109848009j),-0j
217,71.2,(-207.13599500326893-118.30963649409705j),(-0+0j)
218,71.3,(0.8118839031552882+238.50065460820437j),0j
219,72.1,(205.42871373596915-119.86556328888481j),-0j
220,72.2,(-207.13599269414686-118.30954808789261j),(-0+0j)
221,72.3,(0.8128861578444374+238.50496749587586j),0j
222,73.1,(205.12165824505408-119.6524997340477j),-0j
223,73.2,(-206.90151730821395-118.06824360718436j),(-0+0j)
224,73.3,(0.8384925021607523+238.3454894415604j),0j
225,74.1,(205.1203584845798-119.75067474063079j),-0j
226,74.2,(-206.98471432716374-118.13569121511294j),(-0+0j)
227,74.3,(0.8297179914572628+238.2704498753241j),0j
228,75.1,(205.43005134319966-119.86693041803133j),-0j
229,75.2,(-207.13599810101064-118.30964581364827j),(-0+0j)
230,75.3,(0.8117400029548189+238.50005043889635j),0j
231,76.1,(205.42771981053355-119.86462120760409j),-0j
232,76.2,(-207.13600705580356-118.3095318804261j),(-0+0j)
233,76.3,(0.8128717961877678+238.50498370334242j),0j
234,77.1,(205.0689429406871-119.56518634098182j),-0j
235,77.2,(-206.81919744877794-117.99412242083662j),(-0+0j)
236,77.3,(0.846559856364921+238.35416512368255j),0j
237,78.1,(205.1216582450541-119.65249973404772j),-0j
238,78.2,(-206.90151730821393-118.06824360718436j),(-0+0j)
239,78.3,(0.8384925021607443+238.3454894415604j),0j
240,79.1,(205.11221088250468-119.74808874213812j),-0j
241,79.2,(-206.98125811973205-118.13176770777436j),(-0+0j)
242,79.3,(0.8299891551956392+238.26360817320298j),0j
243,80.1,(205.43004740249788-119.86694227362662j),-0j
244,80.2,(-207.13600204171246-118.30965766924352j),(-0+0j)
245,80.3,(0.8115569445122518+238.49928186253442j),0j
246,81.1,(205.41164514374933-119.84938501168011j),-0j
247,81.2,(-207.13623932558698-118.309269758526j),(-0+0j)
248,81.3,(0.8126395264046626+238.50524582524238j),0j
249,82.1,(205.05589196022845-119.54356974594609j),-0j
250,82.2,(-206.79881712678673-117.97577188362129j),(-0+0j)
251,82.3,(0.8485571298955887+238.3563130038704j),0j
252,83.1,(205.10396862446427-119.74547270042764j),-0j
253,83.2,(-206.97776175930227-118.12779861851229j),(-0+0j)
254,83.3,(0.8302634692186285+238.25668698660138j),0j
255,84.1,(205.43004369515026-119.86695342717643j),-0j
256,84.2,(-207.13600574906013-118.3096688227933j),(-0+0j)
257,84.3,(0.8113847261288327+238.498558798486j),0j
258,85.1,(205.4107655924137-119.8485513386308j),-0j
259,85.2,(-207.13625203460302-118.3092554161032j),(-0+0j)
260,85.3,(0.8126268173886241+238.50526016766517j),0j
261,86.1,(205.04267697752317-119.52168151077117j),-0j
262,86.2,(-206.77818070000717-117.95719074845691j),(-0+0j)
263,86.3,(0.8505795017202314+238.3584878749175j),0j
264,87.1,(205.0989245398738-119.74387173918434j),-0j
265,87.2,(-206.97562206194252-118.12536962127783j),(-0+0j)
266,87.3,(0.8304313434989505+238.25245136930886j),0j
267,88.1,(205.43003955384577-119.8669658862845j),-0j
268,88.2,(-207.13600989036453-118.30968128190132j),(-0+0j)
269,88.3,(0.8111923490389177+238.49775109750362j),0j
270,89.1,(205.39455894457404-119.83319004591647j),(0.9999980113834341+0.32868302661147947j)
271,89.2,(-207.13648621143713-118.30899114205077j),(-0+0j)
272,89.3,(0.8123926405544798+238.5055244417176j),0j
273,90.1,(205.0319891517975-119.50397905529248j),-0j
274,90.2,(-206.76149066431506-117.94216296228026j),(-0+0j)
275,90.3,(0.8522151268358656+238.36024683618487j),0j
276,91.1,(205.09160128342046-119.74154738289205j),-0j
277,91.2,(-206.97251554138026-118.12184308056392j),(-0+0j)
278,91.3,(0.830675071847399+238.2463018864613j),0j
279,92.1,(205.4300275705173-119.86700193810927j),-0j
280,92.2,(-207.1360218736927-118.30971733372594j),(-0+0j)
281,92.3,(0.8106356843804524+238.49541392423782j),0j
282,93.1,(205.02139958902123-119.48643935466505j),-0j
283,93.2,(-206.74495407537387-117.92727334027566j),(-0+0j)
284,93.3,(0.8538357141550454+238.3619896257139j),0j
285,94.1,(205.08704246042421-119.74010044067663j),-0j
286,94.2,(-206.97058169166888-118.11964776281069j),(-0+0j)
287,94.3,(0.8308267959345305+238.24247375289795j),0j
288,95.1,(205.42999974932604-119.86708563811916j),-0j
289,95.2,(-207.13604969488338-118.3098010337356j),(-0+0j)
290,95.3,(0.8093432993829671+238.4899878070607j),0j
291,96.1,(205.0195201371164-119.48332638159422j),-0j
292,96.2,(-206.74201913610938-117.92463070723878j),(-0+0j)
293,96.3,(0.8541233384874484+238.3622989386826j),0j
294,97.1,(205.06568879356254-119.73332291892152j),-0j
295,97.2,(-206.9615234802558-118.10936482706289j),(-0+0j)
296,97.3,(0.8315374762163033+238.22454265777108j),0j
297,98.1,(205.42998821379572-119.86712034274385j),-0j
298,98.2,(-207.1360612304134-118.30983573836015j),(-0+0j)
299,98.3,(0.8088074364086043+238.48773797028957j),0j
300,99.1,(205.02104260296989-119.48301638815468j),-0j
301,99.2,(-206.68642258398182-117.90955270590264j),(1.000001427570673+0.3286838442874029j)
302,99.3,(0.8556458043409435+238.36260893212216j),0j
303,100.1,(205.00659781871448-119.46601959676939j),-0j
304,100.2,(-206.72939061622122-117.91096545158612j),(-0+0j)
305,100.3,(0.8536353779946905+238.36351874300976j),0j
306,101.1,(205.05283714946603-119.72924388659341j),-0j
307,101.2,(-206.95607182129785-118.1031760712228j),(-0+0j)
308,101.3,(0.8319651971369169+238.21375087880753j),0j
309,102.1,(205.42998592489795-119.8671272288893j),-0j
310,102.2,(-207.13606351931116-118.30984262450559j),(-0+0j)
311,102.3,(0.8087011096462469+238.4872915541886j),0j
312,103.1,(204.98912316920186-119.44261590173602j),-0j
313,103.2,(-206.71231326585396-117.89248613962351j),(-0+0j)
314,103.3,(0.8529755166352675+238.3651682653655j),0j
315,104.1,(205.038304485156-119.7261619650545j),-0j
316,104.2,(-206.95006287857467-118.09532450430399j),(-0+0j)
317,104.3,(0.8344599519336393+238.20164124473345j),0j
318,105.1,(205.4299838705239-119.8671334094702j),-0j
319,105.2,(-207.13606557368513-118.3098488050865j),(-0+0j)
320,105.3,(0.8086056772791889+238.486890878533j),0j
321,106.1,(204.97173226931446-119.41932437208175j),-0j
322,106.2,(-206.69531776100203-117.87409539226705j),(-0+0j)
323,106.3,(0.852318817750766+238.3668098821618j),0j
324,107.1,(204.86967158783668-119.69040022534044j),-0j
325,107.2,(-206.88033681874052-118.00421715813792j),(-0+0j)
326,107.3,(0.8634083760145992+238.06112450012048j),0j
327,108.1,(205.42998160365534-119.8671402293407j),-0j
328,108.2,(-207.13606784055366-118.309855624957j),(-0+0j)
329,108.3,(0.8085003738473999+238.48644875891608j),0j
330,109.1,(204.94314130816846-119.38103266643733j),-0j
331,109.2,(-206.66737683660884-117.84386066338455j),(-0+0j)
332,109.3,(0.8512391926357791+238.369508730545j),0j
333,110.1,(204.86212766076184-119.6888003954095j),-0j
334,110.2,(-206.87721756787684-118.00014139838767j),(-0+0j)
335,110.3,(0.8647034068399365+238.0548383715477j),0j
336,111.1,(205.42994717563778-119.8672438059769j),-0j
337,111.2,(-207.1361022685712-118.30995920159319j),(-0+0j)
338,111.3,(0.8069010802412132+238.47973407674033j),0j
339,112.1,(204.9244572523517-119.3602519652744j),-0j
340,112.2,(-206.6569384100888-117.82876700899689j),(-0+0j)
341,112.3,(0.8479799961041182+238.37033348285138j),0j
342,113.1,(204.94318436298545-119.38102390599342j),-0j
343,113.2,(-206.6658045706316-117.84343448704453j),(-0+0j)
344,113.3,(0.8512822474527988+238.36951749098887j),0j
345,114.1,(204.85755179154444-119.68782999730496j),-0j
346,114.2,(-206.87532554481422-117.99766919214899j),(-0+0j)
347,114.3,(0.865488924996525+238.0510254367264j),0j
348,115.1,(205.42986904392268-119.8674788651176j),-0j
349,115.2,(-207.13618040028612-118.31019426073384j),(-0+0j)
350,115.3,(0.8032716074695055+238.46449562644355j),0j
351,116.1,(204.90026520801322-119.33334519252399j),-0j
352,116.2,(-206.6434227751716-117.80922380275963j),(-0+0j)
353,116.3,(0.843760000843106+238.37140136899788j),0j
354,117.1,(204.94323230977096-119.38101415017151j),-0j
355,117.2,(-206.66405366086195-117.84295988775399j),(-0+0j)
356,117.3,(0.851330194238412+238.36952724681066j),0j
357,118.1,(204.85113142807643-119.68646843991692j),-0j
358,118.2,(-206.8726708632281-117.99420046044669j),(-0+0j)
359,118.3,(0.8665910788903893+238.04567554006857j),0j
360,119.1,(205.4298630244782-119.86749697460684j),-0j
361,119.2,(-207.13618641973065-118.31021237022306j),(-0+0j)
362,119.3,(0.8029919846570608+238.46332162167835j),0j
363,120.1,(204.8851177388254-119.31359297537198j),-0j
364,120.2,(-206.6340077534376-117.79426815594023j),(-0+0j)
365,120.3,(0.8418482472243098+238.37669088980954j),0j
366,121.1,(204.90024917227666-119.33339341190582j),-0j
367,121.2,(-206.64343881090826-117.80927202214146j),(-0+0j)
368,121.3,(0.8432809585221795+238.36957924717512j),0j
369,122.1,(204.9433206210798-119.38099618130472j),-0j
370,122.2,(-206.66082872864254-117.84208574188425j),(-0+0j)
371,122.3,(0.8514185055474172+238.3695452156773j),0j
372,123.1,(204.84052422588923-119.6842189855711j),-0j
373,123.2,(-206.86828501428562-117.98846970413004j),(-0+0j)
374,123.3,(0.8684119678871366+238.03683687605638j),0j
375,124.1,(205.4297337030189-119.86788603801214j),-0j
376,124.2,(-207.13631574118995-118.31060143362835j),(-0+0j)
377,124.3,(0.7969845814487568+238.43809935911835j),(1.0000007760317489+0.3286853156027923j)
378,125.1,(204.837425274816-119.2514022625923j),-0j
379,125.2,(-206.60436414897364-117.74717965298292j),(-0+0j)
380,125.3,(0.8358290080024329+238.39334517560235j),0j
381,126.1,(204.8851177388253-119.31359297537156j),-0j
382,126.2,(-206.63400775343771-117.7942681559399j),(-0+0j)
383,126.3,(0.841848247224241+238.3766908898099j),0j
384,127.1,(204.90023828046392-119.33342616353366j),-0j
385,127.2,(-206.64344970272109-117.80930477376931j),(-0+0j)
386,127.3,(0.8429555828073831+238.36834162334813j),0j
387,128.1,(204.94376397741743-119.38090597076364j),-0j
388,128.2,(-206.64463834310047-117.8376971973542j),(-0+0j)
389,128.3,(0.8518618618858514+238.3696354262176j),0j
390,129.1,(204.8359240815034-119.68324343946607j),-0j
391,129.2,(-206.86638295396534-117.98598438273893j),(-0+0j)
392,129.3,(0.8692016532487696+238.03300371346407j),0j
393,130.1,(204.80503354900316-119.20460233250628j),-0j
394,130.2,(-206.5734330187064-117.70992433385851j),(-0+0j)
395,130.3,(0.8350423885572661+238.403532970577j),0j
396,131.1,(204.8362690381021-119.25025672050366j),-0j
397,131.2,(-206.60439329587527-117.74714682540866j),(-0+0j)
398,131.3,(0.8357998611007023+238.3933780031766j),0j
399,132.1,(204.88511773882527-119.31359297537144j),-0j
400,132.2,(-206.63400775343771-117.79426815593978j),(-0+0j)
401,132.3,(0.8418482472242661+238.37669088980994j),0j
402,133.1,(204.9002266415929-119.3334611615622j),-0j
403,133.2,(-206.6434613415922-117.80933977179788j),(-0+0j)
404,133.3,(0.8426078899048445+238.36701911216772j),0j
405,134.1,(204.9437913704177-119.3809003970588j),-0j
406,134.2,(-206.64363801177038-117.83742604886454j),(-0+0j)
407,134.3,(0.8518892548861358+238.36964099992244j),0j
408,135.1,(204.81740275592514-119.6793156481812j),-0j
409,135.2,(-206.8587247859802-117.97597786059707j),(-0+0j)
410,135.3,(0.872381122948217+238.01757044737238j),0j
411,136.1,(204.79125050005018-119.18468842822423j),-0j
412,136.2,(-206.5602714698249-117.69407177045343j),(-0+0j)
413,136.3,(0.8347076730072883+238.4078679935909j),0j
414,137.1,(204.83533146033977-119.24932781487801j),-0j
415,137.2,(-206.60441693073-117.74712020594292j),(-0+0j)
416,137.3,(0.8357762262458592+238.39340462264227j),0j
417,138.1,(204.88511773882536-119.31359297537142j),-0j
418,138.2,(-206.6340077534377-117.7942681559397j),(-0+0j)
419,138.3,(0.8418482472242884+238.37669088981j),0j
420,139.1,(204.90021324007307-119.33350145986697j),-0j
421,139.2,(-206.64347474311208-117.80938007010269j),(-0+0j)
422,139.3,(0.84220754065262+238.365496313289j),0j
423,140.1,(204.94383314875472-119.38089189634265j),-0j
424,140.2,(-206.64211235999764-117.83701250770925j),(-0+0j)
425,140.3,(0.8519310332231601+238.36964950063856j),0j
426,141.1,(204.7246111537031-119.64986416770371j),-0j
427,141.2,(-206.8193626494577-117.93129372790364j),(-0+0j)
428,141.3,(0.8754693589139065+237.93965150927255j),0j
429,142.1,(204.77923112516032-119.1673227000821j),-0j
430,142.2,(-206.54879406807743-117.68024769544795j),(-0+0j)
431,142.3,(0.834415787540579+238.411648308595j),0j
432,143.1,(204.83279588224616-119.24681568964422j),-0j
433,143.2,(-206.6044808486496-117.74704821646435j),(-0+0j)
434,143.3,(0.8357123083261133+238.39347661212065j),0j
435,144.1,(204.8851177388255-119.31359297537125j),-0j
436,144.2,(-206.63400775343777-117.79426815593928j),(-0+0j)
437,144.3,(0.8418482472240443+238.37669088981045j),0j
438,145.1,(204.900101501893-119.33383745602856j),-0j
439,145.2,(-206.64358648129232-117.80971606626467j),(-0+0j)
440,145.3,(0.838869538896689+238.35279963581758j),0j
441,146.1,(204.94476805830905-119.38070166855266j),-0j
442,146.2,(-206.60797154634932-117.82775834383555j),(1.0000014555101284+0.3286838380166577j)
443,146.3,(0.8528659427774975+238.3698397284286j),0j
444,147.1,(204.7243556639084-119.65065519213331j),-0j
445,147.2,(-206.81961813925253-117.93208475233337j),(-0+0j)
446,147.3,(0.8749841686020079+237.93778264913402j),0j
447,148.1,(204.55141659042675-119.59132542814255j),-0j
448,148.2,(-206.74448141701419-117.84416062275461j),(-0+0j)
449,148.3,(0.8814106655774108+237.80112354665448j),0j
450,149.1,(204.7716635019783-119.15638891292049j),-0j
451,149.2,(-206.54156768132026-117.6715437993269j),(-0+0j)
452,149.3,(0.8342320109927625+238.41402846561002j),0j
453,150.1,(204.82368021791132-119.23778434075535j),-0j
454,150.2,(-206.60471064015195-117.746789406876j),(-0+0j)
455,150.3,(0.8354825168230161+238.39373542170804j),0j
456,151.1,(204.88511773882544-119.31359297537121j),-0j
457,151.2,(-206.63400775343786-117.7942681559392j),(-0+0j)
458,151.3,(0.8418482472239252+238.37669088981056j),0j
459,152.1,(204.90009382038673-119.33386055428034j),-0j
460,152.2,(-206.64359416279862-117.80973916451647j),(-0+0j)
461,152.3,(0.8386400660222441+238.35192679533148j),0j
462,153.1,(204.72408809705246-119.65148360846977j),-0j
463,153.2,(-206.81988570610872-117.93291316866993j),(-0+0j)
464,153.3,(0.8744760432325221+237.93582544754665j),0j
465,154.1,(203.98735243467155-119.40067507466209j),-0j
466,154.2,(-206.50060644564596-117.5603834621762j),(-0+0j)
467,154.3,(0.9007604538376894+237.34996239699424j),0j
