,bus,vLN,sInjkW
48,15.1,(207.8024684153004-120.17155774882468j),-0j
49,15.2,(-207.95750905610308-119.87228797959092j),(-0+0j)
50,15.3,(0.14179488855140182+240.06797863249062j),0j
51,16.1,(207.7946528483916-120.16437000991198j),-0j
52,16.2,(-207.94799571888697-119.86607545105306j),(-0+0j)
53,16.3,(0.141900806757603+240.06195934373523j),0j
54,17.1,(207.79385121601942-120.16363277302793j),-0j
55,17.2,(-207.94701994845732-119.86543824020873j),(-0+0j)
56,17.3,(0.14191167064810464+240.06134195324003j),0j
57,18.1,(207.793352978926-120.16317455954379j),-0j
58,18.2,(-207.94641347965748-119.86504219572504j),(-0+0j)
59,18.3,(0.14191842286201586+240.06095822766136j),0j
60,19.1,(207.79296093812556-120.16281401155689j),-0j
61,19.2,(-207.94593627609956-119.86473056578342j),(-0+0j)
62,19.3,(0.14192373588138196+240.06065629092288j),0j
63,20.1,(207.78986209692124-120.1599641016579j),-0j
64,20.2,(-207.94216427572002-119.86226732292069j),(-0+0j)
65,20.3,(0.14196573202913074+240.05826966686416j),0j
66,21.1,(207.789316089594-120.15946195534438j),-0j
67,21.2,(-207.94149965959087-119.86183330627922j),(-0+0j)
68,21.3,(0.14197313163530684+240.05784915024591j),0j
69,22.1,(207.78864914261936-120.15884858451959j),-0j
70,22.2,(-207.94068783217656-119.86130315572704j),(-0+0j)
71,22.3,(0.14198217024107893+240.05733548994812j),0j
72,23.1,(207.7518966970155-120.12504847936701j),-0j
73,23.2,(-207.8959516777062-119.83208894519605j),(-0+0j)
74,23.3,(0.1424802471169945+240.02902998311146j),0j
75,24.1,(207.74608975764-120.11970801403788j),-0j
76,24.2,(-207.8888833008231-119.82747305782668j),(-0+0j)
77,24.3,(0.14255894398125044+240.0245576722354j),0j
78,25.1,(207.74370345304078-120.11751340235817j),-0j
79,25.2,(-207.88597862089188-119.82557620433003j),(-0+0j)
80,25.3,(0.14259128368333265+240.022719820086j),0j
81,26.1,(207.74264987704797-120.11654446059778j),-0j
82,26.2,(-207.88469617729965-119.8247387256165j),(-0+0j)
83,26.3,(0.14260556196684143+240.02190839102386j),0j
84,27.1,(207.74201804927318-120.1159633878317j),-0j
85,27.2,(-207.88392709800505-119.82423649102147j),(-0+0j)
86,27.3,(0.14261412462981057+240.02142177836157j),0j
87,28.1,(207.74116896448794-120.11518251040847j),-0j
88,28.2,(-207.88289356710715-119.8235615606525j),(-0+0j)
89,28.3,(0.1426256316054201+240.02076784160178j),0j
90,29.1,(207.7403830465891-120.1144597256473j),-0j
91,29.2,(-207.88193692479555-119.82293684111133j),(-0+0j)
92,29.3,(0.1426362825301002+240.0201625538695j),0j
93,30.1,(207.73946604526176-120.11361638744839j),-0j
94,30.2,(-207.8808207238913-119.82220792445318j),(-0+0j)
95,30.3,(0.14264870992494172+240.01945631005614j),0j
96,31.1,(207.73866963044767-120.11288394899397j),-0j
97,31.2,(-207.87985130442686-119.82157486100226j),(-0+0j)
98,31.3,(0.14265950310594006+240.01884293795013j),0j
99,32.1,(207.73825809663728-120.1125054738795j),-0j
100,32.2,(-207.87935037340597-119.82124773623075j),(-0+0j)
101,32.3,(0.1426650802986074+240.01852598834623j),0j
102,33.1,(207.73775209941866-120.11204012364489j),-0j
103,33.2,(-207.8787344587549-119.82084552328898j),(-0+0j)
104,33.3,(0.14267193767917713+240.01813628617847j),0j
105,34.1,(207.73530117125293-120.10978607964005j),-0j
106,34.2,(-207.8757511171264-119.81889730106283j),(-0+0j)
107,34.3,(0.14270515317263138+240.01624866311622j),0j
108,35.1,(207.70784321872483-120.08453383677636j),-0j
109,35.2,(-207.84232849219669-119.7970712050769j),(-0+0j)
110,35.3,(0.14307726911454693+239.99510146461327j),0j
111,36.1,(207.6539575828026-120.03497685820051j),-0j
112,36.2,(-207.77673731613606-119.7542379653916j),(-0+0j)
113,36.3,(0.14380753857468354+239.95360054650413j),0j
114,37.1,(207.62228497316673-120.00584852352821j),-0j
115,37.2,(-207.7381844869939-119.72906167384785j),(-0+0j)
116,37.3,(0.1442367724353102+239.92920735978004j),0j
117,38.1,(207.56830663950757-119.95620629366607j),-0j
118,38.2,(-207.67248047652976-119.6861547495093j),(-0+0j)
119,38.3,(0.1449682981546349+239.88763504896835j),0j
120,39.1,(207.50604201099824-119.89894341074238j),-0j
121,39.2,(-207.59669014500614-119.63666111894851j),(-0+0j)
122,39.3,(0.14581212148281383+239.83968091045583j),0j
123,40.1,(207.4897545771937-119.88396435381378j),-0j
124,40.2,(-207.57686460300468-119.62371437453191j),(-0+0j)
125,40.3,(0.1460328522079602+239.8271368726068j),0j
126,41.1,(207.48688333100355-119.88132375612015j),-0j
127,41.2,(-207.5733696379522-119.62143204503619j),(-0+0j)
128,41.3,(0.146071763939655+239.8249255346321j),0j
129,42.1,(207.4843760779272-119.87901791181011j),-0j
130,42.2,(-207.57031773599098-119.61943905061146j),(-0+0j)
131,42.3,(0.14610574276009586+239.8229945320037j),0j
132,43.1,(207.4783187663751-119.87344718681692j),-0j
133,43.2,(-207.5629445987601-119.61462414450325j),(-0+0j)
134,43.3,(0.14618783271870925+239.81832939283692j),0j
135,44.1,(207.46897306881627-119.86485223334245j),-0j
136,44.2,(-207.5515687416613-119.6071953279606j),(-0+0j)
137,44.3,(0.14631448757526805+239.81113164853298j),0j
138,45.1,(207.4595805809712-119.85621424826638j),-0j
139,45.2,(-207.5401359300539-119.59972931821206j),(-0+0j)
140,45.3,(0.14644177654369542+239.8038978679124j),0j
141,46.1,(207.45012982597723-119.84752267666761j),-0j
142,46.2,(-207.52863219396426-119.59221699239586j),(-0+0j)
143,46.3,(0.14656985516084262+239.79661921187878j),0j
144,47.1,(207.44119288129673-119.83930364076905j),-0j
145,47.2,(-207.51775388285407-119.58511309008507j),(-0+0j)
146,47.3,(0.14669097051262162+239.7897362753978j),0j
147,48.1,(207.43335886311914-119.83209893279185j),-0j
148,48.2,(-207.50821808622274-119.57888589479361j),(-0+0j)
149,48.3,(0.14679713877276365+239.78370277609406j),0j
150,49.1,(207.42987448761141-119.82889445873435j),-0j
151,49.2,(-207.50397680218742-119.57611619395001j),(-0+0j)
152,49.3,(0.14684435976162752+239.78101922638515j),0j
153,50.1,(207.42741843899927-119.82663570561081j),-0j
154,50.2,(-207.50098722780146-119.57416390152393j),(-0+0j)
155,50.3,(0.14687764464835684+239.77912765972613j),0j
156,51.1,(207.4224418064931-119.8220588482303j),-0j
157,51.2,(-207.49492952479267-119.57020801811825j),(-0+0j)
158,51.3,(0.1469450890174851+239.77529482348803j),0j
159,52.1,(207.41753562426706-119.8175467818272j),-0j
160,52.2,(-207.48895757593058-119.56630813504881j),(-0+0j)
161,52.3,(0.14701157862963357+239.77151624570408j),0j
162,53.1,(207.41546519824058-119.8156426740539j),-0j
163,53.2,(-207.48643739266333-119.56466237077944j),(-0+0j)
164,53.3,(0.1470396374779862+239.7699216726886j),0j
165,54.1,(207.41410227665622-119.81438923657292j),-0j
166,54.2,(-207.48477840454805-119.56357899585235j),(-0+0j)
167,54.3,(0.14705810807759984+239.76887199597817j),0j
168,55.1,(207.41082077676697-119.81137134104458j),-0j
169,55.2,(-207.48078406666454-119.56097055913517j),(-0+0j)
170,55.3,(0.14710257965337822+239.76634469429865j),0j
171,56.1,(207.4054315069059-119.80641499365346j),-0j
172,56.2,(-207.47422408936825-119.55668667375984j),(-0+0j)
173,56.3,(0.1471756161706828+239.76219405854326j),0j
174,57.1,(207.40434058696684-119.80541170780339j),-0j
175,57.2,(-207.47289618963117-119.55581951065743j),(-0+0j)
176,57.3,(0.14719040054683644+239.76135386842074j),0j
177,58.1,(207.40365988541313-119.80478568731147j),-0j
178,58.2,(-207.472067619741-119.55527842670625j),(-0+0j)
179,58.3,(0.14719962555725558+239.76082961480577j),0j
180,59.1,(207.40219455490003-119.8034380674572j),-0j
181,59.2,(-207.47028397647532-119.55411364778143j),(-0+0j)
182,59.3,(0.147219484024018+239.75970106615713j),0j
183,60.1,(207.39150253306363-119.79360494054077j),-0j
184,60.2,(-207.45726933399402-119.54561464937258j),(-0+0j)
185,60.3,(0.14736438454867057+239.75146642783733j),0j
186,61.1,(207.3698236223035-119.77366750642642j),-0j
187,61.2,(-207.43088112816721-119.5283822651825j),(-0+0j)
188,61.3,(0.1476581816985746+239.7347700544099j),0j
189,62.1,(207.3915025330636-119.79360494054079j),-0j
190,62.2,(-207.45726933399402-119.54561464937255j),(-0+0j)
191,62.3,(0.14736438454866815+239.75146642783736j),0j
192,63.1,(207.35928874520206-119.76397890073784j),-0j
193,63.2,(-207.4180577668653-119.52000817980446j),(-0+0j)
194,63.3,(0.14780095256470366+239.72665644371975j),0j
195,64.1,(207.3698236223035-119.77366750642642j),-0j
196,64.2,(-207.43088112816721-119.52838226518253j),(-0+0j)
197,64.3,(0.14765818169858472+239.73477005440986j),0j
198,65.1,(207.31837793260388-119.72372998702708j),-0j
199,65.2,(-207.41908955262244-119.51885428126434j),(-0+0j)
200,65.3,(0.1467691668066832+239.72781034225775j),0j
201,66.1,(207.31457718487138-119.72189428868953j),-0j
202,66.2,(-207.34622920438363-119.48054787554607j),(-0+0j)
203,66.3,(0.15280377046068486+239.6792278470365j),0j
204,67.1,(207.35928874520206-119.76397890073783j),-0j
205,67.2,(-207.4180577668653-119.52000817980448j),(-0+0j)
206,67.3,(0.14780095256471834+239.72665644371975j),0j
207,68.1,(207.31744680122284-119.72281392048555j),-0j
208,68.2,(-207.4191130360987-119.5188280184973j),(-0+0j)
209,68.3,(0.14674568333039065+239.72783660502475j),0j
210,69.1,(207.3155023103503-119.72170166424048j),-0j
211,69.2,(-207.3124560816055-119.47122822354774j),(-0+0j)
212,69.3,(0.153728895939689+239.67942047148475j),0j
213,70.1,(207.25198850005322-119.67178144973244j),-0j
214,70.2,(-207.27409801699832-119.4379960958732j),(-0+0j)
215,70.3,(0.15136315423416186+239.61924054952163j),0j
216,71.1,(207.31457718487138-119.72189428868955j),-0j
217,71.2,(-207.3462292043836-119.48054787554611j),(-0+0j)
218,71.3,(0.1528037704606933+239.6792278470365j),0j
219,72.1,(207.2965378979479-119.7022433038136j),-0j
220,72.2,(-207.41964036633863-119.51823827824485j),(-0+0j)
221,72.3,(0.1462183530904879+239.72842634527714j),0j
222,73.1,(207.31553424296686-119.7216950154098j),-0j
223,73.2,(-207.31129033252122-119.47090653651114j),(-0+0j)
224,73.3,(0.15376082855625467+239.6794271203154j),0j
225,74.1,(207.23289202871285-119.65649149124066j),-0j
226,74.2,(-207.25209002694945-119.42501309673587j),(-0+0j)
227,74.3,(0.15092360694921222+239.60093778902885j),0j
228,75.1,(207.25198850005322-119.67178144973242j),-0j
229,75.2,(-207.27409801699832-119.43799609587317j),(-0+0j)
230,75.3,(0.1513631542341811+239.6192405495216j),0j
231,76.1,(207.28267805402743-119.6886076992737j),(1.0000043585473513+0.3286853722008434j)
232,76.2,(-207.4199899167059-119.5178473582743j),(-0+0j)
233,76.3,(0.14586880272318256+239.72881726524773j),0j
234,77.1,(207.31587931452643-119.72162316654111j),-0j
235,77.2,(-207.2986929666358-119.46743030877457j),(-0+0j)
236,77.3,(0.15410590011582576+239.6794989691841j),0j
237,78.1,(207.12403763437624-119.57020370474082j),-0j
238,78.2,(-207.08123161511102-119.34372964420989j),(-0+0j)
239,78.3,(0.15929609049655813+239.45576006587208j),0j
240,79.1,(207.2157522978484-119.64226143077047j),-0j
241,79.2,(-207.25883165271014-119.41760658125284j),(-0+0j)
242,79.3,(0.14418198118854017+239.608344304512j),0j
243,80.1,(207.31655125064086-119.72148325976438j),-0j
244,80.2,(-207.2741629094631-119.46066126944531j),(1.000004723799059+0.3286871657917769j)
245,80.3,(0.15477783623024702+239.67963887596076j),0j
246,81.1,(207.10673188221034-119.5530660924088j),-0j
247,81.2,(-207.0518274179608-119.3274277182717j),(-0+0j)
248,81.3,(0.16177176972314744+239.43779552687295j),0j
249,82.1,(207.12403763437618-119.57020370474078j),-0j
250,82.2,(-207.08123161511105-119.34372964420989j),(-0+0j)
251,82.3,(0.15929609049655866+239.4557600658721j),0j
252,83.1,(207.12374421996947-119.57109459449285j),-0j
253,83.2,(-207.08152502951785-119.34462053396196j),(-0+0j)
254,83.3,(0.1505511661588894+239.42210175290234j),0j
255,84.1,(207.12403763437624-119.57020370474083j),-0j
256,84.2,(-207.081231615111-119.34372964420987j),(-0+0j)
257,84.3,(0.15929609049659227+239.4557600658721j),0j
258,85.1,(207.1916973156696-119.61859999723744j),-0j
259,85.2,(-207.2594383357382-119.41692822254183j),(-0+0j)
260,85.3,(0.14357529816060444+239.6090226632231j),0j
261,86.1,(207.06527985271217-119.51201680399295j),-0j
262,86.2,(-206.9813962898619-119.28838012829206j),(-0+0j)
263,86.3,(0.16770170142133708+239.39476552197164j),0j
264,87.1,(207.10673188221034-119.55306609240878j),-0j
265,87.2,(-207.0518274179608-119.3274277182717j),(-0+0j)
266,87.3,(0.16177176972313798+239.43779552687295j),0j
267,88.1,(207.12351858500136-119.57177968655442j),-0j
268,88.2,(-207.08175066448598-119.34530562602349j),(-0+0j)
269,88.3,(0.14382634052398488+239.39621859175125j),(1.0000023448399247+0.3286858224952691j)
270,89.1,(207.1720396516931-119.59926394011072j),(1.0000054876059372+0.32868540829772336j)
271,89.2,(-207.25993411540725-119.41637386970557j),(-0+0j)
272,89.3,(0.1430795184915634+239.60957701605935j),0j
273,90.1,(207.00206442350975-119.460065379662j),-0j
274,90.2,(-206.90780116236579-119.24408780428324j),(-0+0j)
275,90.3,(0.1666653016132799+239.33638025447715j),0j
276,91.1,(207.06527985271217-119.51201680399298j),-0j
277,91.2,(-206.98139628986186-119.28838012829208j),(-0+0j)
278,91.3,(0.16770170142137314+239.39476552197164j),0j
279,92.1,(207.06621133403422-119.51182280698866j),-0j
280,92.2,(-206.94739125384748-119.27899462839872j),(-0+0j)
281,92.3,(0.16863318274336173+239.39495951897584j),0j
282,93.1,(206.96568815182272-119.42365377088352j),-0j
283,93.2,(-206.86188115978013-119.2122834088368j),(-0+0j)
284,93.3,(0.1680806680719764+239.31313788263904j),0j
285,94.1,(207.0020644235098-119.46006537966203j),-0j
286,94.2,(-206.90780116236576-119.24408780428321j),(-0+0j)
287,94.3,(0.16666530161329546+239.33638025447718j),0j
288,95.1,(207.00176516875885-119.46097390986914j),-0j
289,95.2,(-206.90810041711669-119.24499633449037j),(-0+0j)
290,95.3,(0.15774609242065069+239.30205540305255j),0j
291,96.1,(207.06687526833088-119.5116845312535j),-0j
292,96.2,(-206.92315339836455-119.27230490191369j),(1.0000073044578706+0.328688280579858j)
293,96.3,(0.16929711703999176+239.395097794711j),0j
294,97.1,(206.96568815182275-119.42365377088356j),-0j
295,97.2,(-206.8618811597801-119.21228340883684j),(-0+0j)
296,97.3,(0.16808066807200617+239.31313788263907j),0j
297,98.1,(206.95878886990508-119.41872744257125j),-0j
298,98.2,(-206.85482854712632-119.2057477832807j),(-0+0j)
299,98.3,(0.16925432760243167+239.3091418835161j),0j
300,99.1,(207.00153857836486-119.46166183284114j),-0j
301,99.2,(-206.9083270075107-119.24568425746236j),(-0+0j)
302,99.3,(0.15099262528539065+239.2760652338557j),(1.0000027505100262+0.3286860100434606j)
303,100.1,(206.96568815182275-119.42365377088353j),-0j
304,100.2,(-206.86188115978007-119.21228340883683j),(-0+0j)
305,100.3,(0.1680806680720293+239.31313788263907j),0j
306,101.1,(206.95247968115706-119.41422246139668j),-0j
307,101.2,(-206.84837914196612-119.1997711474927j),(-0+0j)
308,101.3,(0.17032760444378964+239.30548766080065j),0j
309,102.1,(206.92367570367782-119.3936554152236j),-0j
310,102.2,(-206.81893502032048-119.17248540767544j),(-0+0j)
311,102.3,(0.17522754375435112+239.28880466826368j),0j
312,103.1,(206.87070107286584-119.35582967818101j),-0j
313,103.2,(-206.76478307290668-119.12230303288742j),(-0+0j)
314,103.3,(0.1842392323716388+239.25812226090773j),0j
315,104.1,(206.86967824470523-119.3550993431423j),-0j
316,104.2,(-206.7637375132507-119.1213341172892j),(-0+0j)
317,104.3,(0.18441322903288596+239.25752984846815j),0j
318,105.1,(206.86885954507068-119.35451476300238j),-0j
319,105.2,(-206.76290061870554-119.12055857074418j),(-0+0j)
320,105.3,(0.18455250071943843+239.2570556653487j),0j
321,106.1,(206.86792317648712-119.35384616312223j),-0j
322,106.2,(-206.76194344011788-119.11967155749873j),(-0+0j)
323,106.3,(0.18471178945778616+239.2565133294819j),0j
324,107.1,(206.8672207470623-119.35334460397398j),-0j
325,107.2,(-206.76122539979005-119.11900615264143j),(-0+0j)
326,107.3,(0.18483128203667798+239.25610648897302j),0j
327,108.1,(206.86554682756162-119.35166905837369j),-0j
328,108.2,(-206.7591123083643-119.1175426162406j),(-0+0j)
329,108.3,(0.18489641266735984+239.25503694947167j),0j
330,109.1,(206.8635365865368-119.34965686453553j),-0j
331,109.2,(-206.75657465761617-119.11578502818864j),(-0+0j)
332,109.3,(0.1849746292516452+239.25375251961586j),0j
333,110.1,(206.86061712417904-119.34673456611719j),-0j
334,110.2,(-206.75288924091973-119.11323249240061j),(-0+0j)
335,110.3,(0.18508822278142623+239.25188714896174j),0j
336,111.1,(206.82227903313807-119.30835923220947j),-0j
337,111.2,(-206.7044927132325-119.07971284479626j),(-0+0j)
338,111.3,(0.1865799217830515+239.22739128595802j),0j
339,112.1,(206.78688131074574-119.27292712332002j),-0j
340,112.2,(-206.65980799353713-119.04876401170705j),(-0+0j)
341,112.3,(0.18795721381081607+239.20477415154093j),0j
342,113.1,(206.77542870973852-119.26146339688421j),-0j
343,113.2,(-206.64535067167563-119.03875080709791j),(-0+0j)
344,113.3,(0.18840282372575487+239.19745658987603j),0j
345,114.1,(206.77343924012536-119.25947199463566j),-0j
346,114.2,(-206.64283924195638-119.03701137984574j),(-0+0j)
347,114.3,(0.18848023211400572+239.19618543177262j),0j
348,115.1,(206.7716576869467-119.25768871079843j),-0j
349,115.2,(-206.64059027792618-119.03545373748237j),(-0+0j)
350,115.3,(0.1885495506696688+239.1950471204635j),0j
351,116.1,(206.76678726301475-119.25281355557841j),-0j
352,116.2,(-206.63444204257385-119.03119544267803j),(-0+0j)
353,116.3,(0.18873905427616103+239.19193519615624j),0j
354,117.1,(206.7635577131559-119.24958086842992j),-0j
355,117.2,(-206.63036518337398-119.02837179209303j),(-0+0j)
356,117.3,(0.18886471301836358+239.1898716971986j),0j
357,118.1,(206.7610214428774-119.24704213433621j),-0j
358,118.2,(-206.6271634935814-119.02615428768274j),(-0+0j)
359,118.3,(0.18896339690521877+239.18825116452237j),0j
360,119.1,(206.75825088726208-119.24426888731337j),-0j
361,119.2,(-206.62366605101448-119.02373194360216j),(-0+0j)
362,119.3,(0.18907119661372954+239.1864809368205j),0j
363,120.1,(206.75677395897293-119.2427905242882j),-0j
364,120.2,(-206.62180163369746-119.022440639981j),(-0+0j)
365,120.3,(0.1891286625018856+239.1855372635166j),0j
366,121.1,(206.75160473985667-119.23765311266591j),-0j
367,121.2,(-206.61532117876303-119.01795276032392j),(-0+0j)
368,121.3,(0.18931099229056325+239.18223151552186j),0j
369,122.1,(206.74849626467847-119.23456376471049j),-0j
370,122.2,(-206.6114242007373-119.0152540040509j),(-0+0j)
371,122.3,(0.18942063508368462+239.18024362618004j),0j
372,123.1,(206.74670955148136-119.23278804560509j),-0j
373,123.2,(-206.60918426582765-119.0137027922276j),(-0+0j)
374,123.3,(0.18948365640903342+239.17910101190202j),0j
375,124.1,(206.74514419261715-119.23123231878414j),-0j
376,124.2,(-206.60722183449167-119.01234375867828j),(-0+0j)
377,124.3,(0.18953887007768594+239.17809995510592j),0j
378,125.1,(206.74354902999562-119.22964697159591j),-0j
379,125.2,(-206.60522203931-119.01095884971667j),(-0+0j)
380,125.3,(0.18959513499072014+239.17707983862041j),0j
381,126.1,(206.74176231679866-119.22787125249057j),-0j
382,126.2,(-206.6029821044002-119.0094076378934j),(-0+0j)
383,126.3,(0.18965815631622168+239.17593722434242j),0j
384,127.1,(206.6994554737366-119.18582473397888j),-0j
385,127.2,(-206.5499436117895-118.97267713448964j),(-0+0j)
386,127.3,(0.1911504122257805+239.14888173327617j),0j
387,128.1,(206.68393221558318-119.17028639602773j),-0j
388,128.2,(-206.53034764932065-118.95910488483112j),(-0+0j)
389,128.3,(0.19175440757671458+239.13896325286152j),0j
390,129.1,(206.67170743060845-119.1580497354994j),-0j
391,129.2,(-206.51491555219357-118.94841654659318j),(-0+0j)
392,129.3,(0.19223006244360502+239.13115230949228j),0j
393,130.1,(206.6657044252299-119.1520408986063j),-0j
394,130.2,(-206.50733758969795-118.94316801649124j),(-0+0j)
395,130.3,(0.19246363372766673+239.1273167299583j),0j
396,131.1,(206.66263767468124-119.14897116891643j),-0j
397,131.2,(-206.50346624206867-118.9404867041227j),(-0+0j)
398,131.3,(0.19258295810241086+239.12535725051458j),0j
399,132.1,(206.66059303943624-119.1469245474461j),-0j
400,132.2,(-206.50088517338267-118.93869904461629j),(-0+0j)
401,132.3,(0.1926625129336043+239.12405084470538j),0j
402,133.1,(206.65837097047762-119.14470031989725j),-0j
403,133.2,(-206.49808011921883-118.93675625178429j),(-0+0j)
404,133.3,(0.19274897154352158+239.12263106882943j),0j
405,134.1,(206.65618127254996-119.14250849482572j),-0j
406,134.2,(-206.49531592899626-118.93484176149757j),(-0+0j)
407,134.3,(0.19283417062710864+239.1212319762039j),0j
408,135.1,(206.651639347143-119.13796215724464j),-0j
409,135.2,(-206.48958237751324-118.93087067856213j),(-0+0j)
410,135.3,(0.19301089266586716+239.11832994379927j),0j
411,136.1,(206.64938079333484-119.13570140940377j),-0j
412,136.2,(-206.48673126628248-118.92889598640346j),(-0+0j)
413,136.3,(0.19309877086687907+239.11688685617628j),0j
414,137.1,(206.64674511701566-119.13306317270275j),-0j
415,137.2,(-206.48340409013664-118.92659156959404j),(-0+0j)
416,137.3,(0.19320132254961875+239.115202808685j),0j
417,138.1,(206.62680725951108-119.11310594691368j),-0j
418,138.2,(-206.45823530768538-118.90915956034326j),(-0+0j)
419,138.3,(0.1939770858034873+239.1024636499851j),0j
420,139.1,(206.62680725951088-119.11310594691349j),-0j
421,139.2,(-206.45823530768544-118.90915956034294j),(-0+0j)
422,139.3,(0.19397708580323259+239.10246364998554j),0j
423,140.1,(206.59821419759723-119.08448510876862j),-0j
424,140.2,(-206.42214052895423-118.88416015809412j),(-0+0j)
425,140.3,(0.19508961491051016+239.08419430717913j),0j
426,141.1,(206.6268072595108-119.11310594691345j),-0j
427,141.2,(-206.45823530768553-118.90915956034287j),(-0+0j)
428,141.3,(0.1939770858031386+239.10246364998565j),0j
429,142.1,(206.59280904469793-119.07907470512778j),-0j
430,142.2,(-206.4153172723719-118.87943434062284j),(-0+0j)
431,142.3,(0.19529992431872242+239.08074072142696j),0j
432,143.1,(206.62680725951083-119.11310594691338j),-0j
433,143.2,(-206.45823530768547-118.90915956034274j),(-0+0j)
434,143.3,(0.1939770858031217+239.10246364998582j),0j
435,144.1,(206.58756716318618-119.07382773148163j),-0j
436,144.2,(-206.40870012329304-118.87485127411357j),(-0+0j)
437,144.3,(0.1955038809910149+239.07739145681944j),0j
438,145.1,(206.62680725951074-119.1131059469133j),-0j
439,145.2,(-206.45823530768553-118.90915956034259j),(-0+0j)
440,145.3,(0.1939770858030414+239.102463649986j),0j
441,146.1,(206.58344073345054-119.06969729319779j),-0j
442,146.2,(-206.40349107752144-118.8712434661382j),(-0+0j)
443,146.3,(0.19566443648532322+239.07475490255203j),0j
444,147.1,(206.62680725951068-119.11310594691327j),-0j
445,147.2,(-206.45823530768553-118.90915956034252j),(-0+0j)
446,147.3,(0.19397708580297138+239.102463649986j),0j
447,148.1,(206.57987924564534-119.06613234564736j),-0j
448,148.2,(-206.39899519265688-118.86812959653871j),(-0+0j)
449,148.3,(0.1958030106213034+239.0724793140959j),0j
450,149.1,(206.62680725951057-119.11310594691321j),-0j
451,149.2,(-206.45823530768556-118.90915956034242j),(-0+0j)
452,149.3,(0.19397708580285233+239.1024636499862j),0j
453,150.1,(206.5760950721229-119.06234449605542j),-0j
454,150.2,(-206.39421819793017-118.86482102901428j),(-0+0j)
455,150.3,(0.19595024924882073+239.0700614421124j),0j
456,151.1,(206.6268072595105-119.11310594691322j),-0j
457,151.2,(-206.4582353076855-118.90915956034245j),(-0+0j)
458,151.3,(0.1939770858028695+239.10246364998622j),0j
459,152.1,(206.5711367743307-119.05738138161124j),-0j
460,152.2,(-206.38795903400285-118.86048590459302j),(-0+0j)
461,152.3,(0.19614317194580191+239.06689337139716j),0j
462,153.1,(206.62680725951043-119.11310594691331j),-0j
463,153.2,(-206.45823530768544-118.90915956034256j),(-0+0j)
464,153.3,(0.1939770858028894+239.10246364998613j),0j
465,154.1,(206.56554818558925-119.05178736393273j),-0j
