,bus,vLN,sInjkW
41,12.3,(0.11553276449848075+240.08317566967284j),0j
42,13.1,(207.86864711982062-120.15420632690108j),-0j
43,13.2,(-207.97679686978438-119.90688657248997j),(-0+0j)
44,13.3,(0.11564696586095467+240.082872131048j),0j
45,14.1,(207.8677943953917-120.15361495640366j),-0j
46,14.2,(-207.97511301626554-119.90580444965276j),(-0+0j)
47,14.3,(0.11609399871642967+240.08168395136974j),0j
48,15.1,(207.86770135423185-120.15355043169306j),-0j
49,15.2,(-207.9749292902232-119.90568637872563j),(-0+0j)
50,15.3,(0.11614277467969468+240.08155430853122j),0j
51,16.1,(207.86266682960164-120.15005895281607j),-0j
52,16.2,(-207.96498774084864-119.89929747524268j),(-0+0j)
53,16.3,(0.11878207741838792+240.07453924052842j),0j
54,17.1,(207.86238414497464-120.14986290900328j),-0j
55,17.2,(-207.9644295306136-119.89893874330056j),(-0+0j)
56,17.3,(0.11893027220644597+240.0741453499374j),0j
57,18.1,(207.86218040250913-120.14972161214466j),-0j
58,18.2,(-207.96402720548267-119.89868019039969j),(-0+0j)
59,18.3,(0.11903708230012948+240.0738614567487j),0j
60,19.1,(207.8620726246637-120.14964686743723j),-0j
61,19.2,(-207.96381437927764-119.8985434183502j),(-0+0j)
62,19.3,(0.11909358383369402+240.0737112799256j),0j
63,20.1,(207.86084474225004-120.14879532219356j),-0j
64,20.2,(-207.9613897107098-119.89698521319781j),(-0+0j)
65,20.3,(0.11973728977382088+240.07200035798968j),0j
66,21.1,(207.8607314814607-120.14871677502539j),-0j
67,21.2,(-207.96116605747338-119.89684148319279j),(-0+0j)
68,21.3,(0.11979666568961114+240.07184254127472j),0j
69,22.1,(207.86056367950252-120.14860040316614j),-0j
70,22.2,(-207.96083470316054-119.89662853945077j),(-0+0j)
71,22.3,(0.11988463430612574+240.07160872731347j),0j
72,23.1,(207.86033753063583-120.14844356730823j),-0j
73,23.2,(-207.96038813267293-119.89634155241913j),(-0+0j)
74,23.3,(0.12000319074688603+240.0712936132177j),0j
75,24.1,(207.86011430522947-120.1482887588909j),-0j
76,24.2,(-207.9599473350688-119.89605827531167j),(-0+0j)
77,24.3,(0.12012021459084261+240.07098257264911j),0j
78,25.1,(207.8599807112501-120.14819611050984j),-0j
79,25.2,(-207.9596835303928-119.89588874211806j),(-0+0j)
80,25.3,(0.12019024999240976+240.07079642382334j),0j
81,26.1,(207.84825513157205-120.14006433706653j),-0j
82,26.2,(-207.93652932268537-119.8810087679006j),(-0+0j)
83,26.3,(0.12633727611486956+240.05445809106988j),0j
84,27.1,(207.84488354332566-120.13772611648244j),-0j
85,27.2,(-207.92987153205132-119.87673016099541j),(-0+0j)
86,27.3,(0.1281047999041692+240.04976014587749j),0j
87,28.1,(207.84467971641732-120.13758476106237j),-0j
88,28.2,(-207.92946904017427-119.87647150093548j),(-0+0j)
89,28.3,(0.12821165426580364+240.04947613502725j),0j
90,29.1,(207.8443793337906-120.1373764435606j),-0j
91,29.2,(-207.92887588214515-119.87609030991008j),(-0+0j)
92,29.3,(0.12836912706504192+240.0490575841799j),0j
93,30.1,(207.84404103935884-120.13714183395071j),-0j
94,30.2,(-207.92820786062688-119.87566100811354j),(-0+0j)
95,30.3,(0.1285464747754574+240.04858620731437j),0j
96,31.1,(207.8437236517443-120.13692172336812j),-0j
97,31.2,(-207.92758112327542-119.87525823744873j),(-0+0j)
98,31.3,(0.12871286228140852+240.04814396184753j),0j
99,32.1,(207.84343709440554-120.13672299380251j),-0j
100,32.2,(-207.9270152656953-119.87489459096568j),(-0+0j)
101,32.3,(0.1288630873018743+240.04774467505035j),0j
102,33.1,(207.84318308240034-120.13654683465876j),-0j
103,33.2,(-207.92651367456818-119.87457224510389j),(-0+0j)
104,33.3,(0.128996250733743+240.04739073667125j),0j
105,34.1,(207.8429370225562-120.13637619039581j),-0j
106,34.2,(-207.9260277863742-119.8742599906796j),(-0+0j)
107,34.3,(0.12912524531896852+240.04704787877256j),0j
108,35.1,(207.84272074182334-120.1362261981596j),-0j
109,35.2,(-207.9256007022435-119.87398552649012j),(-0+0j)
110,35.3,(0.12923862848194537+240.04674651485908j),0j
111,36.1,(207.84252765950444-120.13609229418964j),-0j
112,36.2,(-207.9252194274383-119.87374050151061j),(-0+0j)
113,36.3,(0.12933985009209956+240.0464774754376j),0j
114,37.1,(207.84148616223678-120.13537000838038j),-0j
115,37.2,(-207.92316280894443-119.87241882250771j),(-0+0j)
116,37.3,(0.12988584534992306+240.04502626113694j),0j
117,38.1,(207.83240858526312-120.12907464377966j),-0j
118,38.2,(-207.9052375457069-119.8608992119855j),(-0+0j)
119,38.3,(0.13464468066754598+240.03237763503978j),0j
120,39.1,(207.8146110019501-120.11673189237226j),-0j
121,39.2,(-207.8700931049819-119.8383137545889j),(-0+0j)
122,39.3,(0.14397489822271714+240.00757861902338j),0j
123,40.1,(207.79973891714084-120.10641799511554j),-0j
124,40.2,(-207.8407255726691-119.81944080807988j),(-0+0j)
125,40.3,(0.15177145039095852+239.98685597017285j),0j
126,41.1,(207.7884585536458-120.09859498229662j),-0j
127,41.2,(-207.81845052221777-119.80512582133953j),(-0+0j)
128,41.3,(0.15768507605904086+239.97113799824004j),0j
129,42.1,(207.7787365924591-120.09185273263225j),-0j
130,42.2,(-207.79925280966046-119.79278847551389j),(-0+0j)
131,42.3,(0.16278172380834982+239.957591492125j),0j
132,43.1,(207.7662102641887-120.08316563432408j),-0j
133,43.2,(-207.77451738386358-119.7768923367791j),(-0+0j)
134,43.3,(0.1693485349239887+239.94013740243517j),0j
135,44.1,(207.75996937542274-120.07883753329808j),-0j
136,44.2,(-207.76219365757743-119.76897253526117j),(-0+0j)
137,44.3,(0.17262026282656925+239.93144139591885j),0j
138,45.1,(207.75886256618995-120.07806995317357j),-0j
139,45.2,(-207.76000806918634-119.76756797418486j),(-0+0j)
140,45.3,(0.17320049727490738+239.92989917642691j),0j
141,46.1,(207.75769187178028-120.07725806822172j),-0j
142,46.2,(-207.7576963283412-119.7660823416555j),(-0+0j)
143,46.3,(0.1738142229331328+239.9282679398198j),0j
144,47.1,(207.7559735527031-120.07606640164356j),-0j
145,47.2,(-207.75430320682023-119.76390176344843j),(-0+0j)
146,47.3,(0.17471503573118552+239.92587364720293j),0j
147,48.1,(207.75380687266272-120.0745637935286j),-0j
148,48.2,(-207.7500247181675-119.76115220701274j),(-0+0j)
149,48.3,(0.1758508975949105+239.92285461186043j),0j
150,49.1,(207.75055641583026-120.07230957845158j),-0j
151,49.2,(-207.74360612270598-119.75702731808761j),(-0+0j)
152,49.3,(0.17755491936408715+239.91832545025218j),0j
153,50.1,(207.74928016820004-120.07142449158582j),-0j
154,50.2,(-207.7410859485675-119.75540773659884j),(-0+0j)
155,50.3,(0.17822398031674522+239.9165471365974j),0j
156,51.1,(207.74869058430747-120.07101561093658j),-0j
157,51.2,(-207.7399217120638-119.75465954390017j),(-0+0j)
158,51.3,(0.1785330641902039+239.91572561492544j),0j
159,52.1,(207.73988264121795-120.06490723936392j),-0j
160,52.2,(-207.72252888808038-119.74348210368647j),(-0+0j)
161,52.3,(0.18315054645343104+239.90345269460994j),0j
162,53.1,(207.7388277496108-120.06417566448434j),-0j
163,53.2,(-207.72044582012023-119.74214342702258j),(-0+0j)
164,53.3,(0.18370356356947343+239.90198281673895j),0j
165,54.1,(207.73854456997475-120.0639792773799j),-0j
166,54.2,(-207.71988663240555-119.74178406690632j),(-0+0j)
167,54.3,(0.18385201786056998+239.9015882364069j),0j
168,55.1,(207.7383463745124-120.06384182740811j),-0j
169,55.2,(-207.71949526080394-119.74153255325442j),(-0+0j)
170,55.3,(0.18395591998891878+239.9013120723704j),0j
171,56.1,(207.7379132132131-120.06354142694673j),-0j
172,56.2,(-207.71863990806642-119.7409828636757j),(-0+0j)
173,56.3,(0.18418300077224287+239.90070850874002j),0j
174,57.1,(207.73760974406403-120.06333096891984j),-0j
175,57.2,(-207.7180406551604-119.74059775579799j),(-0+0j)
176,57.3,(0.1843420916517868+239.9002856571565j),0j
177,58.1,(207.73731710685928-120.06312802292395j),-0j
178,58.2,(-207.71746279182273-119.74022639385497j),(-0+0j)
179,58.3,(0.18449550398526657+239.899877898721j),0j
180,59.1,(207.73700603787822-120.06291229435935j),-0j
181,59.2,(-207.71684853171968-119.73983164165219j),(-0+0j)
182,59.3,(0.1846585790060016+239.89944445759j),0j
183,60.1,(207.73580142084683-120.06207688382696j),-0j
184,60.2,(-207.71446980472686-119.73830296069836j),(-0+0j)
185,60.3,(0.18529008828321636+239.89776595346294j),0j
186,61.1,(207.73537486936283-120.0617810673201j),-0j
187,61.2,(-207.7136275042261-119.73776165909595j),(-0+0j)
188,61.3,(0.1855137039322732+239.8971715998985j),0j
189,62.1,(207.73514564853286-120.06162210103415j),-0j
190,62.2,(-207.7131748676113-119.73747077368787j),(-0+0j)
191,62.3,(0.1856338708208453+239.89685220535307j),0j
192,63.1,(207.7349338665508-120.0614752287141j),-0j
193,63.2,(-207.71275666705154-119.73720201849552j),(-0+0j)
194,63.3,(0.18574489555547177+239.89655710996456j),0j
195,64.1,(207.73470179796774-120.06131428749097j),-0j
196,64.2,(-207.71229840705018-119.73690751923685j),(-0+0j)
197,64.3,(0.18586655535212246+239.89623374738193j),0j
198,65.1,(207.73134797177198-120.05898838502327j),-0j
199,65.2,(-207.70567569071048-119.73265145271014j),(-0+0j)
200,65.3,(0.18762476754799048+239.8915605516992j),0j
201,66.1,(207.6932449515504-120.01862635160096j),-0j
202,66.2,(-207.60853750979962-119.68879104688774j),(-0+0j)
203,66.3,(0.2013258704493831+239.8288134088114j),0j
204,67.1,(207.719707042852-120.01292690899206j),-0j
205,67.2,(-207.5437969940358-119.67232309947137j),(-0+0j)
206,67.3,(0.22778796174653934+239.83451285142593j),0j
207,68.1,(207.68327105560874-120.01043918226416j),-0j
208,68.2,(-207.59183208190524-119.68092289286722j),(-0+0j)
209,68.3,(0.20238110809198598+239.8150485633139j),0j
210,69.1,(207.7388845408819-120.00879643237333j),-0j
211,69.2,(-207.49687851358132-119.66038851631488j),(-0+0j)
212,69.3,(0.2469654597732641+239.83864332804865j),0j
213,70.1,(207.68222927558173-120.01360195814594j),-0j
214,70.2,(-207.59287386200194-119.68408566875115j),(-0+0j)
215,70.3,(0.1713310244633817+239.69555683774888j),0j
216,71.1,(207.67183909348302-119.99827199878634j),-0j
217,71.2,(-207.57079918176834-119.66914390469574j),(-0+0j)
218,71.3,(0.20453609346863919+239.80337271996274j),0j
219,72.1,(207.75108296905367-120.00616911768024j),-0j
220,72.2,(-207.46703459375087-119.65279716340905j),(-0+0j)
221,72.3,(0.25916388794301665+239.84127064274426j),0j
222,73.1,(207.68222354187014-120.01361936531845j),-0j
223,73.2,(-207.5928795957138-119.68410307592369j),(-0+0j)
224,73.3,(0.17116013212595865+239.6948991834724j),0j
225,74.1,(207.64002906693304-119.96696395794265j),-0j
226,74.2,(-207.57160142050805-119.66824635478787j),(-0+0j)
227,74.3,(0.2037338547313605+239.80427026987329j),0j
228,75.1,(207.65845570883107-119.98237252473082j),-0j
229,75.2,(-207.53034969214738-119.65111615084686j),(-0+0j)
230,75.3,(0.21118221981694923+239.77940154540627j),0j
231,76.1,(207.75412115586758-120.00551474871203j),-0j
232,76.2,(-207.45960155381928-119.65090643224485j),(-0+0j)
233,76.3,(0.2622020747564018+239.84192501171313j),0j
234,77.1,(207.68221337181595-120.01365024093607j),-0j
235,77.2,(-207.59288976576846-119.6841339515413j),(-0+0j)
236,77.3,(0.17085701532420142+239.6937326825984j),0j
237,78.1,(207.63925148936562-119.96619865112338j),-0j
238,78.2,(-207.57162103076666-119.66822441470325j),(-0+0j)
239,78.3,(0.2037142444727917+239.80429220995794j),0j
240,79.1,(207.658455708831-119.9823725247308j),-0j
241,79.2,(-207.53034969214738-119.65111615084685j),(-0+0j)
242,79.3,(0.21118221981694718+239.77940154540624j),0j
243,80.1,(207.62271766326458-119.93991569164616j),-0j
244,80.2,(-207.42233623062137-119.60297610964935j),(-0+0j)
245,80.3,(0.2289295664297276+239.71539061313135j),0j
246,81.1,(207.7646856979585-120.00323934271145j),-0j
247,81.2,(-207.43375499861008-119.64433188295281j),(-0+0j)
248,81.3,(0.2727666168455549+239.84420041771594j),0j
249,82.1,(207.68220566410596-120.01367364103815j),-0j
250,82.2,(-207.5928974734789-119.6841573516434j),(-0+0j)
251,82.3,(0.1706272882886393+239.69284861155313j),0j
252,83.1,(207.6387323566623-119.96568771071743j),-0j
253,83.2,(-207.5716341231281-119.66820976688427j),(-0+0j)
254,83.3,(0.20370115211137577+239.80430685777696j),0j
255,84.1,(207.658455708831-119.98237252473079j),-0j
256,84.2,(-207.53034969214735-119.65111615084683j),(-0+0j)
257,84.3,(0.21118221981694832+239.77940154540622j),0j
258,85.1,(207.61185534458406-119.92701124643037j),-0j
259,85.2,(-207.38950632561986-119.58834429471668j),(-0+0j)
260,85.3,(0.23432374318418395+239.6959349564387j),0j
261,86.1,(207.78601477451951-119.99864545606889j),-0j
262,86.2,(-207.38157259920698-119.63105832466697j),(-0+0j)
263,86.3,(0.29409569340310493+239.84879430436297j),0j
264,87.1,(207.68219648723542-120.01370150141523j),-0j
265,87.2,(-207.59290665034982-119.68418521202047j),(-0+0j)
266,87.3,(0.1703537731637359+239.69179602842226j),0j
267,88.1,(207.62364525583118-119.9508386954781j),-0j
268,88.2,(-207.57201461500526-119.66778407010082j),(-0+0j)
269,88.3,(0.20332066023422124+239.8047325545605j),0j
270,89.1,(207.658455708831-119.98237252473078j),-0j
271,89.2,(-207.53034969214733-119.65111615084682j),(-0+0j)
272,89.3,(0.21118221981694804+239.77940154540622j),0j
273,90.1,(207.6128418503198-119.92680552695998j),-0j
274,90.2,(-207.35349316855607-119.57839465571601j),(-0+0j)
275,90.3,(0.23531024891956703+239.69614067590877j),0j
276,91.1,(207.59297803968528-119.91075506680897j),-0j
277,91.2,(-207.35509147942383-119.57229046542805j),(-0+0j)
278,91.3,(0.23712903717965605+239.66902985860864j),0j
279,92.1,(207.80322961670825-119.99493769903783j),-0j
280,92.2,(-207.33945583113288-119.62034514585116j),(-0+0j)
281,92.3,(0.31131053558905375+239.85250206139756j),0j
282,93.1,(207.6821879205681-120.01372750925522j),-0j
283,93.2,(-207.59291521701743-119.6842112198605j),(-0+0j)
284,93.3,(0.17009844504694588+239.69081343534376j),0j
285,94.1,(207.6007351995054-119.9282901767585j),(1.0000005391982667+0.32868429628567003j)
286,94.2,(-207.57259239932807-119.66713764124773j),(-0+0j)
287,94.3,(0.20274287591141496+239.80537898341362j),0j
288,95.1,(207.61288209105032-119.92679713542059j),-0j
289,95.2,(-207.35202414947565-119.57798879822595j),(-0+0j)
290,95.3,(0.23535048965007768+239.6961490674482j),0j
291,96.1,(207.5925727672414-119.9119843443424j),-0j
292,96.2,(-207.35549675186618-119.57351974296202j),(-0+0j)
293,96.3,(0.22504734455100947+239.62258609415548j),0j
294,97.1,(207.5875000567718-119.9043322375891j),-0j
295,97.2,(-207.34389682455105-119.56593094222484j),(-0+0j)
296,97.3,(0.23853573614195853+239.6636898610207j),0j
297,98.1,(207.8096275278993-119.99355970788673j),-0j
298,98.2,(-207.32380309735586-119.6163635835524j),(-0+0j)
299,98.3,(0.3177084467791102+239.85388005255j),0j
300,99.1,(207.68216593630075-120.01379425204843j),-0j
301,99.2,(-207.59293720128554-119.6842779626538j),(-0+0j)
302,99.3,(0.16944320756047782+239.6882918492879j),0j
303,100.1,(207.61292461529914-119.92678826769114j),-0j
304,100.2,(-207.3504717687888-119.57755990976725j),(-0+0j)
305,100.3,(0.23539301389888279+239.6961579351776j),0j
306,101.1,(207.59255862475456-119.9120272415134j),-0j
307,101.2,(-207.35551089435293-119.57356264013302j),(-0+0j)
308,101.3,(0.22462573883485448+239.62096538113326j),0j
309,102.1,(207.55620082058812-119.86763448735972j),-0j
310,102.2,(-207.2799345682992-119.52959489994502j),(-0+0j)
311,102.3,(0.246573111167759+239.63317902366234j),0j
312,103.1,(207.8168674734256-119.99200035819094j),-0j
313,103.2,(-207.3060902944584-119.61185800457643j),(-0+0j)
314,103.3,(0.3249483923042703+239.8554394022473j),0j
315,104.1,(207.68213765484558-120.01388011269016j),-0j
316,104.2,(-207.59296548274142-119.68436382329561j),(-0+0j)
317,104.3,(0.16860028342729363+239.68504797850176j),0j
318,105.1,(207.61296431062613-119.9267799898866j),-0j
319,105.2,(-207.3490226600857-119.57715955307421j),(-0+0j)
320,105.3,(0.2354327092259054+239.6961662129822j),0j
321,106.1,(207.59254000456255-119.91208372051686j),-0j
322,106.2,(-207.3555295145449-119.57361911913647j),(-0+0j)
323,106.3,(0.2240706469693489+239.61883152815054j),0j
324,107.1,(207.55620082058843-119.86763448735965j),-0j
325,107.2,(-207.27993456829816-119.52959489994457j),(-0+0j)
326,107.3,(0.2465731111681928+239.63317902366285j),0j
327,108.1,(207.54647449417223-119.85623055739768j),-0j
328,108.2,(-207.2600581157761-119.5183033717582j),(-0+0j)
329,108.3,(0.2490707482467825+239.62369769441594j),0j
330,109.1,(207.82272223188164-119.99073935204328j),-0j
331,109.2,(-207.29176640456618-119.60821445829379j),(-0+0j)
332,109.3,(0.33080315075942085+239.85670040839614j),0j
333,110.1,(207.6820931090913-120.01401535067635j),-0j
334,110.2,(-207.59301002849662-119.68449906128194j),(-0+0j)
335,110.3,(0.1672726045277807+239.67993859958375j),0j
336,111.1,(207.6131465615075-119.92674198447672j),-0j
337,111.2,(-207.34236945029727-119.57532141832051j),(-0+0j)
338,111.3,(0.23561496010724914+239.69620421839207j),0j
339,112.1,(207.59252126606557-119.9121405583644j),-0j
340,112.2,(-207.35554825304186-119.57367595698406j),(-0+0j)
341,112.3,(0.22351202828084538+239.61668411755295j),0j
342,113.1,(207.55620082058863-119.86763448735967j),-0j
343,113.2,(-207.27993456829765-119.52959489994434j),(-0+0j)
344,113.3,(0.24657311116839972+239.63317902366316j),0j
345,114.1,(207.52230254711876-119.82788941610156j),-0j
346,114.2,(-207.21066099116194-119.49024157228587j),(-0+0j)
347,114.3,(0.25527789662450656+239.60013461635904j),0j
348,115.1,(207.82361853656374-119.990552129033j),-0j
349,115.2,(-207.25904685000216-119.59916296470695j),(-0+0j)
350,115.3,(0.33169945543819235+239.85688763141076j),0j
351,116.1,(207.82272223188158-119.99073935204326j),-0j
352,116.2,(-207.2917664045662-119.60821445829379j),(-0+0j)
353,116.3,(0.3308031507593974+239.85670040839616j),0j
354,117.1,(207.68207205524632-120.01407926876769j),-0j
355,117.2,(-207.59303108234204-119.68456297937338j),(-0+0j)
356,117.3,(0.16664509813249764+239.67752373259438j),0j
357,118.1,(207.61398140201507-119.92656789228344j),-0j
358,118.2,(-207.31189295001752-119.56690143516686j),(1.0000033163578963+0.32868538956773197j)
359,118.3,(0.23644980061475762+239.69637831058535j),0j
360,119.1,(207.59247636337193-119.91227675778651j),-0j
361,119.2,(-207.35559315573548-119.57381215640616j),(-0+0j)
362,119.3,(0.2221734212466439+239.6115383195506j),0j
363,120.1,(207.55620082058877-119.8676344873596j),-0j
364,120.2,(-207.27993456829708-119.529594899944j),(-0+0j)
365,120.3,(0.24657311116857203+239.63317902366364j),0j
366,121.1,(207.48753304895405-119.79368848796126j),-0j
367,121.2,(-207.21153790110677-119.48926105323835j),(-0+0j)
368,121.3,(0.25440098667767314+239.60111513540528j),0j
369,122.1,(207.519472848781-119.82381496588329j),-0j
370,122.2,(-207.19949029733525-119.48534513870109j),(-0+0j)
371,122.3,(0.25744196426257165+239.59426545073643j),0j
372,123.1,(207.82367756266203-119.99053979947139j),-0j
373,123.2,(-207.25689210543734-119.59856687906736j),(-0+0j)
374,123.3,(0.3317584815362205+239.8568999609726j),0j
375,124.1,(207.68187622214552-120.01467380520737j),-0j
376,124.2,(-207.5932269154473-119.68515751581404j),(-0+0j)
377,124.3,(0.16080832469034081+239.65506175991004j),0j
378,125.1,(207.59227072825732-119.91290049283461j),-0j
379,125.2,(-207.3557987908501-119.57443589145426j),(-0+0j)
380,125.3,(0.21604317407036647+239.58797276754936j),(1.0000012372330012+0.3286857880654368j)
381,126.1,(207.55620082058937-119.86763448735887j),-0j
382,126.2,(-207.27993456829404-119.52959489994184j),(-0+0j)
383,126.3,(0.24657311116945133+239.63317902366663j),0j
384,127.1,(207.48663635231907-119.79280645460456j),-0j
385,127.2,(-207.2115605163943-119.48923576589809j),(-0+0j)
386,127.3,(0.2543783713901335+239.60114042274557j),0j
387,128.1,(207.51947284878057-119.82381496588391j),-0j
388,128.2,(-207.199490297337-119.48534513870229j),(-0+0j)
389,128.3,(0.2574419642617735+239.5942654507352j),0j
390,129.1,(207.51501227195942-119.81739223241844j),-0j
391,129.2,(-207.18188144577948-119.47762667702834j),(-0+0j)
392,129.3,(0.2608532784022951+239.5850136291601j),0j
393,130.1,(207.82371254380297-119.99053249249798j),-0j
394,130.2,(-207.25561512075524-119.59821361574167j),(-0+0j)
395,130.3,(0.3317934626770234+239.8569072679462j),0j
396,131.1,(207.68187055715038-120.01469100376076j),-0j
397,131.2,(-207.5932325804426-119.68517471436743j),(-0+0j)
398,131.3,(0.1606394804394137+239.65441198739623j),0j
399,132.1,(207.5562008205894-119.86763448735879j),-0j
400,132.2,(-207.27993456829375-119.52959489994161j),(-0+0j)
401,132.3,(0.24657311116951391+239.63317902366697j),0j
402,133.1,(207.4855804950319-119.79176786327851j),-0j
403,133.2,(-207.21158714581966-119.4892059901396j),(-0+0j)
404,133.3,(0.2543517419647405+239.60117019850406j),0j
405,134.1,(207.51947284878048-119.8238149658841j),-0j
406,134.2,(-207.19949029733752-119.48534513870261j),(-0+0j)
407,134.3,(0.25744196426158755+239.59426545073487j),0j
408,135.1,(207.51631117884503-119.81712129195668j),-0j
409,135.2,(-207.13446401991524-119.46452347062716j),(-0+0j)
410,135.3,(0.2621521852881706+239.58528456962122j),0j
411,136.1,(207.5129506387685-119.81547945020431j),-0j
412,136.2,(-207.1776170745828-119.47566373590811j),(-0+0j)
413,136.3,(0.26130598078323636+239.5819198517678j),0j
414,137.1,(207.82374629577208-119.99052544227796j),-0j
415,137.2,(-207.2543830069277-119.59787276542889j),(-0+0j)
416,137.3,(0.3318272146459275+239.85691431816645j),0j
417,138.1,(207.68186305146693-120.01471379052272j),-0j
418,138.2,(-207.5932400861261-119.68519750112948j),(-0+0j)
419,138.3,(0.16041577477815425+239.6535510887331j),0j
420,139.1,(207.55620082058945-119.8676344873587j),-0j
421,139.2,(-207.27993456829347-119.52959489994142j),(-0+0j)
422,139.3,(0.24657311116954977+239.63317902366725j),0j
423,140.1,(207.4819534440607-119.78820012384645j),-0j
424,140.2,(-207.21167862246563-119.48910370529951j),(-0+0j)
425,140.3,(0.2542602653187871+239.60127248334416j),0j
426,141.1,(207.5194728487803-119.82381496588431j),-0j
427,141.2,(-207.19949029733812-119.48534513870301j),(-0+0j)
428,141.3,(0.25744196426132954+239.5942654507345j),0j
429,142.1,(207.51634907721888-119.81711338669186j),-0j
430,142.2,(-207.13308051556027-119.46414115668267j),(-0+0j)
431,142.3,(0.26219008366203705+239.58529247488602j),0j
432,143.1,(207.48184074338033-119.78661570526587j),-0j
433,143.2,(-207.11326802238068-119.44604309671327j),(-0+0j)
434,143.3,(0.2681372268917093+239.5352349752077j),0j
435,144.1,(207.82377025170058-119.99052043828642j),-0j
436,144.2,(-207.25350849703685-119.59763084218837j),(-0+0j)
437,144.3,(0.33185117057433494+239.85691932215812j),0j
438,145.1,(207.6818555247104-120.01473664126122j),-0j
439,145.2,(-207.59324761288264-119.68522035186798j),(-0+0j)
440,145.3,(0.16019144103703478+239.6526877729961j),0j
441,146.1,(207.55620082058945-119.8676344873586j),-0j
442,146.2,(-207.27993456829333-119.52959489994122j),(-0+0j)
443,146.3,(0.24657311116952468+239.6331790236675j),0j
444,147.1,(207.4599977140982-119.7666034260975j),(1.0000009219659063+0.3286840408052363j)
445,147.2,(-207.2122323606271-119.48848454159163j),(-0+0j)
446,147.3,(0.2537065271573089+239.60189164705204j),0j
447,148.1,(207.51947284878017-119.82381496588444j),-0j
448,148.2,(-207.19949029733857-119.48534513870331j),(-0+0j)
449,148.3,(0.25744196426111+239.59426545073418j),0j
450,149.1,(207.51638312497883-119.81710628463094j),-0j
451,149.2,(-207.13183758032503-119.46379768723799j),(-0+0j)
452,149.3,(0.26222413142202755+239.5852995769469j),0j
453,150.1,(207.48184074338033-119.78661570526586j),-0j
454,150.2,(-207.11326802238068-119.44604309671323j),(-0+0j)
455,150.3,(0.26813722689171743+239.53523497520771j),0j
456,151.1,(207.48098063242992-119.78581769476845j),-0j
457,151.2,(-207.11148893171662-119.44522415997903j),(-0+0j)
458,151.3,(0.26832609379428507+239.5339442549065j),0j
459,152.1,(207.823801095874-119.99051399545614j),-0j
460,152.2,(-207.25238253213504-119.59731935677168j),(-0+0j)
461,152.3,(0.3318820147475794+239.85692576498863j),0j
462,153.1,(207.68184837039774-120.01475836128449j),-0j
463,153.2,(-207.59325476719528-119.68524207189127j),(-0+0j)
464,153.3,(0.15997820792473494+239.65186717641268j),0j
465,154.1,(207.55620082058815-119.86763448733964j),-0j
466,154.2,(-207.2799345682745-119.52959489990978j),(-0+0j)
