,bus,vLN,sInjkW
99,32.1,(206.51775522709673-119.32326050705755j),-0j
100,32.2,(-207.0157811844584-119.34931344028185j),(-0+0j)
101,32.3,(-0.0667287246171082+238.79869131521048j),0j
102,33.1,(206.51543440897933-119.32149993853669j),-0j
103,33.2,(-207.01391152229124-119.34842991465183j),(-0+0j)
104,33.3,(-0.06736358546412154+238.79632268548065j),0j
105,34.1,(206.51038494768838-119.31766942612829j),-0j
106,34.2,(-207.0098436521428-119.3465076061198j),(-0+0j)
107,34.3,(-0.06874486788698302+238.79116919928381j),0j
108,35.1,(206.49913539687867-119.30913553677189j),-0j
109,35.2,(-207.00078096024643-119.34222494976156j),(-0+0j)
110,35.3,(-0.07182218760551193+238.77968789435295j),0j
111,36.1,(206.4931915479465-119.30462654347997j),-0j
112,36.2,(-206.99599256713967-119.33996215164164j),(-0+0j)
113,36.3,(-0.07344813017267841+238.77362159506617j),0j
114,37.1,(206.48899425841486-119.30144248706154j),-0j
115,37.2,(-206.9926112106331-119.33836426128988j),(-0+0j)
116,37.3,(-0.07459630062486083+238.76933783638j),0j
117,38.1,(206.488994258415-119.3014424870625j),-0j
118,38.2,(-206.99261121063319-119.3383642612907j),(-0+0j)
119,38.3,(-0.07459630062492525+238.76933783637892j),0j
120,39.1,(206.4863378485792-119.29942733925597j),-0j
121,39.2,(-206.9904711941737-119.33735297731332j),(-0+0j)
122,39.3,(-0.07532296273833905+238.76662670134385j),0j
123,40.1,(206.488994258415-119.30144248706299j),-0j
124,40.2,(-206.99261121063324-119.33836426129109j),(-0+0j)
125,40.3,(-0.07459630062496468+238.76933783637836j),0j
126,41.1,(206.48411177075528-119.2977386405539j),-0j
127,41.2,(-206.98867785523979-119.33650551891151j),(-0+0j)
128,41.3,(-0.07593190733515046+238.7643547636706j),0j
129,42.1,(206.4889942584151-119.30144248706341j),-0j
130,42.2,(-206.9926112106332-119.3383642612914j),(-0+0j)
131,42.3,(-0.07459630062497886+238.76933783637799j),0j
132,43.1,(206.48107885415726-119.29543787538398j),-0j
133,43.2,(-206.98623452313322-119.33535090040466j),(-0+0j)
134,43.3,(-0.07676156304395398+238.7612593653853j),0j
135,44.1,(206.48899425841512-119.30144248706381j),-0j
136,44.2,(-206.99261121063324-119.33836426129174j),(-0+0j)
137,44.3,(-0.07459630062500026+238.76933783637753j),0j
138,45.1,(206.47629103315882-119.29180584283809j),-0j
139,45.2,(-206.98237743165447-119.33352819722322j),(-0+0j)
140,45.3,(-0.07807127364618527+238.7563729095828j),0j
141,46.1,(206.48899425841512-119.3014424870643j),-0j
142,46.2,(-206.99261121063336-119.33836426129217j),(-0+0j)
143,46.3,(-0.07459630062507759+238.76933783637693j),0j
144,47.1,(206.46924834408676-119.28646327135749j),-0j
145,47.2,(-206.9767038076789-119.33084707531373j),(-0+0j)
146,47.3,(-0.07999780443108157+238.74918513274403j),0j
147,48.1,(206.48899425841512-119.30144248706455j),-0j
148,48.2,(-206.99261121063338-119.33836426129241j),(-0+0j)
149,48.3,(-0.07459630062512208+238.7693378363766j),0j
150,49.1,(206.46117062958027-119.2803355314119j),-0j
151,49.2,(-206.9701963622666-119.32777192360389j),(-0+0j)
152,49.3,(-0.08220746689222411+238.74094100771634j),0j
153,50.1,(206.48899425841518-119.30144248706465j),-0j
154,50.2,(-206.99261121063336-119.33836426129251j),(-0+0j)
155,50.3,(-0.07459630062512887+238.76933783637648j),0j
156,51.1,(206.41804416074177-119.24761986838607j),-0j
157,51.2,(-206.93545347285578-119.31135385952352j),(-0+0j)
158,51.3,(-0.09400473197218523+238.6969260823537j),0j
159,52.1,(206.48899425841523-119.30144248706469j),-0j
160,52.2,(-206.9926112106333-119.33836426129258j),(-0+0j)
161,52.3,(-0.07459630062510987+238.7693378363764j),0j
162,53.1,(206.3726399978004-119.21317635064005j),-0j
163,53.2,(-206.89887566218985-119.29406868694235j),(-0+0j)
164,53.3,(-0.1064250613053878+238.6505865396821j),0j
165,54.1,(206.48899425841518-119.30144248706475j),-0j
166,54.2,(-206.99261121063347-119.33836426129267j),(-0+0j)
167,54.3,(-0.07459630062519336+238.7693378363763j),0j
168,55.1,(206.35932849568073-119.20307826866288j),-0j
169,55.2,(-206.88815185246247-119.289001054449j),(-0+0j)
170,55.3,(-0.1100664287381426+238.6370008047949j),0j
171,56.1,(206.48899425841515-119.30144248706475j),-0j
172,56.2,(-206.99261121063347-119.3383642612927j),(-0+0j)
173,56.3,(-0.0745963006252219+238.76933783637634j),0j
174,57.1,(206.33532287613025-119.18486764810683j),-0j
175,57.2,(-206.8688128106223-119.27986221673082j),(-0+0j)
176,57.3,(-0.11663317683673394+238.6125006409454j),0j
177,58.1,(206.48899425841512-119.3014424870647j),-0j
178,58.2,(-206.9926112106335-119.3383642612927j),(-0+0j)
179,58.3,(-0.07459630062525525+238.76933783637634j),0j
180,59.1,(206.3353228761303-119.18486764810686j),-0j
181,59.2,(-206.86881281062236-119.27986221673088j),(-0+0j)
182,59.3,(-0.11663317683673698+238.61250064094537j),0j
183,60.1,(206.3033271645727-119.16059575787834j),-0j
184,60.2,(-206.843036912474-119.26768158481711j),(-0+0j)
185,60.3,(-0.12538561822196584+238.5798457796952j),0j
186,61.1,(206.48899425841515-119.3014424870647j),-0j
187,61.2,(-206.9926112106335-119.33836426129271j),(-0+0j)
188,61.3,(-0.07459630062524347+238.7693378363763j),0j
189,62.1,(206.33532287613036-119.18486764810687j),-0j
190,62.2,(-206.86881281062242-119.27986221673093j),(-0+0j)
191,62.3,(-0.11663317683673918+238.61250064094543j),0j
192,63.1,(206.26787809568455-119.13370415688334j),-0j
193,63.2,(-206.81447897315542-119.2541862743898j),(-0+0j)
194,63.3,(-0.13508272706881366+238.54366641784836j),0j
195,64.1,(206.3353228761304-119.18486764810687j),-0j
196,64.2,(-206.86881281062247-119.27986221673096j),(-0+0j)
197,64.3,(-0.11663317683674156+238.61250064094543j),0j
198,65.1,(206.20657670784595-119.08720103243193j),-0j
199,65.2,(-206.76509428213413-119.23084909560188j),(-0+0j)
200,65.3,(-0.15185174947131758+238.4811021485492j),0j
201,66.1,(206.33532287613042-119.18486764810689j),-0j
202,66.2,(-206.86881281062247-119.27986221673098j),(-0+0j)
203,66.3,(-0.11663317683674239+238.61250064094543j),0j
204,67.1,(206.19607601694932-119.08419614160952j),-0j
205,67.2,(-206.76154976895646-119.22428714523672j),(-0+0j)
206,67.3,(-0.15066422689089498+238.47553119182953j),0j
207,68.1,(206.09147259052355-119.00451873578257j),-0j
208,68.2,(-206.66361513330162-119.1904716354851j),(-0+0j)
209,68.3,(-0.18319628036185623+238.34599805269931j),0j
210,69.1,(206.33532287613042-119.18486764810687j),-0j
211,69.2,(-206.86881281062247-119.279862216731j),(-0+0j)
212,69.3,(-0.11663317683674249+238.61250064094546j),0j
213,70.1,(206.19508981326314-119.08391392833094j),-0j
214,70.2,(-206.76121687543582-119.22367086010823j),(-0+0j)
215,70.3,(-0.1505526971679922+238.4750079788232j),0j
216,71.1,(205.92058352296547-118.8817646509883j),-0j
217,71.2,(-206.51295434440942-119.13052533060713j),(-0+0j)
218,71.3,(-0.2297318672855742+238.1454160622363j),0j
219,72.1,(206.1942585185404-119.08367604399483j),-0j
220,72.2,(-206.76093627150914-119.22315137860336j),(-0+0j)
221,72.3,(-0.15045868609165136+238.47456695004067j),0j
222,73.1,(205.86823941986046-118.8441645132916j),-0j
223,73.2,(-206.4668062555915-119.11216350320558j),(-0+0j)
224,73.3,(-0.24398593043185346+238.08397688101866j),0j
225,74.1,(206.19358631068826-119.0834836841563j),-0j
226,74.2,(-206.76070936743088-119.22273131152362j),(-0+0j)
227,74.3,(-0.15038266614117454+238.47421032199708j),0j
228,75.1,(205.85475942176737-118.8312046537313j),-0j
229,75.2,(-206.46698385165615-119.11196496653746j),(-0+0j)
230,75.3,(-0.24416352649580325+238.0841754176841j),0j
231,76.1,(205.80078635798074-118.7982083391846j),-0j
232,76.2,(-206.39192669103915-119.08959966327535j),(-0+0j)
233,76.3,(-0.26076607780418726+237.9854434218732j),0j
234,77.1,(206.19090004695175-119.08271497957035j),-0j
235,77.2,(-206.75980261783667-119.22105264775986j),(-0+0j)
236,77.3,(-0.1500788767171827+238.4727851720558j),0j
237,78.1,(205.8533288486564-118.82982928064287j),-0j
238,78.2,(-206.46700269914805-119.11194389671111j),(-0+0j)
239,78.3,(-0.24418237398761308+238.08419648751013j),0j
240,79.1,(205.80053553917838-118.79897447550997j),-0j
241,79.2,(-206.39217750984142-119.09036579960068j),(-0+0j)
242,79.3,(-0.27427819416892935+237.93048955582188j),0j
243,80.1,(205.7851693938057-118.7855802813189j),-0j
244,80.2,(-206.37350267551048-119.08256623253702j),(-0+0j)
245,80.3,(-0.263917290881748+237.96568258071923j),0j
246,81.1,(206.1916974121374-119.08254869239089j),-0j
247,81.2,(-206.70486505086038-119.20520245711242j),(-0+0j)
248,81.3,(-0.14928151152717667+238.47295145923366j),0j
249,82.1,(206.19016312544025-119.08259531273133j),-0j
250,82.2,(-206.7599508737131-119.22093464118596j),(-0+0j)
251,82.3,(-0.1501858161897502+238.47244261000657j),0j
252,83.1,(205.85101294776985-118.82760274099226j),-0j
253,83.2,(-206.46703321064217-119.11190978756339j),(-0+0j)
254,83.3,(-0.2442128854816802+238.0842305966573j),0j
255,84.1,(205.80043291354818-118.79928794970917j),-0j
256,84.2,(-206.39228013547162-119.09067927379988j),(-0+0j)
257,84.3,(-0.27980684451071214+237.9080044985499j),(1.000017058409058+0.3286898589394784j)
258,85.1,(205.71983882973822-118.73275323156706j),-0j
259,85.2,(-206.29642935233483-119.05314322866005j),(-0+0j)
260,85.3,(-0.2770997843256434+237.88301690481882j),0j
261,86.1,(206.19173222073167-119.08254143320391j),-0j
262,86.2,(-206.70246677775256-119.20451052465023j),(-0+0j)
263,86.3,(-0.14924670293267436+238.47295871842056j),0j
264,87.1,(206.18817655390544-119.08227271835386j),-0j
265,87.2,(-206.76035053758406-119.22061652250282j),(-0+0j)
266,87.3,(-0.15047410050332044+238.47151914121767j),0j
267,88.1,(205.84943508780117-118.82608576424954j),-0j
268,88.2,(-206.46705399860647-119.11188654846056j),(-0+0j)
269,88.3,(-0.24423367344603128+238.08425383575977j),0j
270,89.1,(205.65446846636274-118.67989399963446j),-0j
271,89.2,(-206.21930907617525-119.02370230032135j),(-0+0j)
272,89.3,(-0.2902903085301568+237.80030086907942j),0j
273,90.1,(206.19176134476214-119.08253535950897j),-0j
274,90.2,(-206.7004601647163-119.2039315911275j),(-0+0j)
275,90.3,(-0.1492175789020308+238.47296479211545j),0j
276,91.1,(206.18683170756228-119.0820543321235j),-0j
277,91.2,(-206.76062109743353-119.22040116617649j),(-0+0j)
278,91.3,(-0.15066925990134125+238.47089398194095j),0j
279,92.1,(205.84829927522273-118.82499377807851j),-0j
280,92.2,(-206.4670689626919-119.11186981993852j),(-0+0j)
281,92.3,(-0.24424863753147424+238.08427056428158j),0j
282,93.1,(205.6203753192814-118.65236560861604j),-0j
283,93.2,(-206.1791207737077-119.00832835048404j),(-0+0j)
284,93.3,(-0.29713510901632334+237.75718016924134j),0j
285,94.1,(206.19178582092738-119.08253025510693j),-0j
286,94.2,(-206.69877378438287-119.20344504883484j),(-0+0j)
287,94.3,(-0.1491931027366618+238.47296989651747j),0j
288,95.1,(206.18631475754697-119.08197038590494j),-0j
289,95.2,(-206.76072509884528-119.2203183846329j),(-0+0j)
290,95.3,(-0.15074427787965228+238.47065367486093j),0j
291,96.1,(205.84643352960276-118.82320002402577j),-0j
292,96.2,(-206.4670935434875-119.11184234078627j),(-0+0j)
293,96.3,(-0.24427321832709997+238.08429804343336j),0j
294,97.1,(205.6216877435341-118.6520912674866j),-0j
295,97.2,(-206.0886995972265-118.98219487132629j),(-0+0j)
296,97.3,(-0.2958226847638717+237.75745451037108j),0j
297,98.1,(205.56010203456177-118.61465807797902j),-0j
298,98.2,(-206.14425415186642-118.9932957412494j),(-0+0j)
299,98.3,(-0.3177277050951168+237.69200422519688j),0j
300,99.1,(206.1918141472761-119.08252434776529j),-0j
301,99.2,(-206.69682213073852-119.20288197179951j),(-0+0j)
302,99.3,(-0.14916477638796982+238.4729758038591j),0j
303,100.1,(206.17349866966896-119.0798892134849j),-0j
304,100.2,(-206.76330347430306-119.21826608652738j),(-0+0j)
305,100.3,(-0.15260410373151176+238.464696045373j),0j
306,101.1,(205.84318518558632-118.82007702044932j),-0j
307,101.2,(-206.46713633971837-119.1117944983908j),(-0+0j)
308,101.3,(-0.24431601455802976+238.08434588582818j),0j
309,102.1,(205.62176238369773-118.65207566487913j),-0j
310,102.2,(-206.08355716754446-118.9807085887355j),(-0+0j)
311,102.3,(-0.29574804460026455+237.7574701129785j),0j
312,103.1,(205.62182102527282-118.65206340759646j),-0j
313,103.2,(-206.07951697573642-118.97954095143454j),(-0+0j)
314,103.3,(-0.2956894030251574+237.75748237026124j),0j
315,104.1,(205.52728710410892-118.59412875058031j),-0j
316,104.2,(-206.12527151675414-118.98511145149556j),(-0+0j)
317,104.3,(-0.3289390504085563+237.65652011177968j),0j
318,105.1,(206.19187750251766-119.0825111352944j),-0j
319,105.2,(-206.69245702567036-119.20162258316374j),(-0+0j)
320,105.3,(-0.14910142114632496+238.47298901632982j),0j
321,106.1,(206.16359513586164-119.07828100342756j),-0j
322,106.2,(-206.76529589420198-119.21668018887554j),(-0+0j)
323,106.3,(-0.15404126992257675+238.46009233278878j),0j
324,107.1,(205.8401850098369-118.81719260933146j),-0j
325,107.2,(-206.46717586638587-119.11175031107751j),(-0+0j)
326,107.3,(-0.24435554122564004+238.0843900731408j),0j
327,108.1,(205.62178608001886-118.65207071145488j),-0j
328,108.2,(-206.08192457914433-118.98023673245993j),(-0+0j)
329,108.3,(-0.29572434827910404+237.75747506640275j),0j
330,109.1,(205.62219166052495-118.65198593368659j),-0j
331,109.2,(-206.05398157033514-118.97216082361247j),(1.0000184900120908+0.3286870889069601j)
332,109.3,(-0.2953187677730822+237.7575598441711j),0j
333,110.1,(205.41605916144482-118.52454350937073j),-0j
334,110.2,(-206.06092887086916-118.95737036842979j),(-0+0j)
335,110.3,(-0.3669404984234789+237.53624483226014j),0j
336,111.1,(206.1920444973796-119.08247630921382j),-0j
337,111.2,(-206.68095126703298-119.19830302465424j),(-0+0j)
338,111.3,(-0.14893442628428896+238.47302384241033j),0j
339,112.1,(206.15659810924205-119.0715499227478j),-0j
340,112.2,(-206.7653880741871-119.21657707757555j),(-0+0j)
341,112.3,(-0.15413344990766206+238.46019544408884j),0j
342,113.1,(206.14586575801664-119.07726390185307j),-0j
343,113.2,(-206.76810416148555-119.21492405889235j),(-0+0j)
344,113.3,(-0.15551678534392424+238.44699180454234j),0j
345,114.1,(205.8382058660401-118.81528983267836j),-0j
346,114.2,(-206.46720194117796-119.11172116176952j),(-0+0j)
347,114.3,(-0.2443816160177679+238.0844192224484j),0j
348,115.1,(205.6218000827186-118.65206778436287j),-0j
349,115.2,(-206.08095984521302-118.97995790176402j),(-0+0j)
350,115.3,(-0.2957103455794234+237.75747799349477j),0j
351,116.1,(205.39712411857388-118.51269756945736j),-0j
352,116.2,(-206.04997541143192-118.95264782673246j),(-0+0j)
353,116.3,(-0.373409727558594+237.51576960346898j),0j
354,117.1,(206.19244671482863-119.08239242844587j),-0j
355,117.2,(-206.65323893605722-119.19030766276559j),(1.0000123314686609+0.32868697342224384j)
356,117.3,(-0.1485322088352804+238.47310772317832j),0j
357,118.1,(206.19244671482863-119.08239242844587j),-0j
358,118.2,(-206.65323893605722-119.19030766276559j),(1.0000123314686609+0.32868697342224384j)
359,118.3,(-0.1485322088352804+238.47310772317832j),0j
360,119.1,(206.14526163610327-119.06064433106302j),(1.0000095969454192+0.32868775634054126j)
361,119.2,(-206.76553742275777-119.21641001825928j),(-0+0j)
362,119.3,(-0.15428279847836102+238.46036250340507j),0j
363,120.1,(206.13787495429312-119.07680548424145j),-0j
364,120.2,(-206.7693698749732-119.21413255396023j),(-0+0j)
365,120.3,(-0.156181814552884+238.44108726853392j),0j
366,121.1,(205.8365843655211-118.81373089929737j),-0j
367,121.2,(-206.4672233040971-119.11169727991816j),(-0+0j)
368,121.3,(-0.24440297893694218+238.08444310429937j),0j
369,122.1,(205.6218147588471-118.65206471649887j),-0j
370,122.2,(-206.07994871454164-118.97966566132382j),(-0+0j)
371,122.3,(-0.29569566945093356+237.7574810613588j),0j
372,123.1,(205.32243528865-118.46597153891781j),-0j
373,123.2,(-206.00676974908035-118.9340198724134j),(-0+0j)
374,123.3,(-0.39892744927242557+237.43500554652076j),0j
375,124.1,(205.39712411857465-118.51269756945764j),-0j
376,124.2,(-206.04997541143135-118.95264782673267j),(-0+0j)
377,124.3,(-0.3734097275581885+237.51576960346858j),0j
378,125.1,(206.13783490450987-119.07692761732949j),-0j
379,125.2,(-206.76940992475642-119.21425468704827j),(-0+0j)
380,125.3,(-0.15834043667354536+238.43232648951664j),0j
381,126.1,(206.1335961559502-119.07585888085212j),-0j
382,126.2,(-206.7698807376602-119.21299932830307j),(-0+0j)
383,126.3,(-0.15669671544084046+238.43945672675548j),0j
384,127.1,(205.83523427335655-118.81243290172168j),-0j
385,127.2,(-206.46724109126978-119.11167739543458j),(-0+0j)
386,127.3,(-0.24442076610965657+238.08446298878266j),0j
387,128.1,(205.6218357145368-118.65206033596988j),-0j
388,128.2,(-206.0785049454578-118.97924837825197j),(-0+0j)
389,128.3,(-0.29567471376126675+237.75748544188784j),0j
390,129.1,(205.31049787902623-118.45449963174927j),-0j
391,129.2,(-206.00692702710913-118.93384412476789j),(-0+0j)
392,129.3,(-0.39908472730169425+237.43518129416458j),0j
393,130.1,(205.28683981042764-118.4455951407692j),-0j
394,130.2,(-205.97992040766104-118.92635402303002j),(-0+0j)
395,130.3,(-0.4106843664677445+237.38683663538754j),0j
396,131.1,(205.39712411857485-118.51269756945769j),-0j
397,131.2,(-206.0499754114312-118.9526478267327j),(-0+0j)
398,131.3,(-0.37340972755810503+237.5157696034685j),0j
399,132.1,(206.13771860513077-119.07728227598585j),-0j
400,132.2,(-206.7695262241355-119.21460934570457j),(-0+0j)
401,132.3,(-0.1646087955042884+238.40688632285134j),(1.0000126788779353+0.3286888682071113j)
402,133.1,(206.13287647285324-119.07569966454786j),-0j
403,133.2,(-206.76996666347654-119.21280872260375j),(-0+0j)
404,133.3,(-0.15678332047237478+238.439182473738j),0j
405,134.1,(205.8337733610957-118.81102836014837j),-0j
406,134.2,(-206.46726033847332-119.11165587876584j),(-0+0j)
407,134.3,(-0.24444001331320464+238.0844845054511j),0j
408,135.1,(205.62184901349255-118.65205755598689j),-0j
409,135.2,(-206.07758869686583-118.97898356095445j),(-0+0j)
410,135.3,(-0.29566141480551794+237.75748822187083j),0j
411,136.1,(205.30946845731674-118.45351035261247j),-0j
412,136.2,(-206.00694058996928-118.93382896918162j),(-0+0j)
413,136.3,(-0.3990982901618874+237.43519644975072j),0j
414,137.1,(205.26746540745003-118.43450439080091j),-0j
415,137.2,(-205.9653064739167-118.92218154768943j),(-0+0j)
416,137.3,(-0.4170835852138185+237.36061858911066j),0j
417,138.1,(205.397124118575-118.51269756945773j),-0j
418,138.2,(-206.04997541143106-118.95264782673271j),(-0+0j)
419,138.3,(-0.37340972755803337+237.51576960346847j),0j
420,139.1,(206.13202624672283-119.07551156806082j),-0j
421,139.2,(-206.77006817534283-119.21258354301168j),(-0+0j)
422,139.3,(-0.15688563475650216+238.43885847407373j),0j
423,140.1,(205.8322552079759-118.80956878640906j),-0j
424,140.2,(-206.46728033981273-119.11163351903988j),(-0+0j)
425,140.3,(-0.24446001465271583+238.0845068651768j),0j
426,141.1,(205.62191686884287-118.65204337166107j),-0j
427,141.2,(-206.0729137155833-118.97763238189661j),(-0+0j)
428,141.3,(-0.295593559455194+237.7575024061967j),0j
429,142.1,(205.30836675012523-118.45245160678515j),-0j
430,142.2,(-206.00695510520677-118.9338127493776j),(-0+0j)
431,142.3,(-0.3991128053994045+237.43521266955466j),0j
432,143.1,(205.26726610560345-118.4351145177929j),-0j
433,143.2,(-205.9655057757633-118.9227916746814j),(-0+0j)
434,143.3,(-0.42781324395807957+237.31685738592265j),0j
435,144.1,(205.25237286677003-118.4239930832272j),-0j
436,144.2,(-205.95305592872936-118.9172358839642j),(-0+0j)
437,144.3,(-0.42140412588842774+237.3432211870001j),0j
438,145.1,(205.39712411857505-118.51269756945776j),-0j
439,145.2,(-206.049975411431-118.95264782673273j),(-0+0j)
440,145.3,(-0.37340972755798624+237.51576960346836j),0j
441,146.1,(206.12802635957712-119.07157554139842j),-0j
442,146.2,(-206.77016905249695-119.21247070232188j),(-0+0j)
443,146.3,(-0.15698651191086244+238.43897131476353j),0j
444,147.1,(206.13186962052393-119.07557410639858j),-0j
445,147.2,(-206.77000605617434-119.21257111446805j),(-0+0j)
446,147.3,(-0.15682403127007108+238.43851796689384j),0j
447,148.1,(205.82257059268116-118.80025786119656j),-0j
448,148.2,(-206.46740793252744-119.1114908816858j),(-0+0j)
449,148.3,(-0.24458760736784863+238.08464950252943j),0j
450,149.1,(205.62229277636817-118.65196479281954j),-0j
451,149.2,(-206.04701508509783-118.970147071256j),(1.0000185381397475+0.3286870923944435j)
452,149.3,(-0.2952176519299265+237.75758098503823j),0j
453,150.1,(205.30690170439877-118.4510436909054j),-0j
454,150.2,(-206.00697440751037-118.9337911803484j),(-0+0j)
455,150.3,(-0.399132107703013+237.43523423858383j),0j
456,151.1,(205.2671414483939-118.43549613356625j),-0j
457,151.2,(-205.96563043297286-118.92317329045473j),(-0+0j)
458,151.3,(-0.43452431734637514+237.2894860917227j),(1.0000228997989578+0.3286910390630201j)
459,152.1,(205.1994490336677-118.38713390229049j),-0j
460,152.2,(-205.9100978991539-118.89989331142294j),(-0+0j)
