,bus,vLN,sInjkW
197,64.3,(-0.08007165377333278+238.27513820112307j),0j
198,65.1,(206.29817256163668-119.66191753039504j),-0j
199,65.2,(-207.3004957163828-119.56806933134017j),(-0+0j)
200,65.3,(-0.0809327480611685+238.19304687798723j),0j
201,66.1,(206.16008619619188-119.64674081055652j),-0j
202,66.2,(-207.46564227439436-119.64399619193877j),(-0+0j)
203,66.3,(-0.23694210010778097+238.01015494629655j),0j
204,67.1,(206.15977749442942-119.64768329883101j),-0j
205,67.2,(-207.4659509761561-119.64493868021425j),(-0+0j)
206,67.3,(-0.24613036805434235+237.97455125694853j),(1.0000134579288171+0.32868670775411873j)
207,68.1,(206.1477972958314-119.63731584066103j),-0j
208,68.2,(-207.46772917318083-119.64072512053414j),(-0+0j)
209,68.3,(-0.22566994033634227+238.07291624572304j),0j
210,69.1,(205.9730361589929-119.53461132801614j),-0j
211,69.2,(-207.5042154619081-119.62142868935423j),(-0+0j)
212,69.3,(-0.31698925106807974+237.97769608959288j),0j
213,70.1,(206.27339313481065-119.63744586375783j),-0j
214,70.2,(-207.3011205020541-119.56736791488937j),(-0+0j)
215,70.3,(-0.08155753373246007+238.19374829443802j),0j
216,71.1,(206.25811794229048-119.64704722424807j),-0j
217,71.2,(-207.230468135723-119.55187782402794j),(-0+0j)
218,71.3,(-0.07891798542612048+238.09731011510098j),0j
219,72.1,(206.16007859130104-119.64676402908411j),-0j
220,72.2,(-207.46564987928542-119.6440194104662j),(-0+0j)
221,72.3,(-0.23716845316942972+238.00927783718714j),0j
222,73.1,(206.14779729583142-119.63731584066102j),-0j
223,73.2,(-207.46772917318083-119.64072512053414j),(-0+0j)
224,73.3,(-0.22566994033630378+238.07291624572315j),0j
225,74.1,(205.94922733549075-119.51108793833406j),-0j
226,74.2,(-207.50481575718746-119.62075447071922j),(-0+0j)
227,74.3,(-0.3175895463474706+237.97837030822785j),0j
228,75.1,(205.96135209736593-119.52929710379442j),-0j
229,75.2,(-207.50588164440413-119.62146456004521j),(-0+0j)
230,75.3,(-0.3235570241491733+237.96742344176155j),0j
231,76.1,(206.25730184165795-119.62155442427621j),(1.000008995706695+0.3286907133747773j)
232,76.2,(-207.3015262261035-119.56691242825481j),(-0+0j)
233,76.3,(-0.08196325778188868+238.19420378107262j),0j
234,77.1,(206.25811794229048-119.64704722424801j),-0j
235,77.2,(-207.2304681357232-119.55187782402807j),(-0+0j)
236,77.3,(-0.07891798542597485+238.09731011510098j),0j
237,78.1,(206.24276005183665-119.64134559640733j),-0j
238,78.2,(-207.20361790146234-119.54566961634222j),(-0+0j)
239,78.3,(-0.07814547767835371+238.0606023710053j),0j
240,79.1,(206.1600742834539-119.6467771813921j),-0j
241,79.2,(-207.46565418713266-119.64403256277414j),(-0+0j)
242,79.3,(-0.2372966725482642+238.00878099219483j),0j
243,80.1,(206.14779729583145-119.63731584066105j),-0j
244,80.2,(-207.46772917318086-119.6407251205342j),(-0+0j)
245,80.3,(-0.22566994033627572+238.0729162457232j),0j
246,81.1,(205.9293563956988-119.49145522275558j),(1.0000109556311276+0.32869144963754j)
247,81.2,(-207.5053167660405-119.62019176513651j),(-0+0j)
248,81.3,(-0.3180905552004681+237.97893301381052j),0j
249,82.1,(205.9583370930823-119.52792579907994j),-0j
250,82.2,(-207.506311593126-119.62147381626878j),(-0+0j)
251,82.3,(-0.3252517998706371+237.9647726446155j),0j
252,83.1,(206.25811794229045-119.647047224248j),-0j
253,83.2,(-207.23046813572327-119.55187782402814j),(-0+0j)
254,83.3,(-0.07891798542590532+238.09731011510092j),0j
255,84.1,(206.24247916838405-119.64220129273592j),-0j
256,84.2,(-207.203898784915-119.54652531267074j),(-0+0j)
257,84.3,(-0.08651016513040889+238.0282759130669j),0j
258,85.1,(206.21608249643396-119.62667703937298j),-0j
259,85.2,(-207.15324713982298-119.53007632918137j),(-0+0j)
260,85.3,(-0.0750627884102966+238.00339913891705j),0j
261,86.1,(206.16006941852666-119.6467920345238j),-0j
262,86.2,(-207.46565905206003-119.6440474159058j),(-0+0j)
263,86.3,(-0.23744147293773596+238.00821989644592j),0j
264,87.1,(206.14779729583145-119.63731584066109j),-0j
265,87.2,(-207.46772917318089-119.64072512053427j),(-0+0j)
266,87.3,(-0.22566994033625554+238.07291624572318j),0j
267,88.1,(205.95685056173406-119.52724968480145j),-0j
268,88.2,(-207.50652357698837-119.62147837999916j),(-0+0j)
269,88.3,(-0.32608739975741124+237.96346568360153j),0j
270,89.1,(206.25811794229048-119.64704722424807j),-0j
271,89.2,(-207.2304681357233-119.55187782402822j),(-0+0j)
272,89.3,(-0.07891798542584336+238.09731011510084j),0j
273,90.1,(206.24226162256824-119.64286403436097j),-0j
274,90.2,(-207.2041163307308-119.5471880542958j),(-0+0j)
275,90.3,(-0.09298866266542859+238.00323888935617j),(1.000013873511658+0.32868759864305636j)
276,91.1,(206.21703214446802-119.6264787503287j),-0j
277,91.2,(-207.11858010759707-119.52048896870254j),(-0+0j)
278,91.3,(-0.07411314037622141+238.0035974279612j),0j
279,92.1,(206.21248304157425-119.62508525574344j),-0j
280,92.2,(-207.14848075029036-119.5286654973926j),(-0+0j)
281,92.3,(-0.07520966235088253+237.99665284702007j),0j
282,93.1,(206.16006315975187-119.6468111432178j),-0j
283,93.2,(-207.465665310835-119.64406652459984j),(-0+0j)
284,93.3,(-0.23762776000483116+238.00749804147145j),0j
285,94.1,(206.14779729583154-119.63731584066112j),-0j
286,94.2,(-207.4677291731809-119.64072512053431j),(-0+0j)
287,94.3,(-0.22566994033620108+238.0729162457232j),0j
288,95.1,(205.95554406377215-119.52665545452976j),-0j
289,95.2,(-207.50670988754584-119.6214823910174j),(-0+0j)
290,95.3,(-0.3268218003809486+237.96231700826212j),0j
291,96.1,(206.25811794229045-119.6470472242482j),-0j
292,96.2,(-207.23046813572344-119.55187782402831j),(-0+0j)
293,96.3,(-0.07891798542583948+238.09731011510075j),0j
294,97.1,(206.21759114542473-119.6263620294369j),-0j
295,97.2,(-207.09817370071357-119.5148454634381j),(1.000004747884722+0.32868576668627947j)
296,97.3,(-0.07355413941954224+238.00371414885302j),0j
297,98.1,(206.20967052511884-119.6238414791645j),-0j
298,98.2,(-207.1447564227141-119.5275631116769j),(-0+0j)
299,98.3,(-0.07532442566664671+237.9913814774064j),0j
300,99.1,(206.16005132604573-119.64684727276j),-0j
301,99.2,(-207.46567714454144-119.64410265414207j),(-0+0j)
302,99.3,(-0.23797998012200336+238.00613320252867j),0j
303,100.1,(206.14779729583154-119.63731584066115j),-0j
304,100.2,(-207.46772917318086-119.64072512053434j),(-0+0j)
305,100.3,(-0.22566994033619095+238.07291624572318j),0j
306,101.1,(205.9541483085052-119.52602062764471j),-0j
307,101.2,(-207.50690892646472-119.62148667606031j),(-0+0j)
308,101.3,(-0.3276063737735366+237.96108985774083j),0j
309,102.1,(206.2581179422902-119.6470472242484j),-0j
310,102.2,(-207.23046813572407-119.55187782402838j),(-0+0j)
311,102.3,(-0.07891798542597814+238.09731011510067j),0j
312,103.1,(206.20804661500483-119.62312333888043j),-0j
313,103.2,(-207.1426060448176-119.52692660862287j),(-0+0j)
314,103.3,(-0.07539068849994796+237.98833785772766j),0j
315,104.1,(206.15997524500833-119.64707955612211j),-0j
316,104.2,(-207.4657532255809-119.64433493750465j),(-0+0j)
317,104.3,(-0.2402444669674928+237.9973584060835j),0j
318,105.1,(206.14779729583154-119.63731584066113j),-0j
319,105.2,(-207.46772917318086-119.64072512053434j),(-0+0j)
320,105.3,(-0.2256699403361736+238.07291624572318j),0j
321,106.1,(205.9524295212376-119.52523887715225j),-0j
322,106.2,(-207.50715403072294-119.6214919528286j),(-0+0j)
323,106.3,(-0.32857252793364194+237.95957869690818j),0j
324,107.1,(206.25811794229008-119.64704722424852j),-0j
325,107.2,(-207.23046813572455-119.55187782402837j),(-0+0j)
326,107.3,(-0.07891798542606385+238.0973101151007j),0j
327,108.1,(206.20653300240178-119.6224539753637j),-0j
328,108.2,(-207.14060172262188-119.52633333745828j),(-0+0j)
329,108.3,(-0.07545245069895198+237.98550096357644j),0j
330,109.1,(206.15996849836387-119.647100154333j),-0j
331,109.2,(-207.4657599722255-119.64435553571559j),(-0+0j)
332,109.3,(-0.24044527505477525+237.9965802827334j),0j
333,110.1,(205.94849238618335-119.52344816266084j),-0j
334,110.2,(-207.50771547807895-119.62150404004238j),(-0+0j)
335,110.3,(-0.3307856461496577+237.95611716074316j),0j
336,111.1,(206.25811794228972-119.64704722424888j),-0j
337,111.2,(-207.2304681357259-119.55187782402834j),(-0+0j)
338,111.3,(-0.0789179854263012+238.0973101151006j),0j
339,112.1,(206.19781991948193-119.6186007966757j),-0j
340,112.2,(-207.12906387901927-119.52291818298609j),(-0+0j)
341,112.3,(-0.07580798365409304+237.96917043493j),0j
342,113.1,(206.15996108715186-119.64712278153772j),-0j
343,113.2,(-207.4657673834375-119.64437816292033j),(-0+0j)
344,113.3,(-0.24066586342167495+237.9957255115866j),0j
345,114.1,(205.94713132910974-119.52282911744352j),-0j
346,114.2,(-207.5079095689305-119.62150821855998j),(-0+0j)
347,114.3,(-0.3315507152065198+237.95492051693532j),0j
348,115.1,(206.25811794228966-119.64704722424908j),-0j
349,115.2,(-207.23046813572648-119.55187782402842j),(-0+0j)
350,115.3,(-0.07891798542634666+238.09731011510047j),0j
351,116.1,(206.15757324066388-119.60080254472345j),-0j
352,116.2,(-207.07576932300597-119.50714321258565j),(-0+0j)
353,116.3,(-0.07745022908990033+237.89373794480008j),0j
354,117.1,(206.15995507850758-119.64714112655652j),-0j
355,117.2,(-207.46577339208173-119.64439650793918j),(-0+0j)
356,117.3,(-0.24084470556307713+237.99503250540297j),0j
357,118.1,(205.9462655332504-119.52243533029359j),-0j
358,118.2,(-207.50803303403632-119.62151087659927j),(-0+0j)
359,118.3,(-0.332037391066322+237.95415930767092j),0j
360,119.1,(206.25811794228957-119.6470472242492j),-0j
361,119.2,(-207.23046813572665-119.5518778240285j),(-0+0j)
362,119.3,(-0.07891798542638777+238.0973101151003j),0j
363,120.1,(206.1595044276015-119.60039905031928j),-0j
364,120.2,(-207.00527168851337-119.48763700638524j),(-0+0j)
365,120.3,(-0.07551904216442959+237.89414143921073j),0j
366,121.1,(206.07682710777158-119.5767727003568j),-0j
367,121.2,(-207.03002961488883-119.49639064430501j),(-0+0j)
368,121.3,(-0.09770931667288764+237.77168995234464j),0j
369,122.1,(206.15994443487267-119.64717362268635j),-0j
370,122.2,(-207.46578403571664-119.64442900406905j),(-0+0j)
371,122.3,(-0.24116150422647673+237.99380492318448j),0j
372,123.1,(205.94382532731933-119.52132545926756j),-0j
373,123.2,(-207.50838101477603-119.62151836816128j),(-0+0j)
374,123.3,(-0.33340906466215847+237.9520138742621j),0j
375,124.1,(206.25811794228954-119.64704722424928j),-0j
376,124.2,(-207.23046813572674-119.55187782402851j),(-0+0j)
377,124.3,(-0.07891798542641378+238.09731011510019j),0j
378,125.1,(206.15965085305788-119.60036845498931j),-0j
379,125.2,(-206.9999264576286-119.48615795081363j),(-0+0j)
380,125.3,(-0.07537261670987404+237.8941720345417j),0j
381,126.1,(206.16001667165324-119.60029203036356j),-0j
382,126.2,(-206.98657229589395-119.48246324962005j),(1.0000053509804685+0.32868576939425975j)
383,126.3,(-0.07500679811268604+237.8942484591665j),0j
384,127.1,(206.07048325585288-119.57488478611458j),-0j
385,127.2,(-207.0264360566006-119.49554586451832j),(-0+0j)
386,127.3,(-0.09930097991460134+237.76210120346744j),0j
387,128.1,(206.159876541599-119.64738090794728j),-0j
388,128.2,(-207.46585192899033-119.64463628932997j),(-0+0j)
389,128.3,(-0.24318228928436453+237.9859744614717j),0j
390,129.1,(205.93654980549417-119.51801635704366j),-0j
391,129.2,(-207.5094185261739-119.62154070440036j),(-0+0j)
392,129.3,(-0.33749873638056926+237.94561722249165j),0j
393,130.1,(206.25811794228952-119.64704722424926j),-0j
394,130.2,(-207.23046813572685-119.55187782402847j),(-0+0j)
395,130.3,(-0.07891798542647635+238.09731011510019j),0j
396,131.1,(206.15967473270996-119.60036346537989j),-0j
397,131.2,(-206.99905473588586-119.48591674048463j),(-0+0j)
398,131.3,(-0.07534873705805561+237.89417702415128j),0j
399,132.1,(206.06723932325767-119.57391940000129j),-0j
400,132.2,(-207.02459848835124-119.49511388585289j),(-0+0j)
401,132.3,(-0.10011487789587084+237.757197990809j),0j
402,133.1,(206.15975481285585-119.64775255852362j),-0j
403,133.2,(-207.46597365773354-119.6450079399063j),(-0+0j)
404,133.3,(-0.2468054409162423+237.9719348930267j),(1.000013470702879+0.32868670855020554j)
405,134.1,(205.9307312529475-119.51242331382934j),-0j
406,134.2,(-207.50954749233378-119.61898621124152j),(-0+0j)
407,134.3,(-0.3396827069197807+237.94586433282467j),0j
408,135.1,(205.93654649966965-119.51802646619731j),-0j
409,135.2,(-207.5094218319983-119.621550813554j),(-0+0j)
410,135.3,(-0.33759709319145226+237.94523534900216j),0j
411,136.1,(206.25811794228952-119.64704722424928j),-0j
412,136.2,(-207.23046813572682-119.55187782402845j),(-0+0j)
413,136.3,(-0.07891798542647237+238.0973101151002j),0j
414,137.1,(206.15969459816586-119.60035931452934j),-0j
415,137.2,(-206.9983295515387-119.48571607788047j),(-0+0j)
416,137.3,(-0.0753288716022945+237.89418117500182j),0j
417,138.1,(206.01236533166872-119.55758903927199j),-0j
418,138.2,(-206.99351439467674-119.4878065843108j),(-0+0j)
419,138.3,(-0.11388268276431139+237.6742558080472j),0j
420,139.1,(205.79902298921112-119.38581966028018j),-0j
421,139.2,(-207.51246675942892-119.56116291997006j),(-0+0j)
422,139.3,(-0.3891188794838594+237.9514579014411j),0j
423,140.1,(205.93654649966962-119.51802646619731j),-0j
424,140.2,(-207.5094218319983-119.62155081355401j),(-0+0j)
425,140.3,(-0.33759709319145326+237.94523534900216j),0j
426,141.1,(205.93649280873495-119.51819065142377j),-0j
427,141.2,(-207.50947552293303-119.62171499878048j),(-0+0j)
428,141.3,(-0.3391945387881274+237.93903324810753j),0j
429,142.1,(205.93646302407603-119.51828173422557j),-0j
430,142.2,(-207.5095053075914-119.62180608158168j),(-0+0j)
431,142.3,(-0.34008070493641246+237.93559259480236j),0j
432,143.1,(206.15970996076598-119.60035610454226j),-0j
433,143.2,(-206.9977687430097-119.48556089899346j),(-0+0j)
434,143.3,(-0.0753135090023275+237.89418438498893j),0j
435,144.1,(206.00654656739283-119.55585738978067j),-0j
436,144.2,(-206.99021827918412-119.48703172788187j),(-0+0j)
437,144.3,(-0.1153426022781712+237.66546073052422j),0j
438,145.1,(205.78631391957225-119.37327017021136j),-0j
439,145.2,(-207.51278720746438-119.56080321856697j),(-0+0j)
440,145.3,(-0.3894393275193514+237.95181760284422j),0j
441,146.1,(205.79090540195838-119.3785621440168j),-0j
442,146.2,(-207.5022353234143-119.55781270434501j),(-0+0j)
443,146.3,(-0.39135603782236983+237.94080823426225j),0j
444,147.1,(205.93647318288723-119.51825066666233j),-0j
445,147.2,(-207.50949514878073-119.62177501401904j),(-0+0j)
446,147.3,(-0.3397784590385102+237.93676617102216j),0j
447,148.1,(205.93642721476112-119.51839123896576j),-0j
448,148.2,(-207.50954111690604-119.62191558632163j),(-0+0j)
449,148.3,(-0.3411461233549614+237.93145605133856j),0j
450,149.1,(206.15975543630435-119.60034660251198j),-0j
451,149.2,(-206.99610866791684-119.48510154684028j),(-0+0j)
452,149.3,(-0.07526803346434394+237.89419388701938j),0j
453,150.1,(206.00423302334298-119.55516888493896j),-0j
454,150.2,(-206.98890774175314-119.48672364451647j),(-0+0j)
455,150.3,(-0.11592306712335114+237.66196380260152j),0j
456,151.1,(205.72859787689345-119.31627883056241j),-0j
457,151.2,(-207.51424246682018-119.55916969682843j),(-0+0j)
458,151.3,(-0.39089458687495215+237.9534511245828j),0j
459,152.1,(205.77693051725-119.36606792006918j),-0j
460,152.2,(-207.48462132873172-119.55204511902065j),(-0+0j)
461,152.3,(-0.3952074321938256+237.9224742310204j),0j
