,bus,vLN,sInjkW
52,16.2,(-207.99659056602897-120.06257177381134j),(-0+0j)
53,16.3,(0.03908933447106209+240.14609210902967j),0j
54,17.1,(207.95120348820743-120.10881424273062j),-0j
55,17.2,(-207.9958825606317-120.0636643438628j),(-0+0j)
56,17.3,(0.039639824415302866+240.13960698674163j),0j
57,18.1,(207.95056498056107-120.10932918014505j),-0j
58,18.2,(-207.9957126401012-120.06392655949497j),(-0+0j)
59,18.3,(0.03977194140725007+240.13805056439753j),0j
60,19.1,(207.94842287556017-120.11105672407814j),-0j
61,19.2,(-207.9951425801808-120.06480625673957j),(-0+0j)
62,19.3,(0.040215175675151475+240.13282898231367j),0j
63,20.1,(207.94764609667396-120.11168317313259j),-0j
64,20.2,(-207.99493586271842-120.06512525615632j),(-0+0j)
65,20.3,(0.040375903100111764+240.13093551083878j),0j
66,21.1,(207.94421848440254-120.11444744042247j),-0j
67,21.2,(-207.99402370184018-120.06653287206218j),(-0+0j)
68,21.3,(0.04108512847191134+240.1225803840727j),0j
69,22.1,(207.94211409757727-120.1161445657695j),-0j
70,22.2,(-207.99346367953237-120.06739707960148j),(-0+0j)
71,22.3,(0.04152055827267183+240.11745074358348j),0j
72,23.1,(207.9398757214234-120.11794974952262j),-0j
73,23.2,(-207.99286799980047-120.06831631247485j),(-0+0j)
74,23.3,(0.04198371251380339+240.11199449152372j),0j
75,24.1,(207.93796667882606-120.11948933556337j),-0j
76,24.2,(-207.99235996276644-120.06910029809265j),(-0+0j)
77,24.3,(0.0423787226078843+240.1073410209329j),0j
78,25.1,(207.93761463660982-120.11968177345476j),-0j
79,25.2,(-207.99257808589869-120.06932272446089j),(-0+0j)
80,25.3,(0.04224276987420207+240.1068565421071j),0j
81,26.1,(207.93796667882577-120.11948933556324j),-0j
82,26.2,(-207.99235996276659-120.06910029809251j),(-0+0j)
83,26.3,(0.042378722607615035+240.10734102093312j),0j
84,27.1,(207.93801590484046-120.11947579864191j),-0j
85,27.2,(-207.99225898700934-120.0690323552268j),(-0+0j)
86,27.3,(0.04242794862201139+240.10735455785468j),0j
87,28.1,(207.934737668681-120.12125441905353j),-0j
88,28.2,(-207.99436063704414-120.071140442617j),(-0+0j)
89,28.3,(0.041131733650537836+240.10289727250785j),0j
90,29.1,(207.93796667882555-120.11948933556317j),-0j
91,29.2,(-207.9923599627666-120.06910029809235j),(-0+0j)
92,29.3,(0.042378722607431044+240.10734102093323j),0j
93,30.1,(207.93805974035388-120.11946374408271j),-0j
94,30.2,(-207.99216906861528-120.06897185245299j),(-0+0j)
95,30.3,(0.0424717841351414+240.1073666124143j),0j
96,31.1,(207.9323162748252-120.12257803283181j),-0j
97,31.2,(-207.9958609173733-120.07267032118483j),(-0+0j)
98,31.3,(0.04019663240775165+240.09956496178413j),0j
99,32.1,(207.9379666788252-120.11948933556307j),-0j
100,32.2,(-207.99235996276678-120.06910029809222j),(-0+0j)
101,32.3,(0.042378722607219255+240.10734102093335j),0j
102,33.1,(207.9380931746736-120.11945454980265j),-0j
103,33.2,(-207.99210048585883-120.06892570564348j),(-0+0j)
104,33.3,(0.0425052184547322+240.10737580669468j),0j
105,34.1,(207.93109196347007-120.12289546196133j),-0j
106,34.2,(-207.9963296265292-120.07315695218158j),(-0+0j)
107,34.3,(0.04019154749401817+240.097599770695j),0j
108,35.1,(207.937966678825-120.11948933556302j),-0j
109,35.2,(-207.99235996276684-120.06910029809211j),(-0+0j)
110,35.3,(0.0423787226071498+240.10734102093338j),0j
111,36.1,(207.93813817908875-120.1194421738009j),-0j
112,36.2,(-207.99200816973365-120.06886358952474j),(-0+0j)
113,36.3,(0.042550222869706326+240.10738818269678j),0j
114,37.1,(207.92889384525938-120.12346537152496j),-0j
115,37.2,(-207.99717114296752-120.0740306453408j),(-0+0j)
116,37.3,(0.040182418083188585+240.09407148330106j),0j
117,38.1,(207.93796667882498-120.1194893355629j),-0j
118,38.2,(-207.9923599627668-120.069100298092j),(-0+0j)
119,38.3,(0.04237872260720447+240.10734102093338j),0j
120,39.1,(207.9381751096108-120.1194320180817j),-0j
121,39.2,(-207.9919324153285-120.06881261717714j),(-0+0j)
122,39.3,(0.04258715339167851+240.10739833841623j),0j
123,40.1,(207.9285150584243-120.12356358018312j),-0j
124,40.2,(-207.99731615580023-120.07418120297005j),(-0+0j)
125,40.3,(0.040180844873585135+240.0934634774128j),0j
126,41.1,(207.93796667882478-120.11948933556268j),-0j
127,41.2,(-207.99235996276678-120.06910029809171j),(-0+0j)
128,41.3,(0.04237872260728229+240.10734102093335j),0j
129,42.1,(207.9382253486733-120.11941820257678j),-0j
130,42.2,(-207.99182936153775-120.06874327607893j),(-0+0j)
131,42.3,(0.04263739245409901+240.10741215392156j),0j
132,43.1,(207.9280048198539-120.12369587053932j),-0j
133,43.2,(-207.99751149294926-120.07438400914617j),(-0+0j)
134,43.3,(0.04017872570769493+240.09264447308988j),0j
135,44.1,(207.9379666788247-120.11948933556259j),-0j
136,44.2,(-207.99235996276673-120.06910029809153j),(-0+0j)
137,44.3,(0.042378722607311806+240.10734102093338j),0j
138,45.1,(207.93831631295393-120.11939318782915j),-0j
139,45.2,(-207.99164276940294-120.06861772510753j),(-0+0j)
140,45.3,(0.04272835673442578+240.1074371686699j),0j
141,46.1,(207.9274166697694-120.12384836113633j),-0j
142,46.2,(-207.99773665734762-120.07461778306406j),(-0+0j)
143,46.3,(0.04017628295309188+240.0917004098815j),0j
144,47.1,(207.9379666788246-120.11948933556249j),-0j
145,47.2,(-207.99235996276664-120.06910029809136j),(-0+0j)
146,47.3,(0.04237872260737733+240.10734102093338j),0j
147,48.1,(207.9388658323475-120.11924207259105j),-0j
148,48.2,(-207.99051555775412-120.06785926592796j),(-0+0j)
149,48.3,(0.043277876125814144+240.10758828391275j),0j
150,49.1,(207.9271846614094-120.12394460837909j),-0j
151,49.2,(-207.99783390694063-120.07471304207j),(-0+0j)
152,49.3,(0.040215712547933595+240.09137266823996j),0j
153,50.1,(207.93796667882467-120.11948933556232j),-0j
154,50.2,(-207.99235996276644-120.06910029809116j),(-0+0j)
155,50.3,(0.04237872260748768+240.10734102093338j),0j
156,51.1,(207.93976774514712-120.11898283883818j),-0j
157,51.2,(-207.9883522059948-120.06622868677104j),(-0+0j)
158,51.3,(0.04417978892037235+240.10784751767613j),0j
159,52.1,(207.92698321367132-120.12402817773567j),-0j
160,52.2,(-207.99791834661573-120.0747957533624j),(-0+0j)
161,52.3,(0.04024994839480057+240.09108809740647j),0j
162,53.1,(207.9379666788246-120.1194893355622j),-0j
163,53.2,(-207.99235996276641-120.06910029809109j),(-0+0j)
164,53.3,(0.042378722607526106+240.10734102093338j),0j
165,54.1,(207.94037720035828-120.1188076651832j),-0j
166,54.2,(-207.98689035069813-120.06512684525734j),(-0+0j)
167,54.3,(0.04478924412808879+240.1080226913383j),0j
168,55.1,(207.92680126697047-120.1241036572068j),-0j
169,55.2,(-207.99799461215463-120.07487045783375j),(-0+0j)
170,55.3,(0.04028087005945683+240.0908310742955j),0j
171,56.1,(207.93796667882467-120.11948933556218j),-0j
172,56.2,(-207.99235996276641-120.06910029809113j),(-0+0j)
173,56.3,(0.04237872260746081+240.10734102093335j),0j
174,57.1,(207.9405062458052-120.11877057408577j),-0j
175,57.2,(-207.98658081889533-120.06489354241886j),(-0+0j)
176,57.3,(0.04491828957433508+240.10805978243724j),0j
177,58.1,(207.92637416726615-120.12428083689534j),-0j
178,58.2,(-207.99817363705014-120.07504581829616j),(-0+0j)
179,58.3,(0.0403534552384657+240.09022774104363j),0j
180,59.1,(207.9379666788247-120.11948933556219j),-0j
181,59.2,(-207.99235996276636-120.06910029809112j),(-0+0j)
182,59.3,(0.042378722607478804+240.10734102093335j),0j
183,60.1,(207.9405503593115-120.1187578946895j),-0j
184,60.2,(-207.98647500707915-120.06481378907256j),(-0+0j)
185,60.3,(0.04496240308033757+240.10807246183404j),0j
186,61.1,(207.9255050552997-120.12464138265527j),-0j
187,61.2,(-207.99853793765112-120.07540266208406j),(-0+0j)
188,61.3,(0.04050115997116813+240.08900000863463j),0j
189,62.1,(207.94059005987012-120.11874648369192j),-0j
190,62.2,(-207.98637978027503-120.06474201394809j),(-0+0j)
191,62.3,(0.045002103638708484+240.10808387283205j),0j
192,63.1,(207.92239582073532-120.12593122951282j),-0j
193,63.2,(-207.99984121739433-120.07667926519414j),(-0+0j)
194,63.3,(0.04102957135891901+240.0846078150057j),0j
195,64.1,(207.94063225169478-120.11873435663813j),-0j
196,64.2,(-207.98627857785482-120.0646657348335j),(-0+0j)
197,64.3,(0.04504429546303912+240.10809599988633j),0j
198,65.1,(207.9223653289406-120.1259438788465j),-0j
199,65.2,(-207.9998539984623-120.07669178464833j),(-0+0j)
200,65.3,(0.04103475340979956+240.0845647414249j),0j
201,66.1,(207.94069161622025-120.118717293693j),-0j
202,66.2,(-207.9861361845429-120.06455840898371j),(-0+0j)
203,66.3,(0.045103659988070685+240.10811306283225j),0j
204,67.1,(207.92233818538634-120.12595513918328j),-0j
205,67.2,(-207.9998653760679-120.07670292936743j),(-0+0j)
206,67.3,(0.04103936643049907+240.08452639766418j),0j
207,68.1,(207.94077763675926-120.11869256909999j),-0j
208,68.2,(-207.98592985341614-120.06440289140211j),(-0+0j)
209,68.3,(0.04518968052647505+240.10813778742633j),0j
210,69.1,(207.92229363057743-120.12597362247203j),-0j
211,69.2,(-207.99988405184774-120.0767212228755j),(-0+0j)
212,69.3,(0.04104693847695892+240.08446345826727j),0j
213,70.1,(207.9408144149965-120.11868314732554j),-0j
214,70.2,(-207.98586094427466-120.06433683396551j),(-0+0j)
215,70.3,(0.04522645876340699+240.1081472092011j),0j
216,71.1,(207.92226171567947-120.1259868621713j),-0j
217,71.2,(-207.99989742942964-120.07673432663366j),(-0+0j)
218,71.3,(0.04105236238291748+240.08441837437002j),0j
219,72.1,(207.94193597660458-120.11839582794155j),-0j
220,72.2,(-207.98375954264964-120.06232239580055j),(-0+0j)
221,72.3,(0.046348020362246056+240.10843452859598j),0j
222,73.1,(207.92223801213504-120.12599669544093j),-0j
223,73.2,(-207.99990736510637-120.07674405893843j),(-0+0j)
224,73.3,(0.041056390777157135+240.08438489006573j),0j
225,74.1,(207.9419754118584-120.118385725498j),-0j
226,74.2,(-207.98368565521812-120.06225156609334j),(-0+0j)
227,74.3,(0.046387455615735006+240.10844463103987j),0j
228,75.1,(207.9222038043468-120.12601088633149j),-0j
229,75.2,(-207.9999217037858-120.07675810412147j),(-0+0j)
230,75.3,(0.04106220435742623+240.08433656716642j),0j
231,76.1,(207.94201101190123-120.11837660555102j),-0j
232,76.2,(-207.98361895358775-120.06218762481335j),(-0+0j)
233,76.3,(0.046423055658311396+240.10845375098708j),0j
234,77.1,(207.91916872769616-120.1272699692152j),-0j
235,77.2,(-208.00119389919547-120.07800425914137j),(-0+0j)
236,77.3,(0.041578012676965516+240.0800491311466j),0j
237,78.1,(207.94205676917446-120.11836488354528j),-0j
238,78.2,(-207.98353322097387-120.06210544011954j),(-0+0j)
239,78.3,(0.04646881293120286+240.10846547299315j),0j
240,79.1,(207.91166973542406-120.13038088004281j),-0j
241,79.2,(-208.00433720812765-120.08108322812303j),(-0+0j)
242,79.3,(0.04285245910699602+240.06945584034014j),0j
243,80.1,(207.94209633484758-120.11835474769107j),-0j
244,80.2,(-207.9834590891838-120.06203437616617j),(-0+0j)
245,80.3,(0.04650837860400465+240.1084756088476j),0j
246,81.1,(207.91166973542371-120.13038088004245j),-0j
247,81.2,(-208.0043372081277-120.08108322812294j),(-0+0j)
248,81.3,(0.042852459106917214+240.06945584033951j),0j
249,82.1,(207.91157859337957-120.13041868975996j),-0j
250,82.2,(-208.0043754116079-120.08112064962177j),(-0+0j)
251,82.3,(0.04286794860878456+240.06932709048317j),0j
252,83.1,(207.9436504684726-120.11795661287907j),-0j
253,83.2,(-207.98054720373494-120.05924299487752j),(-0+0j)
254,83.3,(0.04806251221823261+240.10887374366752j),0j
255,84.1,(207.91166973542363-120.13038088004242j),-0j
256,84.2,(-208.0043372081278-120.08108322812298j),(-0+0j)
257,84.3,(0.042852459106825135+240.0694558403392j),0j
258,85.1,(207.89624713439787-120.1367788513157j),-0j
259,85.2,(-208.010801810023-120.08741550701389j),(-0+0j)
260,85.3,(0.045473515139460303+240.04766943334943j),0j
261,86.1,(207.94512504633627-120.11757885850126j),-0j
262,86.2,(-207.97778437706737-120.0565945037884j),(-0+0j)
263,86.3,(0.04953709007161226+240.10925149805288j),0j
264,87.1,(207.91166973542352-120.13038088004221j),-0j
265,87.2,(-208.00433720812785-120.08108322812299j),(-0+0j)
266,87.3,(0.04285245910679172+240.06945584033886j),0j
267,88.1,(207.89190731016464-120.13857920073315j),-0j
268,88.2,(-208.01262090888423-120.0891973710027j),(-0+0j)
269,88.3,(0.04621106404371755+240.0415388736044j),0j
270,89.1,(207.94582557471577-120.11739939856278j),-0j
271,89.2,(-207.97647183974266-120.05533628392259j),(-0+0j)
272,89.3,(0.05023761844868723+240.10943095799507j),0j
273,90.1,(207.94512504633616-120.11757885849971j),-0j
274,90.2,(-207.97778437706714-120.05659450378727j),(-0+0j)
275,90.3,(0.04953709007100384+240.1092514980546j),0j
276,91.1,(207.91166973542343-120.13038088004204j),-0j
277,91.2,(-208.004337208128-120.08108322812299j),(-0+0j)
278,91.3,(0.04285245910667903+240.06945584033855j),0j
279,92.1,(207.8912878789512-120.1388361679661j),-0j
280,92.2,(-208.01288055226027-120.08945169977586j),(-0+0j)
281,92.3,(0.04631633577550851+240.04066384736868j),0j
282,93.1,(207.947740262393-120.11690889775954j),-0j
283,93.2,(-207.97288440614972-120.05189731108061j),(-0+0j)
284,93.3,(0.05215230611917715+240.10992145880832j),0j
285,94.1,(207.94512504633607-120.11757885849876j),-0j
286,94.2,(-207.977784377067-120.05659450378661j),(-0+0j)
287,94.3,(0.04953709007058262+240.10925149805558j),0j
288,95.1,(207.91166973542335-120.1303808800419j),-0j
289,95.2,(-208.0043372081281-120.08108322812294j),(-0+0j)
290,95.3,(0.042852459106607184+240.06945584033832j),0j
291,96.1,(207.89122209027937-120.13886345999246j),-0j
292,96.2,(-208.01290812851488-120.08947871157608j),(-0+0j)
293,96.3,(0.04632751649626416+240.04057091241052j),0j
294,97.1,(207.94833059753245-120.11675766690159j),-0j
295,97.2,(-207.97177833118226-120.05083700942595j),(-0+0j)
296,97.3,(0.05274264125652095+240.11007268966932j),0j
297,98.1,(207.94512504633605-120.11757885849842j),-0j
298,98.2,(-207.9777843770669-120.05659450378636j),(-0+0j)
299,98.3,(0.049537090070422736+240.10925149805595j),0j
300,99.1,(207.91166973542323-120.1303808800418j),-0j
301,99.2,(-208.0043372081282-120.08108322812282j),(-0+0j)
302,99.3,(0.042852459106460274+240.06945584033812j),0j
303,100.1,(207.89117641871547-120.13888240656009j),-0j
304,100.2,(-208.01292727239846-120.08949746360626j),(-0+0j)
305,100.3,(0.046335278334070834+240.04050639545397j),0j
306,101.1,(207.95108306330368-120.11605254580599j),-0j
307,101.2,(-207.9666212038404-120.04589330234026j),(-0+0j)
308,101.3,(0.055495107018281406+240.11077781077867j),0j
309,102.1,(207.945125046336-120.11757885849813j),-0j
310,102.2,(-207.97778437706688-120.05659450378612j),(-0+0j)
311,102.3,(0.049537090070267964+240.10925149805638j),0j
312,103.1,(207.9116697354232-120.1303808800418j),-0j
313,103.2,(-208.00433720812822-120.0810832281228j),(-0+0j)
314,103.3,(0.04285245910641068+240.0694558403378j),0j
315,104.1,(207.8911352519586-120.13889948433622j),-0j
316,104.2,(-208.01294452802836-120.08951436603311j),(-0+0j)
317,104.3,(0.04634227458429404+240.04044824211658j),0j
318,105.1,(207.9511345988142-120.11603934354349j),-0j
319,105.2,(-207.96652464489563-120.0458007393477j),(-0+0j)
320,105.3,(0.05554664252859923+240.11079101304148j),0j
321,106.1,(207.94512504633573-120.11757885849747j),-0j
322,106.2,(-207.97778437706683-120.05659450378546j),(-0+0j)
323,106.3,(0.04953709006978158+240.10925149805743j),0j
324,107.1,(207.91166973542317-120.13038088004174j),-0j
325,107.2,(-208.00433720812828-120.08108322812275j),(-0+0j)
326,107.3,(0.04285245910637344+240.06945584033767j),0j
327,108.1,(207.89109760955873-120.13891510005456j),-0j
328,108.2,(-208.01296030637405-120.08952982141406j),(-0+0j)
329,108.3,(0.046348671873439155+240.04039506738656j),0j
330,109.1,(207.95116901845196-120.11603052599055j),-0j
331,109.2,(-207.96646015491845-120.04573891819487j),(-0+0j)
332,109.3,(0.0555810621662188+240.11079983059463j),0j
333,110.1,(207.94512504633553-120.11757885849711j),-0j
334,110.2,(-207.9777843770668-120.05659450378508j),(-0+0j)
335,110.3,(0.049537090069425825+240.10925149805806j),0j
336,111.1,(207.91166973542306-120.13038088004164j),-0j
337,111.2,(-208.0043372081284-120.08108322812271j),(-0+0j)
338,111.3,(0.04285245910633862+240.06945584033758j),0j
339,112.1,(207.8910519940013-120.13893402338832j),-0j
340,112.2,(-208.01297942678173-120.08954855044875j),(-0+0j)
341,112.3,(0.04635642419293592+240.04033062954628j),0j
342,113.1,(207.95120307114732-120.11602180244026j),-0j
343,113.2,(-207.96639635245887-120.04567775610779j),(-0+0j)
344,113.3,(0.05561511486145459+240.1108085541451j),0j
345,114.1,(207.94512504633357-120.11757885849335j),-0j
346,114.2,(-207.97778437706685-120.05659450378079j),(-0+0j)
347,114.3,(0.049537090065098655+240.10925149806437j),0j
348,115.1,(207.911669735423-120.13038088004157j),-0j
349,115.2,(-208.00433720812845-120.08108322812262j),(-0+0j)
350,115.3,(0.04285245910625964+240.06945584033755j),0j
351,116.1,(207.89101617889577-120.13894888106488j),-0j
352,116.2,(-208.012994439191-120.0895632555711j),(-0+0j)
353,116.3,(0.04636251093509356+240.04028003610466j),0j
354,117.1,(207.95122827080496-120.11601534684316j),-0j
355,117.2,(-207.9663491373963-120.0456324949722j),(-0+0j)
356,117.3,(0.05564031451907642+240.11081500974228j),0j
357,118.1,(207.945125046328-120.11757885848318j),-0j
358,118.2,(-207.97778437706708-120.05659450376947j),(-0+0j)
359,118.3,(0.04953709005358679+240.1092514980807j),0j
360,119.1,(207.94512504633354-120.11757885849333j),-0j
361,119.2,(-207.97778437706685-120.05659450378079j),(-0+0j)
362,119.3,(0.04953709006508098+240.10925149806437j),0j
363,120.1,(207.9116697354229-120.13038088004147j),-0j
364,120.2,(-208.0043372081285-120.08108322812258j),(-0+0j)
365,120.3,(0.042852459106199454+240.06945584033758j),0j
366,121.1,(207.89088850445836-120.13900184602066j),-0j
367,121.2,(-208.01304795574185-120.08961567669863j),(-0+0j)
368,121.3,(0.04638420908088496+240.04009967954545j),0j
369,122.1,(207.9512596598522-120.11600730566091j),-0j
370,122.2,(-207.96629032565176-120.04557611706662j),(-0+0j)
371,122.3,(0.05567170356624799+240.11082305092467j),0j
372,123.1,(207.94512504632797-120.11757885848338j),-0j
373,123.2,(-207.9777843770671-120.0565945037696j),(-0+0j)
374,123.3,(0.04953709005361243+240.10925149808065j),0j
375,124.1,(207.94512504632786-120.11757885848293j),-0j
376,124.2,(-207.9777843770671-120.05659450376918j),(-0+0j)
377,124.3,(0.049537090053282606+240.10925149808116j),0j
378,125.1,(207.91166973542295-120.13038088004151j),-0j
379,125.2,(-208.0043372081285-120.0810832281226j),(-0+0j)
380,125.3,(0.04285245910620547+240.06945584033758j),0j
381,126.1,(207.89072042441177-120.13907157299505j),-0j
382,126.2,(-208.01311840887678-120.08968468773746j),(-0+0j)
383,126.3,(0.046412774120608846+240.03986224486812j),0j
384,127.1,(207.95129525547375-120.11599818684698j),-0j
385,127.2,(-207.96622363230514-120.04551218372762j),(-0+0j)
386,127.3,(0.05570729918775128+240.11083216973873j),0j
387,128.1,(207.94512504632783-120.11757885848355j),-0j
388,128.2,(-207.97778437706725-120.05659450376966j),(-0+0j)
389,128.3,(0.0495370900535798+240.1092514980807j),0j
390,129.1,(207.9451250463277-120.1175788584826j),-0j
391,129.2,(-207.97778437706717-120.05659450376885j),(-0+0j)
392,129.3,(0.0495370900528915+240.1092514980817j),0j
393,130.1,(207.8903682451281-120.13921767240683j),-0j
394,130.2,(-208.0132660298177-120.08982928704529j),(-0+0j)
395,130.3,(0.04647262664515906+240.03936474634656j),0j
396,131.1,(207.89072042441168-120.13907157299501j),-0j
397,131.2,(-208.01311840887672-120.08968468773737j),(-0+0j)
398,131.3,(0.04641277412063326+240.0398622448681j),0j
399,132.1,(207.9513706908696-120.11597886196061j),-0j
400,132.2,(-207.96608229360152-120.0453766941216j),(-0+0j)
401,132.3,(0.0557827345835345+240.1108514946253j),0j
402,133.1,(207.9451250463279-120.11757885848358j),-0j
403,133.2,(-207.97778437706728-120.05659450376967j),(-0+0j)
404,133.3,(0.049537090053583796+240.1092514980807j),0j
405,134.1,(207.94512504632752-120.11757885848236j),-0j
406,134.2,(-207.97778437706725-120.05659450376858j),(-0+0j)
407,134.3,(0.049537090052458765+240.10925149808227j),0j
408,135.1,(207.88989752787927-120.139412946565j),-0j
409,135.2,(-208.01346333762768-120.09002255618833j),(-0+0j)
410,135.3,(0.04655262458095615+240.03869979770764j),0j
411,136.1,(207.89072042441143-120.13907157299485j),-0j
412,136.2,(-208.01311840887675-120.08968468773719j),(-0+0j)
413,136.3,(0.046412774120634326+240.03986224486806j),0j
414,137.1,(207.95177821796275-120.1158744624982j),-0j
415,137.2,(-207.96531873492464-120.04464473421507j),(-0+0j)
416,137.3,(0.056190261676350245+240.11095589408885j),0j
417,138.1,(207.94512504632795-120.11757885848364j),-0j
418,138.2,(-207.97778437706742-120.05659450376969j),(-0+0j)
419,138.3,(0.049537090053522866+240.10925149808068j),0j
420,139.1,(207.94512504631976-120.11757885847065j),-0j
421,139.2,(-207.97778437707098-120.05659450375563j),(-0+0j)
422,139.3,(0.049537090037028345+240.10925149810288j),0j
423,140.1,(207.8895599237655-120.13955299955792j),-0j
424,140.2,(-208.01360484917956-120.09016117115975j),(-0+0j)
425,140.3,(0.046610000070202946+240.03822288848664j),0j
426,141.1,(207.88989752787904-120.13941294656418j),-0j
427,141.2,(-208.01346333762774-120.09002255618792j),(-0+0j)
428,141.3,(0.04655262458053725+240.03869979770838j),0j
429,142.1,(207.8907204244112-120.1390715729947j),-0j
430,142.2,(-208.01311840887678-120.08968468773699j),(-0+0j)
431,142.3,(0.046412774120556194+240.03986224486812j),0j
432,143.1,(207.95492603096622-120.1150680621708j),-0j
433,143.2,(-207.95942086955748-120.03899094347042j),(0.9999999656136929+0.32868408873560273j)
434,143.3,(0.05933807467979993+240.1117622944162j),0j
435,144.1,(207.95177821796602-120.11587446249175j),-0j
436,144.2,(-207.9653187349142-120.0446447342029j),(-0+0j)
437,144.3,(0.05619026167816119+240.11095589409996j),0j
438,145.1,(207.94512504632803-120.1175788584837j),-0j
439,145.2,(-207.97778437706745-120.05659450376969j),(-0+0j)
440,145.3,(0.04953709005356447+240.1092514980806j),0j
441,146.1,(207.94512504631695-120.11757885846639j),-0j
442,146.2,(-207.97778437707223-120.05659450375094j),(-0+0j)
443,146.3,(0.0495370900314647+240.1092514981103j),0j
444,147.1,(207.88921741402754-120.13969508761899j),-0j
445,147.2,(-208.0137484169933-120.09030180030379j),(-0+0j)
446,147.3,(0.046668209265544866+240.0377390494406j),0j
447,148.1,(207.88989752787887-120.13941294656365j),-0j
448,148.2,(-208.01346333762783-120.09002255618762j),(-0+0j)
449,148.3,(0.046552624580249176+240.03869979770892j),0j
450,149.1,(207.8907204244108-120.13907157299445j),-0j
451,149.2,(-208.01311840887698-120.08968468773676j),(-0+0j)
452,149.3,(0.04641277412038139+240.03986224486815j),0j
453,150.1,(207.95177821796858-120.1158744624866j),-0j
454,150.2,(-207.96531873490594-120.04464473419324j),(-0+0j)
455,150.3,(0.056190261679545855+240.11095589410883j),0j
456,151.1,(207.94512504632797-120.1175788584837j),-0j
457,151.2,(-207.97778437706748-120.05659450376972j),(-0+0j)
458,151.3,(0.04953709005355934+240.10925149808054j),0j
459,152.1,(207.94512504631365-120.11757885846126j),-0j
460,152.2,(-207.97778437707376-120.05659450374534j),(-0+0j)
461,152.3,(0.04953709002487548+240.10925149811916j),0j
462,153.1,(207.87895899129833-120.14395073127976j),-0j
463,153.2,(-208.0180483803536-120.09451374830928j),(-0+0j)
464,153.3,(0.048411618185601114+240.0232477082696j),0j
465,154.1,(207.88989752787876-120.13941294656306j),-0j
466,154.2,(-208.01346333762785-120.09002255618728j),(-0+0j)
467,154.3,(0.046552624580082816+240.03869979770948j),0j
