,bus,vLN,sInjkW
218,71.3,(0.1808224391986943+239.91965897562346j),0j
219,72.1,(207.68100128822445-120.11645958229269j),-0j
220,72.2,(-207.86444829394318-119.79884739183142j),(-0+0j)
221,72.3,(0.1833762815712488+239.9152954943245j),0j
222,73.1,(207.67594212729207-120.11648962653582j),-0j
223,73.2,(-207.86194545736038-119.79445189704562j),(-0+0j)
224,73.3,(0.18593141316224915+239.9109298102741j),0j
225,74.1,(207.6545956687909-120.1166163942347j),-0j
226,74.2,(-207.85138507037823-119.77590568982059j),(-0+0j)
227,74.3,(0.19671245199482032+239.8925093854926j),0j
228,75.1,(207.63324921028965-120.11674316193354j),-0j
229,75.2,(-207.84082468339614-119.7573594825955j),(-0+0j)
230,75.3,(0.20749349082734378+239.87408896071122j),0j
231,76.1,(207.631441382505-120.11675389786745j),-0j
232,76.2,(-207.8399303260955-119.75578880759477j),(-0+0j)
233,76.3,(0.20840653509406576+239.87252893820337j),0j
234,77.1,(207.6231181644343-120.11680332598215j),-0j
235,77.2,(-207.8358127154968-119.74855743817959j),(-0+0j)
236,77.3,(0.21261018026699408+239.86534661274118j),0j
237,78.1,(207.62222597310782-120.11680862433367j),-0j
238,78.2,(-207.8353713361611-119.74778228546622j),(-0+0j)
239,78.3,(0.21306078191303596+239.8645767171999j),0j
240,79.1,(207.6192660743349-120.11682620193585j),-0j
241,79.2,(-207.83390703347703-119.74521066938235j),(-0+0j)
242,79.3,(0.2145556801706142+239.8620225421026j),0j
243,80.1,(207.61795202772623-120.1168340055097j),-0j
244,80.2,(-207.83325695652388-119.74406900081426j),(-0+0j)
245,80.3,(0.21521934002397186+239.86088861645783j),0j
246,81.1,(207.61222210825593-120.11686803310788j),-0j
247,81.2,(-207.83042228645496-119.73909073831322j),(-0+0j)
248,81.3,(0.21811323852807063+239.85594411708672j),0j
249,82.1,(207.57154971390457-120.11710956946794j),-0j
250,82.2,(-207.8103010928681-119.70375379218723j),(-0+0j)
251,82.3,(0.23865485028684078+239.82084683005968j),0j
252,83.1,(207.56407260196494-120.11715397291239j),-0j
253,83.2,(-207.80660206262397-119.69725753579516j),(-0+0j)
254,83.3,(0.24243116916334792+239.8143946320009j),0j
255,84.1,(207.56357014177055-120.11715695681357j),-0j
256,84.2,(-207.80635348864635-119.69682098886686j),(-0+0j)
257,84.3,(0.24268493691912346+239.81396104578252j),0j
258,85.1,(207.5604352881214-120.1171755733998j),-0j
259,85.2,(-207.80480263337554-119.69409736867475j),(-0+0j)
260,85.3,(0.24426819621866228+239.81125589748567j),0j
261,86.1,(207.55882064079177-120.11681166192581j),-0j
262,86.2,(-207.8036804174204-119.69288125735726j),(-0+0j)
263,86.3,(0.24476025393844789+239.80967581732267j),0j
264,87.1,(207.55784569997243-120.11659192840004j),-0j
265,87.2,(-207.80300281177696-119.6921469567193j),(-0+0j)
266,87.3,(0.24505736349772317+239.80872174851743j),0j
267,88.1,(207.5574177756377-120.11649548221483j),-0j
268,88.2,(-207.80270539480716-119.69182465498999j),(-0+0j)
269,88.3,(0.2451877718343476+239.80830298539797j),0j
270,89.1,(207.556888737358-120.11637624682719j),-0j
271,89.2,(-207.80233770138724-119.691426196808j),(-0+0j)
272,89.3,(0.24534899426660084+239.80778527303076j),0j
273,90.1,(207.5562816499858-120.11623942062579j),-0j
274,90.2,(-207.80191576210493-119.69096895403382j),(-0+0j)
275,90.3,(0.2455340018671404+239.80719118248464j),0j
276,91.1,(207.5554608964946-120.11605443805551j),-0j
277,91.2,(-207.8013453200978-119.69035078337095j),(-0+0j)
278,91.3,(0.2457841234163876+239.80638800008936j),0j
279,92.1,(207.55448175717254-120.11583375826508j),-0j
280,92.2,(-207.8006647964009-119.68961332052712j),(-0+0j)
281,92.3,(0.24608251245377993+239.80542982266536j),0j
282,93.1,(207.55372912169952-120.11566412822908j),-0j
283,93.2,(-207.8001416979379-119.6890464546238j),(-0+0j)
284,93.3,(0.24631187529237603+239.80469329998422j),0j
285,94.1,(207.5520937779039-120.1152955521563j),-0j
286,94.2,(-207.79900509747637-119.68781475525383j),(-0+0j)
287,94.3,(0.24681024018279277+239.80309296643583j),0j
288,95.1,(207.55096225445712-120.11504052781866j),-0j
289,95.2,(-207.7982186634095-119.68696252056152j),(-0+0j)
290,95.3,(0.24715506771085466+239.8019856672015j),0j
291,96.1,(207.55096225445652-120.11504052781665j),-0j
292,96.2,(-207.79821866341373-119.68696252056581j),(-0+0j)
293,96.3,(0.24715506770962625+239.80198566719957j),0j
294,97.1,(207.5479000386835-120.11435036134581j),-0j
295,97.2,(-207.79609035505166-119.6846561374891j),(-0+0j)
296,97.3,(0.2480882664874159+239.79898900885632j),0j
297,98.1,(207.55096225445646-120.11504052781602j),-0j
298,98.2,(-207.79821866341507-119.68696252056722j),(-0+0j)
299,98.3,(0.24715506770929604+239.80198566719892j),0j
300,99.1,(207.54330267800117-120.1133142017668j),-0j
301,99.2,(-207.7928950866944-119.68119352229809j),(-0+0j)
302,99.3,(0.24948929491957844+239.7944900707431j),0j
303,100.1,(207.55096225445644-120.11504052781544j),-0j
304,100.2,(-207.79821866341626-119.6869625205685j),(-0+0j)
305,100.3,(0.24715506770903392+239.80198566719838j),0j
306,101.1,(207.53790814003622-120.11209837325724j),-0j
307,101.2,(-207.7891457623206-119.67713049344384j),(-0+0j)
308,101.3,(0.25113326013994336+239.7892110217125j),0j
309,102.1,(207.55096225445638-120.11504052780512j),-0j
310,102.2,(-207.7982186634379-119.68696252059189j),(-0+0j)
311,102.3,(0.24715506770500809+239.80198566718838j),0j
312,103.1,(207.53594404808058-120.11165570346596j),-0j
313,103.2,(-207.78778067454292-119.6756511893143j),(-0+0j)
314,103.3,(0.2517318098000091+239.7872889780079j),0j
315,104.1,(207.55096225445632-120.11504052780407j),-0j
316,104.2,(-207.79821866344-119.6869625205941j),(-0+0j)
317,104.3,(0.2471550677046304+239.80198566718744j),0j
318,105.1,(207.53477538403126-120.11139230832842j),-0j
319,105.2,(-207.78696842692625-119.67477098126233j),(-0+0j)
320,105.3,(0.2520879557876888+239.786145333296j),0j
321,106.1,(207.55096225445627-120.11504052780259j),-0j
322,106.2,(-207.79821866344312-119.68696252059726j),(-0+0j)
323,106.3,(0.24715506770407356+239.80198566718616j),0j
324,107.1,(207.5335317928532-120.11111202600985j),-0j
325,107.2,(-207.78610410328147-119.67383434000179j),(-0+0j)
326,107.3,(0.25246693553701904+239.78492836553224j),0j
327,108.1,(207.55096225445607-120.11504052779844j),-0j
328,108.2,(-207.79821866345168-119.68696252060586j),(-0+0j)
329,108.3,(0.24715506770237705+239.80198566718258j),0j
330,109.1,(207.53267817800284-120.11091963710126j),-0j
331,109.2,(-207.7855108218946-119.67319141899716j),(-0+0j)
332,109.3,(0.252727071462477+239.7840930252903j),0j
333,110.1,(207.55096225445578-120.11504052779438j),-0j
334,110.2,(-207.79821866346032-119.68696252061453j),(-0+0j)
335,110.3,(0.24715506770059842+239.801985667179j),0j
336,111.1,(207.5318064772939-120.11072317197659j),-0j
337,111.2,(-207.78490497043188-119.67253487618362j),(-0+0j)
338,111.3,(0.2529927189855896+239.7832399863806j),0j
339,112.1,(207.55096225445556-120.11504052779117j),-0j
340,112.2,(-207.79821866346734-119.68696252062162j),(-0+0j)
341,112.3,(0.24715506769921983+239.80198566717604j),0j
342,113.1,(207.5305121272924-120.11043144956341j),-0j
343,113.2,(-207.7840053682708-119.6715600046677j),(-0+0j)
344,113.3,(0.25338716729598887+239.7819733464632j),0j
345,114.1,(207.55096225445544-120.11504052778683j),-0j
346,114.2,(-207.79821866347663-119.68696252063103j),(-0+0j)
347,114.3,(0.2471550676974577+239.80198566717212j),0j
348,115.1,(207.52980914719055-120.11027301092507j),-0j
349,115.2,(-207.7835167813985-119.6710305379262j),(-0+0j)
350,115.3,(0.2536013978465778+239.78128541610667j),0j
351,116.1,(207.5509622544553-120.11504052778365j),-0j
352,116.2,(-207.79821866348354-119.68696252063799j),(-0+0j)
353,116.3,(0.24715506769611553+239.8019856671692j),0j
354,117.1,(207.52882343060398-120.11027886468487j),-0j
355,117.2,(-207.78302913382686-119.6701741286938j),(-0+0j)
356,117.3,(0.254099234469647+239.7804348151398j),0j
357,118.1,(207.55096225445527-120.11504052778086j),-0j
358,118.2,(-207.7982186634896-119.68696252064416j),(-0+0j)
359,118.3,(0.24715506769500417+239.80198566716658j),0j
360,119.1,(207.52788529153307-120.1102844359016j),-0j
361,119.2,(-207.78256502350763-119.66935905570779j),(-0+0j)
362,119.3,(0.254573042046134+239.77962527007233j),0j
363,120.1,(207.5509622544552-120.11504052777669j),-0j
364,120.2,(-207.79821866349857-119.6869625206533j),(-0+0j)
365,120.3,(0.2471550676934487+239.8019856671627j),0j
366,121.1,(207.5272160449509-120.11028841027792j),-0j
367,121.2,(-207.78223393800602-119.66877760160676j),(-0+0j)
368,121.3,(0.2549110453454178+239.77904775945984j),0j
369,122.1,(207.55096225445513-120.11504052777401j),-0j
370,122.2,(-207.79821866350426-119.68696252065901j),(-0+0j)
371,122.3,(0.24715506769244705+239.80198566716032j),0j
372,123.1,(207.52636687563788-120.1102934531404j),-0j
373,123.2,(-207.78181384225155-119.668039827231j),(-0+0j)
374,123.3,(0.2553399187039034+239.77831498875437j),0j
375,124.1,(207.5509622544551-120.11504052777062j),-0j
376,124.2,(-207.79821866351153-119.6869625206663j),(-0+0j)
377,124.3,(0.24715506769113868+239.80198566715734j),0j
378,125.1,(207.52544509317863-120.11029892722209j),-0j
379,125.2,(-207.7813578237736-119.66723896517907j),(-0+0j)
380,125.3,(0.2558054653657756+239.77751955824067j),0j
381,126.1,(207.55096225445516-120.11504052776739j),-0j
382,126.2,(-207.79821866351833-119.6869625206732j),(-0+0j)
383,126.3,(0.24715506768998613+239.80198566715455j),0j
384,127.1,(207.51972302802753-120.1103329081811j),-0j
385,127.2,(-207.7785270393356-119.6622675266446j),(-0+0j)
386,127.3,(0.25869539704441225+239.77258183657247j),0j
387,128.1,(207.55096225445538-120.1150405277628j),-0j
388,128.2,(-207.7982186635279-119.68696252068285j),(-0+0j)
389,128.3,(0.24715506768837658+239.80198566715077j),0j
390,129.1,(207.51801210286087-120.11034306865224j),-0j
391,129.2,(-207.77768062109178-119.66078104246829j),(-0+0j)
392,129.3,(0.25955950059928523+239.77110543390228j),0j
393,130.1,(207.55096225445553-120.11504052775697j),-0j
394,130.2,(-207.7982186635401-119.68696252069498j),(-0+0j)
395,130.3,(0.24715506768629167+239.80198566714606j),0j
396,131.1,(207.51756485850427-120.11034572465j),-0j
397,131.2,(-207.77745936314892-119.66039246810399j),(-0+0j)
398,131.3,(0.2597853815705177+239.77071949489385j),0j
399,132.1,(207.55096225445573-120.11504052774886j),-0j
400,132.2,(-207.79821866355664-119.68696252071149j),(-0+0j)
401,132.3,(0.24715506768346676+239.80198566713966j),0j
402,133.1,(207.5168375292592-120.11035004395517j),-0j
403,133.2,(-207.77709954335444-119.65976055068614j),(-0+0j)
404,133.3,(0.2601527195455092+239.77009186321223j),0j
405,134.1,(207.55096225445604-120.11504052773913j),-0j
406,134.2,(-207.79821866357636-119.6869625207311j),(-0+0j)
407,134.3,(0.24715506768017365+239.80198566713224j),0j
408,135.1,(207.51543651574335-120.1103583639904j),-0j
409,135.2,(-207.77640644267316-119.65854332361972j),(-0+0j)
410,135.3,(0.2608603020760523+239.76888289151916j),0j
411,136.1,(207.55096225445646-120.11504052772821j),-0j
412,136.2,(-207.79821866359842-119.68696252075306j),(-0+0j)
413,136.3,(0.24715506767651327+239.80198566712392j),0j
414,137.1,(207.4907268393826-120.11050510445745j),-0j
415,137.2,(-207.764182225471-119.63707508899607j),(-0+0j)
416,137.3,(0.2733399356636118+239.74756025692176j),0j
417,138.1,(207.55096225445624-120.11504052772399j),-0j
418,138.2,(-207.79821866360624-119.68696252076165j),(-0+0j)
419,138.3,(0.24715506767520776+239.80198566712087j),0j
420,139.1,(207.4896134116264-120.11051171664076j),-0j
421,139.2,(-207.7636313974257-119.63610772188228j),(-0+0j)
422,139.3,(0.2739022728719385+239.7465994506024j),0j
423,140.1,(207.55096225445618-120.11504052772116j),-0j
424,140.2,(-207.79821866361146-119.68696252076741j),(-0+0j)
425,140.3,(0.24715506767440742+239.80198566711888j),0j
426,141.1,(207.48905734572935-120.11051501888429j),-0j
427,141.2,(-207.76335630396818-119.63562460130356j),(-0+0j)
428,141.3,(0.27418311421302005+239.7461196066028j),0j
429,142.1,(207.55096225445618-120.11504052771825j),-0j
430,142.2,(-207.79821866361667-119.68696252077316j),(-0+0j)
431,142.3,(0.2471550676736402+239.80198566711704j),0j
432,143.1,(207.48679432109435-120.11052845804399j),-0j
433,143.2,(-207.7622367545147-119.63365844265749j),(-0+0j)
434,143.3,(0.2753260558619902+239.74416678266988j),0j
435,144.1,(207.55096225445607-120.11504052771325j),-0j
436,144.2,(-207.7982186636257-119.6869625207832j),(-0+0j)
437,144.3,(0.24715506767238032+239.80198566711377j),0j
438,145.1,(207.48662789207745-120.11052944639651j),-0j
439,145.2,(-207.76215441978795-119.63351384597681j),(-0+0j)
440,145.3,(0.2754101109147191+239.7440231666604j),0j
441,146.1,(207.55096225445595-120.11504052770599j),-0j
442,146.2,(-207.79821866363895-119.68696252079782j),(-0+0j)
443,146.3,(0.24715506767054382+239.80198566710908j),0j
444,147.1,(207.48648237517543-120.11053031056068j),-0j
445,147.2,(-207.76208243057243-119.6333874181374j),(-0+0j)
446,147.3,(0.2754836042940767+239.7438975962691j),0j
447,148.1,(207.5509622544559-120.11504052770493j),-0j
448,148.2,(-207.79821866364088-119.68696252080001j),(-0+0j)
449,148.3,(0.2471550676702565+239.80198566710828j),0j
450,149.1,(207.48634450444948-120.11053112931742j),-0j
451,149.2,(-207.76201422402553-119.63326763344054j),(-0+0j)
452,149.3,(0.27555323596862347+239.74377862396585j),0j
453,150.1,(207.55096225445578-120.11504052770427j),-0j
454,150.2,(-207.79821866364202-119.6869625208012j),(-0+0j)
455,150.3,(0.24715506767007983+239.8019856671079j),0j
456,151.1,(207.4774588664405-120.108528572927j),-0j
457,151.2,(-207.75583967807165-119.62657566251234j),(-0+0j)
458,151.3,(0.27826019951940173+239.73508394467024j),0j
459,152.1,(207.55096225445575-120.11504052770393j),-0j
460,152.2,(-207.79821866364264-119.68696252080194j),(-0+0j)
461,152.3,(0.24715506767002543+239.80198566710772j),0j
462,153.1,(207.475808733676-120.10853837237796j),-0j
463,153.2,(-207.75502333466596-119.62514199592576j),(-0+0j)
464,153.3,(0.27909359984428306+239.7336600013752j),0j
465,154.1,(207.47745886644043-120.10852857292699j),-0j
466,154.2,(-207.75583967807168-119.62657566251237j),(-0+0j)
467,154.3,(0.278260199519396+239.73508394467024j),0j
468,155.1,(207.55096225445573-120.11504052770368j),-0j
469,155.2,(-207.7982186636431-119.68696252080251j),(-0+0j)
