,bus,vLN,sInjkW
337,111.2,(-207.88405094347155-119.83624361082833j),(-0+0j)
338,111.3,(0.11747567124580983+240.06017200415673j),0j
339,112.1,(207.77528540441796-120.07878334103623j),-0j
340,112.2,(-207.88682246656947-119.84148814994406j),(-0+0j)
341,112.3,(0.11530142776648812+240.0627985975045j),0j
342,113.1,(207.79939814887285-120.08212625993349j),-0j
343,113.2,(-207.9002213415553-119.86684277313152j),(-0+0j)
344,113.3,(0.10479008956340269+240.07549681239087j),0j
345,114.1,(207.76753138451429-120.07770834686521j),-0j
346,114.2,(-207.88251374330082-119.83333477473505j),(-0+0j)
347,114.3,(0.11868159568905035+240.05871518795908j),0j
348,115.1,(207.77528540441796-120.07878334103627j),-0j
349,115.2,(-207.88682246656953-119.84148814994413j),(-0+0j)
350,115.3,(0.11530142776640812+240.06279859750452j),0j
351,116.1,(207.79939814887283-120.08212625993346j),-0j
352,116.2,(-207.90022134155527-119.8668427731315j),(-0+0j)
353,116.3,(0.10479008956340378+240.0754968123908j),0j
354,117.1,(207.74777211686722-120.06831913603922j),-0j
355,117.2,(-207.8663666215871-119.81401388778758j),(-0+0j)
356,117.3,(0.12403422392982605+240.0471812912469j),0j
357,118.1,(207.77528540441793-120.07878334103623j),-0j
358,118.2,(-207.88682246656958-119.84148814994411j),(-0+0j)
359,118.3,(0.11530142776639234+240.06279859750452j),0j
360,119.1,(207.7993981488722-120.08212625993305j),-0j
361,119.2,(-207.90022134155583-119.86684277313182j),(-0+0j)
362,119.3,(0.10479008956338753+240.07549681239072j),0j
363,120.1,(207.7418202463406-120.06749398647852j),-0j
364,120.2,(-207.8630593095918-119.80775547805885j),(-0+0j)
365,120.3,(0.12662879063139512+240.04404692672037j),0j
366,121.1,(207.79939814887214-120.08212625993303j),-0j
367,121.2,(-207.90022134155586-119.86684277313185j),(-0+0j)
368,121.3,(0.1047900895633858+240.0754968123907j),0j
369,122.1,(207.7187166711577-120.0642909757903j),-0j
370,122.2,(-207.85022120583997-119.78346199938755j),(-0+0j)
371,122.3,(0.13670020710286213+240.03188015895094j),0j
372,123.1,(207.79939814887211-120.08212625993303j),-0j
373,123.2,(-207.90022134155583-119.86684277313184j),(-0+0j)
374,123.3,(0.10479008956338551+240.0754968123906j),0j
375,124.1,(207.71052802790337-120.06315572673647j),-0j
376,124.2,(-207.84567097277633-119.77485161641987j),(-0+0j)
377,124.3,(0.14026983803215992+240.02756786875202j),0j
378,125.1,(207.79939814887214-120.08212625993305j),-0j
379,125.2,(-207.90022134155586-119.86684277313185j),(-0+0j)
380,125.3,(0.10479008956338264+240.07549681239055j),0j
381,126.1,(207.70380369787412-120.06222348569655j),-0j
382,126.2,(-207.84193442352415-119.76778096320493j),(-0+0j)
383,126.3,(0.14320113882338473+240.02402671283906j),0j
384,127.1,(207.7993981488721-120.08212625993302j),-0j
385,127.2,(-207.9002213415558-119.86684277313182j),(-0+0j)
386,127.3,(0.1047900895633827+240.07549681239044j),0j
387,128.1,(207.69496463377453-120.06099806423873j),-0j
388,128.2,(-207.8370227671647-119.75848666076578j),(-0+0j)
389,128.3,(0.14705430419094945+240.01937189905595j),0j
390,129.1,(207.7993981488721-120.08212625993303j),-0j
391,129.2,(-207.90022134155578-119.86684277313181j),(-0+0j)
392,129.3,(0.10479008956338255+240.07549681239038j),0j
393,130.1,(207.6762732833879-120.058406751224j),-0j
394,130.2,(-207.8266364311274-119.73883264971536j),(-0+0j)
395,130.3,(0.15520232338956852+240.0095286900438j),0j
396,131.1,(207.7993981488721-120.08212625993302j),-0j
397,131.2,(-207.90022134155578-119.86684277313181j),(-0+0j)
398,131.3,(0.10479008956337947+240.07549681239038j),0j
399,132.1,(207.67512910317444-120.05824812549514j),-0j
400,132.2,(-207.82600063756846-119.73762954078559j),(-0+0j)
401,132.3,(0.1557010996766385+240.0089261436919j),0j
402,133.1,(207.7993981488721-120.08212625993303j),-0j
403,133.2,(-207.90022134155575-119.86684277313182j),(-0+0j)
404,133.3,(0.10479008956337767+240.07549681239033j),0j
405,134.1,(207.67449495415036-120.05816020896769j),-0j
406,134.2,(-207.82564825613397-119.7369627311828j),(-0+0j)
407,134.3,(0.15597754082811935+240.00859218914823j),0j
408,135.1,(207.79939814887203-120.08212625993299j),-0j
409,135.2,(-207.90022134155566-119.86684277313181j),(-0+0j)
410,135.3,(0.1047900895633772+240.07549681239024j),0j
411,136.1,(207.6739307438236-120.05808198853244j),-0j
412,136.2,(-207.82533473795962-119.73636946233022j),(-0+0j)
413,136.3,(0.15622349398183377+240.00829506560936j),0j
414,137.1,(207.79939814887194-120.08212625993299j),-0j
415,137.2,(-207.90022134155566-119.86684277313181j),(-0+0j)
416,137.3,(0.10479008956337822+240.0754968123901j),0j
417,138.1,(207.6735122717603-120.05802397281498j),-0j
418,138.2,(-207.82510220305002-119.73592943769921j),(-0+0j)
419,138.3,(0.15640591624330555+240.00807469052137j),0j
420,139.1,(207.79939814887192-120.08212625993299j),-0j
421,139.2,(-207.90022134155572-119.86684277313184j),(-0+0j)
422,139.3,(0.10479008956337663+240.07549681239013j),0j
423,140.1,(207.6731935700661-120.05797978896365j),-0j
424,140.2,(-207.8249251081467-119.73559432191098j),(-0+0j)
425,140.3,(0.15654484614781594+240.00790685634541j),0j
426,141.1,(207.79939814887192-120.08212625993299j),-0j
427,141.2,(-207.90022134155578-119.86684277313186j),(-0+0j)
428,141.3,(0.10479008956337367+240.07549681239018j),0j
429,142.1,(207.67281457223515-120.0579272458359j),-0j
430,142.2,(-207.82471450812335-119.73519580455384j),(-0+0j)
431,142.3,(0.15671006062084195+240.00770726911463j),0j
432,143.1,(207.79939814887192-120.082126259933j),-0j
433,143.2,(-207.90022134155578-119.86684277313185j),(-0+0j)
434,143.3,(0.10479008956337371+240.0754968123902j),0j
435,144.1,(207.66134007579063-120.0563364559084j),-0j
436,144.2,(-207.81833840509157-119.72313033709334j),(-0+0j)
437,144.3,(0.16171207574832003+240.00166458816972j),0j
438,145.1,(207.66088408813997-120.05627323914192j),-0j
439,145.2,(-207.81808502366817-119.72265086470966j),(-0+0j)
440,145.3,(0.16191085197684368+240.00142445668325j),0j
441,146.1,(207.65981775637133-120.05588876998483j),-0j
442,146.2,(-207.81728604288259-119.72168319646775j),(-0+0j)
443,146.3,(0.16219755697394794+240.0007556084759j),0j
444,147.1,(207.65925240407904-120.05535128615202j),-0j
445,147.2,(-207.81659284171036-119.72121821981212j),(-0+0j)
446,147.3,(0.16220913368640774+240.0003494297819j),0j
447,148.1,(207.65981775637098-120.05588876997885j),-0j
448,148.2,(-207.81728604287238-119.72168319646596j),(-0+0j)
449,148.3,(0.16219755697934318+240.00075560846798j),0j
450,149.1,(207.65901689226425-120.05512738364966j),-0j
451,149.2,(-207.8163040712067-119.72102452201068j),(-0+0j)
452,149.3,(0.1622139562592437+240.00018022576043j),0j
453,150.1,(207.6598177563702-120.05588876996555j),-0j
454,150.2,(-207.8172860428498-119.72168319646188j),(-0+0j)
455,150.3,(0.1621975569913191+240.0007556084504j),0j
456,151.1,(207.65883585487364-120.05495527031094j),-0j
457,151.2,(-207.81608209398456-119.72087562695613j),(-0+0j)
458,151.3,(0.16221766335986357+240.00005015901806j),0j
459,152.1,(207.65981775636945-120.0558887699528j),-0j
460,152.2,(-207.81728604282821-119.72168319645799j),(-0+0j)
461,152.3,(0.1621975570027126+240.0007556084336j),0j
462,153.1,(207.65861175674758-120.05474221887143j),-0j
463,153.2,(-207.81580731826384-119.7206913163969j),(-0+0j)
464,153.3,(0.1622222522145534+239.99988915518853j),0j
465,154.1,(207.65981775636922-120.05588876994952j),-0j
466,154.2,(-207.81728604282273-119.72168319645701j),(-0+0j)
467,154.3,(0.16219755700565314+240.00075560842924j),0j
468,155.1,(207.65825524109553-120.05440327729178j),-0j
