,bus,vLN,sInjkW
99,32.1,(207.88019091156139-120.0915170351961j),-0j
100,32.2,(-207.9849860975021-120.00320679501449j),(-0+0j)
101,32.3,(0.03684061735179979+240.13721557447198j),0j
102,33.1,(207.87794545719387-120.09060103966345j),-0j
103,33.2,(-207.98474193252142-120.00181673495864j),(-0+0j)
104,33.3,(0.03664473042762376+240.13664125687575j),0j
105,34.1,(207.87043742512182-120.08798851030724j),-0j
106,34.2,(-207.98276555043762-119.99756188913473j),(-0+0j)
107,34.3,(0.036825390583882234+240.1334642888138j),0j
108,35.1,(207.8701186402827-120.08787758446906j),-0j
109,35.2,(-207.98268163488697-119.99738123189604j),(-0+0j)
110,35.3,(0.03683306126490031+240.13332939737444j),0j
111,36.1,(207.86975556120314-120.08775124580335j),-0j
112,36.2,(-207.982586059511-119.99717547285145j),(-0+0j)
113,36.3,(0.03684179776508911+240.13317576315595j),0j
114,37.1,(207.86950515273915-120.08766411252303j),-0j
115,37.2,(-207.9825201430635-119.9970335649058j),(-0+0j)
116,37.3,(0.03684782315659173+240.13306980467243j),0j
117,38.1,(207.8693045445113-120.08759430796188j),-0j
118,38.2,(-207.9824673358161-119.99691987904619j),(-0+0j)
119,38.3,(0.036852650242257715+240.1329849187893j),0j
120,39.1,(207.86892454285075-120.08746208083728j),-0j
121,39.2,(-207.98236730581272-119.99670452987594j),(-0+0j)
122,39.3,(0.03686179393788666+240.1328241239061j),0j
123,40.1,(207.86872032845974-120.08739102145906j),-0j
124,40.2,(-207.98231354929433-119.99658880038258j),(-0+0j)
125,40.3,(0.03686670779602016+240.13273771210163j),0j
126,41.1,(207.8664071066137-120.08658610215173j),-0j
127,41.2,(-207.98170462671902-119.99527788399199j),(-0+0j)
128,41.3,(0.03692236912348048+240.1317588894387j),0j
129,42.1,(207.8657608997353-120.08636124503569j),-0j
130,42.2,(-207.98153452199807-119.994911674763j),(-0+0j)
131,42.3,(0.03693791831636209+240.13148545179214j),0j
132,43.1,(207.86549844140873-120.08626991882991j),-0j
133,43.2,(-207.98146543359636-119.99476293808966j),(-0+0j)
134,43.3,(0.036944233654837726+240.13137439449838j),0j
135,44.1,(207.8652260265532-120.08617512810464j),-0j
136,44.2,(-207.98139372428082-119.99460855899294j),(-0+0j)
137,44.3,(0.03695078856988453+240.1312591241732j),0j
138,45.1,(207.86502336273003-120.08609908629919j),-0j
139,45.2,(-207.98134337036916-119.99449298486022j),(-0+0j)
140,45.3,(0.03695011769017966+240.13117778883984j),0j
141,46.1,(207.8554844294101-120.08251996842634j),-0j
142,46.2,(-207.97897332426484-119.98905316867939j),(-0+0j)
143,46.3,(0.03691854087910094+240.1273495164372j),0j
144,47.1,(207.8545755229927-120.0821789362486j),-0j
145,47.2,(-207.97874749711613-119.98853484197868j),(-0+0j)
146,47.3,(0.036915532118513644+240.1269847438533j),0j
147,48.1,(207.8544385894316-120.08212755719605j),-0j
148,48.2,(-207.9787134745644-119.98845675217804j),(-0+0j)
149,48.3,(0.036915078826199064+240.12692978813084j),0j
150,49.1,(207.85415422907457-120.08202086190829j),-0j
151,49.2,(-207.97864282230864-119.98829458854637j),(-0+0j)
152,49.3,(0.03691413750580843+240.12681566542204j),0j
153,50.1,(207.85357437298563-120.08180329321148j),-0j
154,50.2,(-207.97849875109853-119.98796391105579j),(-0+0j)
155,50.3,(0.03691221800356487+240.1265829510301j),0j
156,51.1,(207.85302502782395-120.08159717256665j),-0j
157,51.2,(-207.97836226064214-119.98765063318731j),(-0+0j)
158,51.3,(0.036910399501882046+240.12636248162784j),0j
159,52.1,(207.85248028528386-120.08139277887848j),-0j
160,52.2,(-207.9782269137545-119.9873399800793j),(-0+0j)
161,52.3,(0.03690859623623478+240.12614385940174j),0j
162,53.1,(207.8494265943071-120.08024699878038j),-0j
163,53.2,(-207.9774681928198-119.98559853614435j),(-0+0j)
164,53.3,(0.036898487578050844+240.12491831766397j),0j
165,54.1,(207.83678775820604-120.07550476160664j),-0j
166,54.2,(-207.974327943982-119.97839092259076j),(-0+0j)
167,54.3,(0.03685664913559868+240.1198459572724j),0j
168,55.1,(207.83044541984216-120.0731250430537j),-0j
169,55.2,(-207.9727521247755-119.97477404493002j),(-0+0j)
170,55.3,(0.03683565404106667+240.11730057843766j),0j
171,56.1,(207.82791917445653-120.07217716662882j),-0j
172,56.2,(-207.97212445312343-119.97333339008364j),(-0+0j)
173,56.3,(0.03682729139032962+240.11628671711924j),0j
174,57.1,(207.82493953372278-120.0710591710366j),-0j
175,57.2,(-207.9713841307334-119.97163417515874j),(-0+0j)
176,57.3,(0.036817427861177435+240.11509089406093j),0j
177,58.1,(207.80465199419228-120.06344705205987j),-0j
178,58.2,(-207.9663434828514-119.96006469647251j),(-0+0j)
179,58.3,(0.03675026985266479+240.106948869658j),0j
180,59.1,(207.79507594295745-120.05985400711633j),-0j
181,59.2,(-207.96396421441895-119.95460371287251j),(-0+0j)
182,59.3,(0.036718570171837876+240.10310570066645j),0j
183,60.1,(207.78034068694177-120.0543251689951j),-0j
184,60.2,(-207.96030308848924-119.94620056323721j),(-0+0j)
185,60.3,(0.03666979193298924+240.09719198136665j),0j
186,61.1,(207.779855258832-120.0541430307658j),-0j
187,61.2,(-207.96018247888205-119.9459237356721j),(-0+0j)
188,61.3,(0.03666818501629972+240.0969971638774j),0j
189,62.1,(207.77929477829537-120.05393273199965j),-0j
190,62.2,(-207.96004322172735-119.94560410757649j),(-0+0j)
191,62.3,(0.03666632965304308+240.096772225501j),0j
192,63.1,(207.77849579658738-120.05363294484137j),-0j
193,63.2,(-207.95984470650328-119.94514846820098j),(-0+0j)
194,63.3,(0.036663684777378726+240.09645156914195j),0j
195,64.1,(207.77697372075144-120.05306184442053j),-0j
196,64.2,(-207.95946653110488-119.94428046624718j),(-0+0j)
197,64.3,(0.03665864623737253+240.09584071248415j),0j
198,65.1,(207.77529554551833-120.0524321737043j),-0j
199,65.2,(-207.95904957120555-119.94332344469366j),(-0+0j)
200,65.3,(0.03665309096024871+240.095167208254j),0j
201,66.1,(207.77365678951236-120.0518172935371j),-0j
202,66.2,(-207.9586424054188-119.94238890294407j),(-0+0j)
203,66.3,(0.0366476661728762+240.09450952419303j),0j
204,67.1,(207.77261050968673-120.05142471727088j),-0j
205,67.2,(-207.95838244643375-119.94179223560911j),(-0+0j)
206,67.3,(0.036644202664121474+240.09408961936157j),0j
207,68.1,(207.77184220593662-120.05113644083644j),-0j
208,68.2,(-207.95819155346388-119.9413540911091j),(-0+0j)
209,68.3,(0.036641659341886214+240.09378127502683j),0j
210,69.1,(207.7712852330432-120.05092745817852j),-0j
211,69.2,(-207.95805316781914-119.9410364633351j),(-0+0j)
212,69.3,(0.036639815589991714+240.09355774437722j),0j
213,70.1,(207.76999542256888-120.05044350640206j),-0j
214,70.2,(-207.957732701139-119.94030091653418j),(-0+0j)
215,70.3,(0.03663554591994861+240.09304010307645j),0j
216,71.1,(207.75959683831152-120.04654183757188j),-0j
217,71.2,(-207.9551490659133-119.93437086282664j),(-0+0j)
218,71.3,(0.03660112340269946+240.08886682584813j),0j
219,72.1,(207.75927209366165-120.04641998963116j),-0j
220,72.2,(-207.95506837976453-119.93418566903799j),(-0+0j)
221,72.3,(0.03660004839783634+240.0887364956591j),0j
222,73.1,(207.75889271143885-120.04627764104251j),-0j
223,73.2,(-207.95497411834873-119.93396931680186j),(-0+0j)
224,73.3,(0.036598792525696464+240.08858423770243j),0j
225,74.1,(207.7581994044387-120.04601750425427j),-0j
226,74.2,(-207.9548018590927-119.93357394108094j),(-0+0j)
227,74.3,(0.036596497465809584+240.08830599190992j),0j
228,75.1,(207.7567291637729-120.04546585298772j),-0j
229,75.2,(-207.95443656267537-119.93273549943378j),(-0+0j)
230,75.3,(0.03659163051597315+240.08771593832745j),0j
231,76.1,(207.7557211710782-120.04508764249496j),-0j
232,76.2,(-207.95418611652138-119.93216066629593j),(-0+0j)
233,76.3,(0.036588293749498214+240.0873113993193j),0j
234,77.1,(207.75524533794987-120.04490910441342j),-0j
235,77.2,(-207.9540678908858-119.9318893105096j),(-0+0j)
236,77.3,(0.03658671859518516+240.0871204325963j),0j
237,78.1,(207.7545444032182-120.04464610561223j),-0j
238,78.2,(-207.95389373644122-119.93148958488315j),(-0+0j)
239,78.3,(0.036584398285313895+240.08683912555637j),0j
240,79.1,(207.75421973280416-120.04452428552567j),-0j
241,79.2,(-207.953813068737-119.93130443342933j),(-0+0j)
242,79.3,(0.0365833235262554+240.08670882516037j),0j
243,80.1,(207.75394389100896-120.04442078650044j),-0j
244,80.2,(-207.9537445330053-119.93114712772105j),(-0+0j)
245,80.3,(0.03658241040490269+240.086598121217j),0j
246,81.1,(207.7537425819898-120.04434525303293j),-0j
247,81.2,(-207.95369451570858-119.93103232619939j),(-0+0j)
248,81.3,(0.0365817440099693+240.08651732960868j),0j
249,82.1,(207.75345862993-120.04423871094264j),-0j
250,82.2,(-207.95362396489816-119.93087039540899j),(-0+0j)
251,82.3,(0.03658080404114678+240.0864033707623j),0j
252,83.1,(207.75246199531807-120.04386476213273j),-0j
253,83.2,(-207.9533763407759-119.93030203950195j),(-0+0j)
254,83.3,(0.036577504873427855+240.08600339010837j),0j
255,84.1,(207.75196868132073-120.04385050063978j),-0j
256,84.2,(-207.95359020716677-119.9303601890776j),(-0+0j)
257,84.3,(0.036440689095303944+240.08566722038972j),0j
258,85.1,(207.75090914548517-120.04275427267126j),-0j
259,85.2,(-207.95195101240233-119.92836759143213j),(-0+0j)
260,85.3,(0.036990047715753524+240.0858071497105j),0j
261,86.1,(207.7517700907433-120.04384475947265j),-0j
262,86.2,(-207.9536763021292-119.93038359801761j),(-0+0j)
263,86.3,(0.03638561195471289+240.08553189048047j),0j
264,87.1,(207.7527614442941-120.04226386106957j),-0j
265,87.2,(-207.94830433808661-119.92705068525247j),(-0+0j)
266,87.3,(0.03884234651966455+240.08629756131518j),0j
267,88.1,(207.750909145485-120.04275427267113j),-0j
268,88.2,(-207.95195101240245-119.92836759143195j),(-0+0j)
269,88.3,(0.03699004771546029+240.08580714971046j),0j
270,89.1,(207.74639347481977-120.04085661579576j),-0j
271,89.2,(-207.9516679831593-119.92608651876009j),(-0+0j)
272,89.3,(0.03648304316546866+240.0850395663168j),0j
273,90.1,(207.75151443824035-120.04383736867013j),-0j
274,90.2,(-207.95378713514515-119.93041373315387j),(-0+0j)
275,90.3,(0.03631470925110198+240.08535767561852j),0j
276,91.1,(207.7531984644593-120.04214815632574j),-0j
277,91.2,(-207.94744396382944-119.92673998238234j),(-0+0j)
278,91.3,(0.039279366683721076+240.0864132660597j),0j
279,92.1,(207.75090914548494-120.04275427267108j),-0j
280,92.2,(-207.95195101240247-119.92836759143185j),(-0+0j)
281,92.3,(0.036990047715306604+240.0858071497105j),0j
282,93.1,(207.73532229006435-120.03620408211304j),-0j
283,93.2,(-207.95097407315748-119.92049395480586j),(-0+0j)
284,93.3,(0.035240007199225515+240.0831576625651j),0j
285,94.1,(207.75145646251502-120.04383569261724j),-0j
286,94.2,(-207.9538122693583-119.93042056706459j),(-0+0j)
287,94.3,(0.03629863025466817+240.08531816795536j),0j
288,95.1,(207.75327757155316-120.0421272120611j),-0j
289,95.2,(-207.94728822340258-119.92668374058161j),(-0+0j)
290,95.3,(0.039358473777362596+240.0864342103244j),0j
291,96.1,(207.75090914548485-120.042754272671j),-0j
292,96.2,(-207.95195101240253-119.92836759143177j),(-0+0j)
293,96.3,(0.036990047715128364+240.08580714971055j),0j
294,97.1,(207.73483255939146-120.03599827862391j),-0j
295,97.2,(-207.95094337824813-119.9202465693481j),(-0+0j)
296,97.3,(0.035185021860860005+240.08307441709394j),0j
297,98.1,(207.75138625621366-120.04383366298372j),-0j
298,98.2,(-207.95384270589233-119.93042884265914j),(-0+0j)
299,98.3,(0.03627915922846257+240.08527032574383j),0j
300,99.1,(207.75343880651724-120.04208452375586j),-0j
301,99.2,(-207.9469707954587-119.9265691093356j),(-0+0j)
302,99.3,(0.03951970874102954+240.0864768986298j),0j
303,100.1,(207.75090914548477-120.04275427267093j),-0j
304,100.2,(-207.95195101240265-119.92836759143167j),(-0+0j)
305,100.3,(0.036990047714988115+240.0858071497105j),0j
306,101.1,(207.7344103027225-120.03582083028205j),-0j
307,101.2,(-207.9509169124151-119.92003326810894j),(-0+0j)
308,101.3,(0.035137612280296084+240.08300264099893j),0j
309,102.1,(207.75124512286752-120.0438295828803j),-0j
310,102.2,(-207.95390389142412-119.93044547880606j),(-0+0j)
311,102.3,(0.03624001728519188+240.08517415016877j),0j
312,103.1,(207.75349803385666-120.0420688428224j),-0j
313,103.2,(-207.94685419288015-119.92652700120009j),(-0+0j)
314,103.3,(0.039578936080299526+240.0864925795633j),0j
315,104.1,(207.75090914548477-120.04275427267095j),-0j
316,104.2,(-207.95195101240265-119.92836759143168j),(-0+0j)
317,104.3,(0.03699004771495813+240.08580714971052j),0j
318,105.1,(207.73396143301392-120.03563219812688j),-0j
319,105.2,(-207.95088877855324-119.91980652340088j),(-0+0j)
320,105.3,(0.035087214675787605+240.0829263411624j),0j
321,106.1,(207.75119082808234-120.0438280132418j),-0j
322,106.2,(-207.9539274298394-119.93045187882456j),(-0+0j)
323,106.3,(0.03622495916134246+240.0851371508888j),0j
324,107.1,(207.75354449562843-120.04205654167967j),-0j
325,107.2,(-207.94676272224424-119.92649396884366j),(-0+0j)
326,107.3,(0.03962539785201224+240.086504880706j),0j
327,108.1,(207.7335020809992-120.03543916090725j),-0j
328,108.2,(-207.95085998769062-119.91957448359848j),(-0+0j)
329,108.3,(0.035035640152639824+240.08284825952097j),0j
330,109.1,(207.75114124570942-120.04382657983707j),-0j
331,109.2,(-207.95394892528287-119.9304577233657j),(-0+0j)
332,109.3,(0.03621120797865524+240.0851033628907j),0j
333,110.1,(207.75359427998248-120.04204336085544j),-0j
334,110.2,(-207.94666471034444-119.92645857427159j),(-0+0j)
335,110.3,(0.039675182205979306+240.0865180615302j),0j
336,111.1,(207.73274890393407-120.03512264720563j),-0j
337,111.2,(-207.95081278071916-119.91919401926656j),(-0+0j)
338,111.3,(0.03495107592588589+240.08272023286673j),0j
339,112.1,(207.7510640002076-120.04382434670335j),-0j
340,112.2,(-207.95398241352095-119.93046682870862j),(-0+0j)
341,112.3,(0.03618978469975783+240.0850507238032j),0j
342,113.1,(207.7536393074972-120.0420314394442j),-0j
343,113.2,(-207.94657606337185-119.92642656161122j),(-0+0j)
344,113.3,(0.03972020972065815+240.0865299829415j),0j
345,114.1,(207.73256620468223-120.03504587001848j),-0j
346,114.2,(-207.95080132965572-119.91910172948236j),(-0+0j)
347,114.3,(0.034930563058930865+240.08268917725573j),0j
348,115.1,(207.75100889642445-120.04382275367709j),-0j
349,115.2,(-207.95400630266104-119.93047332408806j),(-0+0j)
350,115.3,(0.036174502208345984+240.08501317323004j),0j
351,116.1,(207.75997695636653-120.0403534938904j),-0j
352,116.2,(-207.9340989504593-119.92192076106672j),(-0+0j)
353,116.3,(0.04605785858510434+240.0882079284955j),0j
354,117.1,(207.73241700875028-120.03498317220304j),-0j
355,117.2,(-207.9507919784839-119.91902636376402j),(-0+0j)
356,117.3,(0.0349138118337355+240.08266381661085j),0j
357,118.1,(207.75096860189797-120.04382158878j),-0j
358,118.2,(-207.95402377154497-119.93047807382068j),(-0+0j)
359,118.3,(0.03616332691831512+240.0849857144518j),0j
360,119.1,(207.76043305011126-120.04023273925621j),-0j
361,119.2,(-207.9332010254924-119.9215964976868j),(-0+0j)
362,119.3,(0.046513952329460664+240.08832868312967j),0j
363,120.1,(207.73193072321766-120.03477881649347j),-0j
364,120.2,(-207.95076149950592-119.9187807186049j),(-0+0j)
365,120.3,(0.03485921330427429+240.08258115675181j),0j
366,121.1,(207.7509200528358-120.04382018524794j),-0j
367,121.2,(-207.95404481901735-119.93048379655987j),(-0+0j)
368,121.3,(0.0361498623141101+240.0849526306052j),0j
369,122.1,(207.7606253085314-120.04018183723123j),-0j
370,122.2,(-207.9328225207715-119.92145981007413j),(-0+0j)
371,122.3,(0.046706210749458736+240.08837958515466j),0j
372,123.1,(207.73127750862878-120.03450431083395j),-0j
373,123.2,(-207.95072055789498-119.91845074991188j),(-0+0j)
374,123.3,(0.03478587253319902+240.08247012193323j),0j
375,124.1,(207.75086919077543-120.0438187148481j),-0j
376,124.2,(-207.9540668692437-119.93048979194464j),(-0+0j)
377,124.3,(0.03613575622265029+240.0849179705617j),0j
378,125.1,(207.76084483822794-120.0401237149077j),-0j
379,125.2,(-207.93239032629873-119.92130373373625j),(-0+0j)
380,125.3,(0.04692574044584448+240.08843770747828j),0j
381,126.1,(207.73112436013292-120.03443995200058j),-0j
382,126.2,(-207.9507109589879-119.91837338757206j),(-0+0j)
383,126.3,(0.03476867752723607+240.08244408942298j),0j
384,127.1,(207.7507761744131-120.04381602578584j),-0j
385,127.2,(-207.95410719462237-119.93050075628372j),(-0+0j)
386,127.3,(0.03610995905080294+240.08485458439256j),0j
387,128.1,(207.76857854261607-120.0380761519768j),-0j
388,128.2,(-207.91716475844214-119.91580539670662j),(-0+0j)
389,128.3,(0.05465944482842354+240.0904852704124j),0j
390,129.1,(207.73092665182097-120.03435686743462j),-0j
391,129.2,(-207.95069856719982-119.91827351602227j),(-0+0j)
392,129.3,(0.0347464794926538+240.08241048253976j),0j
393,130.1,(207.75055337825373-120.0438095848465j),-0j
394,130.2,(-207.95420378342968-119.93052701846568j),(-0+0j)
395,130.3,(0.03604816873060568+240.08470275954485j),0j
396,131.1,(207.7707516799698-120.03750079568363j),-0j
397,131.2,(-207.91288643998297-119.91426038787475j),(-0+0j)
398,131.3,(0.05683258218063016+240.09106062670648j),0j
399,132.1,(207.7295118743217-120.0337623240218j),-0j
400,132.2,(-207.9506098930171-119.91755884692161j),(-0+0j)
401,132.3,(0.034587632959850345+240.08216999562418j),0j
402,133.1,(207.75038381966638-120.04380468298191j),-0j
403,133.2,(-207.9542772921551-119.93054700524853j),(-0+0j)
404,133.3,(0.03600114332657916+240.08458721353756j),0j
405,134.1,(207.77182178527897-120.03721747635143j),-0j
406,134.2,(-207.9107796926623-119.91349958821768j),(-0+0j)
407,134.3,(0.05790268748905899+240.09134394603907j),0j
408,135.1,(207.72784485381194-120.03306177848454j),-0j
409,135.2,(-207.9505054089682-119.91671675828977j),(-0+0j)
410,135.3,(0.03440046541710084+240.08188663190043j),0j
411,136.1,(207.7502446352696-120.0438006592219j),-0j
412,136.2,(-207.9543376327593-119.93056341166223j),(-0+0j)
413,136.3,(0.035962541905198944+240.08449236607748j),0j
414,137.1,(207.77268590136586-120.03698869438898j),-0j
415,137.2,(-207.90907848229062-119.91288523819351j),(-0+0j)
416,137.3,(0.058766803575281086+240.0915727280019j),0j
417,138.1,(207.71140899836064-120.02615480576334j),-0j
418,138.2,(-207.9494752568422-119.90841425274337j),(-0+0j)
419,138.3,(0.03255510199115388+240.07909282991895j),0j
420,139.1,(207.7500878183978-120.0437961257148j),-0j
421,139.2,(-207.95440561756945-119.93058189651067j),(-0+0j)
422,139.3,(0.03591905029055228+240.08438550293522j),0j
423,140.1,(207.77423163622424-120.03657944815467j),-0j
424,140.2,(-207.90603534929843-119.91178628602451j),(-0+0j)
425,140.3,(0.06031253843256175+240.09198197423686j),0j
426,141.1,(207.70379016447643-120.02295308146238j),-0j
427,141.2,(-207.9489977302573-119.90456562978804j),(-0+0j)
428,141.3,(0.03169968455092113+240.07779776418508j),0j
429,142.1,(207.74995955547163-120.04379241768983j),-0j
430,142.2,(-207.9544612233891-119.93059701555192j),(-0+0j)
431,142.3,(0.03588347783143859+240.08429809793108j),0j
432,143.1,(207.77557472619438-120.03622385384976j),-0j
433,143.2,(-207.90339116916795-119.91083140580838j),(-0+0j)
434,143.3,(0.06165562840175359+240.09233756854223j),0j
435,144.1,(207.69910557511997-120.02098443851642j),-0j
436,144.2,(-207.94870411367623-119.90219922852407j),(-0+0j)
437,144.3,(0.031173714370068464+240.0770014676329j),0j
438,145.1,(207.7497330360835-120.04378586911365j),-0j
439,145.2,(-207.95455942632762-119.93062371661101j),(-0+0j)
440,145.3,(0.03582065491040654+240.08414373588238j),0j
441,146.1,(207.7784662156143-120.03545830783777j),-0j
442,146.2,(-207.89769861018704-119.9087756790115j),(-0+0j)
443,146.3,(0.06454711781961806+240.09310311455528j),0j
444,147.1,(207.69728926520526-120.02022115588294j),-0j
445,147.2,(-207.94859027259716-119.90128172695653j),(-0+0j)
446,147.3,(0.030969785107153845+240.07669272737564j),0j
447,148.1,(207.74944639344866-120.04377758240072j),-0j
448,148.2,(-207.95468369449415-119.93065750472068j),(-0+0j)
449,148.3,(0.035741157399177825+240.0839484027379j),0j
450,149.1,(207.78134098336432-120.03469718902775j),-0j
451,149.2,(-207.8920389716421-119.90673184061534j),(-0+0j)
452,149.3,(0.06742188556754024+240.09386423336645j),0j
453,150.1,(207.69696142941118-120.02008338679067j),-0j
454,150.2,(-207.94856972479297-119.90111612203833j),(-0+0j)
455,150.3,(0.03093297678975395+240.0766370011438j),0j
456,151.1,(207.749286607187-120.04377296304988j),-0j
457,151.2,(-207.95475296662377-119.93067633958701j),(-0+0j)
458,151.3,(0.03569684225346178+240.08383951609954j),0j
459,152.1,(207.78573987015523-120.03353254695186j),-0j
460,152.2,(-207.88337875579083-119.90360441798295j),(-0+0j)
461,152.3,(0.07182077235530225+240.09502887544403j),0j
462,153.1,(207.69560674156494-120.01951409533984j),-0j
463,153.2,(-207.94848481685693-119.90043180698204j),(-0+0j)
464,153.3,(0.030780876924131603+240.0764067283961j),0j
465,154.1,(207.74910550199422-120.04376772737803j),-0j
466,154.2,(-207.95483148114855-119.93069768743045j),(-0+0j)
467,154.3,(0.03564661451220093+240.08371610163684j),0j
468,155.1,(207.78912050240882-120.0326374962827j),-0j
