,bus,vLN,sInjkW
136,44.2,(-206.6008320227685-119.14668802331305j),(-0+0j)
137,44.3,(0.061781264726771305+239.11742420080367j),0j
138,45.1,(206.74528682672536-119.12973199868948j),-0j
139,45.2,(-206.59169904212555-119.1420970631582j),(-0+0j)
140,45.3,(0.0609868185481463+239.11119703431615j),0j
141,46.1,(206.7374487751859-119.12153452171005j),-0j
142,46.2,(-206.58118473493818-119.1368117387674j),(-0+0j)
143,46.3,(0.060072215584115816+239.10402803397352j),0j
144,47.1,(206.72587579153392-119.10943084178484j),-0j
145,47.2,(-206.5656602254884-119.12900788949919j),(-0+0j)
146,47.3,(0.0587217925744052+239.0934429129968j),0j
147,48.1,(206.71706655120462-119.10021764071799j),-0j
148,48.2,(-206.55384312292884-119.12306767686567j),(-0+0j)
149,48.3,(0.05769386397816529+239.08538562393457j),0j
150,49.1,(206.7094602496304-119.09226254094106j),-0j
151,49.2,(-206.5436396953412-119.11793862520894j),(-0+0j)
152,49.3,(0.056806303347831585+239.07842859152453j),0j
153,50.1,(206.70447109380183-119.08704459999669j),-0j
154,50.2,(-206.53694702220383-119.11457435707953j),(-0+0j)
155,50.3,(0.05622413102023855+239.07386530692963j),0j
156,51.1,(206.6994264599022-119.08176863695232j),-0j
157,51.2,(-206.53017992834106-119.11117267919327j),(-0+0j)
158,51.3,(0.055635485092933326+239.06925127983732j),0j
159,52.1,(206.693690124123-119.07576925301606j),-0j
160,52.2,(-206.52248495514394-119.10730457558917j),(-0+0j)
161,52.3,(0.05496612617388755+239.0640045941069j),0j
162,53.1,(206.68315525774776-119.06475129476964j),-0j
163,53.2,(-206.50835302188307-119.10020074551997j),(-0+0j)
164,53.3,(0.05373683851702392+239.05436897736305j),0j
165,54.1,(206.59280180051647-118.97025454618877j),-0j
166,54.2,(-206.3871489190495-119.0392739540947j),(-0+0j)
167,54.3,(0.043193715731052504+238.97172803495786j),0j
168,55.1,(206.59015885101684-118.96749040033289j),-0j
169,55.2,(-206.3836035503084-119.0374917706803j),(-0+0j)
170,55.3,(0.042885316451703015+238.9693106859813j),0j
171,56.1,(206.5865160060511-118.96368050732629j),-0j
172,56.2,(-206.3787168777967-119.03503534164918j),(-0+0j)
173,56.3,(0.042460241828664445+238.96597879199277j),0j
174,57.1,(206.58272736987547-118.95971813763833j),-0j
175,57.2,(-206.3736346345416-119.03248060325703j),(-0+0j)
176,57.3,(0.04201815518778764+238.96251355144128j),0j
177,58.1,(206.57956253945179-118.95640817923716j),-0j
178,58.2,(-206.369389191768-119.03034650713028j),(-0+0j)
179,58.3,(0.04164885890645934+238.95961886897155j),0j
180,59.1,(206.5749693099727-118.95160432043046j),-0j
181,59.2,(-206.36322763165614-119.02724921851505j),(-0+0j)
182,59.3,(0.0411128862511628+238.9554177147001j),0j
183,60.1,(206.56998676635567-118.94639329491062j),-0j
184,60.2,(-206.35654382843106-119.02388940910654j),(-0+0j)
185,60.3,(0.04053148548625598+238.95086047790295j),0j
186,61.1,(206.5643725145868-118.94052159332786j),-0j
187,61.2,(-206.3490126240979-119.02010362871708j),(-0+0j)
188,61.3,(0.039876372250133206+238.9457254551686j),0j
189,62.1,(206.55874245801866-118.93463336219334j),-0j
190,62.2,(-206.34146021851154-119.0163071908969j),(-0+0j)
191,62.3,(0.03921941479083001+238.94057597672276j),0j
192,63.1,(206.55479899931905-118.93050907036573j),-0j
193,63.2,(-206.33617028951136-119.01364805318336j),(-0+0j)
194,63.3,(0.038759262290233326+238.93696912920186j),0j
195,64.1,(206.54954148444875-118.9250104643793j),-0j
196,64.2,(-206.3291176277494-119.01010282623011j),(-0+0j)
197,64.3,(0.03814577580570283+238.93216039252673j),0j
198,65.1,(206.53984894936568-118.9148734637723j),-0j
199,65.2,(-206.31611563474652-119.00356699371804j),(-0+0j)
200,65.3,(0.03701477771606171+238.9232952062026j),0j
201,66.1,(206.53949760753747-118.91472495221574j),-0j
202,66.2,(-206.3162108693269-119.003475398656j),(-0+0j)
203,66.3,(0.03691954313643197+238.9233868012631j),0j
204,67.1,(206.50043841283957-118.88033774302545j),-0j
205,67.2,(-206.2574228377898-118.97172836631005j),(-0+0j)
206,67.3,(0.03989200248949956+238.88016502879088j),0j
207,68.1,(206.53896280072516-118.91449889034146j),-0j
208,68.2,(-206.31635583385503-119.00333597414334j),(-0+0j)
209,68.3,(0.03677457860935052+238.92352622577323j),0j
210,69.1,(206.50043841283954-118.88033774302545j),-0j
211,69.2,(-206.2574228377898-118.97172836631002j),(-0+0j)
212,69.3,(0.03989200248947337+238.88016502879088j),0j
213,70.1,(206.44521577974245-118.8319457746924j),-0j
214,70.2,(-206.17518161304488-118.92711560549402j),(-0+0j)
215,70.3,(0.04392361286599623+238.81973037926497j),0j
216,71.1,(206.53816958709038-118.91416360036975j),-0j
217,71.2,(-206.31657084203673-119.0031291827901j),(-0+0j)
218,71.3,(0.036559570429163836+238.92373301712286j),0j
219,72.1,(206.4452157797424-118.8319457746924j),-0j
220,72.2,(-206.1751816130449-118.92711560549402j),(-0+0j)
221,72.3,(0.04392361286600548+238.81973037926497j),0j
222,73.1,(206.4212379673323-118.81093385487328j),-0j
223,73.2,(-206.13947225713983-118.9077446275103j),(-0+0j)
224,73.3,(0.045674148685772104+238.79348949562515j),0j
225,74.1,(206.53753548382664-118.91389556606467j),-0j
226,74.2,(-206.31674272182264-119.00296387162263j),(-0+0j)
227,74.3,(0.03638769064433153+238.9238983282875j),0j
228,75.1,(206.42123796733227-118.81093385487334j),-0j
229,75.2,(-206.13947225713983-118.90774462751028j),(-0+0j)
230,75.3,(0.045674148685793926+238.79348949562515j),0j
231,76.1,(206.36209914237003-118.759110101019j),-0j
232,76.2,(-206.051398778529-118.85996808906991j),(-0+0j)
233,76.3,(0.04999166646772037+238.72876903664746j),0j
234,77.1,(206.5369419171497-118.91364466650182j),-0j
235,77.2,(-206.3169036137771-119.00280912837201j),(-0+0j)
236,77.3,(0.03622679869096595+238.9240530715355j),0j
237,78.1,(206.36209914237003-118.759110101019j),-0j
238,78.2,(-206.05139877852903-118.85996808906987j),(-0+0j)
239,78.3,(0.0499916664677396+238.7287690366475j),0j
240,79.1,(206.35552540962914-118.7533494943839j),-0j
241,79.2,(-206.041608737717-118.85465736138472j),(-0+0j)
242,79.3,(0.050471591593389487+238.72157486259235j),0j
243,80.1,(206.53651921875513-118.91346599265347j),-0j
244,80.2,(-206.31701819024096-119.00269893060295j),(-0+0j)
245,80.3,(0.036112222227965035+238.92416326930274j),0j
246,81.1,(206.35552540962917-118.75334949438393j),-0j
247,81.2,(-206.04160873771693-118.85465736138474j),(-0+0j)
248,81.3,(0.05047159159342056+238.72157486259235j),0j
249,82.1,(206.31813051946915-118.72058009823358j),-0j
250,82.2,(-205.98591777563306-118.82444711611315j),(-0+0j)
251,82.3,(0.05320166110884688+238.6806505720584j),0j
252,83.1,(206.53621628923574-118.9133379448925j),-0j
253,83.2,(-206.3171003021996-119.0026199566639j),(-0+0j)
254,83.3,(0.03603011026980748+238.92424224324046j),0j
255,84.1,(206.3144170892892-118.71732599415358j),-0j
256,84.2,(-205.9803874879797-118.8214471437626j),(-0+0j)
257,84.3,(0.05347276559634443+238.67658666132326j),0j
258,85.1,(206.53592605291607-118.9132152625242j),-0j
259,85.2,(-206.31717897354443-119.00254429185102j),(-0+0j)
260,85.3,(0.035951438925530925+238.92431790805222j),0j
261,86.1,(206.30510312721063-118.7091641059445j),-0j
262,86.2,(-205.96651651505448-118.81392266441173j),(-0+0j)
263,86.3,(0.05415274523591102+238.66639362990938j),0j
264,87.1,(206.53565681604772-118.91310145658612j),-0j
265,87.2,(-206.31725195278614-119.00247410160989j),(-0+0j)
266,87.3,(0.035878459684390046+238.9243880982922j),0j
267,88.1,(206.3051031272106-118.7091641059445j),-0j
268,88.2,(-205.96651651505448-118.8139226644117j),(-0+0j)
269,88.3,(0.05415274523589039+238.6663936299094j),0j
270,89.1,(206.25928929930603-118.66901713748699j),-0j
271,89.2,(-205.89828750992123-118.77691100394516j),(-0+0j)
272,89.3,(0.0574974518090168+238.61625580638247j),0j
273,90.1,(206.53494042967395-118.91279864135953j),-0j
274,90.2,(-206.31744613620035-119.00228733917798j),(-0+0j)
275,90.3,(0.035684276271613025+238.9245748607213j),0j
276,91.1,(206.25928929930603-118.66901713748699j),-0j
277,91.2,(-205.89828750992126-118.77691100394517j),(-0+0j)
278,91.3,(0.057497451809022965+238.61625580638247j),0j
279,92.1,(206.22058318008-118.63509870240395j),-0j
280,92.2,(-205.8406437781454-118.74564145480892j),(-0+0j)
281,92.3,(0.06032324954963107+238.57389653050635j),0j
282,93.1,(206.5349404296738-118.91279864135953j),-0j
283,93.2,(-206.31744613620052-119.002287339178j),(-0+0j)
284,93.3,(0.0356842762718092+238.92457486072107j),0j
285,94.1,(206.53415419358788-118.9124663007855j),-0j
286,94.2,(-206.31765925304992-119.0020823668767j),(-0+0j)
287,94.3,(0.035471159422067806+238.9247798330203j),0j
288,95.1,(206.22058318008-118.63509870240398j),-0j
289,95.2,(-205.84064377814542-118.74564145480892j),(-0+0j)
290,95.3,(0.06032324954964417+238.5738965305063j),0j
291,96.1,(206.17047470866288-118.5911883086764j),-0j
292,96.2,(-205.76601890373647-118.70516027662649j),(-0+0j)
293,96.3,(0.06398149295253362+238.5190587268994j),0j
294,97.1,(206.5349404296737-118.91279864135953j),-0j
295,97.2,(-206.31744613620066-119.002287339178j),(-0+0j)
296,97.3,(0.03568427627192049+238.92457486072087j),0j
297,98.1,(206.53007774653918-118.91074319397781j),-0j
298,98.2,(-206.31876421321095-119.00101963426076j),(-0+0j)
299,98.3,(0.03436619926077709+238.92584256562472j),0j
300,99.1,(206.17047470866294-118.5911883086764j),-0j
301,99.2,(-205.76601890373647-118.70516027662647j),(-0+0j)
302,99.3,(0.06398149295257054+238.51905872689943j),0j
303,100.1,(206.14753556646815-118.57108658261984j),-0j
304,100.2,(-205.73185640472386-118.68662841013224j),(-0+0j)
305,100.3,(0.06565619910940038+238.49395454513117j),0j
306,101.1,(206.53494042967367-118.91279864135949j),-0j
307,101.2,(-206.31744613620074-119.00228733917803j),(-0+0j)
308,101.3,(0.03568427627202524+238.9245748607208j),0j
309,102.1,(206.53007774653938-118.91074319397798j),-0j
310,102.2,(-206.31876421321056-119.00101963426083j),(-0+0j)
311,102.3,(0.03436619926113596+238.92584256562404j),0j
312,103.1,(206.52712780240154-118.90949625791694j),-0j
313,103.2,(-206.31956382393017-119.00025058174717j),(-0+0j)
314,103.3,(0.03356658854152566+238.92661161813285j),0j
315,104.1,(206.1277697644859-118.55348618551902j),-0j
316,104.2,(-205.70808586451162-118.6714367860297j),(-0+0j)
317,104.3,(0.0657802477445024+238.47781871757883j),0j
318,105.1,(206.14669567607893-118.57019026705441j),-0j
319,105.2,(-205.7301315642313-118.68599998688005j),(-0+0j)
320,105.3,(0.0656506733895811+238.49267412689318j),0j
321,106.1,(206.53494042967358-118.91279864135946j),-0j
322,106.2,(-206.31744613620083-119.00228733917797j),(-0+0j)
323,106.3,(0.03568427627209166+238.92457486072075j),0j
324,107.1,(206.53007774653938-118.910743193978j),-0j
325,107.2,(-206.31876421321044-119.00101963426079j),(-0+0j)
326,107.3,(0.034366199261185205+238.9258425656239j),0j
327,108.1,(206.52712780239952-118.90949625791589j),-0j
328,108.2,(-206.3195638239305-119.0002505817472j),(-0+0j)
329,108.3,(0.03356658854162581+238.92661161813174j),0j
330,109.1,(206.5225240308488-118.90755025199283j),-0j
331,109.2,(-206.32081172046978-118.99905037526146j),(-0+0j)
332,109.3,(0.03231869200133677+238.9278118246104j),0j
333,110.1,(206.09673819244225-118.5258542183911j),-0j
334,110.2,(-205.67076700278383-118.64758650268561j),(-0+0j)
335,110.3,(0.06597499947582239+238.4524860700281j),0j
336,111.1,(206.14575494898227-118.56918634041074j),-0j
337,111.2,(-205.72819964048313-118.68529611553076j),(-0+0j)
338,111.3,(0.06564448425532385+238.4912399824537j),0j
339,112.1,(206.5349404296736-118.91279864135947j),-0j
340,112.2,(-206.31744613620086-119.002287339178j),(-0+0j)
341,112.3,(0.0356842762721987+238.9245748607207j),0j
342,113.1,(206.5300777465394-118.91074319397812j),-0j
343,113.2,(-206.31876421321044-119.00101963426084j),(-0+0j)
344,113.3,(0.03436619926125845+238.92584256562364j),0j
345,114.1,(206.52712780239935-118.90949625791579j),-0j
346,114.2,(-206.31956382393057-119.0002505817472j),(-0+0j)
347,114.3,(0.03356658854163684+238.9266116181316j),0j
348,115.1,(206.44988615474142-118.83628034409715j),(1.0000137923798487+0.32868581431282645j)
349,115.2,(-206.3226440067848-118.99700679616788j),(-0+0j)
350,115.3,(0.030486405686318812+238.92985540370395j),0j
351,116.1,(206.52252403084788-118.90755025198372j),-0j
352,116.2,(-206.32081172046156-118.99905037526342j),(-0+0j)
353,116.3,(0.03231869200929361+238.92781182460357j),0j
354,117.1,(206.0630319027942-118.49584055726403j),-0j
355,117.2,(-205.63023150039413-118.62168048163537j),(-0+0j)
356,117.3,(0.06618653752663806+238.4249699147172j),0j
357,118.1,(206.14467179085636-118.56803041399412j),-0j
358,118.2,(-205.72597521332082-118.6844856743579j),(-0+0j)
359,118.3,(0.06563735805352242+238.48958870100486j),0j
360,119.1,(206.53494042967364-118.9127986413595j),-0j
361,119.2,(-206.31744613620083-119.00228733917798j),(-0+0j)
362,119.3,(0.035684276272250744+238.9245748607207j),0j
363,120.1,(206.53007774653943-118.91074319397815j),-0j
364,120.2,(-206.31876421321041-119.00101963426079j),(-0+0j)
365,120.3,(0.03436619926132378+238.9258425656235j),0j
366,121.1,(206.52712780239918-118.90949625791568j),-0j
367,121.2,(-206.31956382393062-119.00025058174721j),(-0+0j)
368,121.3,(0.033566588541644876+238.92661161813157j),0j
369,122.1,(206.52252403084705-118.90755025197502j),-0j
370,122.2,(-206.32081172045355-118.99905037526536j),(-0+0j)
371,122.3,(0.03231869201702108+238.9278118245969j),0j
372,123.1,(206.06181984563239-118.49476128472169j),-0j
373,123.2,(-205.62877386899964-118.62074891726927j),(-0+0j)
374,123.3,(0.06619414430307874+238.42398045092693j),0j
375,124.1,(206.14344049396334-118.56671639661151j),-0j
376,124.2,(-205.72344656105034-118.68356439271447j),(-0+0j)
377,124.3,(0.0656292572326434+238.48771158106354j),0j
378,125.1,(206.53494042967364-118.91279864135949j),-0j
379,125.2,(-206.3174461362008-119.00228733917798j),(-0+0j)
380,125.3,(0.03568427627227843+238.9245748607207j),0j
381,126.1,(206.5300777465394-118.91074319397813j),-0j
382,126.2,(-206.31876421321041-119.0010196342607j),(-0+0j)
383,126.3,(0.03436619926129891+238.9258425656235j),0j
384,127.1,(206.52712780239904-118.9094962579156j),-0j
385,127.2,(-206.31956382393074-119.00025058174727j),(-0+0j)
386,127.3,(0.033566588541645445+238.92661161813157j),0j
387,128.1,(206.52252403084654-118.90755025196992j),-0j
388,128.2,(-206.32081172044897-118.99905037526638j),(-0+0j)
389,128.3,(0.03231869202145798+238.92781182459322j),0j
390,129.1,(206.06087872296882-118.49392326496339j),-0j
391,129.2,(-205.62764206599252-118.62002558806898j),(-0+0j)
392,129.3,(0.06620005071571819+238.42321216472126j),0j
393,130.1,(206.14220919707026-118.56540237922894j),-0j
394,130.2,(-205.72091790877988-118.68264311107109j),(-0+0j)
395,130.3,(0.06562115641174023+238.4858344611222j),0j
396,131.1,(206.53007774653938-118.91074319397806j),-0j
397,131.2,(-206.31876421321041-119.00101963426064j),(-0+0j)
398,131.3,(0.034366199261295464+238.92584256562347j),0j
399,132.1,(206.527127802399-118.9094962579156j),-0j
400,132.2,(-206.31956382393093-119.00025058174735j),(-0+0j)
401,132.3,(0.033566588541644946+238.9266116181316j),0j
402,133.1,(206.5225240308462-118.90755025196424j),-0j
403,133.2,(-206.32081172044366-118.99905037526749j),(-0+0j)
404,133.3,(0.032318692026514106+238.92781182458904j),0j
405,134.1,(206.0602568152617-118.49336948917349j),-0j
406,134.2,(-205.62689415390813-118.61954760148777j),(-0+0j)
407,134.3,(0.0662039537600939+238.4227044698894j),0j
408,135.1,(206.14115779233828-118.56428033944992j),-0j
409,135.2,(-205.71875869195955-118.6818564284402j),(-0+0j)
410,135.3,(0.06561423911863812+238.48423158792426j),0j
411,136.1,(206.53007774653938-118.91074319397802j),-0j
412,136.2,(-206.31876421321041-119.00101963426064j),(-0+0j)
413,136.3,(0.034366199261285646+238.9258425656235j),0j
414,137.1,(206.52712780239906-118.9094962579156j),-0j
415,137.2,(-206.3195638239311-119.00025058174741j),(-0+0j)
416,137.3,(0.03356658854164527+238.92661161813163j),0j
417,138.1,(206.52252403084498-118.907550251945j),-0j
418,138.2,(-206.3208117204259-118.9990503752711j),(-0+0j)
419,138.3,(0.0323186920436414+238.92781182457514j),0j
420,139.1,(206.05937070066133-118.49258045117448j),-0j
421,139.2,(-205.62582850411744-118.61886655045146j),(-0+0j)
422,139.3,(0.06620951494642463+238.42198108955816j),0j
423,140.1,(206.1405092227077-118.56358819787694j),-0j
424,140.2,(-205.7174267572508-118.68137115531195j),(-0+0j)
425,140.3,(0.06560997211651763+238.4832428393994j),0j
426,141.1,(206.52712780239904-118.90949625791559j),-0j
427,141.2,(-206.31956382393122-119.00025058174745j),(-0+0j)
428,141.3,(0.033566588541641+238.92661161813172j),0j
429,142.1,(206.52252403084435-118.90755025194264j),-0j
430,142.2,(-206.32081172042308-118.99905037527128j),(-0+0j)
431,142.3,(0.032318692046603016+238.92781182457347j),0j
432,143.1,(206.0577865970581-118.49116989103142j),-0j
433,143.2,(-205.6239234461567-118.61764903817898j),(-0+0j)
434,143.3,(0.06621945665760119+238.42068790537087j),0j
435,144.1,(206.1398226539744-118.56285550436078j),-0j
436,144.2,(-205.716016785703-118.68085745047391j),(-0+0j)
437,144.3,(0.06560545511464454+238.48219616100099j),0j
438,145.1,(206.527127802399-118.90949625791558j),-0j
439,145.2,(-206.31956382393128-119.00025058174751j),(-0+0j)
440,145.3,(0.0335665885416367+238.92661161813174j),0j
441,146.1,(206.52252403084415-118.90755025194217j),-0j
442,146.2,(-206.3208117204225-118.99905037527132j),(-0+0j)
443,146.3,(0.03231869204722404+238.92781182457304j),0j
444,147.1,(206.0527081429671-118.49377583263171j),-0j
445,147.2,(-205.62703279226452-118.6218508615919j),(-0+0j)
446,147.3,(0.06191029708608529+238.40899014108996j),0j
447,148.1,(206.05689122567793-118.48849168006339j),-0j
448,148.2,(-205.62057482207496-118.61536741105691j),(-0+0j)
449,148.3,(0.06693155419820793+238.42146168363237j),0j
450,149.1,(206.1324071868065-118.55494185427648j),-0j
451,149.2,(-205.70078801512926-118.67530904551964j),(-0+0j)
452,149.3,(0.0655566680416837+238.470891234162j),0j
453,150.1,(206.52712780239898-118.90949625791558j),-0j
454,150.2,(-206.3195638239313-119.00025058174751j),(-0+0j)
455,150.3,(0.03356658854163811+238.92661161813174j),0j
456,151.1,(206.522524030844-118.90755025194173j),-0j
457,151.2,(-206.32081172042197-118.99905037527134j),(-0+0j)
458,151.3,(0.03231869204780994+238.92781182457276j),0j
459,152.1,(206.04891195215154-118.49572379777837j),-0j
460,152.2,(-205.62935705687838-118.62499176296902j),(-0+0j)
461,152.3,(0.058689160950030704+238.40024595545228j),0j
462,153.1,(206.05274603270848-118.47609268952046j),-0j
463,153.2,(-205.60507210073737-118.60480443694972j),(-0+0j)
464,153.3,(0.07022826636057984+238.42504395159466j),0j
465,154.1,(206.0991225445614-118.51942109665634j),-0j
466,154.2,(-205.63243302563194-118.6504047920514j),(-0+0j)
467,154.3,(0.06533768517344411+238.42014858546293j),0j
468,155.1,(206.52252403084398-118.90755025194137j),-0j
