,bus,vLN,sInjkW
150,49.1,(205.4595526804965-120.16751093648224j),-0j
151,49.2,(-206.8172476039538-117.68571676454016j),(-0+0j)
152,49.3,(1.3299462000982825+238.3700982583865j),0j
153,50.1,(205.6947789801305-120.25654871056518j),-0j
154,50.2,(-207.0442300987397-117.89273716754087j),(-0+0j)
155,50.3,(1.2761571193505932+238.60404054186765j),0j
156,51.1,(204.5694505168824-119.77432148092176j),-0j
157,51.2,(-206.0548545782819-116.9874647924747j),(-0+0j)
158,51.3,(1.5095276595125582+237.58447074577774j),0j
159,52.1,(205.4595526804965-120.16751093648223j),-0j
160,52.2,(-206.81724760395377-117.68571676454015j),(-0+0j)
161,52.3,(1.3299462000982785+238.37009825838646j),0j
162,53.1,(205.69350569945-120.2553397119084j),-0j
163,53.2,(-207.0442484939865-117.89271637115186j),(-0+0j)
164,53.3,(1.276138724103925+238.60406133825697j),0j
165,54.1,(204.06373650237583-119.55092980054914j),-0j
166,54.2,(-205.62169886492106-116.59075099672744j),(-0+0j)
167,54.3,(1.6115573640608656+237.13811429418226j),0j
168,55.1,(205.45955268049642-120.1675109364822j),-0j
169,55.2,(-206.81724760395375-117.68571676454012j),(-0+0j)
170,55.3,(1.3299462000982836+238.3700982583864j),0j
171,56.1,(205.6922318514296-120.25413017455415j),-0j
172,56.2,(-207.04426689742968-117.8926955654965j),(-0+0j)
173,56.3,(1.2761203206608287+238.6040821439125j),0j
174,57.1,(203.960696611154-119.51039426168333j),-0j
175,57.2,(-205.53580967194875-116.51543096292987j),(-0+0j)
176,57.3,(1.6318267750178586+237.03758569606845j),0j
177,58.1,(204.03799038250702-119.51916333952965j),-0j
178,58.2,(-205.58454122424587-116.56945356826294j),(-0+0j)
179,58.3,(1.6100953385593555+237.121558204136j),0j
180,59.1,(205.4595526804964-120.16751093648217j),-0j
181,59.2,(-206.81724760395372-117.68571676454009j),(-0+0j)
182,59.3,(1.3299462000982847+238.3700982583864j),0j
183,60.1,(205.690961180512-120.25292365390555j),-0j
184,60.2,(-207.0442852549728-117.89267481173245j),(-0+0j)
185,60.3,(1.2761019631177304+238.60410289767665j),0j
186,61.1,(203.87570842608423-119.47696020194029j),-0j
187,61.2,(-205.4649675297332-116.45330635375242j),(-0+0j)
188,61.3,(1.648545158832518+236.95466884706968j),0j
189,62.1,(204.03321457997671-119.51327078773205j),-0j
190,62.2,(-205.5776486301285-116.56550298024165j),(-0+0j)
191,62.3,(1.609824138661042+237.11848711547734j),0j
192,63.1,(205.4595526804964-120.16751093648216j),-0j
193,63.2,(-206.81724760395372-117.68571676454009j),(-0+0j)
194,63.3,(1.3299462000982831+238.3700982583864j),0j
195,64.1,(205.68968792819842-120.2517146821836j),-0j
196,64.2,(-207.0443036498097-117.89265401580667j),(-0+0j)
197,64.3,(1.2760835682808824+238.60412369360245j),0j
198,65.1,(203.74900111673244-119.4271139821715j),-0j
199,65.2,(-205.3593502933907-116.36068592578434j),(-0+0j)
200,65.3,(1.6734702872855183+236.83104965426153j),0j
201,66.1,(204.02856686855918-119.50753627921867j),-0j
202,66.2,(-205.57094090128652-116.56165835037346j),(-0+0j)
203,66.3,(1.6095602125762072+237.1154983960458j),0j
204,67.1,(205.68184388832407-120.24426665142607j),(1.000010198765879+0.3286979443823018j)
205,67.2,(-207.04441697364365-117.89252589974568j),(-0+0j)
206,67.3,(1.2759702444469285+238.6042518096635j),0j
207,68.1,(203.74900111673247-119.42711398217153j),-0j
208,68.2,(-205.35935029339072-116.36068592578435j),(-0+0j)
209,68.3,(1.6734702872855178+236.8310496542616j),0j
210,69.1,(203.60955737261517-119.37225729276498j),-0j
211,69.2,(-205.2431165658004-116.25875542687564j),(-0+0j)
212,69.3,(1.7009008534608747+236.6950044396794j),0j
213,70.1,(204.01868738125577-119.49534662307151j),-0j
214,70.2,(-205.55668250269477-116.55348594710694j),(-0+0j)
215,70.3,(1.6089991935779369+237.10914537344524j),0j
216,71.1,(203.74900111673253-119.42711398217153j),-0j
217,71.2,(-205.35935029339075-116.36068592578437j),(-0+0j)
218,71.3,(1.6734702872855176+236.83104965426165j),0j
219,72.1,(203.34463335221292-119.26803709417871j),-0j
220,72.2,(-205.02228839875383-116.06510143584563j),(-0+0j)
221,72.3,(1.7530151732468342+236.43653716004826j),0j
222,73.1,(203.85446721099075-119.29272604707748j),-0j
223,73.2,(-205.31967459200897-116.41764150349627j),(-0+0j)
224,73.3,(1.599673746558976+237.00354328893133j),0j
225,74.1,(203.74900111673253-119.42711398217155j),-0j
226,74.2,(-205.35935029339075-116.36068592578438j),(-0+0j)
227,74.3,(1.6734702872855165+236.83104965426168j),0j
228,75.1,(203.1891286718395-119.2068620876806j),-0j
229,75.2,(-204.89266703228833-115.95143072402249j),(-0+0j)
230,75.3,(1.7836051538341178+236.28482244710898j),0j
231,76.1,(203.84112228742654-119.27626061475686j),-0j
232,76.2,(-205.3004147626766-116.40660245930526j),(-0+0j)
233,76.3,(1.598915938444027+236.9949618111275j),0j
234,77.1,(203.74900111673253-119.42711398217155j),-0j
235,77.2,(-205.35935029339075-116.36068592578438j),(-0+0j)
236,77.3,(1.6734702872855167+236.83104965426168j),0j
237,78.1,(202.97174446118453-119.12134388676536j),-0j
238,78.2,(-204.71146580821244-115.79252735272219j),(-0+0j)
239,78.3,(1.8263677174302178+236.07273633473022j),0j
240,79.1,(203.82850560350153-119.2606937099127j),-0j
241,79.2,(-205.2822059525649-116.39616582167886j),(-0+0j)
242,79.3,(1.5981994843245202+236.98684862917185j),0j
243,80.1,(202.6067831055635-119.00839934757086j),-0j
244,80.2,(-204.39503762575941-115.49890431511916j),(-0+0j)
245,80.3,(1.9367916543352999+235.69357984705894j),0j
246,81.1,(202.91984134693377-119.08570073875224j),-0j
247,81.2,(-204.6808973737704-115.76582032450479j),(-0+0j)
248,81.3,(1.8184998286113685+236.0383052315401j),0j
249,82.1,(202.97174446118458-119.12134388676535j),-0j
250,82.2,(-204.7114658082124-115.79252735272222j),(-0+0j)
251,82.3,(1.8263677174302426+236.07273633473022j),0j
252,83.1,(203.80392993797605-119.23037139630078j),-0j
253,83.2,(-205.24673754980682-116.37583660387163j),(-0+0j)
254,83.3,(1.5968039245316834+236.97104520195765j),0j
255,84.1,(202.3908375559363-118.9415707088175j),-0j
256,84.2,(-204.2078088774962-115.32516924081105j),(-0+0j)
257,84.3,(2.0021288671106268+235.46923511887368j),0j
258,85.1,(202.88576911238158-119.06230249537678j),-0j
259,85.2,(-204.66083046867342-115.74828827189633j),(-0+0j)
260,85.3,(1.813334887021916+236.01570264515178j),0j
261,86.1,(202.9198413469386-119.08570073875397j),-0j
262,86.2,(-204.68089737376846-115.76582032450683j),(-0+0j)
263,86.3,(1.818499828614587+236.03830523154159j),0j
264,87.1,(203.77164748946726-119.19054018494123j),-0j
265,87.2,(-205.20014646625967-116.34913226390556j),(-0+0j)
266,87.3,(1.5949707254629701+236.95028591367821j),0j
267,88.1,(202.34264726073377-118.92665726496526j),-0j
268,88.2,(-204.1660270085726-115.28639861306542j),(-0+0j)
269,88.3,(2.0167094851264653+235.41917046740474j),0j
270,89.1,(202.84931752082355-119.0372702888927j),-0j
271,89.2,(-204.63936223689944-115.7295319082692j),(-0+0j)
272,89.3,(1.8078092634835654+235.9915216585502j),0j
273,90.1,(202.88576911238158-119.06230249537678j),-0j
274,90.2,(-204.66083046867342-115.7482882718963j),(-0+0j)
275,90.3,(1.8133348870219252+236.01570264515178j),0j
276,91.1,(202.8857691123816-119.06230249537683j),-0j
277,91.2,(-204.66083046867342-115.74828827189634j),(-0+0j)
278,91.3,(1.8133348870219492+236.01570264515175j),0j
279,92.1,(202.91984134693914-119.08570073875423j),-0j
280,92.2,(-204.68089737376826-115.76582032450709j),(-0+0j)
281,92.3,(1.8184998286149554+236.03830523154173j),0j
282,93.1,(203.67974066720717-119.10382848880313j),-0j
283,93.2,(-205.1350815052058-116.30073688926161j),(-0+0j)
284,93.3,(1.5723903682970721+236.89904592839474j),0j
285,94.1,(203.7716474894672-119.19054018494121j),-0j
286,94.2,(-205.19820912931357-116.34851285577601j),(-0+0j)
287,94.3,(1.594970725462985+236.95028591367821j),0j
288,95.1,(202.32070658983804-118.91986728864109j),-0j
289,95.2,(-204.14700404489074-115.26874664434001j),(-0+0j)
290,95.3,(2.0233479284062903+235.39637641651188j),0j
291,96.1,(202.82016965796043-119.01725373294633j),-0j
292,96.2,(-204.6221955495502-115.71453371775281j),(-0+0j)
293,96.3,(1.803390797505952+235.97218576534965j),0j
294,97.1,(202.84931752082358-119.03727028889276j),-0j
295,97.2,(-204.6393622368994-115.72953190826921j),(-0+0j)
296,97.3,(1.8078092634835756+235.99152165855017j),0j
297,98.1,(202.91984134693934-119.08570073875434j),-0j
298,98.2,(-204.68089737376818-115.76582032450722j),(-0+0j)
299,98.3,(1.8184998286151066+236.03830523154167j),0j
300,99.1,(203.5878120367952-119.01709621724082j),-0j
301,99.2,(-205.07000110518294-116.25233003109923j),(-0+0j)
302,99.3,(1.5498046531409118+236.84779378460806j),0j
303,100.1,(203.7716474894672-119.19054018494124j),-0j
304,100.2,(-205.19699581729708-116.34812493392886j),(-0+0j)
305,100.3,(1.5949707254630063+236.9502859136782j),0j
306,101.1,(202.30185076967214-118.91403198063682j),-0j
307,101.2,(-204.13065570331483-115.25357653630451j),(-0+0j)
308,101.3,(2.029053008859875+235.37678720128073j),0j
309,102.1,(202.81253421948625-119.01201028912638j),-0j
310,102.2,(-204.61769864404215-115.71060486158082j),(-0+0j)
311,102.3,(1.8022333567260822+235.9671206247743j),0j
312,103.1,(202.8201696579604-119.01725373294633j),-0j
313,103.2,(-204.6221955495502-115.71453371775286j),(-0+0j)
314,103.3,(1.8033907975059515+235.97218576534962j),0j
315,104.1,(202.91984134693948-119.08570073875435j),-0j
316,104.2,(-204.6808973737681-115.76582032450722j),(-0+0j)
317,104.3,(1.8184998286151914+236.03830523154167j),0j
318,105.1,(203.322252616452-118.7662145973667j),-0j
319,105.2,(-204.84412196318618-116.10970261236096j),(-0+0j)
320,105.3,(1.4899774809694362+236.66562973673652j),0j
321,106.1,(203.58560456140225-119.01491689377455j),-0j
322,106.2,(-205.07000110518325-116.2523300310995j),(-0+0j)
323,106.3,(1.5498046531408434+236.84779378460848j),0j
324,107.1,(203.7716474894671-119.19054018494121j),-0j
325,107.2,(-205.19531957281012-116.34758900265246j),(-0+0j)
326,107.3,(1.5949707254630223+236.9502859136781j),0j
327,108.1,(202.2904659349008-118.91050871742769j),-0j
328,108.2,(-204.12078484296563-115.24441707403084j),(-0+0j)
329,108.3,(2.032497642811064+235.3649595546049j),0j
330,109.1,(202.69112686268042-118.92863686441804j),-0j
331,109.2,(-204.54619555834705-115.64813404936417j),(-0+0j)
332,109.3,(1.7838294593966113+235.8865823123792j),0j
333,110.1,(202.81253421948622-119.01201028912641j),-0j
334,110.2,(-204.61769864404212-115.71060486158082j),(-0+0j)
335,110.3,(1.8022333567260997+235.96712062477428j),0j
336,111.1,(202.9198413469395-119.08570073875435j),-0j
337,111.2,(-204.68089737376806-115.76582032450722j),(-0+0j)
338,111.3,(1.8184998286152303+236.0383052315416j),0j
339,112.1,(203.12547226688923-118.57951796592371j),-0j
340,112.2,(-204.59137804658675-115.99770513502087j),(-0+0j)
341,112.3,(1.4578562048610963+236.45379193590006j),0j
342,113.1,(203.32027177106806-118.76442380723908j),-0j
343,113.2,(-204.84412196318618-116.10970261236095j),(-0+0j)
344,113.3,(1.4899774809694322+236.6656297367365j),0j
345,114.1,(203.583828492517-119.01316347509018j),-0j
346,114.2,(-205.07000110518356-116.25233003109973j),(-0+0j)
347,114.3,(1.5498046531407876+236.84779378460888j),0j
348,115.1,(203.77164748946703-119.19054018494117j),-0j
349,115.2,(-205.19349447017902-116.34700547823805j),(-0+0j)
350,115.3,(1.594970725463044+236.95028591367796j),0j
351,116.1,(202.28032439814845-118.9073702174809j),-0j
352,116.2,(-204.11199194477976-115.2362578846227j),(-0+0j)
353,116.3,(2.035566100326364+235.3544235638887j),0j
354,117.1,(202.60687166049308-118.87278862213297j),-0j
355,117.2,(-204.48099215249948-115.60344029131777j),(-0+0j)
356,117.3,(1.7748342657897909+235.81325323840178j),0j
357,118.1,(202.6892667088217-118.92689450491686j),-0j
358,118.2,(-204.54694843273273-115.64730467896707j),(-0+0j)
359,118.3,(1.783076585011048+235.88741168277645j),0j
360,119.1,(202.69112686268042-118.92863686441801j),-0j
361,119.2,(-204.54619555834708-115.64813404936416j),(-0+0j)
362,119.3,(1.783829459396603+235.8865823123792j),0j
363,120.1,(202.88209629905788-118.39649893553444j),-0j
364,120.2,(-204.42320347216582-115.91029197042947j),(-0+0j)
365,120.3,(1.3837260481378912+236.22717497216357j),0j
366,121.1,(203.12547226688895-118.57951796592356j),-0j
367,121.2,(-204.58756112509045-115.99648495251884j),(-0+0j)
368,121.3,(1.4578562048611081+236.45379193589977j),0j
369,122.1,(203.3187705520103-118.76306662495227j),-0j
370,122.2,(-204.84412196318615-116.10970261236093j),(-0+0j)
371,122.3,(1.4899774809694313+236.6656297367365j),0j
372,123.1,(203.5658364070782-118.99540084265983j),-0j
373,123.2,(-205.0700011051865-116.25233003110205j),(-0+0j)
374,123.3,(1.549804653140231+236.8477937846126j),0j
375,124.1,(203.77164748946691-119.19054018494111j),-0j
376,124.2,(-205.19088972528962-116.34617268548963j),(-0+0j)
377,124.3,(1.594970725463063+236.95028591367782j),0j
378,125.1,(202.24717844886945-118.89711254523793j),-0j
379,125.2,(-204.08325379942752-115.20959091245845j),(-0+0j)
380,125.3,(2.045594850372022+235.31998840653398j),0j
381,126.1,(202.50120176363959-118.81170413037275j),-0j
382,126.2,(-204.42890331581805-115.56107449505377j),(-0+0j)
383,126.3,(1.7544018169500872+235.72803499930808j),0j
384,127.1,(202.60687166049317-118.872788622133j),-0j
385,127.2,(-204.47976885304047-115.6030509340597j),(-0+0j)
386,127.3,(1.774834265789773+235.81325323840193j),0j
387,128.1,(202.60687166049308-118.87278862213299j),-0j
388,128.2,(-204.48099215249948-115.60344029131775j),(-0+0j)
389,128.3,(1.7748342657897986+235.81325323840178j),0j
390,129.1,(202.68802216489772-118.92572877181343j),-0j
391,129.2,(-204.5474521465722-115.64674978514272j),(-0+0j)
392,129.3,(1.7825728711716453+235.8879665766009j),0j
393,130.1,(202.81337849902982-118.33597380564201j),-0j
394,130.2,(-204.39862942480698-115.87944790757112j),(-0+0j)
395,130.3,(1.3622219401174105+236.20230441586304j),0j
396,131.1,(202.86442887132264-118.38594681223124j),-0j
397,131.2,(-204.40391741618933-115.90585023141546j),(-0+0j)
398,131.3,(1.3785218092822102+236.19864023199767j),0j
399,132.1,(202.88209629905785-118.39649893553448j),-0j
400,132.2,(-204.42320347216577-115.9102919704295j),(-0+0j)
401,132.3,(1.3837260481379106+236.22717497216354j),0j
402,133.1,(203.12547226688895-118.57951796592353j),-0j
403,133.2,(-204.58629118766473-115.99607898256977j),(-0+0j)
404,133.3,(1.4578562048611106+236.45379193589974j),0j
405,134.1,(203.28685706322338-118.73421512492025j),-0j
406,134.2,(-204.8441219631861-116.109702612361j),(-0+0j)
407,134.3,(1.4899774809693354+236.66562973673646j),0j
408,135.1,(203.56583640707834-118.99540084265988j),-0j
409,135.2,(-205.07000110518658-116.25233003110213j),(-0+0j)
410,135.3,(1.5498046531402077+236.84779378461272j),0j
411,136.1,(203.56401265768494-118.993600351537j),-0j
412,136.2,(-205.0700011051865-116.25233003110205j),(-0+0j)
413,136.3,(1.5498046531402294+236.84779378461258j),0j
414,137.1,(203.7716474894668-119.19054018494109j),-0j
415,137.2,(-205.18861650330018-116.3454458877153j),(-0+0j)
416,137.3,(1.5949707254630874+236.95028591367767j),0j
417,138.1,(202.23882527774643-118.89452749055002j),-0j
418,138.2,(-204.07601144701005-115.20287052017322j),(-0+0j)
419,138.3,(2.0481222139596436+235.31131033973256j),0j
420,139.1,(202.4677740333294-118.7964614674409j),-0j
421,139.2,(-204.39710932235735-115.54818631497261j),(-0+0j)
422,139.3,(1.7513294078440147+235.67958399730063j),0j
423,140.1,(202.49785618273128-118.80866787538949j),-0j
424,140.2,(-204.42890331581802-115.56107449505376j),(-0+0j)
425,140.3,(1.754401816950085+235.72803499930808j),0j
426,141.1,(202.50120176363959-118.8117041303728j),-0j
427,141.2,(-204.42890331581802-115.56107449505382j),(-0+0j)
428,141.3,(1.7544018169500954+235.72803499930802j),0j
429,142.1,(202.60687166049328-118.87278862213306j),-0j
430,142.2,(-204.47872524831877-115.60271877085147j),(-0+0j)
431,142.3,(1.7748342657897618+235.81325323840207j),0j
432,143.1,(202.6867350833093-118.92452319474582j),-0j
433,143.2,(-204.54797307700784-115.64617592542506j),(-0+0j)
434,143.3,(1.782051940735968+235.8885404363185j),0j
435,144.1,(202.80809582863563-118.33132094551463j),-0j
436,144.2,(-204.396740298665-115.87707677494419j),(-0+0j)
437,144.3,(1.3605688150938477+236.20039249564144j),0j
438,145.1,(202.75580916064143-118.26831830706665j),-0j
439,145.2,(-204.25576780419576-115.83067940757482j),(-0+0j)
440,145.3,(1.366275609696984+236.10345837860905j),0j
441,146.1,(202.8644288713226-118.3859468122312j),-0j
442,146.2,(-204.40391741618927-115.90585023141543j),(-0+0j)
443,146.3,(1.3776793313266464+236.19473000705196j),0j
444,147.1,(202.86442887132264-118.38594681223124j),-0j
445,147.2,(-204.40391741618933-115.90585023141544j),(-0+0j)
446,147.3,(1.378521809282202+236.19864023199767j),0j
447,148.1,(203.12547226688895-118.57951796592351j),-0j
448,148.2,(-204.5839055281811-115.99531634179749j),(-0+0j)
449,148.3,(1.4578562048611166+236.45379193589972j),0j
450,149.1,(203.28480258187025-118.73235776393972j),-0j
451,149.2,(-204.8441219631861-116.10970261236103j),(-0+0j)
452,149.3,(1.4899774809693278+236.6656297367365j),0j
453,150.1,(203.56583640707836-118.99540084265988j),-0j
454,150.2,(-205.07000110518658-116.25233003110218j),(-0+0j)
455,150.3,(1.549804653140198+236.84779378461275j),0j
456,151.1,(203.53479703712264-118.96475731769415j),(1.0000271823601263+0.32870750792842063j)
457,151.2,(-205.07000110518646-116.25233003110203j),(-0+0j)
458,151.3,(1.5498046531402305+236.84779378461255j),0j
459,152.1,(203.7716474894667-119.19054018494103j),-0j
460,152.2,(-205.1865704762805-116.34479172904052j),(-0+0j)
461,152.3,(1.5949707254631058+236.95028591367756j),0j
462,153.1,(202.19529827485385-118.87787037589692j),-0j
463,153.2,(-204.03522371750995-115.16942050448955j),(-0+0j)
464,153.3,(2.0587029179259497+235.26444377955497j),0j
465,154.1,(202.40708405532774-118.768787531178j),-0j
466,154.2,(-204.33938548810966-115.52478707852008j),(-0+0j)
467,154.3,(1.7457512713885652+235.59161840051334j),0j
468,155.1,(202.46777403332945-118.79646146744093j),-0j
