,bus,vLN,sInjkW
112,36.2,(-207.90683795470906-119.80974787643403j),(-0+0j)
113,36.3,(0.14270931944841575+240.05507584168237j),0j
114,37.1,(207.7141484026863-120.12396302250016j),-0j
115,37.2,(-207.90558936924617-119.80808478839357j),(-0+0j)
116,37.3,(0.143020891303454+240.05421784090422j),0j
117,38.1,(207.7124517863591-120.12312514009456j),-0j
118,38.2,(-207.90449729179778-119.80663016554414j),(-0+0j)
119,38.3,(0.14329340816875952+240.05346738903003j),0j
120,39.1,(207.71086510660228-120.1223415504106j),-0j
121,39.2,(-207.90347597828534-119.80526979868205j),(-0+0j)
122,39.3,(0.1435482666105572+240.05276556459395j),0j
123,40.1,(207.696437514092-120.1152164121417j),-0j
124,40.2,(-207.8941892302063-119.79290005698329j),(-0+0j)
125,40.3,(0.14586568052546947+240.04638391326475j),0j
126,41.1,(207.67928731174413-120.10674669947264j),-0j
127,41.2,(-207.88314999350777-119.77819603945751j),(-0+0j)
128,41.3,(0.14862041022391928+240.03879798986614j),0j
129,42.1,(207.67028302949518-120.10229988993116j),-0j
130,42.2,(-207.87735412002297-119.77047606500416j),(-0+0j)
131,42.3,(0.15006671174397862+240.03481519164515j),0j
132,43.1,(207.66835806838745-120.10134923832064j),-0j
133,43.2,(-207.87611506167988-119.76882566687522j),(-0+0j)
134,43.3,(0.15037590620275934+240.03396373769658j),0j
135,44.1,(207.63897657055824-120.08683903958539j),-0j
136,44.2,(-207.8572027886614-119.74363494024296j),(-0+0j)
137,44.3,(0.15509527236784726+240.02096763494777j),0j
138,45.1,(207.6038236462245-120.06947859318561j),-0j
139,45.2,(-207.83457556569746-119.71349598298617j),(-0+0j)
140,45.3,(0.1607416666622669+240.00541869938235j),0j
141,46.1,(207.51635006767893-120.02627933165849j),-0j
142,46.2,(-207.7782706009549-119.63849902342001j),(-0+0j)
143,46.3,(0.17479200028825898+239.96672715202854j),0j
144,47.1,(207.44651794922822-119.99179239288102j),-0j
145,47.2,(-207.7333210855395-119.57862726956078j),(-0+0j)
146,47.3,(0.1860086965565747+239.93583882251485j),0j
147,48.1,(207.43708375559078-119.98713326946323j),-0j
148,48.2,(-207.72724848683083-119.57053870327j),(-0+0j)
149,48.3,(0.18752405205358702+239.93166586473788j),0j
150,49.1,(207.4251260843446-119.98122791408625j),-0j
151,49.2,(-207.71955157687142-119.56028659055384j),(-0+0j)
152,49.3,(0.1894447379700922+239.92637671559183j),0j
153,50.1,(207.41356424317667-119.97551804136084j),-0j
154,50.2,(-207.71210945468886-119.55037384948433j),(-0+0j)
155,50.3,(0.19130184417764134+239.9212626510652j),0j
156,51.1,(207.39200489299537-119.96487084911965j),-0j
157,51.2,(-207.69823213913872-119.53188957411052j),(-0+0j)
158,51.3,(0.19476478770633796+239.911726461597j),0j
159,52.1,(207.36783637505326-119.95293510641162j),-0j
160,52.2,(-207.6826753553282-119.51116828440266j),(-0+0j)
161,52.3,(0.1986468255276487+239.90103617806224j),0j
162,53.1,(207.32195319352883-119.93027546916738j),-0j
163,53.2,(-207.65314128388812-119.47182955873649j),(-0+0j)
164,53.3,(0.20601675389725224+239.88074100642015j),0j
165,54.1,(207.29499877188667-119.9169638940707j),-0j
166,54.2,(-207.6357912704853-119.44871972713277j),(-0+0j)
167,54.3,(0.2103462739990942+239.86881845450532j),0j
168,55.1,(207.25728585425398-119.89833918225729j),-0j
169,55.2,(-207.61151623186382-119.41638591610366j),(-0+0j)
170,55.3,(0.21640386399879077+239.85213717585268j),0j
171,56.1,(207.16464506215135-119.85258806663475j),-0j
172,56.2,(-207.55188523677305-119.3369587581572j),(-0+0j)
173,56.3,(0.23128417480573701+239.81116005276928j),0j
174,57.1,(207.11407716105322-119.82761485734513j),-0j
175,57.2,(-207.51933570655308-119.29360350852701j),(-0+0j)
176,57.3,(0.23940658036948154+239.7887927234282j),0j
177,58.1,(207.10888170869703-119.82504905737662j),-0j
178,58.2,(-207.51599149946122-119.28914909912983j),(-0+0j)
179,58.3,(0.2402410933749233+239.78649465703825j),0j
180,59.1,(207.10714219860617-119.82418999167257j),-0j
181,59.2,(-207.51487181216882-119.28765770058284j),(-0+0j)
182,59.3,(0.2405204999970894+239.78572523227976j),0j
183,60.1,(207.10714219860597-119.82418999167265j),-0j
184,60.2,(-207.51487181216888-119.28765770058283j),(-0+0j)
185,60.3,(0.2405204999969753+239.78572523227962j),0j
186,61.1,(206.95886968121113-119.69254575124774j),-0j
187,61.2,(-207.38055738881692-119.17399567595322j),(-0+0j)
188,61.3,(0.23610460107010112+239.7119062186489j),0j
189,62.1,(207.1071421986059-119.82418999167265j),-0j
190,62.2,(-207.51487181216893-119.28765770058284j),(-0+0j)
191,62.3,(0.2405204999969149+239.78572523227956j),0j
192,63.1,(206.95846174098716-119.6921835601831j),-0j
193,63.2,(-207.38018785131322-119.17368295912202j),(-0+0j)
194,63.3,(0.2360924516655579+239.7117031213691j),0j
195,64.1,(207.10714219860583-119.82418999167274j),-0j
196,64.2,(-207.51487181216902-119.28765770058293j),(-0+0j)
197,64.3,(0.24052049999681266+239.7857252322795j),0j
198,65.1,(206.958461740987-119.6921835601837j),-0j
199,65.2,(-207.38018785131365-119.17368295912262j),(-0+0j)
200,65.3,(0.23609245166531917+239.71170312136869j),0j
201,66.1,(206.94802209884378-119.68291468969024j),-0j
202,66.2,(-207.37073097730948-119.16568018905937j),(-0+0j)
203,66.3,(0.23578153494858314+239.70650563704191j),0j
204,67.1,(207.10714219860566-119.82418999167278j),-0j
205,67.2,(-207.51487181216913-119.28765770058301j),(-0+0j)
206,67.3,(0.24052049999664019+239.78572523227936j),0j
207,68.1,(206.95846174098693-119.69218356018385j),-0j
208,68.2,(-207.38018785131376-119.1736829591228j),(-0+0j)
209,68.3,(0.23609245166528237+239.7117031213686j),0j
210,69.1,(206.89812726915508-119.63861540162138j),-0j
211,69.2,(-207.32553315239164-119.12743205336432j),(-0+0j)
212,69.3,(0.23429555138416996+239.6816649775867j),0j
213,70.1,(207.10714219860563-119.82418999167285j),-0j
214,70.2,(-207.5148718121692-119.28765770058311j),(-0+0j)
215,70.3,(0.2405204999965801+239.78572523227925j),0j
216,71.1,(206.95846174098688-119.69218356018393j),-0j
217,71.2,(-207.3801878513139-119.17368295912293j),(-0+0j)
218,71.3,(0.23609245166523687+239.71170312136846j),0j
219,72.1,(206.86433029365418-119.60860864615374j),-0j
220,72.2,(-207.29491776015624-119.10152413238121j),(-0+0j)
221,72.3,(0.2332889991936073+239.66483880212385j),0j
222,73.1,(207.10714219860563-119.82418999167284j),-0j
223,73.2,(-207.51487181216925-119.28765770058315j),(-0+0j)
224,73.3,(0.2405204999964738+239.78572523227928j),0j
225,74.1,(206.9584617409868-119.69218356018409j),-0j
226,74.2,(-207.38018785131408-119.17368295912304j),(-0+0j)
227,74.3,(0.23609245166521903+239.7117031213683j),0j
228,75.1,(206.84584387550117-119.59219541920706j),-0j
229,75.2,(-207.27817161839621-119.08735290392977j),(-0+0j)
230,75.3,(0.2327384308541278+239.6556351467405j),0j
231,76.1,(206.86433029365415-119.60860864615373j),-0j
232,76.2,(-207.2949177601563-119.10152413238126j),(-0+0j)
233,76.3,(0.23328899919356655+239.66483880212385j),0j
234,77.1,(207.10714219860563-119.82418999167278j),-0j
235,77.2,(-207.51487181216922-119.28765770058314j),(-0+0j)
236,77.3,(0.24052049999647868+239.78572523227928j),0j
237,78.1,(206.95846174098676-119.69218356018418j),-0j
238,78.2,(-207.38018785131413-119.17368295912316j),(-0+0j)
239,78.3,(0.23609245166520706+239.71170312136815j),0j
240,79.1,(206.78215190172963-119.53257787937984j),-0j
241,79.2,(-207.1739798020994-119.0262945359497j),(-0+0j)
242,79.3,(0.24374698888332005+239.59076506793411j),0j
243,80.1,(206.84298288896125-119.58963206404785j),-0j
244,80.2,(-207.27817161839616-119.08735290392971j),(-0+0j)
245,80.3,(0.23273843085414758+239.65563514674042j),0j
246,81.1,(206.86433029365415-119.60860864615373j),-0j
247,81.2,(-207.2949177601563-119.10152413238123j),(-0+0j)
248,81.3,(0.23328899919354923+239.66483880212385j),0j
249,82.1,(206.95846174098673-119.69218356018426j),-0j
250,82.2,(-207.38018785131425-119.17368295912324j),(-0+0j)
251,82.3,(0.23609245166515994+239.71170312136806j),0j
252,83.1,(206.7726168423208-119.52365278646026j),-0j
253,83.2,(-207.15838168039508-119.01715374266388j),(-0+0j)
254,83.3,(0.24539503413332955+239.58105363933996j),0j
255,84.1,(206.78215190172924-119.53257787937991j),-0j
256,84.2,(-207.17397980209984-119.02629453595003j),(-0+0j)
257,84.3,(0.2437469888832624+239.59076506793392j),0j
258,85.1,(206.84154463245468-119.58834343084914j),-0j
259,85.2,(-207.2781716183962-119.0873529039297j),(-0+0j)
260,85.3,(0.23273843085415163+239.65563514674042j),0j
261,86.1,(206.9584617409868-119.69218356018438j),-0j
262,86.2,(-207.38018785131428-119.17368295912333j),(-0+0j)
263,86.3,(0.23609245166520432+239.71170312136795j),0j
264,87.1,(206.6678284245892-119.45474463759788j),-0j
265,87.2,(-207.08188385612834-118.96167316546044j),(-0+0j)
266,87.3,(0.23387660055056123+239.49452838047037j),0j
267,88.1,(206.77261684232087-119.52365278646027j),-0j
268,88.2,(-207.15591105166453-119.01634841446969j),(-0+0j)
269,88.3,(0.24539503413330288+239.58105363934j),0j
270,89.1,(206.78215190172898-119.53257787938003j),-0j
271,89.2,(-207.17397980210006-119.02629453595026j),(-0+0j)
272,89.3,(0.2437469888831735+239.59076506793372j),0j
273,90.1,(206.8266406210718-119.57498989914275j),-0j
274,90.2,(-207.27817161839636-119.08735290392976j),(-0+0j)
275,90.3,(0.2327384308541861+239.6556351467406j),0j
276,91.1,(206.95846174098685-119.69218356018445j),-0j
277,91.2,(-207.38018785131422-119.17368295912337j),(-0+0j)
278,91.3,(0.2360924516652746+239.71170312136786j),0j
279,92.1,(206.5696083418297-119.36006058079155j),-0j
280,92.2,(-206.9965233948063-118.88058661546744j),(-0+0j)
281,92.3,(0.2310584989719826+239.46428930338823j),0j
282,93.1,(206.66782842458937-119.45474463759798j),-0j
283,93.2,(-207.0818838561285-118.96167316546052j),(-0+0j)
284,93.3,(0.23325230814248574+239.4915608449234j),0j
285,94.1,(206.77261684232093-119.52365278646029j),-0j
286,94.2,(-207.15536370071143-119.01616999949813j),(-0+0j)
287,94.3,(0.2453950341332944+239.58105363934004j),0j
288,95.1,(206.7821519017289-119.53257787938006j),-0j
289,95.2,(-207.17397980210015-119.0262945359503j),(-0+0j)
290,95.3,(0.2437469888831774+239.59076506793363j),0j
291,96.1,(206.8077245128658-119.55804165318399j),-0j
292,96.2,(-207.27817161839658-119.08735290392981j),(-0+0j)
293,96.3,(0.23273843085424326+239.6556351467408j),0j
294,97.1,(206.95846174098682-119.69218356018452j),-0j
295,97.2,(-207.38018785131413-119.17368295912338j),(-0+0j)
296,97.3,(0.23609245166533951+239.7117031213678j),0j
297,98.1,(206.51722348394478-119.30224486176942j),-0j
298,98.2,(-206.89417784256813-118.81928116379328j),(-0+0j)
299,98.3,(0.24583765115242+239.4150419849071j),0j
300,99.1,(206.56722801675994-119.35792899928234j),-0j
301,99.2,(-206.9965233948062-118.88058661546738j),(-0+0j)
302,99.3,(0.23105849897200176+239.46428930338814j),0j
303,100.1,(206.66782842458943-119.45474463759803j),-0j
304,100.2,(-207.08188385612857-118.96167316546057j),(-0+0j)
305,100.3,(0.23303430229330696+239.49052456753407j),0j
306,101.1,(206.77261684232096-119.52365278646029j),-0j
307,101.2,(-207.1550175249208-119.01605715974972j),(-0+0j)
308,101.3,(0.24539503413329702+239.58105363934004j),0j
309,102.1,(206.78215190172892-119.53257787938007j),-0j
310,102.2,(-207.17397980210015-119.02629453595029j),(-0+0j)
311,102.3,(0.24374698888318988+239.59076506793363j),0j
312,103.1,(206.805140056557-119.55572606053066j),-0j
313,103.2,(-207.27817161839658-119.0873529039298j),(-0+0j)
314,103.3,(0.23273843085425167+239.6556351467408j),0j
315,104.1,(206.95846174098682-119.69218356018459j),-0j
316,104.2,(-207.38018785131413-119.17368295912341j),(-0+0j)
317,104.3,(0.23609245166536447+239.71170312136775j),0j
318,105.1,(206.44000577809643-119.2504019211495j),-0j
319,105.2,(-206.84618472904953-118.77918451157171j),(-0+0j)
320,105.3,(0.23525850361960152+239.36065948632105j),0j
321,106.1,(206.5172234839449-119.3022448617695j),-0j
322,106.2,(-206.89125740185426-118.81832975205238j),(-0+0j)
323,106.3,(0.2458376511524238+239.41504198490725j),0j
324,107.1,(206.565760920261-119.3566152141153j),-0j
325,107.2,(-206.9965233948062-118.88058661546738j),(-0+0j)
326,107.3,(0.23105849897200825+239.46428930338814j),0j
327,108.1,(206.6678284245894-119.45474463759801j),-0j
328,108.2,(-207.08188385612857-118.96167316546055j),(-0+0j)
329,108.3,(0.23276993554334605+239.48926791645545j),0j
330,109.1,(206.77261684232136-119.52365278646019j),-0j
331,109.2,(-207.11374545167206-119.00260408045344j),(-0+0j)
332,109.3,(0.2453950341330085+239.58105363934035j),0j
333,110.1,(206.80293688740758-119.55375208934022j),-0j
334,110.2,(-207.2781716183966-119.08735290392981j),(-0+0j)
335,110.3,(0.23273843085425439+239.65563514674076j),0j
336,111.1,(206.43443205809018-119.24426955827j),-0j
337,111.2,(-206.84170744046904-118.77399505479384j),(-0+0j)
338,111.3,(0.23510936053522616+239.3608349851034j),0j
339,112.1,(206.4400057780965-119.25040192114955j),-0j
340,112.2,(-206.84618472904958-118.77918451157174j),(-0+0j)
341,112.3,(0.23473322629499377+239.35816268448673j),0j
342,113.1,(206.51722348394492-119.30224486176954j),-0j
343,113.2,(-206.89024667323233-118.8180004801472j),(-0+0j)
344,113.3,(0.24583765115243095+239.4150419849073j),0j
345,114.1,(206.53165468610362-119.32607307556323j),-0j
346,114.2,(-206.99652339480647-118.88058661546731j),(-0+0j)
347,114.3,(0.23105849897220232+239.4642893033883j),0j
348,115.1,(206.66782842458898-119.4547446375979j),-0j
349,115.2,(-207.08188385612826-118.96167316546025j),(-0+0j)
350,115.3,(0.22420664515411853+239.44856284251765j),0j
351,116.1,(206.77261684232136-119.52365278646019j),-0j
352,116.2,(-207.11127350947592-119.0017983241208j),(-0+0j)
353,116.3,(0.24539503413299954+239.58105363934035j),0j
354,117.1,(206.8002501527942-119.55134485849982j),-0j
355,117.2,(-207.27817161839658-119.0873529039298j),(-0+0j)
356,117.3,(0.23273843085425905+239.65563514674074j),0j
357,118.1,(206.41324116505015-119.22616790606399j),-0j
358,118.2,(-206.82758632143157-118.75437746278668j),(-0+0j)
359,118.3,(0.2355709708405483+239.3608579295066j),0j
360,119.1,(206.44000577809652-119.25040192114957j),-0j
361,119.2,(-206.8461847290496-118.77918451157176j),(-0+0j)
362,119.3,(0.2342807507456045+239.3560119314868j),0j
363,120.1,(206.517223483945-119.3022448617696j),-0j
364,120.2,(-206.88709903531264-118.81697505283454j),(-0+0j)
365,120.3,(0.24583765115242318+239.4150419849074j),0j
366,121.1,(206.5298792918092-119.32448320966735j),-0j
367,121.2,(-206.99652339480645-118.88058661546728j),(-0+0j)
368,121.3,(0.23105849897221206+239.4642893033883j),0j
369,122.1,(206.66782842458895-119.45474463759786j),-0j
370,122.2,(-207.08188385612826-118.96167316546023j),(-0+0j)
371,122.3,(0.2233677901125742+239.4445753966952j),0j
372,123.1,(206.77261684232144-119.52365278646019j),-0j
373,123.2,(-207.10742069704847-119.00054245817996j),(-0+0j)
374,123.3,(0.24539503413297872+239.58105363934038j),0j
375,124.1,(206.78186359683525-119.53487124817396j),(1.0000063425353285+0.3286860552591293j)
376,124.2,(-207.2781716183966-119.08735290392981j),(-0+0j)
377,124.3,(0.2327384308542573+239.65563514674076j),0j
378,125.1,(206.79093781894886-119.54300120859591j),(1.0000062976900994+0.32868605001670625j)
379,125.2,(-207.27817161839658-119.0873529039298j),(-0+0j)
380,125.3,(0.2327384308542573+239.65563514674076j),0j
381,126.1,(206.40138063640472-119.21603642344485j),-0j
382,126.2,(-206.8196827405616-118.74339750967589j),(-0+0j)
383,126.3,(0.23582933381933696+239.36087077147374j),0j
384,127.1,(206.4132411650501-119.22616790606398j),-0j
385,127.2,(-206.82758632143154-118.75437746278666j),(-0+0j)
386,127.3,(0.2355709708405451+239.36085792950655j),0j
387,128.1,(206.44000577809652-119.25040192114957j),-0j
388,128.2,(-206.8461847290496-118.77918451157174j),(-0+0j)
389,128.3,(0.23370671094165466+239.3532833468546j),0j
390,129.1,(206.51722348394583-119.30224486176994j),-0j
391,129.2,(-206.84752546727955-118.80408290368746j),(-0+0j)
392,129.3,(0.24583765115231745+239.41504198490824j),0j
393,130.1,(206.52576854522786-119.32080203539694j),-0j
394,130.2,(-206.99652339480647-118.8805866154673j),(-0+0j)
395,130.3,(0.23105849897220662+239.4642893033884j),0j
396,131.1,(206.66782842458898-119.45474463759786j),-0j
397,131.2,(-207.0818838561283-118.96167316546023j),(-0+0j)
398,131.3,(0.2227966547651392+239.44186053996506j),0j
399,132.1,(206.77261684232144-119.52365278646019j),-0j
400,132.2,(-207.10501365199187-118.99975785577286j),(-0+0j)
401,132.3,(0.2453950341329708+239.58105363934038j),0j
402,133.1,(206.38623215625984-119.19936964125691j),-0j
403,133.2,(-206.80751418579234-118.72929339556994j),(-0+0j)
404,133.3,(0.23542398675308465+239.36134774911466j),0j
405,134.1,(206.40138063640475-119.21603642344489j),-0j
406,134.2,(-206.81968274056157-118.74339750967592j),(-0+0j)
407,134.3,(0.2358293338193834+239.36087077147369j),0j
408,135.1,(206.41324116505012-119.22616790606396j),-0j
409,135.2,(-206.82758632143154-118.75437746278668j),(-0+0j)
410,135.3,(0.2355709708405449+239.36085792950652j),0j
411,136.1,(206.44000577809672-119.25040192114983j),-0j
412,136.2,(-206.84618472904992-118.7791845115718j),(-0+0j)
413,136.3,(0.22549915596828307+239.31427035818382j),0j
414,137.1,(206.51722348394586-119.30224486176995j),-0j
415,137.2,(-206.84453740550256-118.80310946257501j),(-0+0j)
416,137.3,(0.2458376511523117+239.41504198490833j),0j
417,138.1,(206.51720420276064-119.31313276248646j),-0j
418,138.2,(-206.99652339480647-118.8805866154673j),(-0+0j)
419,138.3,(0.23105849897221267+239.4642893033884j),0j
420,139.1,(206.51800188316923-119.31384689999736j),(1.0000084665268099+0.32868605322673605j)
421,139.2,(-206.99652339480647-118.8805866154673j),(-0+0j)
422,139.3,(0.23105849897220468+239.46428930338843j),0j
423,140.1,(206.66782842458898-119.45474463759787j),-0j
424,140.2,(-207.0818838561283-118.96167316546023j),(-0+0j)
425,140.3,(0.22168573409802997+239.43657984693272j),0j
426,141.1,(206.7726168423214-119.52365278646018j),-0j
427,141.2,(-207.10347231767284-118.99925543069068j),(-0+0j)
428,141.3,(0.24539503413297015+239.58105363934033j),0j
429,142.1,(206.7726168423214-119.52365278646019j),-0j
430,142.2,(-207.09507875093118-118.99651953463389j),(1.0000053455022249+0.3286891908644818j)
431,142.3,(0.2453950341329687+239.58105363934035j),0j
432,143.1,(206.36086624791054-119.15764177846765j),-0j
433,143.2,(-206.73194288822683-118.68227709289548j),(-0+0j)
434,143.3,(0.25152475353183545+239.34391205834356j),0j
435,144.1,(206.38353486445348-119.19695518099114j),-0j
436,144.2,(-206.8075141857924-118.72929339556995j),(-0+0j)
437,144.3,(0.23542398675309906+239.3613477491147j),0j
438,145.1,(206.3862321562598-119.19936964125691j),-0j
439,145.2,(-206.80751418579237-118.72929339556997j),(-0+0j)
440,145.3,(0.2354239867530947+239.36134774911463j),0j
441,146.1,(206.4132411650501-119.22616790606396j),-0j
442,146.2,(-206.82758632143154-118.75437746278669j),(-0+0j)
443,146.3,(0.23557097084054565+239.3608579295065j),0j
444,147.1,(206.44000577809678-119.25040192114986j),-0j
445,147.2,(-206.84618472904995-118.77918451157184j),(-0+0j)
446,147.3,(0.2246598064691579+239.31028067640818j),0j
447,148.1,(206.51722348394586-119.30224486176995j),-0j
448,148.2,(-206.8378416646935-118.80092814576552j),(-0+0j)
449,148.3,(0.2458376511523076+239.4150419849083j),0j
450,149.1,(206.5070760631731-119.30406312674158j),(1.0000085340197415+0.3286860609852392j)
451,149.2,(-206.99652339480647-118.8805866154673j),(-0+0j)
452,149.3,(0.23105849897221176+239.46428930338843j),0j
453,150.1,(206.66782842458898-119.45474463759788j),-0j
454,150.2,(-207.08188385612831-118.96167316546024j),(-0+0j)
455,150.3,(0.2193745235545286+239.4255933575495j),0j
456,151.1,(206.667828424589-119.45474463759787j),-0j
457,151.2,(-207.0818838561283-118.96167316546024j),(-0+0j)
458,151.3,(0.21971362292319768+239.42720578721222j),(1.0000003779602964+0.32868515072395715j)
459,152.1,(206.7726168423214-119.52365278646018j),-0j
460,152.2,(-207.09375777990368-118.99608880591842j),(-0+0j)
461,152.3,(0.24539503413297267+239.5810536393403j),0j
462,153.1,(206.35994972970792-119.15613407193196j),-0j
463,153.2,(-206.72921235443897-118.68057830503321j),(-0+0j)
464,153.3,(0.2521065046610059+239.34328207388793j),0j
465,154.1,(206.36086624791054-119.15764177846768j),-0j
