,bus,vLN,sInjkW
91,29.2,(-207.9589293744655-119.99220088170374j),(-0+0j)
92,29.3,(0.034704269784637094+240.16623724647516j),0j
93,30.1,(207.92816591520594-120.07843750640136j),-0j
94,30.2,(-207.95855628756232-119.9917055808917j),(-0+0j)
95,30.3,(0.0348104405148452+240.16611979944548j),0j
96,31.1,(207.92753513362584-120.0781185779357j),-0j
97,31.2,(-207.9580470855624-119.99102957709236j),(-0+0j)
98,31.3,(0.03495534602537269+240.16595950364865j),0j
99,32.1,(207.92702087065166-120.07785856225603j),-0j
100,32.2,(-207.9576319438665-119.9904784453926j),(-0+0j)
101,32.3,(0.035073484444653684+240.16582881785223j),0j
102,33.1,(207.92650048466004-120.07759545072724j),-0j
103,33.2,(-207.95721185933013-119.98992075170185j),(-0+0j)
104,33.3,(0.03519302946649792+240.16569657605922j),0j
105,34.1,(207.92635944073473-120.07755363572944j),-0j
106,34.2,(-207.9571241562488-119.98974454795031j),(-0+0j)
107,34.3,(0.035243827976271264+240.1656735833729j),0j
108,35.1,(207.9262492122803-120.07752095652992j),-0j
109,35.2,(-207.95705561465724-119.98960684143677j),(-0+0j)
110,35.3,(0.03528352795781748+240.1656556141603j),0j
111,36.1,(207.92181604236768-120.07620666390878j),-0j
112,36.2,(-207.9542990077239-119.98406855845785j),(-0+0j)
113,36.3,(0.0368801825130428+240.1649329280501j),0j
114,37.1,(207.9217806507635-120.07619617143382j),-0j
115,37.2,(-207.95427700073037-119.98402434433498j),(-0+0j)
116,37.3,(0.036892929185808825+240.1649271585846j),0j
117,38.1,(207.92174961013058-120.07618696888223j),-0j
118,38.2,(-207.95425769923148-119.98398556580571j),(-0+0j)
119,38.3,(0.03690410880871644+240.1649220984054j),0j
120,39.1,(207.92172391204866-120.07617935022563j),-0j
121,39.2,(-207.95424171980537-119.98395346163366j),(-0+0j)
122,39.3,(0.03691336425354359+240.16491790915774j),0j
123,40.1,(207.9216954817097-120.07617092154256j),-0j
124,40.2,(-207.95422404142386-119.98391794410007j),(-0+0j)
125,40.3,(0.03692360375061009+240.1649132745032j),0j
126,41.1,(207.92167228711412-120.07616404508953j),-0j
127,41.2,(-207.95420961870056-119.98388896749066j),(-0+0j)
128,41.3,(0.03693195753753263+240.16490949336855j),0j
129,42.1,(207.92164626572233-120.07615633058218j),-0j
130,42.2,(-207.95419343823593-119.98385645941336j),(-0+0j)
131,42.3,(0.03694132942606676+240.16490525141552j),0j
132,43.1,(207.92160775287886-120.07614491276037j),-0j
133,43.2,(-207.95416949041234-119.98380834598042j),(-0+0j)
134,43.3,(0.036955200247233616+240.16489897313218j),0j
135,44.1,(207.9191844444622-120.07542647960224j),-0j
136,44.2,(-207.95266264341615-119.98078094845073j),(-0+0j)
137,44.3,(0.03782798124023916+240.16450393045253j),0j
138,45.1,(207.9176724657065-120.07497822643528j),-0j
139,45.2,(-207.95172247392287-119.9788920593938j),(-0+0j)
140,45.3,(0.03837253690252872+240.16425745083183j),0j
141,46.1,(207.91067186911428-120.07290277426307j),-0j
142,46.2,(-207.94736940525345-119.97014633446616j),(-0+0j)
143,46.3,(0.04089387822363888+240.16311622818813j),0j
144,47.1,(207.90564974121514-120.0714138745501j),-0j
145,47.2,(-207.94424657603128-119.96387227645148j),(-0+0j)
146,47.3,(0.04270265243665057+240.16229753138103j),0j
147,48.1,(207.89929655817906-120.06953035971559j),-0j
148,48.2,(-207.9402960781474-119.9559353541456j),(-0+0j)
149,48.3,(0.04499082069454251+240.16126184874395j),0j
150,49.1,(207.89427767781194-120.06804242279158j),-0j
151,49.2,(-207.93717526828607-119.94966535321684j),(-0+0j)
152,49.3,(0.04679842527340581+240.16044368134277j),0j
153,50.1,(207.89410286677-120.06799059692901j),-0j
154,50.2,(-207.93706656834027-119.94944696478842j),(-0+0j)
155,50.3,(0.046861385379407164+240.16041518401164j),0j
156,51.1,(207.88970152266577-120.06668573968219j),-0j
157,51.2,(-207.93432975114436-119.94394844128978j),(-0+0j)
158,51.3,(0.04844657752968132+240.15969768608485j),0j
159,52.1,(207.88866851880425-120.06637948719592j),-0j
160,52.2,(-207.93368741492503-119.94265792733029j),(-0+0j)
161,52.3,(0.048818625152796565+240.1595292879521j),0j
162,53.1,(207.88860712601502-120.06636128620454j),-0j
163,53.2,(-207.9336492400318-119.94258123037443j),(-0+0j)
164,53.3,(0.04884073643641572+240.15951927982778j),0j
165,54.1,(207.88855476064322-120.0663457615527j),-0j
166,54.2,(-207.9336166785126-119.94251581121588j),(-0+0j)
167,54.3,(0.048859596397013046+240.15951074333424j),0j
168,55.1,(207.88850927137923-120.06633227544611j),-0j
169,55.2,(-207.93358839265346-119.94245898226063j),(-0+0j)
170,55.3,(0.048875979852093514+240.15950332776947j),0j
171,56.1,(207.88846544557322-120.06631928250152j),-0j
172,56.2,(-207.93356114115576-119.94240423143499j),(-0+0j)
173,56.3,(0.048891764194542234+240.15949618337805j),0j
174,57.1,(207.88842090603188-120.06630607795725j),-0j
175,57.2,(-207.93353344584747-119.94234858895194j),(-0+0j)
176,57.3,(0.04890780559656566+240.15948892263506j),0j
177,58.1,(207.8883753489305-120.06629257173921j),-0j
178,58.2,(-207.9335051178062-119.94229167524865j),(-0+0j)
179,58.3,(0.04892421348396751+240.1594814960116j),0j
180,59.1,(207.88832654718377-120.06627810358796j),-0j
181,59.2,(-207.93347477219908-119.94223070806575j),(-0+0j)
182,59.3,(0.048941789965777596+240.15947354045278j),0j
183,60.1,(207.88826898936873-120.06626103954355j),-0j
184,60.2,(-207.9334389819467-119.94215880207753j),(-0+0j)
185,60.3,(0.048962520041076506+240.15946415749804j),0j
186,61.1,(207.88806370925843-120.06620018058086j),-0j
187,61.2,(-207.9333113359102-119.94190234916698j),(-0+0j)
188,61.3,(0.04903645391320624+240.15943069316307j),0j
189,62.1,(207.88788876109763-120.06614831406748j),-0j
190,62.2,(-207.93320255070307-119.94168378943927j),(-0+0j)
191,62.3,(0.049099463402738915+240.15940217347924j),0j
192,63.1,(207.88528120934942-120.0653752586837j),-0j
193,63.2,(-207.93158113864774-119.93842621989862j),(-0+0j)
194,63.3,(0.050038601624178634+240.15897709583726j),0j
195,64.1,(207.8580484429455-120.03857966285602j),(1.0000000972864007+0.3286841311262343j)
196,64.2,(-207.93226795313026-119.93765802135398j),(-0+0j)
197,64.3,(0.04935178714166064+240.15974529438188j),0j
198,65.1,(207.88308833000374-120.06468458600995j),-0j
199,65.2,(-207.92375916336795-119.9289325025596j),(-0+0j)
200,65.3,(0.05543275686499212+240.15536639060898j),0j
201,66.1,(207.88295103477495-120.06464134329214j),-0j
202,66.2,(-207.92326943287395-119.92833810501727j),(-0+0j)
203,66.3,(0.05577048259489335+240.15514032591403j),0j
204,67.1,(207.8820433570671-120.06435545971108j),-0j
205,67.2,(-207.9200317569826-119.92440846081853j),(-0+0j)
206,67.3,(0.05800323401114038+240.1536457810175j),0j
207,68.1,(207.88295103477503-120.06464134329269j),-0j
208,68.2,(-207.9232694328738-119.92833810501766j),(-0+0j)
209,68.3,(0.055770482594836364+240.15514032591344j),0j
210,69.1,(207.88018109897214-120.06376892000823j),-0j
211,69.2,(-207.91338910388444-119.91634611483744j),(-0+0j)
212,69.3,(0.06258411042070403+240.15057946319567j),0j
213,70.1,(207.8829510347759-120.06464134329725j),-0j
214,70.2,(-207.9232694328727-119.9283381050209j),(-0+0j)
215,70.3,(0.055770482594533564+240.15514032590866j),0j
216,71.1,(207.8788387272315-120.06334612451917j),-0j
217,71.2,(-207.90860087940231-119.91053453295304j),(-0+0j)
218,71.3,(0.06588614414874895+240.14836916892813j),0j
219,72.1,(207.882951034776-120.06464134329764j),-0j
220,72.2,(-207.92326943287262-119.92833810502118j),(-0+0j)
221,72.3,(0.055770482594497524+240.15514032590823j),0j
222,73.1,(207.8781036343285-120.06311459851638j),-0j
223,73.2,(-207.9059788115145-119.9073520668232j),(-0+0j)
224,73.3,(0.06769436275569767+240.14715879509473j),0j
225,74.1,(207.882951034776-120.06464134329786j),-0j
226,74.2,(-207.92326943287262-119.92833810502142j),(-0+0j)
227,74.3,(0.055770482594380985+240.15514032590795j),0j
228,75.1,(207.87774829962916-120.06300268174738j),-0j
229,75.2,(-207.90471133674944-119.90581370256915j),(-0+0j)
230,75.3,(0.06856843297510307+240.1465737155485j),0j
231,76.1,(207.88295103477608-120.06464134329798j),-0j
232,76.2,(-207.92326943287264-119.92833810502154j),(-0+0j)
233,76.3,(0.05577048259429023+240.15514032590784j),0j
234,77.1,(207.87745856045893-120.06291142504818j),-0j
235,77.2,(-207.90367784047857-119.90455932357578j),(-0+0j)
236,77.3,(0.06928114800279056+240.14609664291092j),0j
237,78.1,(207.88295103477608-120.06464134329805j),-0j
238,78.2,(-207.92326943287264-119.92833810502161j),(-0+0j)
239,78.3,(0.05577048259426134+240.1551403259077j),0j
240,79.1,(207.87745230568817-120.06290945503584j),-0j
241,79.2,(-207.90365552978346-119.90453224455484j),(-0+0j)
242,79.3,(0.0692965338034567+240.14608634406179j),0j
243,80.1,(207.88295103477608-120.06464134329812j),-0j
244,80.2,(-207.92326943287262-119.9283381050216j),(-0+0j)
245,80.3,(0.05577048259421982+240.1551403259077j),0j
246,81.1,(207.8774523056881-120.0629094550358j),-0j
247,81.2,(-207.9036555297834-119.90453224455479j),(-0+0j)
248,81.3,(0.06929653380346215+240.1460863440617j),0j
249,82.1,(207.87713195185955-120.06280855589232j),-0j
250,82.2,(-207.90251283137755-119.90314532433713j),(-0+0j)
251,82.3,(0.07008455631357857+240.14555886258591j),0j
252,83.1,(207.88295103477608-120.06464134329818j),-0j
253,83.2,(-207.92326943287262-119.92833810502161j),(-0+0j)
254,83.3,(0.05577048259419665+240.15514032590764j),0j
255,84.1,(207.87745230568805-120.06290945503576j),-0j
256,84.2,(-207.90365552978332-119.90453224455474j),(-0+0j)
257,84.3,(0.06929653380346458+240.1460863440616j),0j
258,85.1,(207.8770897667369-120.06279526920011j),-0j
259,85.2,(-207.90236235753216-119.90296269065426j),(-0+0j)
260,85.3,(0.07018832540674405+240.14548940229292j),0j
261,86.1,(207.88295103477608-120.06464134329815j),-0j
262,86.2,(-207.92326943287256-119.92833810502161j),(-0+0j)
263,86.3,(0.055770482594218136+240.15514032590764j),0j
264,87.1,(207.877452305688-120.06290945503571j),-0j
265,87.2,(-207.90365552978326-119.90453224455469j),(-0+0j)
266,87.3,(0.06929653380346566+240.1460863440615j),0j
267,88.1,(207.8770546050773-120.06278419462879j),-0j
268,88.2,(-207.90223693629827-119.90281046392143j),(-0+0j)
269,88.3,(0.07027481783115107+240.1454315065463j),0j
270,89.1,(207.87708976673696-120.06279526920022j),-0j
271,89.2,(-207.9023623575322-119.90296269065435j),(-0+0j)
272,89.3,(0.07018832540678704+240.14548940229272j),0j
273,90.1,(207.87745230568797-120.06290945503568j),-0j
274,90.2,(-207.9036555297832-119.90453224455464j),(-0+0j)
275,90.3,(0.06929653380346808+240.14608634406142j),0j
276,91.1,(207.8770034385179-120.0627680791293j),-0j
277,91.2,(-207.9020544257717-119.90258894655709j),(-0+0j)
278,91.3,(0.07040067991551141+240.14534725778805j),0j
279,92.1,(207.877089766737-120.06279526920028j),-0j
280,92.2,(-207.9023623575322-119.90296269065438j),(-0+0j)
281,92.3,(0.07018832540681459+240.1454894022926j),0j
282,93.1,(207.87745230568794-120.06290945503567j),-0j
283,93.2,(-207.90365552978318-119.9045322445546j),(-0+0j)
284,93.3,(0.06929653380346888+240.14608634406136j),0j
285,94.1,(207.87686699435955-120.06272510446409j),-0j
286,94.2,(-207.90156773103428-119.90199823358556j),(-0+0j)
287,94.3,(0.07073631214050737+240.1451225944326j),0j
288,95.1,(207.877089766737-120.06279526920028j),-0j
289,95.2,(-207.9023623575322-119.9029626906544j),(-0+0j)
290,95.3,(0.07018832540683347+240.1454894022926j),0j
291,96.1,(207.87745230568788-120.06290945503565j),-0j
292,96.2,(-207.90365552978312-119.90453224455459j),(-0+0j)
293,96.3,(0.06929653380347127+240.1460863440613j),0j
294,97.1,(207.87679265275986-120.06270168971773j),-0j
295,97.2,(-207.90130255540657-119.90167638362304j),(-0+0j)
296,97.3,(0.07091918135826018+240.1450001866034j),0j
297,98.1,(207.8774523056879-120.06290945503565j),-0j
298,98.2,(-207.90365552978312-119.90453224455459j),(-0+0j)
299,98.3,(0.06929653380347127+240.1460863440613j),0j
300,99.1,(207.87668753106362-120.06266858042399j),-0j
301,99.2,(-207.90092758752974-119.90122127619816j),(-0+0j)
302,99.3,(0.07117776501049844+240.1448270975295j),0j
303,100.1,(207.87660708017677-120.06264324148707j),-0j
304,100.2,(-207.90064062014514-119.90087297706249j),(-0+0j)
305,100.3,(0.07137566216114491+240.1446946303984j),0j
306,101.1,(207.87648640896307-120.06260523469317j),-0j
307,101.2,(-207.90021018731932-119.9003505505108j),(-0+0j)
308,101.3,(0.07167249530090178+240.14449593812657j),0j
309,102.1,(207.87639717277804-120.06257712872497j),-0j
310,102.2,(-207.89989188287728-119.89996421684376j),(-0+0j)
311,102.3,(0.07189200297147375+240.14434900548358j),0j
312,103.1,(207.87628440168132-120.06254161016427j),-0j
313,103.2,(-207.8994896296767-119.89947599257314j),(-0+0j)
314,103.3,(0.07216940300541784+240.1441633212201j),0j
315,104.1,(207.87624226260857-120.06252833797616j),-0j
316,104.2,(-207.89933932009066-119.8992935582559j),(-0+0j)
317,104.3,(0.07227305882272048+240.144093936751j),0j
318,105.1,(207.87620397637784-120.06251627928525j),-0j
319,105.2,(-207.89920275354726-119.8991278041963j),(-0+0j)
320,105.3,(0.07236723722501895+240.14403089621322j),0j
321,106.1,(207.87615950752127-120.06250227330482j),-0j
322,106.2,(-207.89904413364843-119.89893528345515j),(-0+0j)
323,106.3,(0.07247662396263473+240.14395767561717j),0j
324,107.1,(207.8758887682013-120.06241700082623j),-0j
325,107.2,(-207.8980784096145-119.89776316124258j),(-0+0j)
326,107.3,(0.07314260220582924+240.14351188735273j),0j
327,108.1,(207.8743998042744-120.06194803442494j),-0j
328,108.2,(-207.89276729244904-119.89131693210824j),(-0+0j)
329,108.3,(0.07680523081955272+240.14106022039545j),0j
330,109.1,(207.87304924589014-120.06152266044923j),-0j
331,109.2,(-207.88794986625837-119.88546990744379j),(-0+0j)
332,109.3,(0.08012740249474924+240.13883644633017j),0j
333,110.1,(207.87185767906107-120.0611473627018j),-0j
334,110.2,(-207.88369956111117-119.88031121106934j),(-0+0j)
335,110.3,(0.0830584787200696+240.13687446123967j),0j
336,111.1,(207.87304924589003-120.06152266044914j),-0j
337,111.2,(-207.8879498662584-119.88546990744368j),(-0+0j)
338,111.3,(0.08012740249471545+240.1388364463305j),0j
339,112.1,(207.87057094243204-120.06074209012573j),-0j
340,112.2,(-207.8791097863841-119.87474049239765j),(-0+0j)
341,112.3,(0.08622365842274018+240.13475577345812j),0j
342,113.1,(207.87304924589003-120.06152266044911j),-0j
343,113.2,(-207.8879498662583-119.88546990744365j),(-0+0j)
344,113.3,(0.08012740249475699+240.1388364463306j),0j
345,114.1,(207.87024729688972-120.06064015422275j),-0j
346,114.2,(-207.8779553464658-119.87333932123389j),(-0+0j)
347,114.3,(0.08701977806465255+240.13422287197548j),0j
348,115.1,(207.87057094243212-120.06074209012549j),-0j
349,115.2,(-207.8791097863841-119.8747404923973j),(-0+0j)
350,115.3,(0.08622365842235254+240.13475577345832j),0j
351,116.1,(207.87304924589006-120.06152266044907j),-0j
352,116.2,(-207.88794986625828-119.8854699074436j),(-0+0j)
353,116.3,(0.08012740249477295+240.13883644633069j),0j
354,117.1,(207.87016598640443-120.06061454454672j),-0j
355,117.2,(-207.87766531290444-119.8729873006075j),(-0+0j)
356,117.3,(0.08721978969884918+240.13408898946432j),0j
357,118.1,(207.87024729689008-120.06064015422226j),-0j
358,118.2,(-207.87795534646548-119.87333932123386j),(-0+0j)
359,118.3,(0.08701977806519698+240.1342228719755j),0j
360,119.1,(207.8705709424321-120.06074209012534j),-0j
361,119.2,(-207.87910978638408-119.87474049239708j),(-0+0j)
362,119.3,(0.08622365842214576+240.1347557734585j),0j
363,120.1,(207.87304924589006-120.06152266044907j),-0j
364,120.2,(-207.88794986625825-119.88546990744362j),(-0+0j)
365,120.3,(0.0801274024947705+240.13883644633069j),0j
366,121.1,(207.86998207673383-120.06055662007282j),-0j
367,121.2,(-207.87700930923552-119.87219109336354j),(-0+0j)
368,121.3,(0.08767217998512739+240.13378617134168j),0j
369,122.1,(207.8702472968902-120.06064015422204j),-0j
370,122.2,(-207.87795534646537-119.87333932123381j),(-0+0j)
371,122.3,(0.08701977806534776+240.1342228719755j),0j
372,123.1,(207.87057094243224-120.06074209012516j),-0j
373,123.2,(-207.87910978638394-119.8747404923968j),(-0+0j)
374,123.3,(0.08622365842197294+240.13475577345864j),0j
375,124.1,(207.86938654914704-120.06036905178435j),-0j
376,124.2,(-207.87488506921844-119.86961285276853j),(-0+0j)
377,124.3,(0.08913708878814991+240.13280560003602j),0j
378,125.1,(207.87024729689028-120.06064015422187j),-0j
379,125.2,(-207.87795534646526-119.87333932123376j),(-0+0j)
380,125.3,(0.0870197780654009+240.1342228719756j),0j
381,126.1,(207.8705709424324-120.06074209012502j),-0j
382,126.2,(-207.87910978638385-119.87474049239665j),(-0+0j)
383,126.3,(0.08622365842189507+240.1347557734587j),0j
384,127.1,(207.86938654914707-120.06036905178438j),-0j
385,127.2,(-207.87488506921864-119.86961285276865j),(-0+0j)
386,127.3,(0.08913708878815459+240.13280560003605j),0j
387,128.1,(207.86879102156027-120.06018148349581j),-0j
388,128.2,(-207.87276082920127-119.86703461217331j),(-0+0j)
389,128.3,(0.09060199759126053+240.1318250287304j),0j
390,129.1,(207.87024729689043-120.0606401542217j),-0j
391,129.2,(-207.87795534646511-119.87333932123379j),(-0+0j)
392,129.3,(0.0870197780656043+240.1342228719756j),0j
393,130.1,(207.87057094243247-120.06074209012495j),-0j
394,130.2,(-207.87910978638388-119.87474049239665j),(-0+0j)
395,130.3,(0.08622365842182575+240.13475577345866j),0j
396,131.1,(207.86938654914763-120.0603690517847j),-0j
397,131.2,(-207.87488506922122-119.86961285277022j),(-0+0j)
398,131.3,(0.08913708878817209+240.13280560003665j),0j
399,132.1,(207.8687101374629-120.06015600811554j),-0j
400,132.2,(-207.87247231656102-119.86668443752481j),(-0+0j)
401,132.3,(0.09080096037468717+240.13169184829223j),0j
402,133.1,(207.87024729689048-120.06064015422159j),-0j
403,133.2,(-207.87795534646506-119.87333932123377j),(-0+0j)
404,133.3,(0.08701977806563996+240.13422287197562j),0j
405,134.1,(207.87057094243252-120.06074209012493j),-0j
406,134.2,(-207.87910978638388-119.87474049239664j),(-0+0j)
407,134.3,(0.08622365842182397+240.13475577345866j),0j
408,135.1,(207.86938654914766-120.06036905178472j),-0j
409,135.2,(-207.87488506922142-119.86961285277036j),(-0+0j)
410,135.3,(0.08913708878817136+240.13280560003673j),0j
411,136.1,(207.86846934763378-120.06008016857889j),-0j
412,136.2,(-207.87161342202356-119.86564197681126j),(-0+0j)
413,136.3,(0.09139326734500165+240.13129537363292j),0j
414,137.1,(207.86871013746284-120.06015600811556j),-0j
415,137.2,(-207.87247231656102-119.86668443752481j),(-0+0j)
416,137.3,(0.0908009603747002+240.13169184829212j),0j
417,138.1,(207.8702472968905-120.06064015422153j),-0j
418,138.2,(-207.8779553464651-119.87333932123377j),(-0+0j)
419,138.3,(0.08701977806570341+240.1342228719757j),0j
420,139.1,(207.87057094243255-120.06074209012493j),-0j
421,139.2,(-207.87910978638388-119.87474049239663j),(-0+0j)
422,139.3,(0.08622365842188237+240.13475577345872j),0j
423,140.1,(207.86938654914766-120.06036905178473j),-0j
424,140.2,(-207.87488506922176-119.86961285277054j),(-0+0j)
425,140.3,(0.08913708878816516+240.13280560003676j),0j
426,141.1,(207.8683772188323-120.06005115154913j),-0j
427,141.2,(-207.87128479965335-119.86524312003009j),(-0+0j)
428,141.3,(0.09161989041923141+240.13114367812597j),0j
429,142.1,(207.86871013746287-120.06015600811558j),-0j
430,142.2,(-207.872472316561-119.86668443752478j),(-0+0j)
431,142.3,(0.09080096037470606+240.1316918482921j),0j
432,143.1,(207.8702472968905-120.06064015422153j),-0j
433,143.2,(-207.87795534646514-119.87333932123379j),(-0+0j)
434,143.3,(0.08701977806569755+240.13422287197577j),0j
435,144.1,(207.8705709424326-120.06074209012499j),-0j
436,144.2,(-207.87910978638388-119.87474049239663j),(-0+0j)
437,144.3,(0.08622365842189049+240.13475577345872j),0j
438,145.1,(207.86938654914763-120.06036905178472j),-0j
439,145.2,(-207.87488506922182-119.8696128527706j),(-0+0j)
440,145.3,(0.08913708878816416+240.13280560003676j),0j
441,146.1,(207.86835611944872-120.06004450605468j),-0j
442,146.2,(-207.87120953839593-119.86515177365322j),(-0+0j)
443,146.3,(0.09167179174757438+240.13110893674607j),0j
444,147.1,(207.86871013746284-120.06015600811557j),-0j
445,147.2,(-207.872472316561-119.86668443752478j),(-0+0j)
446,147.3,(0.09080096037470867+240.13169184829215j),0j
447,148.1,(207.8702472968905-120.06064015422157j),-0j
448,148.2,(-207.87795534646511-119.8733393212338j),(-0+0j)
449,148.3,(0.0870197780657169+240.1342228719757j),0j
450,149.1,(207.86938654914766-120.06036905178473j),-0j
451,149.2,(-207.87488506922188-119.86961285277062j),(-0+0j)
452,149.3,(0.08913708878816408+240.13280560003682j),0j
453,150.1,(207.86833885244033-120.06003906761106j),-0j
454,150.2,(-207.87114794717692-119.86507701892684j),(-0+0j)
455,150.3,(0.09171426600567328+240.1310805055982j),0j
456,151.1,(207.86871013746278-120.06015600811554j),-0j
457,151.2,(-207.87247231656102-119.86668443752478j),(-0+0j)
458,151.3,(0.09080096037471605+240.13169184829212j),0j
459,152.1,(207.86938654914766-120.06036905178473j),-0j
460,152.2,(-207.87488506922188-119.86961285277062j),(-0+0j)
461,152.3,(0.08913708878816483+240.13280560003682j),0j
462,153.1,(207.86828686039337-120.06002269211551j),-0j
463,153.2,(-207.87096249214736-119.86485192774971j),(-0+0j)
464,153.3,(0.09184215866533987+240.13099489762584j),0j
465,154.1,(207.8687101374628-120.06015600811556j),-0j
466,154.2,(-207.87247231656102-119.8666844375248j),(-0+0j)
467,154.3,(0.09080096037472084+240.13169184829212j),0j
468,155.1,(207.8682868603924-120.06002269211568j),-0j
