,bus,vLN,sInjkW
146,47.3,(0.08083405834917008+238.1344560698652j),0j
147,48.1,(203.69614549280638-116.58529473902342j),-0j
148,48.2,(-203.55815434151572-117.0851155671192j),(-0+0j)
149,48.3,(-0.09026006751388811+236.93685675030008j),0j
150,49.1,(203.7088573276081-116.59839711051325j),-0j
151,49.2,(-203.5718074936226-117.09278274734547j),(-0+0j)
152,49.3,(-0.08771451707810157+236.94612590803203j),0j
153,50.1,(204.25671699793074-117.09688034906914j),-0j
154,50.2,(-204.00689403137767-117.35015196537572j),(-0+0j)
155,50.3,(0.01890304600173772+237.4295474541447j),0j
156,51.1,(204.2981615362693-117.14313529275987j),-0j
157,51.2,(-204.1997351706692-117.41763610251652j),(-0+0j)
158,51.3,(0.020930388415098016+237.47109799869273j),0j
159,52.1,(204.82193063240734-117.71352343691389j),(0.9999994391275538+0.3286852210953241j)
160,52.2,(-205.1912439166813-117.88998405287734j),(-0+0j)
161,52.3,(0.08056327774471492+238.1347576621997j),0j
162,53.1,(204.82193063240734-117.71352343691389j),(0.9999994391275538+0.3286852210953241j)
163,53.2,(-205.1912439166813-117.88998405287734j),(-0+0j)
164,53.3,(0.08056327774471492+238.1347576621997j),0j
165,54.1,(203.6843316381906-116.5737781336736j),-0j
166,54.2,(-203.54577997465273-117.07810642907833j),(-0+0j)
167,54.3,(-0.09230487129437621+236.92774230913494j),0j
168,55.1,(203.70767313768832-116.59854690632902j),-0j
169,55.2,(-203.57118802259424-117.09231015750751j),(-0+0j)
170,55.3,(-0.08728550904989643+236.94422443820807j),0j
171,56.1,(204.2569196059155-117.09683833037793j),-0j
172,56.2,(-203.99293333113226-117.34614088683351j),(-0+0j)
173,56.3,(0.019105653986518128+237.42958947283591j),0j
174,57.1,(204.2567502959499-117.09687344278193j),-0j
175,57.2,(-204.0045996352281-117.34949271173133j),(-0+0j)
176,57.3,(0.018936344020977675+237.4295543604318j),0j
177,58.1,(204.29816153626948-117.14313529275987j),-0j
178,58.2,(-204.19973517066896-117.41763610251644j),(-0+0j)
179,58.3,(0.020930388415241998+237.4710979986927j),0j
180,59.1,(203.65441012441894-116.54460947731289j),-0j
181,59.2,(-203.5144388247441-117.06035405043127j),(-0+0j)
182,59.3,(-0.09748384348144404+236.9046577287238j),0j
183,60.1,(203.70643616599207-116.59870337885184j),-0j
184,60.2,(-203.5705409404699-117.09181650336991j),(-0+0j)
185,60.3,(-0.08683737925282596+236.94223821596916j),0j
186,61.1,(204.2573513150345-117.0967487986047j),-0j
187,61.2,(-203.96318642056363-117.33759423855788j),(0.9999998183068541+0.32868263568115286j)
188,61.3,(0.019537363105537258+237.42967900460917j),0j
189,62.1,(204.25680955164702-117.09686115265565j),-0j
190,62.2,(-204.0005166282931-117.34831953280907j),(-0+0j)
191,62.3,(0.018995599718153528+237.42956665055812j),0j
192,63.1,(204.29816153626962-117.14313529275988j),-0j
193,63.2,(-204.19973517066884-117.41763610251641j),(-0+0j)
194,63.3,(0.020930388415362912+237.47109799869267j),0j
195,64.1,(203.63131291448306-116.5220934179767j),-0j
196,64.2,(-203.4902457600284-117.04665051859791j),(-0+0j)
197,64.3,(-0.10148162944810375+236.88683812895007j),0j
198,65.1,(203.70558015135558-116.59881166166063j),-0j
199,65.2,(-203.57009314382975-117.09147488264527j),(-0+0j)
200,65.3,(-0.08652726248413066+236.94086370165095j),0j
201,66.1,(204.25686868468878-117.09684888796907j),-0j
202,66.2,(-203.99644207291382-117.34714878228995j),(-0+0j)
203,66.3,(0.019054732759928743+237.42957891524466j),0j
204,67.1,(204.29816153626962-117.14313529275991j),-0j
205,67.2,(-204.19973517066884-117.41763610251644j),(-0+0j)
206,67.3,(0.02093038841537915+237.47109799869267j),0j
207,68.1,(203.604263090023-116.49572419614144j),-0j
208,68.2,(-203.46191254768274-117.03060190789542j),(-0+0j)
209,68.3,(-0.1061635546212843+236.86596906956316j),0j
210,69.1,(203.70485704101668-116.59890313254823j),-0j
211,69.2,(-203.5697148718161-117.09118630174083j),(-0+0j)
212,69.3,(-0.08626529425126091+236.9397025935669j),0j
213,70.1,(204.2570867776615-117.09680365366569j),-0j
214,70.2,(-203.98141440193936-117.34283085015838j),(-0+0j)
215,70.3,(0.019272825732735522+237.429624149548j),0j
216,71.1,(204.2981615362696-117.14313529275988j),-0j
217,71.2,(-204.19973517066884-117.41763610251643j),(-0+0j)
218,71.3,(0.020930388415384214+237.47109799869267j),0j
219,72.1,(203.55280353043875-116.44555941432466j),-0j
220,72.2,(-203.40801147224093-117.00007104659888j),(-0+0j)
221,72.3,(-0.1150704444895187+236.8262677914061j),0j
222,73.1,(203.70411271002902-116.5989972877724j),-0j
223,73.2,(-203.5693254988996-117.09088925204018j),(-0+0j)
224,73.3,(-0.08599563820696204+236.93850741119905j),0j
225,74.1,(204.25760360222804-117.09669645993574j),-0j
226,74.2,(-203.94580266517568-117.33259845535196j),(0.9999998201273747+0.32868263577499945j)
227,74.3,(0.01978965029927349+237.42973134327792j),0j
228,75.1,(204.25760360222804-117.09669645993574j),-0j
229,75.2,(-203.94580266517568-117.33259845535196j),(0.9999998201273747+0.32868263577499945j)
230,75.3,(0.01978965029927349+237.42973134327792j),0j
231,76.1,(203.50456606792216-116.39853565815393j),-0j
232,76.2,(-203.35748536732982-116.97145184951879j),(-0+0j)
233,76.3,(-0.12341963693554582+236.7890523754088j),0j
234,77.1,(203.70352444687515-116.59907170097038j),-0j
235,77.2,(-203.5690177678717-117.09065448632893j),(-0+0j)
236,77.3,(-0.08578252237850721+236.9375628290698j),0j
237,78.1,(203.44370715866594-116.3392080243943j),-0j
238,78.2,(-203.29373898695601-116.93534437148809j),(-0+0j)
239,78.3,(-0.13395341543311687+236.7420994573458j),0j
240,79.1,(203.6995188605191-116.59957839340632j),-0j
241,79.2,(-203.56692237366158-117.08905592567847j),(-0+0j)
242,79.3,(-0.08433137955394014+236.93113100470018j),0j
243,80.1,(203.2316578300661-116.13249408456342j),-0j
244,80.2,(-203.07162890768967-116.80953589796405j),(-0+0j)
245,80.3,(-0.17065602291202123+236.57850246106756j),0j
246,81.1,(203.6825658719917-116.60172288619474j),-0j
247,81.2,(-203.55805396068843-117.08229027941388j),(-0+0j)
248,81.3,(-0.07818965510460865+236.90390936096148j),0j
249,82.1,(203.0670300970505-115.99444564243402j),-0j
250,82.2,(-202.9487034556364-116.73509667311626j),(-0+0j)
251,82.3,(-0.21285244726613745+236.450544089652j),0j
252,83.1,(203.22455362749992-116.1223657715092j),-0j
253,83.2,(-203.05710629228665-116.80198196631102j),(-0+0j)
254,83.3,(-0.16992002815896623+236.5731716816791j),0j
255,84.1,(203.6708055740711-116.60321052207911j),-0j
256,84.2,(-203.55190193749326-117.07759694669745j),(-0+0j)
257,84.3,(-0.07392913731129372+236.88502569099725j),0j
258,85.1,(203.0086595315831-115.94549905560208j),-0j
259,85.2,(-202.9051188905375-116.70870343081293j),(-0+0j)
260,85.3,(-0.22781365158527778+236.40517504788116j),0j
261,86.1,(203.21852887628003-116.11377640966865j),-0j
262,86.2,(-203.04479032240107-116.79557582029837j),(-0+0j)
263,86.3,(-0.16929586446925737+236.56865089003156j),0j
264,87.1,(203.670609061378-116.6038093296914j),-0j
265,87.2,(-203.55209845019047-117.07819575431039j),(-0+0j)
266,87.3,(-0.08452332182624867+236.8420715711228j),0j
267,88.1,(203.6633020157247-116.59883758729862j),-0j
268,88.2,(-203.54555622063313-117.06844507039132j),(-0+0j)
269,88.3,(-0.07177144906940669+236.88386003781346j),0j
270,89.1,(202.94289175464237-115.8903495435321j),-0j
271,89.2,(-202.85601092092068-116.6789654137379j),(-0+0j)
272,89.3,(-0.2446708661856422+236.35405645762407j),0j
273,90.1,(203.2097401155519-116.1012464572658j),-0j
274,90.2,(-203.02682408470773-116.7862306901113j),(-0+0j)
275,90.3,(-0.1683853496406739+236.56205606899388j),0j
276,91.1,(203.67056624146463-116.60393980925329j),-0j
277,91.2,(-203.55214127010478-117.07832623387245j),(-0+0j)
278,91.3,(-0.08683178371947167+236.83271191264728j),0j
279,92.1,(203.6602817087873-116.59707740837486j),-0j
280,92.2,(-203.54300196413627-117.06476128808143j),(-0+0j)
281,92.3,(-0.07090294369298408+236.88339084303476j),0j
282,93.1,(202.8978141835906-115.85254978558923j),-0j
283,93.2,(-202.8223520671084-116.6585828245736j),(-0+0j)
284,93.3,(-0.25622488738310883+236.3190195141302j),0j
285,94.1,(203.19782895979273-116.08426497155442j),-0j
286,94.2,(-203.00247495720384-116.77356550275537j),(-0+0j)
287,94.3,(-0.1671513549650312+236.55311829687645j),0j
288,95.1,(203.6705440387006-116.60400746485307j),-0j
289,95.2,(-203.5521634728693-117.07839388947225j),(-0+0j)
290,95.3,(-0.0880287556555382+236.82785879007272j),0j
291,96.1,(203.6582687349617-116.59590428452508j),-0j
292,96.2,(-203.5412996035555-117.06230612126468j),(-0+0j)
293,96.3,(-0.07032410232808181+236.8830781341518j),0j
294,97.1,(202.84849350704818-115.81268833353636j),-0j
295,97.2,(-202.7638267106663-116.63602609506292j),(-0+0j)
296,97.3,(-0.26606144438164914+236.2577818533554j),0j
297,98.1,(202.875815998565-115.83355601010177j),-0j
298,98.2,(-202.8226401836522-116.65826380255167j),(-0+0j)
299,98.3,(-0.25651300392654547+236.3193385361527j),0j
300,99.1,(203.18527998380196-116.06637415887525j),-0j
301,99.2,(-202.97682197922074-116.76022211817865j),(-0+0j)
302,99.3,(-0.16585128217019474+236.54370192368964j),0j
303,100.1,(203.67051679764722-116.60409047297756j),-0j
304,100.2,(-203.55219071392315-117.0784768975968j),(-0+0j)
305,100.3,(-0.08949734651729879+236.82190438859593j),0j
306,101.1,(203.65698144358925-116.59515407496369j),-0j
307,101.2,(-203.54021094852146-117.06073604865811j),(-0+0j)
308,101.3,(-0.06995393482479054+236.88287815765833j),0j
309,102.1,(202.80941377913243-115.78110371609473j),-0j
310,102.2,(-202.7174535632103-116.61815304639963j),(-0+0j)
311,102.3,(-0.27385553801693624+236.20925958462263j),0j
312,103.1,(202.8734014967783-115.83147126971085j),-0j
313,103.2,(-202.82267180707515-116.6582287869701j),(-0+0j)
314,103.3,(-0.25654462734947675+236.3193735517343j),0j
315,104.1,(203.17868731671675-116.05697513126029j),-0j
316,104.2,(-202.96334505937403-116.75321210458324j),(-0+0j)
317,104.3,(-0.16516828244742024+236.53875498510143j),0j
318,105.1,(203.67048321043825-116.60419281891808j),-0j
319,105.2,(-203.55222430113275-117.07857924353742j),(-0+0j)
320,105.3,(-0.09130806461145848+236.81456283229537j),0j
321,106.1,(203.65364364665325-116.59439519907144j),-0j
322,106.2,(-203.54143978064485-117.0603795051203j),(-0+0j)
323,106.3,(-0.07083650898131845+236.882229506353j),0j
324,107.1,(203.65778847510606-116.59498665791469j),-0j
325,107.2,(-203.48460270423695-117.04475572884269j),(-0+0j)
326,107.3,(-0.06914690330566411+236.8830455747029j),0j
327,108.1,(202.77507771221175-115.75335297175805j),-0j
328,108.2,(-202.6767093825497-116.60244950321477j),(-0+0j)
329,108.3,(-0.2807035519341496+236.1666271520238j),0j
330,109.1,(202.8708207296397-115.8292429717145j),-0j
331,109.2,(-202.82270560812316-116.65819136017555j),(-0+0j)
332,109.3,(-0.256578428397444+236.31941097852882j),0j
333,110.1,(203.17471510389865-116.05131203050185j),-0j
334,110.2,(-202.95522494757813-116.74898843220616j),(-0+0j)
335,110.3,(-0.16475676155326788+236.5357743563791j),0j
336,111.1,(203.67044991253113-116.60429428330656j),-0j
337,111.2,(-203.55225759904044-117.07868070792598j),(-0+0j)
338,111.3,(-0.09310318616851043+236.8072845121526j),0j
339,112.1,(203.65085715997353-116.59376166815088j),-0j
340,112.2,(-203.54246564423366-117.06008185255548j),(-0+0j)
341,112.3,(-0.0715733066889093+236.8816879940152j),0j
342,113.1,(203.6578302477544-116.59497799226367j),-0j
343,113.2,(-203.4817243734868-117.04392857368765j),(-0+0j)
344,113.3,(-0.06910513065724073+236.8830542403537j),0j
345,114.1,(202.73866498522605-115.72392385049272j),-0j
346,114.2,(-202.63350097635467-116.5857962029978j),(-0+0j)
347,114.3,(-0.28796573667239367+236.12141629160308j),0j
348,115.1,(202.8670048484581-115.82594824579209j),-0j
349,115.2,(-202.82275558581418-116.65813602151324j),(-0+0j)
350,115.3,(-0.256628406088528+236.31946631719094j),0j
351,116.1,(202.98575583446643-115.78191675108316j),-0j
352,116.2,(-202.56894896918698-116.54806716155869j),(-0+0j)
353,116.3,(-0.14518059806917363+236.3939850183929j),0j
354,117.1,(203.67041913376866-116.60438807143262j),-0j
355,117.2,(-203.5522883778034-117.07877449605212j),(-0+0j)
356,117.3,(-0.09476249826271411+236.800556831461j),0j
357,118.1,(203.64705832671743-116.5928979718169j),-0j
358,118.2,(-203.54386420994211-117.05967606110836j),(-0+0j)
359,118.3,(-0.07257778722527025+236.88094974714244j),0j
360,119.1,(203.65788008852138-116.59496765289772j),-0j
361,119.2,(-203.47829011163608-117.04294165882614j),(-0+0j)
362,119.3,(-0.06905528989002362+236.88306457971922j),0j
363,120.1,(202.69310825505102-115.68710445662259j),-0j
364,120.2,(-202.57944202869376-116.56496090810752j),(-0+0j)
365,120.3,(-0.29705160905794387+236.06485203125607j),0j
366,121.1,(202.86182473874769-115.82147561131227j),-0j
367,121.2,(-202.82282343119783-116.65806089853949j),(-0+0j)
368,121.3,(-0.2566962514722314+236.31954144016456j),0j
369,122.1,(202.9536736292214-115.75139027119491j),-0j
370,122.2,(-202.5693719858268-116.54759916144907j),(-0+0j)
371,122.3,(-0.14560361470703923+236.3944530185045j),0j
372,123.1,(202.8979245584355-115.63678239948484j),-0j
373,123.2,(-202.29406666455293-116.43025969670119j),(-0+0j)
374,123.3,(-0.1162674237848201+236.28191445511797j),0j
375,124.1,(203.6703919417025-116.60447093028475j),-0j
376,124.2,(-203.55231556987002-117.07885735490433j),(-0+0j)
377,124.3,(-0.09622844817729283+236.79461313770406j),0j
378,125.1,(203.64333994484485-116.59205256677416j),-0j
379,125.2,(-203.54523315693908-117.05927886347973j),(-0+0j)
380,125.3,(-0.07356099495404411+236.88022713480214j),0j
381,126.1,(203.65793220329718-116.59495684179329j),-0j
382,126.2,(-203.47469915994893-117.04190971550291j),(-0+0j)
383,126.3,(-0.06900317511401535+236.88307539082314j),0j
384,127.1,(202.63190958535435-115.63764309459711j),-0j
385,127.2,(-202.50682189837852-116.53697179815336j),(-0+0j)
386,127.3,(-0.3092571229500302+235.9888663871523j),0j
387,128.1,(202.8572598260652-115.81753415311886j),-0j
388,128.2,(-202.82288321916943-116.65799469727448j),(-0+0j)
389,128.3,(-0.25675603944388614+236.31960764142931j),0j
390,129.1,(202.95171611819114-115.74952768348811j),-0j
391,129.2,(-202.5693977963885-116.54757060619953j),(-0+0j)
392,129.3,(-0.14562942526863787+236.39448157375412j),0j
393,130.1,(202.8713901490315-115.59293635194993j),-0j
394,130.2,(-202.21102290225429-116.3946692823904j),(-0+0j)
395,130.3,(-0.10753256260204011+236.24805719671906j),0j
396,131.1,(203.67036537584084-116.60455188098507j),-0j
397,131.2,(-203.5523421357321-117.07893830560472j),(-0+0j)
398,131.3,(-0.09766063881428166+236.78880632093419j),0j
399,132.1,(203.63721425800708-116.59065984092706j),-0j
400,132.2,(-203.5474883692568-117.05862451748493j),(-0+0j)
401,132.3,(-0.07518073785549867+236.87903669846366j),0j
402,133.1,(203.65798175121057-116.59494656317926j),-0j
403,133.2,(-203.47128507708553-117.04092859954181j),(-0+0j)
404,133.3,(-0.06895362720047835+236.88308566943664j),0j
405,134.1,(202.56005756578824-115.57957159125166j),-0j
406,134.2,(-202.42156019170787-116.50411039632824j),(-0+0j)
407,134.3,(-0.3235873498541723+235.8996533043524j),0j
408,135.1,(202.8516270543663-115.81267067911433j),-0j
409,135.2,(-202.82295699319704-116.65791300970719j),(-0+0j)
410,135.3,(-0.2568298134715906+236.31968932899642j),0j
411,136.1,(202.95039280361095-115.74826853887478j),-0j
412,136.2,(-202.56941524481763-116.54755130230924j),(-0+0j)
413,136.3,(-0.14564687369776286+236.3945008776443j),0j
414,137.1,(202.85973005417742-115.57366895219562j),-0j
415,137.2,(-202.1745307335122-116.37902968022557j),(-0+0j)
416,137.3,(-0.10369417643796937+236.23317920043803j),0j
417,138.1,(203.67034813788527-116.6046044079686j),-0j
418,138.2,(-203.55235937368795-117.07899083258832j),(-0+0j)
419,138.3,(-0.09858995324541919+236.78503841568204j),0j
420,139.1,(203.63115592581602-116.58928242871912j),-0j
421,139.2,(-203.54971878451366-117.0579773663149j),(-0+0j)
422,139.3,(-0.07678267096454278+236.8778593515012j),0j
423,140.1,(203.65803611217402-116.59493528610773j),-0j
424,140.2,(-203.46753935256564-117.0398521786524j),(-0+0j)
425,140.3,(-0.06889926623678756+236.88309694650764j),0j
426,141.1,(202.51615253399146-115.54408711612821j),-0j
427,141.2,(-202.36946119762212-116.48403050294836j),(-0+0j)
428,141.3,(-0.332343806133064+235.84513982984356j),0j
429,142.1,(202.84839157933993-115.80987709018083j),-0j
430,142.2,(-202.8229993691421-116.65786608820953j),(-0+0j)
431,142.3,(-0.25687218941667617+236.31973625049395j),0j
432,143.1,(202.9484008805962-115.74637320788413j),-0j
433,143.2,(-202.56944150911497-116.5475222450738j),(-0+0j)
434,143.3,(-0.14567313799506487+236.39452993487964j),0j
435,144.1,(202.85131647318863-115.55976616407048j),-0j
436,144.2,(-202.14819905945578-116.36774460398115j),(-0+0j)
437,144.3,(-0.10092451004497868+236.2224436765658j),0j
438,145.1,(203.67033334282058-116.60464949104767j),-0j
439,145.2,(-203.55237416875278-117.07903591566748j),(-0+0j)
440,145.3,(-0.09938756912205561+236.78180448220368j),0j
441,146.1,(203.63107885543576-116.58955025295211j),-0j
442,146.2,(-203.54979585489366-117.05824519054794j),(-0+0j)
443,146.3,(-0.07672758654399513+236.87720787884214j),0j
444,147.1,(203.53793915066373-116.5003121495687j),-0j
445,147.2,(-203.55094759143972-117.05661367516542j),(-0+0j)
446,147.3,(-0.07801147790634118+236.8792230426449j),0j
447,148.1,(203.65830467363665-116.59487957357727j),-0j
448,148.2,(-203.44903421225052-117.0345342970273j),(-0+0j)
449,148.3,(-0.06863070477280135+236.8831526590357j),0j
450,149.1,(202.45801233239445-115.49709763786547j),-0j
451,149.2,(-202.3004703349538-116.45744017830057j),(-0+0j)
452,149.3,(-0.34393933658812953+235.77295164848968j),0j
453,150.1,(202.84470504103032-115.80669404208422j),-0j
454,150.2,(-202.82304765279244-116.6578126253031j),(-0+0j)
455,150.3,(-0.256920473067041+236.3197897134002j),0j
456,151.1,(202.94693628973363-115.74497963773617j),-0j
457,151.2,(-202.56946082032806-116.5475008803116j),(-0+0j)
458,151.3,(-0.14569244920818228+236.39455129964182j),0j
459,152.1,(202.84623248439937-115.55136526805947j),-0j
460,152.2,(-202.13228788728267-116.360925486035j),(-0+0j)
461,152.3,(-0.09925091197645346+236.2159566310275j),0j
462,153.1,(203.67032218159093-116.60468350121333j),-0j
