,bus,vLN,sInjkW
96,31.1,(207.84042786975806-120.11160631783007j),-0j
97,31.2,(-207.9290037040229-119.91682090272955j),(-0+0j)
98,31.3,(0.0860320070898708+240.09729146972586j),0j
99,32.1,(207.8397127435925-120.1108497290112j),-0j
100,32.2,(-207.92808196860003-119.91615583169553j),(-0+0j)
101,32.3,(0.08607109518355616+240.09690400566618j),0j
102,33.1,(207.84008153899572-120.11123990698543j),-0j
103,33.2,(-207.9285573137955-119.9164988133287j),(-0+0j)
104,33.3,(0.08605093718914117+240.0971038235039j),0j
105,34.1,(207.83943986956322-120.11056103388371j),-0j
106,34.2,(-207.9277302577119-119.91590205743653j),(-0+0j)
107,34.3,(0.08608601021000006+240.09675615919622j),0j
108,35.1,(207.83971274359251-120.11084972901119j),-0j
109,35.2,(-207.9280819686-119.9161558316955j),(-0+0j)
110,35.3,(0.08607109518352944+240.09690400566623j),0j
111,36.1,(207.8376755759498-120.10869444741934j),-0j
112,36.2,(-207.9254562367095-119.91426125524815j),(-0+0j)
113,36.3,(0.08618244476600932+240.09580024344416j),0j
114,37.1,(207.8394398695632-120.11056103388374j),-0j
115,37.2,(-207.92773025771194-119.91590205743653j),(-0+0j)
116,37.3,(0.0860860102099781+240.0967561591962j),0j
117,38.1,(207.82260312332016-120.09274810161261j),-0j
118,38.2,(-207.90602915633235-119.90024379632194j),(-0+0j)
119,38.3,(0.08700629022238393+240.08763380517104j),0j
120,39.1,(207.8376755759498-120.10869444741935j),-0j
121,39.2,(-207.9254562367095-119.91426125524818j),(-0+0j)
122,39.3,(0.08618244476600896+240.09580024344413j),0j
123,40.1,(207.7905643166835-120.0588517011785j),-0j
124,40.2,(-207.86473392144205-119.87044754039036j),(-0+0j)
125,40.3,(0.08875749992412257+240.07027478980896j),0j
126,41.1,(207.8226031233202-120.09274810161263j),-0j
127,41.2,(-207.90602915633232-119.90024379632193j),(-0+0j)
128,41.3,(0.0870062902223765+240.08763380517104j),0j
129,42.1,(207.76353063205104-120.03025061718981j),-0j
130,42.2,(-207.82988985344963-119.84530607381775j),(-0+0j)
131,42.3,(0.09023513457320152+240.05562761046352j),0j
132,43.1,(207.79056431668351-120.05885170117851j),-0j
133,43.2,(-207.86473392144205-119.87044754039036j),(-0+0j)
134,43.3,(0.0887574999240939+240.07027478980893j),0j
135,44.1,(207.74326541159263-120.00881042950331j),-0j
136,44.2,(-207.8037697470292-119.8264593139452j),(-0+0j)
137,44.3,(0.09134281161867133+240.04464766738266j),0j
138,45.1,(207.76353063205102-120.0302506171898j),-0j
139,45.2,(-207.82988985344969-119.84530607381771j),(-0+0j)
140,45.3,(0.0902351345731774+240.05562761046355j),0j
141,46.1,(207.72565947604315-119.99018371071917j),-0j
142,46.2,(-207.78107722754137-119.81008570279637j),(-0+0j)
143,46.3,(0.09230513476286871+240.03510855723025j),0j
144,47.1,(207.74326541159266-120.00881042950328j),-0j
145,47.2,(-207.80376974702924-119.82645931394518j),(-0+0j)
146,47.3,(0.09134281161866793+240.04464766738263j),0j
147,48.1,(207.70275452812783-119.96595074551354j),-0j
148,48.2,(-207.75155474204345-119.78878398273194j),(-0+0j)
149,48.3,(0.09355709671821061+240.02269837768662j),0j
150,49.1,(207.72565947604315-119.99018371071917j),-0j
151,49.2,(-207.78107722754135-119.81008570279637j),(-0+0j)
152,49.3,(0.09230513476284628+240.03510855723022j),0j
153,50.1,(207.69394891745418-119.95663458998865j),-0j
154,50.2,(-207.74020507583273-119.78059471924792j),(-0+0j)
155,50.3,(0.09403840274855968+240.01792739065561j),0j
156,51.1,(207.70275452812783-119.96595074551352j),-0j
157,51.2,(-207.75155474204348-119.78878398273197j),(-0+0j)
158,51.3,(0.09355709671819397+240.02269837768662j),0j
159,52.1,(207.69047519680922-119.95295946477833j),-0j
160,52.2,(-207.73572775207953-119.77736414107612j),(-0+0j)
161,52.3,(0.09422827290710109+240.01604528653348j),0j
162,53.1,(207.69394891745418-119.95663458998862j),-0j
163,53.2,(-207.74020507583273-119.78059471924793j),(-0+0j)
164,53.3,(0.09403840274855362+240.01792739065564j),0j
165,54.1,(207.6884901682765-119.95085934529581j),-0j
166,54.2,(-207.73316922296698-119.77551805427096j),(-0+0j)
167,54.3,(0.09433677261684141+240.014969773916j),0j
168,55.1,(207.6904751968092-119.95295946477833j),-0j
169,55.2,(-207.7357277520795-119.77736414107612j),(-0+0j)
170,55.3,(0.0942282729071016+240.01604528653345j),0j
171,56.1,(207.68625776440345-119.94849750777597j),-0j
172,56.2,(-207.7302918485585-119.77344190711956j),(-0+0j)
173,56.3,(0.09445879361967555+240.0137602303283j),0j
174,57.1,(207.68849016827653-119.95085934529581j),-0j
175,57.2,(-207.73316922296698-119.77551805427095j),(-0+0j)
176,57.3,(0.09433677261683798+240.014969773916j),0j
177,58.1,(207.68255390011893-119.94457889531466j),-0j
178,58.2,(-207.7255178896733-119.7699972941728j),(-0+0j)
179,58.3,(0.09466124320332917+240.01175343158155j),0j
180,59.1,(207.68625776440345-119.94849750777598j),-0j
181,59.2,(-207.7302918485585-119.77344190711953j),(-0+0j)
182,59.3,(0.09445879361965856+240.0137602303283j),0j
183,60.1,(207.6768188094284-119.9385112869682j),-0j
184,60.2,(-207.7181258566352-119.76466363015957j),(-0+0j)
185,60.3,(0.09497471762726006+240.0086460896472j),0j
186,61.1,(207.68255390011896-119.94457889531468j),-0j
187,61.2,(-207.72551788967337-119.76999729417278j),(-0+0j)
188,61.3,(0.09466124320332392+240.01175343158155j),0j
189,62.1,(207.6701375609189-119.93144266305116j),-0j
190,62.2,(-207.70951430846904-119.7584500344797j),(-0+0j)
191,62.3,(0.09533990810825486+240.0050261078915j),0j
192,63.1,(207.67681880942837-119.93851128696822j),-0j
193,63.2,(-207.7181258566352-119.76466363015955j),(-0+0j)
194,63.3,(0.09497471762725324+240.00864608964721j),0j
195,64.1,(207.6667096681414-119.92781602278508j),-0j
196,64.2,(-207.70509605285088-119.75526207646207j),(-0+0j)
197,64.3,(0.0955272733606627+240.00316883386574j),0j
198,65.1,(207.6701375609189-119.93144266305116j),-0j
199,65.2,(-207.70951430846907-119.75845003447971j),(-0+0j)
200,65.3,(0.09533990810824068+240.0050261078915j),0j
201,66.1,(207.65426055699467-119.91464511847396j),-0j
202,66.2,(-207.6890502314576-119.74368433868906j),(-0+0j)
203,66.3,(0.09620772954839814+239.99642375393572j),0j
204,67.1,(207.66670966814138-119.92781602278505j),-0j
205,67.2,(-207.70509605285088-119.75526207646206j),(-0+0j)
206,67.3,(0.09552727336064606+240.00316883386574j),0j
207,68.1,(207.65225184808747-119.91251994564102j),-0j
208,68.2,(-207.6864611804022-119.74181622901334j),(-0+0j)
209,68.3,(0.09631752360424417+239.99533541100288j),0j
210,69.1,(207.65426055699464-119.91464511847397j),-0j
211,69.2,(-207.68905023145766-119.74368433868904j),(-0+0j)
212,69.3,(0.09620772954839144+239.99642375393572j),0j
213,70.1,(207.65049389743137-119.91066006989564j),-0j
214,70.2,(-207.68419533492028-119.74018132580848j),(-0+0j)
215,70.3,(0.09641361146049528+239.99438293194223j),0j
216,71.1,(207.65225184808747-119.91251994564102j),-0j
217,71.2,(-207.6864611804022-119.74181622901332j),(-0+0j)
218,71.3,(0.09631752360423848+239.99533541100288j),0j
219,72.1,(207.64806047466521-119.9080855585092j),-0j
220,72.2,(-207.68105886464397-119.73791823004682j),(-0+0j)
221,72.3,(0.09654661995880937+239.99306447387167j),0j
222,73.1,(207.65049389743132-119.91066006989561j),-0j
223,73.2,(-207.68419533492028-119.74018132580848j),(-0+0j)
224,73.3,(0.09641361146048442+239.99438293194223j),0j
225,74.1,(207.64503387966195-119.90488348305949j),-0j
226,74.2,(-207.6771578469506-119.73510348103588j),(-0+0j)
227,74.3,(0.09671205066899205+239.9914246278638j),0j
228,75.1,(207.6480604746652-119.9080855585092j),-0j
229,75.2,(-207.68105886464394-119.73791823004683j),(-0+0j)
230,75.3,(0.09654661995878723+239.99306447387167j),0j
231,76.1,(207.6409234846629-119.90053476943899j),-0j
232,76.2,(-207.67185990533648-119.73128079242214j),(-0+0j)
233,76.3,(0.09693672082231666+239.98919756582788j),0j
234,77.1,(207.64503387966198-119.90488348305949j),-0j
235,77.2,(-207.6771578469506-119.73510348103586j),(-0+0j)
236,77.3,(0.09671205066899359+239.9914246278638j),0j
237,78.1,(207.63993963910494-119.89949388101371j),-0j
238,78.2,(-207.67059181399148-119.73036581096355j),(-0+0j)
239,78.3,(0.09699049685413032+239.98866450633074j),0j
240,79.1,(207.64092348466292-119.900534769439j),-0j
241,79.2,(-207.6718599053365-119.73128079242217j),(-0+0j)
242,79.3,(0.09693672082232462+239.98919756582788j),0j
243,80.1,(207.63910548734262-119.89861136555464j),-0j
244,80.2,(-207.6695166649283-119.7295900455095j),(-0+0j)
245,80.3,(0.09703609077000035+239.988212552754j),0j
246,81.1,(207.63993963910494-119.89949388101371j),-0j
247,81.2,(-207.67059181399148-119.73036581096356j),(-0+0j)
248,81.3,(0.09699049685412789+239.98866450633074j),0j
249,82.1,(207.63818089557853-119.89763316642835j),-0j
250,82.2,(-207.66832494656995-119.72873017038607j),(-0+0j)
251,82.3,(0.09708662804758623+239.98771159768364j),0j
252,83.1,(207.63910548734265-119.89861136555466j),-0j
253,83.2,(-207.66951666492827-119.72959004550951j),(-0+0j)
254,83.3,(0.09703609077000791+239.98821255275396j),0j
255,84.1,(207.6365898704184-119.89594989443528j),-0j
256,84.2,(-207.66627425353403-119.72725050875694j),(-0+0j)
257,84.3,(0.09717359191968629+239.98684956088894j),0j
258,85.1,(207.6381808955785-119.89763316642834j),-0j
259,85.2,(-207.66832494656998-119.72873017038606j),(-0+0j)
260,85.3,(0.09708662804758214+239.98771159768364j),0j
261,86.1,(207.6109426505313-119.86881566175141j),-0j
262,86.2,(-207.63321721805755-119.7033984616144j),(-0+0j)
263,86.3,(0.09857544375055563+239.97295358502944j),0j
264,87.1,(207.63658987042714-119.89594989443566j),-0j
265,87.2,(-207.6662742535322-119.7272505087561j),(-0+0j)
266,87.3,(0.09717359192355185+239.9868495608914j),0j
267,88.1,(207.60742061768892-119.8650894232317j),-0j
268,88.2,(-207.62867762409235-119.70012295285495j),(-0+0j)
269,88.3,(0.09876795460402334+239.97104530477247j),0j
270,89.1,(207.61094265053129-119.86881566175138j),-0j
271,89.2,(-207.63321721805752-119.70339846161441j),(-0+0j)
272,89.3,(0.09857544375054107+239.97295358502942j),0j
273,90.1,(207.6109426505313-119.86881566175143j),-0j
274,90.2,(-207.63321721805752-119.70339846161443j),(-0+0j)
275,90.3,(0.09857544375054109+239.97295358502942j),0j
276,91.1,(207.63658987042797-119.89594989443566j),-0j
277,91.2,(-207.6662742535321-119.727250508756j),(-0+0j)
278,91.3,(0.09717359192391252+239.98684956089167j),0j
279,92.1,(207.60606576197677-119.86365601367271j),-0j
280,92.2,(-207.6269313329331-119.6988629300352j),(-0+0j)
281,92.3,(0.09884200968564269+239.970311227459j),0j
282,93.1,(207.60742061768894-119.86508942323168j),-0j
283,93.2,(-207.62867762409235-119.70012295285498j),(-0+0j)
284,93.3,(0.09876795460401994+239.97104530477245j),0j
285,94.1,(207.6365898704298-119.89594989443563j),-0j
286,94.2,(-207.66627425353155-119.72725050875572j),(-0+0j)
287,94.3,(0.09717359192483009+239.98684956089224j),0j
288,95.1,(207.57178841989415-119.82739128868789j),-0j
289,95.2,(-207.58275082064765-119.66698482461453j),(-0+0j)
290,95.3,(0.10071557551394852+239.9517393463635j),0j
291,96.1,(207.6060657619768-119.86365601367274j),-0j
292,96.2,(-207.62693133293308-119.69886293003522j),(-0+0j)
293,96.3,(0.09884200968563174+239.97031122745898j),0j
294,97.1,(207.63658987043326-119.89594989443553j),-0j
295,97.2,(-207.66627425353045-119.72725050875509j),(-0+0j)
296,97.3,(0.0971735919266066+239.98684956089352j),0j
297,98.1,(207.5612443102861-119.81623583695465j),-0j
298,98.2,(-207.56916038055593-119.65717874814449j),(-0+0j)
299,98.3,(0.10129190618176359+239.946026419456j),0j
300,99.1,(207.57178841989415-119.8273912886879j),-0j
301,99.2,(-207.58275082064765-119.66698482461454j),(-0+0j)
302,99.3,(0.10071557551395016+239.9517393463635j),0j
303,100.1,(207.63658987043544-119.89594989443556j),-0j
304,100.2,(-207.66627425352976-119.72725050875471j),(-0+0j)
305,100.3,(0.09717359192773624+239.98684956089426j),0j
306,101.1,(207.5600706517252-119.81499413026587j),-0j
307,101.2,(-207.56764763676304-119.65608723961262j),(-0+0j)
308,101.3,(0.10135605720522786+239.9453905169642j),0j
309,102.1,(207.56124431028607-119.8162358369546j),-0j
310,102.2,(-207.56916038055593-119.65717874814446j),(-0+0j)
311,102.3,(0.10129190618173997+239.94602641945602j),0j
312,103.1,(207.63658987043738-119.89594989443562j),-0j
313,103.2,(-207.66627425352917-119.72725050875444j),(-0+0j)
314,103.3,(0.09717359192871025+239.98684956089483j),0j
315,104.1,(207.55915261434978-119.81402286554915j),-0j
316,104.2,(-207.5664643664425-119.65523346010532j),(-0+0j)
317,104.3,(0.10140623622601622+239.94489311314155j),0j
318,105.1,(207.5600706517252-119.8149941302659j),-0j
319,105.2,(-207.56764763676304-119.65608723961262j),(-0+0j)
320,105.3,(0.10135605720521214+239.9453905169642j),0j
321,106.1,(207.63658987043814-119.89594989443566j),-0j
322,106.2,(-207.66627425352894-119.72725050875435j),(-0+0j)
323,106.3,(0.09717359192910541+239.98684956089502j),0j
324,107.1,(207.55759113679864-119.8123708543217j),-0j
325,107.2,(-207.56445175770577-119.6537812779066j),(-0+0j)
326,107.3,(0.10149158505453135+239.94404708560114j),0j
327,108.1,(207.55915261434976-119.8140228655492j),-0j
328,108.2,(-207.5664643664425-119.65523346010531j),(-0+0j)
329,108.3,(0.10140623622600159+239.94489311314155j),0j
330,109.1,(207.6365898704386-119.89594989443572j),-0j
331,109.2,(-207.66627425352877-119.72725050875434j),(-0+0j)
332,109.3,(0.0971735919293035+239.9868495608951j),0j
333,110.1,(207.55465064743916-119.80925987688082j),-0j
334,110.2,(-207.56066172270286-119.65104660759381j),(-0+0j)
335,110.3,(0.10165230931340737+239.9424538926802j),0j
336,111.1,(207.55759113679866-119.81237085432174j),-0j
337,111.2,(-207.56445175770577-119.65378127790663j),(-0+0j)
338,111.3,(0.1014915850545408+239.9440470856011j),0j
339,112.1,(207.6365898704391-119.89594989443579j),-0j
340,112.2,(-207.6662742535286-119.72725050875435j),(-0+0j)
341,112.3,(0.09717359192957985+239.98684956089525j),0j
342,113.1,(207.55336799572615-119.80790285767222j),-0j
343,113.2,(-207.5590084962174-119.64985373486675j),(-0+0j)
344,113.3,(0.10172241779575586+239.94175893637194j),0j
345,114.1,(207.55465064743913-119.80925987688084j),-0j
346,114.2,(-207.56066172270286-119.65104660759383j),(-0+0j)
347,114.3,(0.10165230931338867+239.9424538926802j),0j
348,115.1,(207.63658987043954-119.89594989443583j),-0j
349,115.2,(-207.66627425352837-119.72725050875425j),(-0+0j)
350,115.3,(0.09717359192975782+239.98684956089554j),0j
351,116.1,(207.55201150141664-119.80646771451086j),-0j
352,116.2,(-207.5572600930486-119.64859218814303j),(-0+0j)
353,116.3,(0.10179656244178478+239.94102397124644j),0j
354,117.1,(207.55336799572618-119.80790285767219j),-0j
355,117.2,(-207.55900849621736-119.64985373486675j),(-0+0j)
356,117.3,(0.10172241779574452+239.94175893637194j),0j
357,118.1,(207.63658987043982-119.89594989443587j),-0j
358,118.2,(-207.66627425352826-119.7272505087542j),(-0+0j)
359,118.3,(0.09717359192988294+239.98684956089568j),0j
360,119.1,(207.54976355729517-119.80408943572952j),-0j
361,119.2,(-207.5543626886155-119.64650158848335j),(-0+0j)
362,119.3,(0.1019194328587445+239.93980600776362j),0j
363,120.1,(207.55201150141667-119.80646771451087j),-0j
364,120.2,(-207.55726009304863-119.64859218814301j),(-0+0j)
365,120.3,(0.10179656244178921+239.9410239712464j),0j
366,121.1,(207.63658987044056-119.89594989443589j),-0j
367,121.2,(-207.66627425352786-119.72725050875401j),(-0+0j)
368,121.3,(0.0971735919303118+239.98684956089608j),0j
369,122.1,(207.54693517970878-119.80109707024543j),-0j
370,122.2,(-207.55071715593567-119.64387118269919j),(-0+0j)
371,122.3,(0.10207402919865877+239.93827355836552j),0j
372,123.1,(207.54976355729517-119.80408943572955j),-0j
373,123.2,(-207.5543626886155-119.64650158848337j),(-0+0j)
374,123.3,(0.10191943285874931+239.93980600776362j),0j
375,124.1,(207.63658987044076-119.89594989443584j),-0j
376,124.2,(-207.66627425352777-119.72725050875394j),(-0+0j)
377,124.3,(0.0971735919304422+239.98684956089622j),0j
378,125.1,(207.5442948708108-119.79830367757692j),-0j
379,125.2,(-207.54731402743596-119.64141568176805j),(-0+0j)
380,125.3,(0.10221834588885426+239.93684300687164j),0j
381,126.1,(207.54693517970878-119.80109707024545j),-0j
382,126.2,(-207.5507171559357-119.64387118269921j),(-0+0j)
383,126.3,(0.1020740291986676+239.9382735583655j),0j
384,127.1,(207.63658987044087-119.8959498944358j),-0j
385,127.2,(-207.6662742535277-119.7272505087539j),(-0+0j)
386,127.3,(0.09717359193056066+239.98684956089633j),0j
387,128.1,(207.53854920851754-119.79222488469877j),-0j
388,128.2,(-207.53990836853194-119.63607218611818j),(-0+0j)
389,128.3,(0.10253239814449457+239.93372993711563j),0j
390,129.1,(207.54429487081075-119.79830367757692j),-0j
391,129.2,(-207.547314027436-119.64141568176807j),(-0+0j)
392,129.3,(0.10221834588883846+239.93684300687164j),0j
393,130.1,(207.63658987044113-119.89594989443579j),-0j
394,130.2,(-207.66627425352752-119.72725050875383j),(-0+0j)
395,130.3,(0.09717359193074977+239.98684956089656j),0j
396,131.1,(207.53854920851748-119.79222488469874j),-0j
397,131.2,(-207.539908368532-119.63607218611823j),(-0+0j)
398,131.3,(0.10253239814447412+239.93372993711566j),0j
399,132.1,(207.53226439484078-119.78557568071341j),-0j
400,132.2,(-207.53180779039326-119.63022727689321j),(-0+0j)
401,132.3,(0.10287591988493909+239.93032474857847j),0j
402,133.1,(207.5385492085175-119.79222488469877j),-0j
403,133.2,(-207.5399083685319-119.63607218611818j),(-0+0j)
404,133.3,(0.10253239814447217+239.93372993711563j),0j
405,134.1,(207.63658987044192-119.89594989443563j),-0j
406,134.2,(-207.666274253527-119.7272505087535j),(-0+0j)
407,134.3,(0.09717359193129298+239.98684956089733j),0j
408,135.1,(207.53854920851748-119.79222488469875j),-0j
409,135.2,(-207.53990836853208-119.6360721861183j),(-0+0j)
410,135.3,(0.10253239814450028+239.9337299371156j),0j
411,136.1,(207.53009135047517-119.78327664433795j),-0j
412,136.2,(-207.52900692523045-119.62820633439406j),(-0+0j)
413,136.3,(0.10299469635483482+239.92914736669493j),0j
414,137.1,(207.53226439484078-119.78557568071344j),-0j
415,137.2,(-207.53180779039326-119.63022727689321j),(-0+0j)
416,137.3,(0.10287591988493608+239.93032474857844j),0j
417,138.1,(207.6365898704421-119.89594989443563j),-0j
418,138.2,(-207.6662742535269-119.72725050875346j),(-0+0j)
419,138.3,(0.09717359193140422+239.9868495608974j),0j
420,139.1,(207.5385492085174-119.79222488469873j),-0j
421,139.2,(-207.53990836853217-119.63607218611834j),(-0+0j)
422,139.3,(0.10253239814445086+239.9337299371156j),0j
423,140.1,(207.52868358392638-119.7817872561988j),-0j
424,140.2,(-207.52719243660505-119.62689710422268j),(-0+0j)
425,140.3,(0.10307164349121233+239.92838462164616j),0j
426,141.1,(207.53009135047515-119.78327664433793j),-0j
427,141.2,(-207.52900692523045-119.6282063343941j),(-0+0j)
428,141.3,(0.10299469635481964+239.9291473666949j),0j
429,142.1,(207.63658987044215-119.89594989443565j),-0j
430,142.2,(-207.66627425352684-119.72725050875346j),(-0+0j)
431,142.3,(0.09717359193137143+239.9868495608975j),0j
432,143.1,(207.53854920851734-119.79222488469865j),-0j
433,143.2,(-207.53990836853217-119.63607218611831j),(-0+0j)
434,143.3,(0.10253239814442432+239.93372993711566j),0j
435,144.1,(207.52684645201583-119.77984360831216j),-0j
436,144.2,(-207.52482453337745-119.62518856204433j),(-0+0j)
437,144.3,(0.10317205931626637+239.92738924121917j),0j
438,145.1,(207.52868358392635-119.78178725619883j),-0j
439,145.2,(-207.52719243660508-119.62689710422269j),(-0+0j)
440,145.3,(0.10307164349120088+239.92838462164616j),0j
441,146.1,(207.63658987044215-119.89594989443566j),-0j
442,146.2,(-207.66627425352684-119.72725050875347j),(-0+0j)
443,146.3,(0.0971735919313578+239.9868495608975j),0j
444,147.1,(207.4507314911485-119.69931554063203j),-0j
445,147.2,(-207.4267189697709-119.55440125477503j),(-0+0j)
446,147.3,(0.10733242828751505+239.886149229106j),0j
447,148.1,(207.52684645201583-119.77984360831218j),-0j
448,148.2,(-207.52482453337745-119.62518856204434j),(-0+0j)
449,148.3,(0.10317205931626303+239.92738924121917j),0j
450,149.1,(207.38674215061374-119.63161613059941j),-0j
451,149.2,(-207.34424227601173-119.4948908371283j),(-0+0j)
452,149.3,(0.11083002276579652+239.8514790256573j),0j
453,150.1,(207.45073149114856-119.69931554063207j),-0j
454,150.2,(-207.4267189697709-119.55440125477506j),(-0+0j)
455,150.3,(0.10733242828751388+239.88614922910597j),0j
456,151.1,(207.35842571496627-119.59875561684127j),-0j
457,151.2,(-207.28711663333107-119.46233934228601j),(-0+0j)
458,151.3,(0.11786295692423672+239.8242962054223j),0j
459,152.1,(207.34919428527732-119.59471378090782j),-0j
460,152.2,(-207.34518931256326-119.49383281479535j),(-0+0j)
461,152.3,(0.10988298621424425+239.85253704799027j),0j
462,153.1,(207.38674215061374-119.6316161305994j),-0j
463,153.2,(-207.34424227601176-119.49489083712828j),(-0+0j)
464,153.3,(0.11083002276579787+239.8514790256573j),0j
465,154.1,(207.3199361616384-119.56456317067804j),-0j
466,154.2,(-207.2409575151794-119.43286215002877j),(-0+0j)
467,154.3,(0.11799611896919694+239.7928853151872j),0j
468,155.1,(207.3598150078841-119.59846626698058j),-0j
